GEO_ID,B09001_001E,B09001_001M,B09001_002E,B09001_002M,B09001_003E,B09001_003M,B09001_004E,B09001_004M,B09001_005E,B09001_005M,B09001_006E,B09001_006M,B09001_007E,B09001_007M,B09001_008E,B09001_008M,B09001_009E,B09001_009M,B09001_010E,B09001_010M,NAME,B09001_001EA,B09001_001MA,B09001_002EA,B09001_002MA,B09001_003EA,B09001_003MA,B09001_004MA,B09001_004EA,B09001_005MA,B09001_005EA,B09001_006MA,B09001_006EA,B09001_007EA,B09001_007MA,B09001_008EA,B09001_008MA,B09001_009MA,B09001_009EA,B09001_010MA,B09001_010EA,state
0400000US01,1108600,2449,1106075,2615,171241,4604,119919,4286,59140,3641,188028,6391,181666,6316,197231,6886,188850,2622,2525,586,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,186769,481,186070,516,31767,1871,21637,1769,10473,1430,32828,2148,29720,2262,30288,2380,29357,1101,699,165,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1622071,1336,1620044,1473,249174,5280,183489,5303,93121,5551,276666,7335,272037,7169,274713,7555,270844,2380,2027,820,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,706140,2535,702842,2535,106932,3668,83464,3647,37928,3300,122130,5476,110797,5142,122718,5309,118873,2236,3298,403,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,9151579,2168,9126120,2826,1471619,14430,1038564,14145,489648,10852,1560759,14737,1516137,15253,1513979,14835,1535414,2371,25459,1703,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1247145,1846,1244697,1894,199054,4098,133004,4060,73355,4080,212651,5676,212108,5220,215862,6085,198663,2269,2448,471,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,774876,590,772477,745,109284,4024,79527,3868,39384,3176,121126,4565,139230,4849,139305,4291,144621,1097,2399,591,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,203842,622,203140,678,31642,1888,24368,1920,12853,1958,33349,2621,33776,2192,34026,2611,33126,654,702,368,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,115030,6,114261,360,25578,1782,17185,1782,5194,1140,19484,1858,15844,1753,15949,1886,15027,316,769,359,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4054023,2418,4042461,2673,632596,9279,444624,9892,217674,10176,676354,14545,675737,11785,696921,14887,698555,3198,11562,1380,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2491421,2778,2487531,2870,380395,7287,274000,6879,138749,6958,435137,9522,417044,9994,431008,11230,411198,3621,3890,451,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,308354,501,306287,1041,55001,2077,35315,2155,16055,1688,51162,2559,54628,2810,47205,2816,46921,663,2067,909,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,431265,1760,430174,1742,65082,2680,46625,2781,24149,2831,73882,4372,73978,3823,75871,4257,70587,1252,1091,272,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2984734,2200,2979235,2364,462678,6279,326080,5970,167344,5231,501309,9205,493358,8404,515812,9072,512654,2161,5499,852,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1583674,2472,1577498,2532,245494,5153,171816,5290,89390,4111,265546,7736,260016,7504,276725,6878,268511,2028,6176,750,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
