GEO_ID,B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,NAME,B05010_001MA,B05010_001EA,B05010_002MA,B05010_002EA,B05010_003MA,B05010_003EA,B05010_004EA,B05010_004MA,B05010_005EA,B05010_005MA,B05010_006MA,B05010_006EA,B05010_007MA,B05010_007EA,B05010_008MA,B05010_008EA,B05010_009EA,B05010_009MA,B05010_010EA,B05010_010MA,B05010_011EA,B05010_011MA,B05010_012MA,B05010_012EA,B05010_013MA,B05010_013EA,B05010_014MA,B05010_014EA,B05010_015EA,B05010_015MA,B05010_016EA,B05010_016MA,B05010_017MA,B05010_017EA,B05010_018EA,B05010_018MA,B05010_019MA,B05010_019EA,B05010_020EA,B05010_020MA,B05010_021EA,B05010_021MA,B05010_022MA,B05010_022EA,B05010_023EA,B05010_023MA,B05010_024MA,B05010_024EA,B05010_025MA,B05010_025EA,state
0400000US13,2355347,8545,608258,20350,182019,12428,88860,7696,79632,9453,13527,3822,426239,17301,363748,14766,62491,8472,540932,19367,293616,15992,198503,11821,73500,7931,21613,4806,247316,12950,207696,11923,39620,6742,1206157,23312,949497,21413,770746,18923,99984,7211,78767,7309,256660,11583,226628,10524,30032,4436,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,285579,2739,40467,4279,16780,3437,7880,2455,7692,2740,1208,703,23687,3339,19492,2968,4195,1788,49323,4582,28307,3871,17533,2777,5688,1913,5086,1684,21016,2934,17344,2556,3672,1497,195789,6005,149851,5919,98432,4780,23851,3561,27568,3947,45938,4164,38459,3751,7479,1715,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,413137,3016,75710,6694,35655,4630,23679,3462,9749,3598,2227,1343,40055,5138,35492,4975,4563,1995,117222,7256,81314,6467,65972,6002,10219,2977,5123,1951,35908,4684,31874,4558,4034,1767,220205,8102,188046,8429,171469,8040,7440,2353,9137,2397,32159,4495,31261,4434,898,461,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2855560,6974,558141,17512,170367,11107,66681,7364,83363,7984,20323,4169,387774,15159,325606,13592,62168,6760,587279,17455,332040,13256,154181,8780,141875,9836,35984,5331,255239,12075,205705,10264,49534,5848,1710140,20402,1388255,19845,1066700,17305,200020,10103,121535,7484,321885,12293,282211,11817,39674,3959,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1493797,7117,315151,12809,88436,8172,60897,5988,21193,5080,6346,1881,226715,11543,210168,10855,16547,3728,354760,11936,198543,10878,163845,9685,24298,4563,10400,2458,156217,9389,147203,8817,9014,2745,823886,15281,667994,12946,614991,13876,27626,3757,25377,3677,155892,7715,148395,7607,7497,2263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693714,3941,101517,7407,31758,3692,22284,3304,7469,2269,2005,1081,69759,6115,63697,5960,6062,2023,149848,7346,88059,6474,68966,5627,13140,2862,5953,1646,61789,5471,55755,5054,6034,2011,442349,9646,372332,9127,342520,8891,17046,2657,12766,2302,70017,5605,67191,5677,2826,1059,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,687266,4084,118209,6941,38205,5283,22550,3668,12363,3170,3292,1300,80004,6813,67368,6298,12636,2855,157438,7832,90018,6867,66467,5507,15255,2759,8296,1871,67420,5456,57567,5434,9853,2261,411619,7709,347237,8879,307511,8085,20771,2739,18955,2767,64382,5045,59918,4689,4464,1511,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,935119,7114,234437,9803,75146,6930,61418,5974,12123,3083,1605,1215,159291,8589,146518,7966,12773,3359,213151,10212,126351,8631,112944,8218,7500,2061,5907,2252,86800,7050,81861,6686,4939,1650,487531,11139,405475,10031,380002,9771,11140,1863,14333,2022,82056,5387,80625,5427,1431,698,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1048386,6082,283191,11370,53501,5895,42436,5166,8278,2824,2787,1519,229690,9816,221272,9663,8418,2186,241830,12616,107466,10046,90144,9119,11688,2967,5634,1863,134364,7789,129935,7926,4429,1251,523365,11844,399319,12063,371029,11146,14897,2649,13393,2690,124046,8175,118766,8160,5280,1645,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,242986,2477,44380,4229,9853,2022,8657,1931,644,469,552,552,34527,4000,32361,3766,2166,1394,53569,4623,29434,3423,25965,2994,1679,808,1790,1680,24135,3411,23788,3422,347,285,145037,5844,117834,5531,111272,5527,2174,697,4388,1070,27203,3550,26898,3541,305,229,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287529,5488,161112,10715,40433,5629,19853,4540,18325,3316,2255,1235,120679,9408,98879,8397,21800,3837,236597,10740,109038,8703,55039,6831,47499,5762,6500,1889,127559,8093,95799,6237,31760,4728,889820,13211,672280,13707,484774,12189,112787,6806,74719,5783,217540,10668,182364,8966,35176,4305,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1336784,4088,195154,10536,44885,5541,16405,2906,23366,4231,5114,1924,150269,9154,109303,8061,40966,5101,195476,9672,91163,7239,46931,4671,35938,4860,8294,1830,104313,7491,76172,6500,28141,3442,946154,11554,776071,12722,577641,10978,118372,5866,80058,6567,170083,8320,139291,7778,30792,3858,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2121245,5766,467591,12186,138201,10245,89873,7989,39447,5549,8881,2674,329390,11222,305375,11033,24015,4355,459395,14260,249332,12085,198773,10770,35510,4315,15049,3168,210063,10349,196866,9948,13197,3959,1194259,15459,971902,15453,850342,15734,71508,4496,50052,4401,222357,9393,209216,9013,13141,2892,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235352,4444,176173,10304,62433,7139,28296,4056,30937,5047,3200,1193,113740,8261,88885,6716,24855,4253,229467,9321,126107,6702,85682,5391,30084,4243,10341,2308,103360,7513,82448,6133,20912,4527,829712,11251,698882,10855,613245,9665,46906,4377,38731,4373,130830,7005,119442,6465,11388,2348,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,684064,5491,193819,10509,39094,5668,36059,5443,1490,659,1545,1160,154725,8958,153106,8935,1619,929,175478,8703,83898,6707,75121,6330,4053,1559,4724,1875,91580,6038,88099,6460,3481,1352,314767,10370,239478,9427,229624,9230,4476,1352,5378,1530,75289,6743,74758,6774,531,399,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1312197,5038,267254,11776,79044,8049,65205,7469,11764,2568,2075,1260,188210,10101,178953,9670,9257,2556,290907,12180,161786,8633,145868,9155,10115,2521,5803,1810,129121,8047,122945,7945,6176,1877,754036,13106,614527,12388,574309,12195,19023,2621,21195,3125,139509,7950,133167,7882,6342,2054,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212495,2755,38230,3624,14303,2568,13731,2533,232,275,340,243,23927,2914,23216,2884,711,367,52765,5314,34423,4396,31622,4163,933,470,1868,1038,18342,3185,17806,3131,536,413,121500,5682,100479,5279,95686,5287,674,547,4119,1350,21021,3116,20371,3143,650,380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,450143,2552,70953,5846,22486,3456,12542,2278,8295,2504,1649,1078,48467,5429,38931,4880,9536,2667,100108,5979,59786,5217,38990,4529,14925,3140,5871,1516,40322,3678,33838,3166,6484,2000,279082,6250,236011,6476,218280,6353,9817,1836,7914,1783,43071,4142,38910,3818,4161,1590,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,632603,3290,137233,10156,48654,6297,17477,3823,26302,4607,4875,1678,88579,8680,59311,7011,29268,4796,175095,8093,97698,7695,41439,5252,39799,4725,16460,3569,77397,6435,51124,5532,26273,4058,320275,10764,238482,8805,159837,6935,47708,4408,30937,4011,81793,6256,63369,5802,18424,2914,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,256607,2462,32676,4375,8932,2535,7352,2400,1337,707,243,326,23744,3815,21976,3944,1768,994,37126,4366,17584,3203,14894,2847,2468,1122,222,239,19542,3182,17459,2786,2083,1190,186805,5713,151657,5589,134656,5700,9067,1631,7934,1384,35148,3772,33660,3557,1488,813,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1937762,5180,300325,12367,92664,8087,36237,4934,46914,5552,9513,2305,207661,10120,129066,8779,78595,7660,314577,11465,158641,9235,58730,6090,80509,7357,19402,2970,155936,9945,99722,7423,56214,5737,1322860,12091,1074589,11205,697925,12480,254086,9758,122578,8221,248271,9386,194124,7489,54147,4765,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,468317,3648,137037,8883,47806,6608,24392,4956,17075,3723,6339,2484,89231,7654,73131,6289,16100,4285,119271,8225,68049,6635,42644,5145,16775,3307,8630,2853,51222,4523,45867,4574,5355,1755,212009,7803,159557,7158,130981,7395,14345,3318,14231,2602,52452,4919,48654,4596,3798,1444,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4023786,9392,886906,21972,316652,13872,132569,8605,153018,11242,31065,5010,570254,14939,390753,14649,179501,11784,798958,19844,427875,12126,189638,9706,195963,10419,42274,6351,371083,14171,242261,12760,128822,9154,2337922,24367,1829315,20706,1243562,17628,363242,12831,222511,10580,508607,15284,372646,12484,135961,7316,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2173707,7353,511897,18276,155713,10232,81761,8393,59891,8377,14061,4075,356184,14340,291512,12323,64672,7703,549015,17657,306001,13699,211697,11207,73359,7223,20945,3555,243014,10552,209002,9128,34012,4466,1112795,17870,901464,16402,782750,15670,64129,4785,54585,5561,211331,10586,197945,10019,13386,2422,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,159130,1850,22527,3081,4773,1279,3767,981,521,443,485,612,17754,3134,16430,3069,1324,887,27169,3574,15727,2696,12222,2527,2511,1149,994,707,11442,2234,11174,2167,268,267,109434,3796,91747,4040,87622,3790,1053,598,3072,862,17687,2511,17361,2477,326,322,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2490976,6375,550081,15473,136321,10585,110137,10170,19039,4265,7145,2574,413760,12738,395938,12492,17822,3852,528529,15478,267932,11595,237196,10461,22368,3914,8368,2394,260597,10614,250316,10066,10281,2411,1412366,15612,1145053,15937,1052330,16334,50844,4656,41879,4031,267313,9529,260268,9596,7045,1759,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886455,4522,191696,6990,60099,4573,40978,3519,14901,2862,4220,1428,131597,6844,119573,6689,12024,2395,226810,9016,132125,7658,100651,7063,21300,2901,10174,2681,94685,5190,85938,4654,8747,1809,467949,9491,377176,8467,341990,7811,19595,2938,15591,2497,90773,5919,85004,5851,5769,1320,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,812814,4853,171406,9317,66358,7090,32653,4514,28005,5470,5700,2265,105048,8952,82432,7799,22616,4675,198572,9451,121511,9116,72809,7071,36925,4700,11777,3177,77061,5635,64990,4976,12071,2667,442836,9680,356278,10167,290869,9368,35265,4219,30144,3057,86558,5831,78722,5876,7836,2139,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2576606,6679,479951,15453,122297,9025,92109,7785,24345,4418,5843,1789,357654,13005,322972,12214,34682,4971,523491,13381,266879,12227,210836,11105,41027,5660,15016,3349,256612,11188,237264,11085,19348,3373,1573164,17108,1282155,16772,1132958,16535,82543,6014,66654,4772,291009,10257,272538,10071,18471,3211,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,205915,1732,39580,4425,8461,2151,4309,1401,3492,1678,660,709,31119,4085,23536,3516,7583,2113,40868,4422,19334,3555,9318,2269,6601,2184,3415,1513,21534,3370,14998,2677,6536,1618,125467,5299,98081,4377,79303,4020,9360,1603,9418,1838,27386,3092,22943,2581,4443,1529,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1013030,6680,262406,13456,63125,7301,42766,7211,17430,3517,2929,1499,199281,11742,183737,11147,15544,4002,249059,9962,123924,8145,102059,7340,15157,3335,6708,2194,125135,6976,117777,5957,7358,2641,501565,15732,394438,14568,357360,13388,16591,3075,20487,3891,107127,7815,102891,7494,4236,1431,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198507,2150,33912,3116,10700,2050,9660,1939,1013,714,27,36,23212,2723,22104,2674,1108,477,44274,3446,27023,3001,22518,2973,2297,1103,2208,1469,17251,2721,16653,2636,598,371,120321,3745,100875,4387,95597,4297,1823,819,3455,1138,19446,2599,19202,2561,244,333,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1399449,6583,358560,14826,111241,9353,75025,7893,29256,4959,6960,2119,247319,11881,218496,10985,28823,5620,337271,13622,194328,12120,161489,11325,25119,4558,7720,1717,142943,9133,138406,8876,4537,1440,703618,13951,570381,12252,517986,11934,26523,3878,25872,4106,133237,6834,127588,6480,5649,1768,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6766340,15051,1623006,29904,609455,20952,171496,12066,348639,16516,89320,8770,1013551,26684,685848,21858,327703,15201,1651131,36225,960347,33408,418515,21785,391555,17826,150277,12374,690784,19651,530080,16490,160704,11789,3492203,30983,2780049,30961,2003578,24975,439974,16351,336497,14667,712154,20257,614921,19546,97233,7155,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,878267,3613,111436,9780,54359,6731,32387,5773,17298,4398,4674,2044,57077,7282,40870,5639,16207,3627,208000,9886,162394,8404,126558,7704,23400,3868,12436,3363,45606,5490,35053,4288,10553,3307,558831,11651,493663,10896,433674,9896,22395,3033,37594,4548,65168,5809,60233,5721,4935,1755,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,117001,1353,17728,2471,4410,1295,4152,1265,258,353,0,147,13318,2396,12974,2391,344,279,23494,2136,12072,1845,10613,1787,1131,581,328,231,11422,1682,11399,1675,23,43,75779,3002,59159,2744,54941,2901,1122,512,3096,975,16620,2290,15830,2270,790,513,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1780359,5701,271474,12940,74423,7913,43564,6762,28580,4441,2279,1037,197051,10336,167232,8926,29819,4917,331784,14833,183886,11409,117409,8785,56956,6096,9521,2262,147898,10062,125481,9034,22417,4162,1177101,18433,969844,17728,752372,15998,133758,6642,83714,5519,207257,8714,178284,7933,28973,4056,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
