GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001EA,B07001_001MA,B07001_002MA,B07001_002EA,B07001_003MA,B07001_003EA,B07001_004MA,B07001_004EA,B07001_005EA,B07001_005MA,B07001_006EA,B07001_006MA,B07001_007MA,B07001_007EA,B07001_008MA,B07001_008EA,B07001_009MA,B07001_009EA,B07001_010MA,B07001_010EA,B07001_011EA,B07001_011MA,B07001_012EA,B07001_012MA,B07001_013MA,B07001_013EA,B07001_014MA,B07001_014EA,B07001_015MA,B07001_015EA,B07001_016EA,B07001_016MA,B07001_017EA,B07001_017MA,B07001_018MA,B07001_018EA,B07001_019MA,B07001_019EA,B07001_020MA,B07001_020EA,B07001_021EA,B07001_021MA,B07001_022EA,B07001_022MA,B07001_023EA,B07001_023MA,B07001_024MA,B07001_024EA,B07001_025MA,B07001_025EA,B07001_026MA,B07001_026EA,B07001_027MA,B07001_027EA,B07001_028EA,B07001_028MA,B07001_029EA,B07001_029MA,B07001_030EA,B07001_030MA,B07001_031MA,B07001_031EA,B07001_032MA,B07001_032EA,B07001_033EA,B07001_033MA,B07001_034EA,B07001_034MA,B07001_035EA,B07001_035MA,B07001_036MA,B07001_036EA,B07001_037EA,B07001_037MA,B07001_038MA,B07001_038EA,B07001_039EA,B07001_039MA,B07001_040EA,B07001_040MA,B07001_041MA,B07001_041EA,B07001_042EA,B07001_042MA,B07001_043MA,B07001_043EA,B07001_044EA,B07001_044MA,B07001_045EA,B07001_045MA,B07001_046MA,B07001_046EA,B07001_047EA,B07001_047MA,B07001_048EA,B07001_048MA,B07001_049MA,B07001_049EA,B07001_050EA,B07001_050MA,B07001_051MA,B07001_051EA,B07001_052EA,B07001_052MA,B07001_053EA,B07001_053MA,B07001_054MA,B07001_054EA,B07001_055EA,B07001_055MA,B07001_056EA,B07001_056MA,B07001_057MA,B07001_057EA,B07001_058EA,B07001_058MA,B07001_059EA,B07001_059MA,B07001_060MA,B07001_060EA,B07001_061EA,B07001_061MA,B07001_062MA,B07001_062EA,B07001_063EA,B07001_063MA,B07001_064EA,B07001_064MA,B07001_065MA,B07001_065EA,B07001_066EA,B07001_066MA,B07001_067MA,B07001_067EA,B07001_068MA,B07001_068EA,B07001_069EA,B07001_069MA,B07001_070EA,B07001_070MA,B07001_071EA,B07001_071MA,B07001_072MA,B07001_072EA,B07001_073MA,B07001_073EA,B07001_074EA,B07001_074MA,B07001_075EA,B07001_075MA,B07001_076MA,B07001_076EA,B07001_077EA,B07001_077MA,B07001_078EA,B07001_078MA,B07001_079EA,B07001_079MA,B07001_080MA,B07001_080EA,B07001_081MA,B07001_081EA,B07001_082MA,B07001_082EA,B07001_083EA,B07001_083MA,B07001_084EA,B07001_084MA,B07001_085EA,B07001_085MA,B07001_086MA,B07001_086EA,B07001_087MA,B07001_087EA,B07001_088EA,B07001_088MA,B07001_089EA,B07001_089MA,B07001_090EA,B07001_090MA,B07001_091MA,B07001_091EA,B07001_092EA,B07001_092MA,B07001_093MA,B07001_093EA,B07001_094EA,B07001_094MA,B07001_095EA,B07001_095MA,B07001_096MA,B07001_096EA,state
0400000US01,4791931,4065,233714,4097,817440,3350,138436,4740,345575,4686,306260,3749,309688,4033,293347,7544,319887,6933,307296,4034,343908,3596,332246,6316,297622,6545,249064,5333,185180,5186,312268,2589,4081522,22252,183648,5303,694394,8235,100442,4606,242925,7343,224323,6119,241585,5861,243107,7143,278079,7358,272228,5293,313391,4037,305763,6079,277757,6517,236747,5219,174981,5197,292152,3025,433594,16491,34386,3190,82826,6764,14679,1998,58470,4823,50728,4447,44191,3579,32010,3296,25448,2860,20123,2141,18179,2466,15822,2228,10198,1604,7908,1641,5463,1044,13163,1609,155617,10155,9840,1657,22584,3425,12559,1703,27699,4382,16674,2422,12314,2097,11666,2266,7540,1676,8585,1759,6989,1600,6329,1491,4144,1133,2144,804,2670,857,3880,997,107919,8282,5310,1384,16038,3040,10291,1661,13780,2496,13855,2101,10060,1939,5894,1557,7638,1698,5546,1180,4993,1135,3835,1087,4464,980,1851,674,1565,626,2799,790,13279,2672,530,371,1598,721,465,305,2701,933,680,413,1538,683,670,409,1182,748,814,557,356,250,497,298,1059,817,414,291,501,383,274,267,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,725206,1461,41882,1767,133361,1184,21235,1919,63579,2368,60157,1514,53617,1552,46058,2629,47025,2259,45340,1434,51021,954,50972,2410,41060,2280,28463,1608,17764,1778,23672,1155,585916,7276,32764,1775,112071,2469,15577,1652,38874,2960,38287,2584,39419,2005,36054,2543,37105,2068,39305,1553,46739,1245,45853,2361,38190,2243,26325,1593,16934,1795,22419,1272,79177,6423,5483,989,12984,2168,1816,639,13790,2266,13524,1709,7480,1351,6517,1527,4932,1248,3459,908,2165,548,2969,943,2073,709,1019,502,243,197,723,443,18181,3059,828,307,3422,1295,907,482,2747,754,2136,720,1266,453,1111,558,1693,698,1094,559,891,392,872,370,226,97,529,415,362,343,97,75,37842,4013,2533,847,4494,1263,2496,793,7657,1543,5716,1333,4872,1322,2010,786,2815,1057,1386,562,1033,452,1076,476,571,292,571,398,225,223,387,312,4090,1210,274,263,390,234,439,369,511,407,494,433,580,505,366,350,480,485,96,116,193,231,202,198,0,145,19,45,0,145,46,78,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6651964,4638,353143,4564,1189408,1571,185065,2765,488122,2715,450274,2690,445245,2176,414700,8579,424739,8557,405636,1779,430903,1737,411123,7202,382849,7321,349877,6618,272639,6413,448241,1233,5431241,29624,270320,5770,978593,10849,131832,3855,326005,8107,312765,6907,335774,5785,332534,8764,352887,8076,346893,4071,372892,3782,359245,7887,342407,7015,315191,6750,248446,6675,405457,3543,802723,23953,59477,4687,153624,9655,27134,2832,106288,6731,91992,6065,73292,5343,56264,4726,51582,4348,37900,3362,38687,3319,29924,2889,21999,2571,14765,1850,12567,2006,27228,3017,119406,10233,7048,1753,15534,3579,9531,1818,20909,3547,13444,2020,9866,1648,7990,1578,5698,1360,5793,1596,5152,1144,4809,990,4617,1038,3885,1201,2058,1058,3072,711,249730,12340,13797,2233,36403,4685,14381,2113,28018,3271,25002,3057,21181,3236,15771,2947,12146,1854,11522,1832,12224,1818,15072,2085,12067,1815,12989,2056,8593,1503,10564,1573,48864,5666,2501,1248,5254,1559,2187,869,6902,1612,7071,1818,5132,1674,2141,850,2426,924,3528,1316,1948,676,2073,831,1759,517,3047,944,975,500,1920,593,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2931123,2667,155150,2792,515744,3120,83208,3230,208607,4043,190086,3629,188223,3754,188596,5917,185971,4918,181131,3193,199782,2119,192353,4950,177260,5064,153939,4103,114824,3972,196249,1537,2464189,16201,113767,3472,436782,6417,57096,3157,139445,5464,136763,4778,145923,4678,155215,6086,161995,4786,158150,3569,179975,3347,177571,5015,164856,4853,144796,4488,108387,4259,183468,2213,277335,12841,26453,2728,52596,5336,9980,1629,41651,3803,31608,3367,25235,3019,20187,2583,13847,2437,13159,1998,11730,2071,8523,1674,6627,1340,5548,1320,3200,1068,6991,1118,105752,7406,7967,1946,13667,2366,10140,1481,18268,2387,13366,2372,9153,2026,6455,1461,6075,1550,4873,1293,4633,917,3349,828,2656,772,1093,412,1339,519,2718,684,74741,6045,6426,1406,10963,1976,5598,1083,8802,1460,6801,1414,6587,1485,5829,1471,3581,920,4251,1291,3260,1405,2809,916,2763,856,2478,753,1706,678,2887,933,9106,2535,537,555,1736,892,394,231,441,303,1548,658,1325,1027,910,565,473,410,698,442,184,266,101,89,358,325,24,37,192,170,185,173,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38340324,10835,2049516,11064,6639887,2642,1080808,4235,2915821,5958,2916465,4590,2806459,3752,2574959,21091,2609459,21156,2579275,3989,2656673,3768,2421544,15297,2099366,15541,1657360,12780,1179238,13253,2153494,2791,32849251,61601,1665834,14152,5798333,22576,825405,7625,2199436,13511,2168509,13006,2236175,12591,2158594,19152,2275611,22258,2308308,9897,2405187,9210,2218417,15988,1932323,14721,1545491,11727,1104594,13506,2007034,6563,3568783,53411,269538,10397,607457,20087,121758,6112,428770,13198,468804,11494,368795,10131,278474,9565,230448,9458,185820,8739,167661,7356,134356,6126,103612,4785,67574,3970,44378,3270,91338,4742,1090301,29041,66187,5046,131433,10159,91867,4338,155484,7737,152305,7733,113112,6372,78799,5416,58613,3707,51795,4478,51544,3453,39135,3632,33509,2960,22493,2268,14384,1853,29641,2852,513968,18847,29656,3945,59256,6422,28721,3091,85539,5719,84759,5736,55329,4633,35968,3484,26209,3364,20961,2471,18618,1840,17774,2533,17283,2540,10147,1599,8175,1542,15573,1980,318021,12211,18301,2267,43408,3884,13057,1742,46592,4406,42088,3366,33048,2816,23124,2733,18578,2054,12391,1890,13663,1967,11862,2012,12639,1819,11655,2145,7707,1338,9908,1707,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5293943,3847,270135,3986,915087,2257,139426,2759,384832,3653,398925,3913,399760,3191,372815,8235,351971,7548,341726,2596,369554,2429,350888,7073,319252,6870,244057,5028,165838,4958,269677,1926,4263998,25609,202830,4512,766288,8470,88608,3747,223491,7741,254357,6602,285817,5917,296983,7126,294683,7616,296168,4264,325765,4107,316603,7055,286374,6428,223895,4878,154937,4754,247199,3062,504223,15887,36002,3707,83749,6411,16440,2005,75499,4811,65039,4681,54204,3672,40029,3961,31623,3584,23481,2721,22663,2439,14411,1896,15000,1836,9353,1578,4743,976,11987,2256,273476,13231,17466,2464,35239,4580,17737,1901,41998,4056,39958,3770,30757,3430,19695,2625,13833,2254,11209,1977,10772,1589,11839,1783,8481,1603,5451,1167,2766,806,6275,1193,218728,12727,11781,2023,25576,3358,15237,1688,39205,4201,33774,3710,26128,3328,14075,2188,9736,1883,9193,1836,8487,1518,6634,1799,8212,1512,4053,906,2780,765,3857,891,33518,4790,2056,770,4235,1456,1404,585,4639,1065,5797,1353,2854,859,2033,748,2096,745,1675,639,1867,901,1401,652,1185,660,1305,613,612,324,359,258,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3558915,2621,151100,2722,586014,1141,105784,1362,244199,2078,220663,1828,217758,1506,212058,6406,229363,6556,263029,1924,286048,1861,267359,6285,220012,6354,178364,3751,126347,3777,250817,1315,3111779,13932,123101,3663,520743,4701,82689,2805,186687,4271,159271,4378,172008,3944,178881,5810,206404,5932,240087,3027,264979,2866,247121,6268,208698,6549,170162,3655,118163,3791,232785,2044,273080,10699,17041,1996,45581,3950,8374,1697,28720,3120,34430,3340,28290,3168,20727,2527,15552,2241,14124,1969,14117,2135,13926,2102,7655,1693,5441,1168,6141,1297,12961,1720,61127,4905,2644,953,4311,1493,5772,1245,10660,2162,10683,1688,5659,1231,4005,956,2744,779,3673,1094,3015,928,2528,715,1900,854,750,334,863,394,1920,606,82746,8190,5947,1718,10937,2545,7323,1311,13729,1925,12033,1901,9224,1739,6066,1477,3004,834,3872,1244,2662,868,2451,753,1508,759,1108,426,787,374,2095,618,30183,4320,2367,1001,4442,1472,1626,657,4403,1408,4246,1233,2577,954,2379,788,1659,925,1273,697,1275,663,1333,652,251,204,903,432,393,306,1056,539,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,924770,1262,45166,1282,147832,596,27524,1261,63905,1589,63063,747,58901,807,54759,3141,56862,3086,60606,595,67760,834,68820,2531,55813,2448,52684,2315,38894,2216,62181,661,810905,7547,37061,1870,132530,2927,20082,1523,48706,2543,48011,2016,48108,1616,47391,3196,51257,2808,55043,1328,63170,1054,64125,2662,51183,2508,48378,2267,37220,2181,58640,1093,67894,6499,5422,1224,10253,2514,2904,836,9391,1969,9805,1410,5204,1207,5283,1314,3891,1042,3760,994,2818,826,2726,707,2013,570,1296,530,1106,429,2022,621,9352,1634,763,530,700,495,583,334,1255,553,1373,551,1480,764,621,451,534,398,223,157,558,303,218,160,240,206,462,339,50,75,292,233,32166,3413,1771,709,4146,1477,3767,832,3666,1006,3214,845,3342,1126,1415,608,1146,432,1077,518,958,466,1537,540,2083,784,2548,806,462,223,1034,407,4453,1284,149,221,203,181,188,255,887,519,660,367,767,465,49,82,34,57,503,425,256,259,214,174,294,244,0,185,56,71,193,140,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,648586,1757,32456,1756,72267,4,21843,1738,58809,1786,77742,203,72469,522,53027,2538,39850,2560,37960,391,38830,409,36171,1743,32697,1727,22471,1256,19475,1440,32519,497,513634,7913,26230,1807,63536,1986,11328,1713,31835,2091,49514,2768,55643,2085,42227,2708,34781,2670,33529,976,33568,1258,32297,1793,29399,1659,21221,1166,18009,1521,30517,837,67286,5744,4977,1423,5457,1477,2455,855,9931,1736,13982,2122,9215,1572,5416,1038,2868,948,1971,662,3746,935,2311,957,1992,688,756,429,886,466,1323,551,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,56234,4603,843,487,1753,757,7127,1777,15127,2133,12424,1820,6246,1473,4022,1145,1605,623,2104,760,951,469,1338,603,1156,564,494,336,365,342,679,581,11432,2238,406,348,1521,897,933,424,1916,714,1822,635,1365,743,1362,901,596,373,356,233,565,495,225,200,150,150,0,198,215,320,0,198,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19683763,7910,868038,7748,2976451,3914,490484,7112,1307594,7628,1282628,4617,1230001,6116,1179535,17618,1253074,15896,1304344,4606,1426401,4528,1334879,13696,1239380,14320,1158099,12226,925791,12313,1707064,3642,16504838,45685,683183,10680,2511451,16457,370207,8382,940471,12815,928527,11254,952073,10425,955321,17038,1047919,17197,1121662,10096,1247962,9678,1184143,11484,1108314,15299,1045146,13614,843455,11152,1565004,7742,1824077,35893,118476,7658,300179,13304,49412,4643,209823,8663,207159,8757,157647,6629,132935,7544,119096,7455,108376,7253,105131,6579,85036,5094,64864,5107,51717,4618,35739,3188,78487,4633,612542,19025,29066,3165,73013,7485,46513,3146,82670,5848,75731,5450,56394,5096,43062,4042,37798,3332,31591,3509,35093,3524,28217,2550,22013,2264,15240,2164,13411,2238,22730,2842,546501,21034,27843,3480,66286,7101,18714,2354,55692,4873,54355,4849,42394,4225,33745,4517,32558,3961,31268,3228,27668,2901,29542,3293,32371,3011,36742,3111,25909,2858,31414,3307,195805,13262,9470,2215,25522,3607,5638,1110,18938,2713,16856,2675,21493,3387,14472,2372,15703,3319,11447,2683,10547,2045,7941,1611,11818,2317,9254,1708,7277,1771,9429,1695,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
