GEO_ID,B07409_001E,B07409_001M,B07409_002E,B07409_002M,B07409_003E,B07409_003M,B07409_004E,B07409_004M,B07409_005E,B07409_005M,B07409_006E,B07409_006M,B07409_007E,B07409_007M,B07409_008E,B07409_008M,B07409_009E,B07409_009M,B07409_010E,B07409_010M,B07409_011E,B07409_011M,B07409_012E,B07409_012M,B07409_013E,B07409_013M,B07409_014E,B07409_014M,B07409_015E,B07409_015M,B07409_016E,B07409_016M,B07409_017E,B07409_017M,B07409_018E,B07409_018M,B07409_019E,B07409_019M,B07409_020E,B07409_020M,B07409_021E,B07409_021M,B07409_022E,B07409_022M,B07409_023E,B07409_023M,B07409_024E,B07409_024M,B07409_025E,B07409_025M,B07409_026E,B07409_026M,B07409_027E,B07409_027M,B07409_028E,B07409_028M,B07409_029E,B07409_029M,B07409_030E,B07409_030M,NAME,B07409_001MA,B07409_001EA,B07409_002EA,B07409_002MA,B07409_003EA,B07409_003MA,B07409_004EA,B07409_004MA,B07409_005EA,B07409_005MA,B07409_006MA,B07409_006EA,B07409_007MA,B07409_007EA,B07409_008MA,B07409_008EA,B07409_009EA,B07409_009MA,B07409_010EA,B07409_010MA,B07409_011EA,B07409_011MA,B07409_012EA,B07409_012MA,B07409_013MA,B07409_013EA,B07409_014EA,B07409_014MA,B07409_015EA,B07409_015MA,B07409_016EA,B07409_016MA,B07409_017MA,B07409_017EA,B07409_018MA,B07409_018EA,B07409_019MA,B07409_019EA,B07409_020MA,B07409_020EA,B07409_021MA,B07409_021EA,B07409_022EA,B07409_022MA,B07409_023MA,B07409_023EA,B07409_024MA,B07409_024EA,B07409_025MA,B07409_025EA,B07409_026MA,B07409_026EA,B07409_027EA,B07409_027MA,B07409_028MA,B07409_028EA,B07409_029MA,B07409_029EA,B07409_030MA,B07409_030EA,state
0400000US13,6521433,14317,932687,17312,1856292,22981,1838030,19387,1187151,17929,707273,14903,5692015,22575,803916,15181,1632539,23147,1588265,18735,1041884,17150,625411,13937,425131,14770,76289,5687,121773,6442,130206,7522,64546,5652,32317,3503,265939,12056,42091,3616,72194,5134,77507,5670,47900,4142,26247,3008,138348,7595,10391,2276,29786,2803,42052,3667,32821,4084,23298,3188,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,968797,4771,80755,4224,276088,8039,312474,7192,199313,6964,100167,4553,847730,6792,73547,4039,246196,7441,268361,7380,172010,6719,87616,4014,80544,5562,5708,1311,23269,2894,27355,3080,17247,2465,6965,1377,4622,1183,98,123,1069,565,1954,854,775,346,726,690,35901,3397,1402,741,5554,1617,14804,2060,9281,1636,4860,1218,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1039080,6615,104342,6014,291566,9529,383661,10249,174074,7599,85437,4705,903087,8008,89243,5390,253127,9475,333106,9981,152399,7354,75212,4619,75951,5981,9187,2352,22276,3244,28571,3264,10678,2001,5239,1428,28234,3177,2058,668,10048,1730,10654,2166,4368,1115,1106,517,31808,3687,3854,1178,6115,1309,11330,2153,6629,1381,3880,1069,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8655662,12791,1022971,13492,2309851,23903,2487847,23760,1739276,20346,1095717,15278,7631575,19734,902538,15064,2071339,22016,2204905,23915,1500405,19061,952388,13829,652208,15227,83238,5665,162332,7996,179190,6867,146777,6995,80671,4965,185929,6858,23334,2737,42559,2981,57520,3532,39462,3415,23054,2515,185950,8846,13861,2572,33621,3647,46232,4027,52632,4494,39604,4087,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4328117,9421,499610,10448,1480737,14777,1273450,14712,685718,11991,388602,10645,3816990,16100,432143,10389,1317203,14790,1120057,15855,602005,10573,345582,9376,312857,11012,45608,3744,106976,5627,98170,5415,44223,3952,17880,1879,120684,6689,16222,1941,38775,3047,36260,4210,19219,2322,10208,1799,77586,5672,5637,1216,17783,2288,18963,2381,20271,2326,14932,2314,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2056897,6367,162120,5670,652793,9732,674641,10410,382088,8192,185255,6548,1822173,9360,140016,5350,588920,9310,594607,9714,334734,7300,163896,6255,140584,7019,14057,2338,40980,3328,48341,3790,26238,2662,10968,1842,50920,3729,4498,947,14166,1774,17913,1970,10210,1385,4133,863,43220,4298,3549,1069,8727,1548,13780,1970,10906,2044,6258,1297,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1876943,6797,180463,6810,498579,9547,606953,9029,379706,8330,211242,5603,1630984,9133,153598,6080,432534,9460,522427,8947,336026,8413,186399,5428,144670,7417,17191,2255,40014,3409,50059,3837,24702,2656,12704,1875,47972,3057,5454,969,13955,1598,17660,2372,7717,1140,3186,878,53317,4434,4220,1103,12076,1667,16807,2447,11261,1830,8953,1652,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2956676,9241,458452,12236,1003094,12279,838413,12460,384632,9153,272085,7258,2579493,12752,396155,10647,878791,11648,725537,12073,334671,8119,244339,8086,221789,9360,39280,3812,74758,4466,67389,3983,26661,2356,13701,1976,96490,6335,16766,2341,33802,3565,28965,3003,11428,2127,5529,1153,58904,5337,6251,1311,15743,2370,16522,2513,11872,1893,8516,1808,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3042538,8690,497726,12227,1027922,14741,819572,13727,461096,11021,236222,8226,2713696,12740,436084,11954,928521,14473,729080,12927,410221,9780,209790,7962,194094,10217,38798,3773,62728,5825,53699,4905,27026,2505,11843,1509,85236,6449,17908,2690,25521,3039,21561,2630,13542,2580,6704,1532,49512,4409,4936,1299,11152,2100,15232,2370,10307,1756,7885,1990,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,951303,4467,79086,3691,309004,7447,285600,6859,182814,5624,94799,4290,849318,6658,69116,3278,278034,7294,254958,6417,162496,5841,84714,3890,62704,4628,6439,1263,20337,2322,18022,2308,12975,1890,4931,1042,20882,2675,2123,762,6302,1329,7119,1413,3387,871,1951,837,18399,3172,1408,929,4331,1083,5501,1503,3956,1060,3203,1101,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4041166,9737,417784,12169,1043288,16547,1039359,16189,836389,13353,704346,12075,3565872,14905,362138,10699,928054,15758,917262,15312,734126,13233,624292,11210,271930,9802,37179,3877,71743,5164,72202,4927,51865,4162,38941,3384,96718,5727,10671,1661,22567,2827,26422,2319,21353,2640,15705,1971,106646,6247,7796,1593,20924,3025,23473,2425,29045,3345,25408,3020,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4620687,9222,475529,11409,1156231,16723,1091834,14460,1065764,17330,831329,13840,4112584,13194,419865,11122,1035036,15245,983102,14134,940625,15901,733956,13819,309530,11489,41772,3689,80239,6420,69281,4594,70055,5701,48183,4077,110433,6287,8386,1121,26493,3036,22842,2803,30635,3094,22077,2289,88140,6045,5506,1303,14463,2507,16609,2156,24449,2489,27113,3155,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6670163,11525,672022,11652,1980432,14828,2200334,18260,1098223,12959,719152,11030,5883631,16924,583582,10254,1758198,15251,1935196,16600,967647,12368,639008,9829,476092,10697,62339,4190,142193,6995,164475,6406,68319,3937,38766,2683,204398,8915,21095,2062,57412,3903,68481,3961,38213,3605,19197,2552,106042,7235,5006,1205,22629,3103,32182,4192,24044,2934,22181,2348,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3662035,8539,269286,6392,943180,11012,1195836,11623,832720,10713,421013,7235,3235176,11186,232552,6222,838377,10856,1056376,11147,735836,10245,372035,7214,222343,7398,22992,2532,59415,3795,70126,4888,47967,3279,21843,2206,137706,6144,10376,1492,32207,3059,48839,3376,30629,2792,15655,1837,66810,4411,3366,954,13181,1940,20495,2205,18288,2425,11480,1753,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1948355,7521,333164,8602,585540,10980,616957,11180,256217,8465,156477,7720,1733232,9676,294812,8147,525737,10105,545426,11025,226853,8308,140404,6842,111238,6943,22841,2455,32187,3219,38673,4084,11510,2279,6027,1475,60665,4222,11547,1537,16496,2618,20137,2521,8375,1648,4110,1279,43220,4562,3964,1135,11120,2082,12721,2329,9479,2179,5936,1690,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4067856,10197,454125,11151,1278552,15972,1217582,17241,694895,11550,422702,10255,3547135,16917,384988,9482,1126793,16385,1053548,15517,611439,10984,370367,9316,291875,10944,40676,3433,88695,5816,96021,5669,41586,3626,24897,2125,140185,7714,21498,2699,41622,2850,44074,4142,21337,2510,11654,1745,88661,5992,6963,1428,21442,2576,23939,2734,20533,2356,15784,2129,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695088,4194,51943,3417,212770,5667,228375,7257,134533,4127,67467,3584,608752,5592,43192,2914,189725,5322,196708,6399,119388,4052,59739,3362,45293,3711,4573,1122,12137,1644,16579,2067,8539,1353,3465,831,21241,2672,2787,986,6464,1313,8077,1803,2292,721,1621,526,19802,2869,1391,618,4444,990,7011,1824,4314,1267,2642,874,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1217922,4922,117896,5258,332291,6760,407720,6242,246076,6079,113939,4393,1062274,6846,100018,5057,294325,6747,353379,5888,213851,5424,100701,3844,96798,5595,12659,1974,23760,2663,35522,3006,18449,2345,6408,1076,32785,2952,3376,802,9440,1293,11093,1641,6424,1204,2452,606,26065,3351,1843,649,4766,1209,7726,1549,7352,1681,4378,1168,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1887649,7848,281073,9041,528897,11629,642723,11370,286037,8741,148919,5817,1569521,11063,236220,7826,438300,11820,525312,9770,243110,7636,126579,5287,238956,10250,37443,4066,72687,5520,87242,5432,28646,2721,12938,2331,14701,2166,1464,502,5181,1255,4668,1296,2135,857,1253,749,64471,4982,5946,1187,12729,1898,25501,2805,12146,1885,8149,1699,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,928162,4324,72798,4037,266300,7001,264815,8293,201819,5945,122430,4453,825437,6374,63949,3658,233206,6205,237302,7895,180836,5426,110144,4209,59272,4759,5554,1292,21288,3241,16085,1961,10695,2015,5650,1308,18300,3046,1469,753,6453,1682,5323,1238,3706,1104,1349,588,25153,2491,1826,810,5353,1365,6105,1190,6582,1292,5287,1116,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6115152,10568,663541,12528,1728176,19844,1439362,19038,1415593,17691,868480,13740,5559424,15816,604873,11991,1586238,19504,1309386,17755,1276733,17963,782194,13411,307461,11890,38588,4096,87230,5755,74197,4686,67333,5040,40113,3684,131492,7098,13660,2243,32418,3166,30429,3189,34527,3528,20458,2442,116775,7174,6420,1461,22290,3101,25350,3088,37000,3785,25715,3092,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1370052,6947,216567,7034,364623,9669,428481,10673,208197,6960,152184,6033,1212080,8216,195091,7092,320120,8779,378505,10104,182464,6238,135900,5391,86044,6404,12151,1760,26061,3524,29698,3009,10811,1853,7323,1700,29634,3372,5079,1287,8194,1835,9092,1721,4833,1078,2436,777,42294,4107,4246,1101,10248,1797,11186,1744,10089,1846,6525,1670,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13556389,15941,1928419,22668,3606921,27357,3360206,23766,2650117,27034,2010726,24370,12245138,19660,1743849,21344,3307493,27615,3049561,24622,2350882,25345,1793353,22241,769608,17284,117551,6974,188607,7327,185612,7475,166557,7546,111281,5579,282127,8982,44890,3386,63973,4367,63796,3510,63765,4527,45703,3540,259516,11026,22129,2781,46848,3914,61237,5115,68913,4787,60389,4521,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6615470,15522,895747,15193,1766954,17485,2062327,19244,1224955,18009,665487,11280,5813460,18739,793977,15051,1566226,18091,1809591,18736,1065156,16649,578510,10168,468929,13609,69122,4856,122384,7217,150087,7640,86952,6182,40384,3336,187878,8955,24472,2712,45492,3485,58473,4605,39218,3410,20223,2800,145203,8601,8176,1338,32852,3929,44176,4244,33629,3366,26370,2831,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,475772,3391,36810,2199,132362,4167,174886,5701,95519,3880,36195,2664,416322,3971,32645,2185,116711,3685,153274,5080,81670,3652,32022,2449,29983,3111,1945,528,8244,1617,11585,1827,6808,1333,1401,600,13017,2349,1472,542,3259,711,4024,1046,2687,1018,1575,631,16450,2282,748,392,4148,968,6003,1295,4354,1211,1197,410,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7843423,11740,833469,14110,2660978,21668,2263667,20017,1297986,15456,787323,12641,6893643,22339,709689,13532,2370959,20720,1966063,20710,1148668,14439,698264,11325,615596,17123,83480,4715,199609,8673,200361,8427,85483,5000,46663,3648,212369,8524,28642,2576,63924,4004,62518,4097,35456,3334,21829,2291,121815,6590,11658,2114,26486,2763,34725,3562,28379,3244,20567,3300,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2519303,7461,321273,7131,796533,10844,792594,11755,400589,8225,208314,6115,2162520,10512,269679,6310,691483,10490,674154,9474,345463,7915,181741,6201,205901,7522,30244,2627,60874,4007,70019,4510,31950,3049,12814,1862,90665,4381,13955,1626,30280,2243,28321,2310,13019,1640,5090,942,60217,5413,7395,1720,13896,2234,20100,3140,10157,1591,8669,1736,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2707893,9265,279578,9437,662857,14435,938184,15416,516491,10323,310783,8809,2310678,14159,242317,8391,568518,12340,802199,13549,429370,9135,268274,7928,241122,8906,24735,3633,59877,4688,84600,5868,49398,3497,22512,2398,92737,6020,7859,1492,21692,2432,32176,3357,20830,2705,10180,1783,63356,5180,4667,1244,12770,2443,19209,2264,16893,2486,9817,1602,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
