GEO_ID,C17017_001E,C17017_001M,C17017_002E,C17017_002M,C17017_003E,C17017_003M,C17017_004E,C17017_004M,C17017_005E,C17017_005M,C17017_006E,C17017_006M,C17017_007E,C17017_007M,C17017_008E,C17017_008M,C17017_009E,C17017_009M,C17017_010E,C17017_010M,C17017_011E,C17017_011M,C17017_012E,C17017_012M,C17017_013E,C17017_013M,C17017_014E,C17017_014M,C17017_015E,C17017_015M,C17017_016E,C17017_016M,C17017_017E,C17017_017M,C17017_018E,C17017_018M,C17017_019E,C17017_019M,NAME,C17017_001EA,C17017_001MA,C17017_002EA,C17017_002MA,C17017_003MA,C17017_003EA,C17017_004EA,C17017_004MA,C17017_005EA,C17017_005MA,C17017_006EA,C17017_006MA,C17017_007EA,C17017_007MA,C17017_008MA,C17017_008EA,C17017_009MA,C17017_009EA,C17017_010EA,C17017_010MA,C17017_011EA,C17017_011MA,C17017_012EA,C17017_012MA,C17017_013MA,C17017_013EA,C17017_014MA,C17017_014EA,C17017_015EA,C17017_015MA,C17017_016EA,C17017_016MA,C17017_017EA,C17017_017MA,C17017_018MA,C17017_018EA,C17017_019MA,C17017_019EA,state
0400000US13,3587521,13961,601487,11585,342664,9063,115068,5382,227596,7392,35334,2795,192262,7162,258823,7986,105043,5450,153780,5815,2986034,15597,2083728,15808,1576965,16797,506763,12226,137070,7303,369693,10234,902306,14189,429697,9693,472609,9954,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,49782,3068,24533,2343,11574,1536,12959,1748,2397,715,10562,1500,25249,2156,11076,1452,14173,1519,400987,5601,289618,5942,220475,4659,69143,3392,23802,2491,45341,2607,111369,4707,57972,3699,53397,2779,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,85436,5270,41633,2770,20024,1814,21609,2322,4622,1158,16987,2025,43803,4185,19187,2524,24616,2837,506151,6122,365866,6060,304595,6160,61271,3973,22953,2931,38318,3084,140285,5351,68002,3759,72283,3327,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,645578,9266,325482,8355,107089,4912,218393,6139,33628,3074,184765,5144,320096,7573,135294,5088,184802,5689,4126843,14917,2773702,18072,2162209,16927,611493,11687,193900,6750,417593,8949,1353141,14936,642601,12650,710540,9180,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,356710,8105,180534,6423,57524,3781,123010,5317,20572,2154,102438,4708,176176,6355,76314,4364,99862,4214,2146029,12492,1476689,11767,1161871,12635,314818,9077,99992,5257,214826,6836,669340,9751,324592,7595,344748,7344,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,147546,5412,63382,3549,22804,1887,40578,3005,7667,1498,32911,2875,84164,4031,34879,2385,49285,3097,1093925,7358,738180,7501,613943,7661,124237,5477,46774,3437,77463,4101,355745,6507,174916,5133,180829,4961,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,146221,4900,66858,3402,24744,2458,42114,2978,7482,1417,34632,2916,79363,4133,33604,2600,45759,2932,963059,7110,661744,7678,540127,7926,121617,5186,43658,2879,77959,4585,301315,6334,144956,4436,156359,4709,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,325093,8142,162705,6162,61852,3770,100853,4927,18983,2389,81870,4422,162388,5308,73680,3729,88708,4566,1387001,11312,961881,11820,767074,11192,194807,6699,60258,3993,134549,5256,425120,7703,201381,6311,223739,6078,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,333428,9022,165518,6200,44976,3832,120542,5078,16057,1971,104485,5184,167910,6483,68607,4632,99303,4180,1384766,10247,947141,11077,696923,10691,250218,7817,76586,4661,173632,5939,437625,9331,221274,6891,216351,6853,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,76739,4072,33340,2772,10839,1197,22501,2572,4981,1197,17520,2360,43399,2683,17169,1663,26230,2002,473102,4835,311245,4889,252865,5002,58380,3492,21000,2099,37380,2982,161857,5132,75063,3728,86794,3488,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,209078,6901,102102,5580,31430,2581,70672,4579,11909,1665,58763,4223,106976,4509,44540,2844,62436,3404,1956360,10399,1343870,11944,990628,12495,353242,8927,94196,5618,259046,8004,612490,9972,274447,7116,338043,6908,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,310314,6879,133552,5753,39346,2939,94206,4907,12428,1875,81778,4531,176762,5946,74179,4551,102583,3805,2239022,9778,1477029,12298,1144178,12251,332851,8177,95273,4922,237578,7089,761993,11696,345742,7390,416251,8332,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,576454,11160,284381,7142,93876,3963,190505,5913,32789,2726,157716,5647,292073,8935,129784,5735,162289,5934,3258120,15252,2200778,14387,1721085,13958,479693,9505,149523,5394,330170,7584,1057342,13407,510875,10694,546467,8885,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,233945,6752,102173,5030,35632,2621,66541,3925,11177,1383,55364,3737,131772,4979,57271,3268,74501,3505,1895250,8520,1267421,10435,1040324,10253,227097,6846,78624,4076,148473,4207,627829,9025,306472,7008,321357,5799,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,227996,6237,121515,4890,32520,2658,88995,4302,11006,1790,77989,4191,106481,4957,44480,3258,62001,3529,867827,9615,616948,8477,449701,8880,167247,6051,44623,3737,122624,4924,250879,6778,124258,5281,126621,5035,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,353986,7708,161317,6328,57003,4066,104314,4935,18170,1846,86144,4909,192669,6192,83031,4022,109638,4537,2000823,13580,1347499,12605,1067712,11623,279787,7761,85130,5276,194657,6916,653324,10885,308083,7474,345241,8050,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,61006,3466,23975,2068,9632,1277,14343,1571,2756,759,11587,1320,37031,3000,16845,1963,20186,2006,349956,4456,227201,5088,189863,5151,37338,2878,15063,1827,22275,1824,122755,4067,64563,3352,58192,2471,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,89841,3148,41864,2799,14749,1484,27115,2479,3914,845,23201,2295,47977,2449,18150,1598,29827,1969,650924,4593,438453,5413,356947,5219,81506,3610,26676,2110,54830,3088,212471,5208,105659,3285,106812,3503,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,137886,5369,70535,4275,27484,2574,43051,3257,10058,2046,32993,2408,67351,4091,31169,2439,36182,2829,883633,7041,571926,7912,419678,6167,152248,5936,57347,3490,94901,4841,311707,6910,165560,5816,146147,4459,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,45534,2881,20869,2427,6406,1210,14463,2168,2452,835,12011,2001,24665,2542,10876,1719,13789,1647,474222,5007,325032,5115,264572,4526,60460,3710,21769,2414,38691,3100,149190,5435,72714,3589,76476,3379,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,340893,8182,183122,6306,64009,3305,119113,4907,19819,2514,99294,4608,157771,5562,62808,3797,94963,4204,2853951,11750,2020553,14123,1543871,11584,476682,9562,134609,6064,342073,7857,833398,13993,381582,8746,451816,10622,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,151164,6393,80783,5015,32224,3299,48559,3951,8659,1647,39900,3581,70381,3832,31400,2543,38981,2949,609752,7398,408749,7109,308509,5823,100240,3723,33417,2439,66823,3348,201003,6737,97823,4581,103180,4512,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,1107369,15588,564577,12342,200838,6375,363739,9276,54626,3645,309113,8240,542792,11388,223676,7544,319116,8693,6175029,21031,4057377,19572,2975541,18097,1081836,13283,312129,8113,769707,11059,2117652,19221,968440,13184,1149212,13967,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,604811,11163,319298,9025,110914,4969,208384,7320,35252,3394,173132,6761,285513,7290,113076,5724,172437,5675,3185809,15780,2172750,16961,1692960,15251,479790,9799,136193,5617,343597,8299,1013059,15018,465407,9450,547652,10852,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,35820,3054,13823,1808,3363,686,10460,1832,2058,808,8402,1580,21997,2628,10878,1931,11119,1700,269611,3954,173977,3963,145653,3601,28324,2611,12050,1837,16274,1976,95634,3766,53956,2868,41678,2595,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,691475,11676,339770,8301,95006,4616,244764,6828,34895,3125,209869,6289,351705,9038,155237,5551,196468,6727,3901697,15891,2583753,14984,2009713,14811,574040,11437,179446,6417,394594,9997,1317944,15669,628129,10316,689815,11018,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,232203,5104,117589,3673,42922,2332,74667,3049,12432,1537,62235,2690,114614,3578,49201,2898,65413,2776,1227556,6875,848927,6916,667851,5697,181076,5470,60716,3100,120360,4231,378629,7924,187272,4629,191357,5768,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,231327,8533,106123,5403,43581,3649,62542,4449,12701,2082,49841,3865,125204,6060,59723,4446,65481,4202,1304184,9703,860127,10332,687034,9311,173093,6796,58765,3925,114328,5221,444057,8512,208275,6526,235782,5804,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,645283,10174,300402,8489,96361,5022,204041,6916,34134,2891,169907,6227,344881,8448,144038,5993,200843,6515,4300689,14690,2884652,16930,2268081,15442,616571,11002,190746,6442,425825,8870,1416037,16075,653035,11007,763002,10571,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,61378,3936,25675,2493,5973,1034,19702,2221,3112,951,16590,2130,35703,3181,12973,1805,22730,2461,348276,4916,231490,5299,173242,4965,58248,3097,17141,2075,41107,2985,116786,5053,54210,3374,62576,3602,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,304416,8881,158580,7692,45725,3231,112855,6548,16396,2076,96459,6284,145836,5377,59142,3777,86694,4451,1522498,10048,1043036,10411,801604,10280,241432,6458,66984,4771,174448,6760,479462,8958,230273,6663,249189,6911,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,44279,2905,19798,1720,6678,959,13120,1555,2421,761,10699,1330,24481,2283,10100,1426,14381,1691,290196,3685,191437,4014,159051,3804,32386,2730,11829,1496,20557,2128,98759,4095,50462,2490,48297,2906,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,436910,9765,227899,7321,79135,4494,148764,5981,22305,2644,126459,5580,209011,7606,85320,4959,123691,5533,2072755,13313,1432445,15401,1123903,14156,308542,9220,92630,5127,215912,7188,640310,12623,302549,8224,337761,8887,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,1453662,18095,859346,14678,344670,9882,514676,12339,77515,4922,437161,10906,594316,12066,251494,7771,342822,8588,7823535,25540,5547819,27507,4258564,24795,1289255,20012,399689,11257,889566,15935,2275716,23292,1165352,16442,1110364,16718,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,102301,4687,58508,4123,29548,2587,28960,3375,5037,1248,23923,3098,43793,2480,18599,1904,25194,2036,816069,5824,632987,6369,537333,5905,95654,5013,32766,3346,62888,4165,183082,5738,96739,4234,86343,3523,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,31551,2197,14021,1467,4086,802,9935,1418,1240,412,8695,1429,17530,1866,7582,1208,9948,1370,225678,3064,147996,3267,121655,3166,26341,1916,10229,1440,16112,1493,77682,3149,35767,2155,41915,2188,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,349872,8950,171482,6806,54873,3872,116609,5653,15723,2125,100886,5238,178390,5536,69156,3922,109234,4040,2733948,14610,1887338,15435,1489566,14077,397772,9767,117624,6118,280148,8380,846610,10443,391790,7573,454820,7694,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,325762,8792,151295,6377,57883,4147,93412,5248,17344,2151,76068,5095,174467,6259,78701,5118,95766,4627,2353839,11974,1573804,13718,1271393,12894,302411,7810,103183,5309,199228,6758,780035,12534,384810,8774,395225,9064,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,133280,5853,61757,3777,22900,2463,38857,3006,8446,1384,30411,2728,71523,4001,30679,2992,40844,2673,602095,6139,411112,6988,332790,6868,78322,4115,24834,2136,53488,3427,190983,6028,91623,4554,99360,4477,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,286274,7192,133444,4841,39186,2373,94258,4332,18250,2039,76008,3791,152830,5502,65954,3804,86876,3888,2021411,9753,1352433,10596,1094007,10127,258426,6980,95710,4492,162716,5173,668978,9921,329157,6650,339821,6949,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,26154,2072,10979,1437,4196,872,6783,1239,1075,520,5708,1092,15175,1648,6433,1179,8742,1295,206440,3134,138053,3888,112844,3878,25209,2448,11072,1538,14137,1768,68387,3548,37364,2704,31023,2187,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,567660,10109,367074,8773,149998,5399,217076,7292,42143,3688,174933,5904,200586,6182,82291,4503,118295,4272,665830,9500,500431,9420,339762,7720,160669,6178,40864,3626,119805,4712,165399,6853,79142,4714,86257,4102,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
