GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001MA,C17024_001EA,C17024_002EA,C17024_002MA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005MA,C17024_005EA,C17024_006MA,C17024_006EA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009EA,C17024_009MA,C17024_010MA,C17024_010EA,C17024_011MA,C17024_011EA,C17024_012EA,C17024_012MA,C17024_013EA,C17024_013MA,C17024_014EA,C17024_014MA,C17024_015EA,C17024_015MA,C17024_016MA,C17024_016EA,C17024_017MA,C17024_017EA,C17024_018EA,C17024_018MA,C17024_019EA,C17024_019MA,C17024_020EA,C17024_020MA,C17024_021MA,C17024_021EA,C17024_022MA,C17024_022EA,C17024_023MA,C17024_023EA,C17024_024EA,C17024_024MA,C17024_025EA,C17024_025MA,C17024_026EA,C17024_026MA,C17024_027MA,C17024_027EA,C17024_028MA,C17024_028EA,state
0400000US13,9823859,5286,2455901,5426,292051,14813,353804,16941,153543,9592,415514,18179,409690,16778,282954,14359,181659,9895,366686,11919,6150108,4104,480338,15574,545066,16744,270729,12144,861736,21320,1072706,24269,834644,23366,608722,15920,1476167,23495,1217850,3401,37966,3466,88744,4664,70089,4204,206984,6621,232363,6849,167422,7096,114181,5154,300101,7451,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1379804,1532,300803,1604,18078,3358,26285,3986,15456,3489,38715,4386,63941,4809,48826,3990,33104,3590,56398,4328,855318,991,44379,4087,49647,4810,29143,4263,80366,5948,138870,6963,138253,7394,108413,7152,266247,8792,223683,990,6231,1528,12109,1715,8111,1332,24656,2760,32319,3061,32849,3133,28331,2958,79077,4090,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1603083,1505,424650,2243,30340,5397,49685,5066,35189,5406,85437,7037,92020,7087,49666,4718,34132,4441,48181,5241,947100,2138,59517,5249,76537,5136,53963,5882,147619,9647,184903,9220,132370,7639,96998,7262,195193,9771,231333,1416,6752,1666,15150,1880,11418,1806,40779,3584,46461,3741,37408,2811,25340,2770,48025,3991,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12571848,5001,2935193,5286,265277,13189,327909,13909,169386,10460,436046,14098,477776,15401,374802,11443,265877,10087,618120,13467,7913533,3143,519367,13185,539759,14861,303894,13377,908949,19480,1207685,22930,1075144,21733,914375,19735,2444360,28674,1723122,3071,44486,3114,107737,5104,77626,4413,260182,8337,323930,8113,249673,8128,173844,6384,485644,10350,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391460,3622,1547147,4167,141781,9969,191567,11085,96802,7073,272412,12027,298810,12389,211221,9223,131642,7804,202912,7792,3938773,3246,273028,10163,304673,11222,170583,8632,511415,15754,710399,19749,602544,15428,465656,16186,900475,18513,905540,2550,19598,2002,43571,2984,41454,2894,152559,5153,201566,5745,159852,6796,101405,5022,185535,6010,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004857,1994,710561,3054,46744,5187,62144,5969,38685,4332,114820,6346,140990,7210,114347,5965,76433,5183,116398,5408,1826888,2427,106857,4953,117626,6799,70226,5392,204690,8490,309506,8773,286881,9276,238083,8010,493019,10326,467408,1664,9943,1299,24502,1774,24107,2006,78611,3345,99100,3945,71322,3778,51529,3151,108294,4560,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821431,1822,711321,3216,53977,6664,72086,6456,43159,4746,119979,7265,144759,7718,103135,6342,64542,5591,109684,4601,1710768,2742,103044,5698,122034,6643,62499,4298,217437,8245,295284,9674,254230,10017,196517,9384,459723,10709,399342,2107,8132,1114,23439,1975,16557,1649,61888,2952,80986,3905,62367,3290,45715,2781,100258,3816,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4275359,3071,991330,4136,118451,8713,141300,9032,62335,5771,163641,7438,171850,8918,129549,7748,81381,5089,122823,5917,2652946,3719,214448,8808,272272,10607,134197,7533,368191,11364,462550,13556,375845,11788,278915,11469,546528,12648,631083,2214,16322,1869,54749,3274,40875,3383,113696,4623,133019,5998,98153,4963,54662,3786,119607,5713,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,1098368,3230,156158,11161,150040,9020,74591,7991,176898,11888,165553,10323,124202,7706,92887,5981,158039,7850,2809855,3005,236074,11550,275844,12045,133106,8818,392842,15768,448773,12788,369374,13146,289898,12718,663944,16069,610302,1994,16938,1996,61470,4103,38429,3343,110403,5175,113363,5018,86557,3806,55795,3661,127347,5380,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,251129,1724,22771,2986,25236,3493,13021,2360,42778,4468,46932,4026,39479,4119,23804,2806,37108,3499,807103,1368,48296,3552,65574,4021,31957,3295,102464,6103,138941,6119,120840,7842,98769,5702,200262,7809,235777,1040,5360,957,15554,1688,13841,1277,39980,2489,47623,2801,37379,2955,22651,1848,53389,2931,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,1331468,3673,77451,7905,95854,7700,59583,6109,188297,9677,191006,9542,171855,8518,144800,8198,402622,12103,3705263,2558,175942,9303,181448,9319,104144,8321,331152,12625,477067,16367,474599,15830,434743,14552,1526168,20957,798646,2162,20976,1982,38147,2611,28062,2354,89593,4440,122168,5241,99892,4994,86352,4844,313456,7772,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,1370260,2682,99346,8145,108327,7174,53076,6606,148879,7989,181735,9465,170089,9082,135281,7411,473527,10782,4162383,2097,223231,10076,235899,8385,124866,8565,358700,12206,507973,12794,517309,14634,471720,15211,1722685,18383,977029,1978,29375,2652,61057,3446,43637,3789,134718,5555,165255,6561,128723,5067,102455,4933,311809,8108,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,2181230,4562,230164,10438,262689,10517,137126,9071,337536,11215,377176,11990,283983,10534,194095,8412,358461,10314,6014142,2824,452911,13067,501577,14668,259069,9968,750893,15968,1005206,18796,847396,17978,680038,16646,1517052,23940,1491415,2218,35986,2387,85517,3995,67844,3549,238058,6209,320137,7400,252054,6940,165145,5830,326674,6800,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,1262433,2808,78094,6651,110623,8063,50592,4649,184448,9322,209737,7803,180570,8102,136449,6995,311920,8743,3322711,2580,164444,6665,202337,8451,94429,5110,335598,10569,489358,9760,477604,12680,412987,11194,1145954,14133,747408,1905,17526,1731,38330,2270,32105,2621,112159,4343,142190,4344,114372,4335,92869,4787,197857,5727,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,720737,2914,111320,7773,100406,7255,54439,6029,130864,8294,129459,8662,82826,6987,42437,4344,68986,5517,1759591,2964,170155,8076,186468,8508,102508,7705,273506,11956,319648,14281,237049,11503,164336,9082,305921,10902,415142,2473,12264,1654,42500,2732,32798,2869,82497,4539,77740,4193,56975,3831,35085,3333,75283,3965,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,1359410,3810,131274,9628,155807,10082,80819,7689,222860,10121,258930,13304,189036,10453,117832,6792,202852,8811,3625642,3629,251280,10706,289434,11823,160919,8415,479156,13402,639287,16170,535062,15189,397010,13827,873494,16516,893606,2960,20563,2205,60270,3440,44978,3199,158357,6019,186477,6276,139481,5810,92795,5495,190685,5731,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,219307,2075,18363,2672,22256,3203,16299,4206,38886,3720,45254,4462,29260,3464,19337,2802,29652,2992,613131,1674,47493,4495,52129,4025,30345,3680,88284,4678,105436,6078,85270,5382,62900,4046,141274,6498,165514,927,3504,917,10209,1415,7551,1205,29243,2704,37144,2932,24922,2207,16225,1844,36716,2689,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1828121,1343,460290,2156,30978,3971,43436,4034,27221,3269,75416,5598,91333,5746,77650,5965,42831,3673,71425,4544,1108540,1913,58484,4045,73929,4242,42494,3709,140369,7429,200132,7633,178118,6226,135033,6212,279981,6883,259291,1280,5687,1049,14796,1579,13513,1877,41137,2473,51805,2807,41196,2807,25999,1764,65158,2769,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2800768,2077,653824,2186,66880,6790,76741,9072,48410,5755,132491,9311,127731,6450,79757,6719,48608,4721,73206,5093,1750929,1395,130191,7144,120237,7401,81015,6949,252091,11903,341757,11936,256712,11217,187027,9495,381899,11335,396015,1121,11667,1913,21014,2490,21184,2678,65319,3554,75597,4725,59833,4176,41071,3239,100330,3987,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1287504,829,264132,1375,12657,3153,21806,3693,8913,1894,31594,4336,44160,4869,40471,4444,31390,3412,73141,4624,821828,1345,31138,2935,42063,4418,21732,2567,70097,5779,122837,7423,115257,7052,104933,7877,313771,8314,201544,977,3373,834,6946,1149,8529,1415,28955,2826,37026,2549,31591,2651,22557,2649,62567,3423,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8762159,3378,1987077,3597,139456,11144,176107,9800,89954,6449,235380,11012,268627,11352,225925,9550,199346,10290,652282,14522,5502973,1816,255441,10057,292660,12536,160284,8634,514667,14869,695098,18096,657462,17327,627853,18217,2299508,22993,1272109,1430,36760,3136,72479,4128,45262,3394,159586,6093,199635,7480,165044,6674,136583,5539,456760,8658,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045525,1124,494145,2208,68599,7313,77367,7865,35927,4616,92178,7945,83356,6166,52318,5219,34322,3995,50078,4311,1238217,2486,111598,6834,137263,8833,71619,6313,183030,9391,203686,9518,154944,8528,116433,7935,259644,10663,313163,1674,11252,1848,30074,2852,20444,2312,50180,3167,47819,3507,45285,3709,27051,2744,81058,3715,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19228524,4824,4149968,5786,423258,14402,513680,17485,227938,16129,605145,18638,625555,19540,465535,13073,354706,11433,934151,16301,12281756,3795,832690,19369,965948,19346,479846,19817,1382277,25716,1764816,34442,1535298,29325,1325361,26876,3995520,36131,2796800,2905,94013,5107,233349,8185,140206,6513,413528,9320,468845,8271,358562,8943,273998,7210,814299,10373,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9691794,3044,2259800,4953,236867,12566,311675,13756,161502,9697,411186,15705,371080,15652,253707,11240,172258,9598,341525,10822,6011719,3842,441951,11356,541082,13961,304116,11576,871730,20332,1045249,23582,807950,19285,635368,18779,1364273,18948,1420275,2856,33426,2425,103685,5095,80590,4362,247924,9818,281123,7867,200912,7083,143315,6771,329300,8432,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,712548,1044,163405,1348,12842,2438,11290,2448,6728,2375,21313,2856,33485,3623,26755,3199,17676,2114,33316,3269,450251,952,24909,2869,24630,2768,14635,2125,42625,3681,74088,5451,68554,4815,54533,3885,146277,6542,98892,642,3048,660,5545,813,4141,660,15373,1780,17986,1887,15372,1537,10438,1554,26989,1976,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11276403,3595,2590264,4350,286562,12893,307269,13861,140522,9075,412532,14061,446548,13333,339738,12890,238845,11696,418248,12698,6957948,4243,497658,13115,554526,14665,278460,12925,840829,18984,1166155,20378,1003245,21570,822016,19901,1795059,24317,1728191,3095,37618,3068,102147,4366,75663,3872,302721,6920,375297,8646,281794,6427,190098,6496,362853,8547,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3759517,2366,930765,2627,95155,6449,113155,5518,63705,5229,174223,8313,180575,9248,123579,6400,65245,4326,115128,5776,2285953,1830,169126,6639,200205,7093,106924,5447,328272,9292,402006,10357,335821,11368,233747,8605,509852,9175,542799,1741,12152,1424,34047,2456,30763,1995,94316,3184,107412,4066,80252,3852,60280,3293,123577,4912,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893475,2646,840205,3597,74922,7346,106792,8423,56686,6846,151195,8550,155076,9234,98598,6447,63809,4880,133127,6544,2428675,2674,186439,9119,221126,10386,114762,6637,332035,11651,408730,14508,306985,11157,243682,10839,614916,11679,624595,2209,16388,2157,38783,3265,31933,3210,101476,5270,124421,5063,90034,5240,66066,4401,155494,4718,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12371337,3870,2655317,4364,240897,13774,273395,13005,137281,8834,403676,12557,455391,15399,365074,9370,251663,10265,527940,11970,7660138,2865,473820,14692,528326,13804,276291,12311,837116,18784,1219608,21479,1120640,18582,929681,18114,2274656,23307,2055882,2541,50470,3503,115304,4415,101023,4603,359269,8721,427743,8898,321775,9458,214006,6973,466292,9365,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1015655,599,210380,931,19151,3448,22478,3468,11642,2299,30737,4253,32993,3884,26580,3495,20044,2902,46755,3497,645312,1324,40890,4210,47567,4068,24693,3281,69921,6439,94805,7022,87051,6845,74854,4862,205531,6644,159963,1184,4929,1108,10581,1628,6636,1218,24433,2195,30509,2778,21458,2076,14148,1603,47269,3231,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4691589,2682,1066747,3406,144423,10785,144141,9486,79307,7052,182905,9038,171624,10886,137896,9838,76527,6028,129924,7550,2880515,3046,232643,9395,253751,10397,146772,8966,412896,13646,511656,15973,403555,14158,302690,14356,616552,18347,744327,2314,18414,1812,50488,3298,36870,2966,137472,5448,145782,5832,105614,5138,79660,4389,170027,6387,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
