GEO_ID,B19301B_001E,B19301B_001M,NAME,B19301B_001MA,B19301B_001EA,state
0400000US01,16240,430,Alabama,null,null,01
0400000US02,24448,4653,Alaska,null,null,02
0400000US04,19557,843,Arizona,null,null,04
0400000US05,15202,584,Arkansas,null,null,05
0400000US06,23333,418,California,null,null,06
0400000US08,22141,1996,Colorado,null,null,08
0400000US09,22865,1052,Connecticut,null,null,09
0400000US10,22961,1269,Delaware,null,null,10
0400000US11,26602,1092,District of Columbia,null,null,11
0400000US12,16410,278,Florida,null,null,12
0400000US13,18283,273,Georgia,null,null,13
0400000US15,30177,3265,Hawaii,null,null,15
0400000US16,17538,8668,Idaho,null,null,16
0400000US17,19223,557,Illinois,null,null,17
0400000US18,16701,587,Indiana,null,null,18
0400000US19,14579,1291,Iowa,null,null,19
0400000US20,17935,1001,Kansas,null,null,20
0400000US21,16773,635,Kentucky,null,null,21
0400000US22,15487,343,Louisiana,null,null,22
0400000US23,12388,2912,Maine,null,null,23
0400000US24,28154,440,Maryland,null,null,24
0400000US25,21725,833,Massachusetts,null,null,25
0400000US26,16816,323,Michigan,null,null,26
0400000US27,16057,1067,Minnesota,null,null,27
0400000US28,13877,341,Mississippi,null,null,28
0400000US29,17779,601,Missouri,null,null,29
0400000US30,12964,2633,Montana,null,null,30
0400000US31,17714,2302,Nebraska,null,null,31
0400000US32,19004,1011,Nevada,null,null,32
0400000US33,21431,2934,New Hampshire,null,null,33
0400000US34,23625,527,New Jersey,null,null,34
0400000US35,23646,3744,New Mexico,null,null,35
0400000US36,21860,307,New York,null,null,36
0400000US37,18097,310,North Carolina,null,null,37
0400000US38,17779,7039,North Dakota,null,null,38
0400000US39,17195,509,Ohio,null,null,39
0400000US40,17284,625,Oklahoma,null,null,40
0400000US41,18247,2009,Oregon,null,null,41
0400000US42,18183,563,Pennsylvania,null,null,42
0400000US44,18012,1590,Rhode Island,null,null,44
0400000US45,15897,338,South Carolina,null,null,45
0400000US46,15060,3064,South Dakota,null,null,46
0400000US47,17083,445,Tennessee,null,null,47
0400000US48,20592,317,Texas,null,null,48
0400000US49,18530,3791,Utah,null,null,49
0400000US50,16771,3971,Vermont,null,null,50
0400000US51,22932,371,Virginia,null,null,51
0400000US53,23738,1451,Washington,null,null,53
0400000US54,17084,1550,West Virginia,null,null,54
0400000US55,14630,921,Wisconsin,null,null,55
0400000US56,44970,37760,Wyoming,null,null,56
0400000US72,11185,694,Puerto Rico,null,null,72
