GEO_ID,C14005_001E,C14005_001M,C14005_002E,C14005_002M,C14005_003E,C14005_003M,C14005_004E,C14005_004M,C14005_005E,C14005_005M,C14005_006E,C14005_006M,C14005_007E,C14005_007M,C14005_008E,C14005_008M,C14005_009E,C14005_009M,C14005_010E,C14005_010M,C14005_011E,C14005_011M,C14005_012E,C14005_012M,C14005_013E,C14005_013M,C14005_014E,C14005_014M,C14005_015E,C14005_015M,C14005_016E,C14005_016M,C14005_017E,C14005_017M,C14005_018E,C14005_018M,C14005_019E,C14005_019M,NAME,C14005_001EA,C14005_001MA,C14005_002MA,C14005_002EA,C14005_003MA,C14005_003EA,C14005_004EA,C14005_004MA,C14005_005EA,C14005_005MA,C14005_006EA,C14005_006MA,C14005_007MA,C14005_007EA,C14005_008MA,C14005_008EA,C14005_009EA,C14005_009MA,C14005_010EA,C14005_010MA,C14005_011EA,C14005_011MA,C14005_012EA,C14005_012MA,C14005_013MA,C14005_013EA,C14005_014MA,C14005_014EA,C14005_015EA,C14005_015MA,C14005_016EA,C14005_016MA,C14005_017EA,C14005_017MA,C14005_018MA,C14005_018EA,C14005_019MA,C14005_019EA,state
0400000US13,578399,9600,298033,7173,242197,6928,55836,4083,39787,3593,27347,2895,12440,2225,16049,2043,7031,1398,9018,1557,280366,6495,236843,6479,43523,3034,31917,2894,19760,2526,12157,2029,11606,1834,5074,1218,6532,1507,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,65157,2002,33931,1341,25369,1407,8562,1337,6818,1094,5959,1086,859,334,1744,756,587,354,1157,680,31226,1608,25990,1911,5236,1185,4074,928,2563,727,1511,644,1162,624,597,405,565,432,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,94461,3170,47925,2536,39120,2590,8805,1608,6962,1469,5281,1515,1681,792,1843,576,779,343,1064,495,46536,2301,40127,2335,6409,1459,4897,1322,3760,1175,1137,466,1512,736,1208,723,304,216,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,699585,5642,356332,3858,301939,4563,54393,3256,38855,2445,29437,2625,9418,1307,15538,1854,6873,1223,8665,1380,343253,3983,306000,4262,37253,2668,27358,2379,19962,2111,7396,1395,9895,1405,4121,805,5774,1248,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,371143,5767,189815,4390,158446,4594,31369,2945,20146,2305,15867,2026,4279,1110,11223,1683,6621,1167,4602,1119,181328,3797,157556,3941,23772,2345,16556,2156,11788,1529,4768,1315,7216,1034,3762,655,3454,850,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,178132,3708,90094,2622,76923,2848,13171,1760,9835,1679,7727,1298,2108,819,3336,791,1649,464,1687,652,88038,2783,78008,2959,10030,1491,7469,1308,5596,883,1873,820,2561,682,1492,553,1069,479,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,164720,4682,85155,3479,71668,3262,13487,1857,10604,1582,8634,1549,1970,643,2883,767,1621,556,1262,575,79565,3375,69151,3373,10414,1522,7311,1300,5167,1169,2144,598,3103,883,1109,505,1994,730,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,232224,4772,119624,3881,98137,3540,21487,2317,16333,1903,12779,1992,3554,1038,5154,1259,2110,737,3044,856,112600,3433,96021,3738,16579,2176,12795,1908,8574,1529,4221,1152,3784,1024,1351,523,2433,912,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,248503,6915,127595,5209,101457,4488,26138,2844,16246,2264,11347,1993,4899,1313,9892,1826,4584,1483,5308,1118,120908,4403,99991,4505,20917,2204,14750,1862,8989,1520,5761,1473,6167,1327,2717,1035,3450,958,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,64287,1765,32398,1269,28193,1521,4205,766,3039,718,2351,630,688,329,1166,551,692,493,474,333,31889,1348,27555,1339,4334,937,3411,825,2706,734,705,519,923,505,458,308,465,372,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,307602,4434,157216,3102,131225,3235,25991,2710,20167,2424,14394,1995,5773,1597,5824,1118,2343,797,3481,893,150386,3492,130950,3691,19436,2207,13894,1564,10035,1367,3859,988,5542,1304,1949,874,3593,1009,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,373520,4347,186898,3443,164859,3495,22039,2281,15934,2173,12514,1898,3420,904,6105,1276,3475,992,2630,887,186622,2688,172012,3049,14610,2051,10353,1772,8466,1599,1887,777,4257,1041,2434,821,1823,665,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,547570,6234,278441,3763,238732,4469,39709,2683,26942,2301,21470,2094,5472,1002,12767,1544,6069,1099,6698,1260,269129,4581,236048,4390,33081,2140,25231,2191,19440,1995,5791,1011,7850,1220,4369,989,3481,796,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,285864,3191,147593,2728,131145,2738,16448,1591,11429,1304,9365,1284,2064,683,5019,1009,3396,874,1623,436,138271,2659,125457,2927,12814,1626,9642,1522,7979,1529,1663,588,3172,830,1957,700,1215,433,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,179227,5737,90624,4225,74179,4023,16445,2280,11277,2086,6607,1734,4670,1554,5168,1146,2537,856,2631,994,88603,4440,77003,3808,11600,1809,7877,1638,5614,1406,2263,680,3723,871,1706,800,2017,699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,319919,4905,160522,3927,132715,3803,27807,2682,19017,2032,14025,2003,4992,1164,8790,1454,5207,1400,3583,871,159397,3075,140134,3368,19263,2230,14336,1903,11844,1737,2492,785,4927,1106,2152,562,2775,893,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,52521,2140,27113,1600,20176,1381,6937,1170,4633,1062,3998,1014,635,298,2304,715,1345,503,959,527,25408,1624,20872,1364,4536,942,3942,942,2954,900,988,575,594,257,398,260,196,132,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,103876,3404,53527,2399,46077,2575,7450,1055,6119,862,5395,864,724,349,1331,544,688,310,643,442,50349,2136,45378,2154,4971,1055,3655,841,3088,708,567,346,1316,695,911,611,405,203,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,142232,2594,74193,2268,57906,2581,16287,1502,12326,1543,9849,1528,2477,948,3961,986,2407,755,1554,731,68039,1815,57624,2277,10415,1454,8042,1402,5391,1150,2651,852,2373,691,1618,610,755,293,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,75721,2862,37601,1884,31264,1804,6337,1232,5039,1154,4397,1053,642,407,1298,588,880,560,418,212,38120,1881,34426,1878,3694,981,3275,959,2956,932,319,295,419,289,67,112,352,281,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,462323,4723,241406,3055,213757,3956,27649,2716,20693,2416,14751,2156,5942,1185,6956,1417,3674,970,3282,832,220917,3481,200617,3691,20300,1931,15088,1858,10396,1576,4692,978,5212,1238,2343,883,2869,771,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,114461,3572,59389,3166,47455,3064,11934,1904,7699,1905,6479,1807,1220,532,4235,1117,2447,870,1788,677,55072,2616,46713,2958,8359,1503,4812,1081,3682,1017,1130,487,3547,1134,1871,908,1676,733,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1022113,7734,522757,5647,451018,5959,71739,3537,47181,2806,31243,2577,15938,1729,24558,2412,10383,1578,14175,1680,499356,5370,444256,6482,55100,3705,39073,3198,24229,2564,14844,1895,16027,1869,5858,1181,10169,1574,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,533643,7970,269852,6041,221673,6144,48179,3838,35280,3398,27990,2878,7290,1393,12899,1870,7672,1511,5227,1078,263791,5820,231297,6284,32494,3226,23521,2799,16810,2518,6711,1485,8973,1601,4207,1100,4766,1154,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,42111,2412,22509,1692,17984,1500,4525,1067,3430,968,2429,860,1001,631,1095,525,812,472,283,145,19602,1484,16743,1458,2859,837,2177,822,1823,765,354,275,682,347,365,273,317,221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,621982,6378,318488,4774,271189,5052,47299,3494,33796,2810,27203,2849,6593,1236,13503,2010,8298,1604,5205,1001,303494,4300,264108,5085,39386,2774,29013,2536,22920,2265,6093,1344,10373,1581,6429,1284,3944,1135,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,215552,4138,113606,2851,92450,2998,21156,1821,13874,1709,10635,1437,3239,821,7282,1238,3157,662,4125,1021,101946,3076,86810,3396,15136,1574,10427,1244,8033,1119,2394,557,4709,1014,2155,855,2554,485,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,197652,4165,104055,2871,85630,3029,18425,2322,12053,1901,8725,1705,3328,1145,6372,1422,4360,1318,2012,669,93597,2929,79818,2859,13779,1940,8409,1414,5819,1157,2590,704,5370,1345,2648,794,2722,960,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,680918,5103,348980,4181,293571,4556,55409,3117,39045,2827,28027,2344,11018,1567,16364,1805,9540,1330,6824,1456,331938,4248,292432,4924,39506,3090,28485,2794,22655,2402,5830,1224,11021,1431,5369,1068,5652,953,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,60299,1731,30720,1305,26455,1625,4265,1151,2607,918,2003,879,604,491,1658,636,665,373,993,503,29579,1397,25481,1862,4098,1040,3383,939,2745,847,638,467,715,387,580,364,135,172,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,263202,5638,136386,4254,112718,4254,23668,2604,18092,2426,14025,1907,4067,1302,5576,1292,2320,834,3256,969,126816,4501,107591,3950,19225,2477,15222,2283,12621,2041,2601,921,4003,1196,2376,780,1627,707,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48631,2380,25692,1524,21550,1349,4142,1137,2919,955,2649,913,270,247,1223,496,630,384,593,331,22939,1585,20411,1597,2528,816,1690,707,1118,344,572,635,838,369,581,345,257,134,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,342579,6502,175930,4724,143200,4654,32730,2723,24707,2247,19043,2216,5664,900,8023,1715,4079,1184,3944,1075,166649,4435,141074,4161,25575,2657,19821,2386,14307,2091,5514,1201,5754,1331,2482,845,3272,979,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1537788,10037,792418,8103,642289,7667,150129,7298,104138,6311,75761,5881,28377,3413,45991,4208,26447,2812,19544,2936,745370,8142,630647,9722,114723,5941,81901,4788,52318,4373,29583,2947,32822,3394,15173,2479,17649,2492,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,179036,3467,92010,2320,71435,2272,20575,1718,15678,1676,12913,1576,2765,898,4897,1026,2380,710,2517,853,87026,2547,73465,2707,13561,1881,10604,1690,6955,1292,3649,980,2957,861,1352,636,1605,600,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,35679,1459,18235,837,16011,867,2224,534,1889,467,1310,400,579,376,335,288,91,116,244,254,17444,1089,15881,1004,1563,531,1327,473,1080,450,247,158,236,229,0,147,236,229,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,450675,7664,230637,5165,192405,5239,38232,3307,33229,3203,26804,2913,6425,1465,5003,1345,2822,1078,2181,765,220038,5608,195754,5005,24284,3046,19351,2355,14225,2315,5126,941,4933,1681,1553,802,3380,1508,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,353922,5683,185057,4128,154327,4318,30730,3013,21380,2427,16305,2345,5075,1312,9350,2013,5142,1513,4208,1201,168865,4163,144218,4093,24647,2877,18111,2406,13688,1691,4423,1322,6536,1357,2188,774,4348,1175,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,91827,2780,47863,2133,39662,1798,8201,1323,5801,1088,4876,1055,925,364,2400,850,803,371,1597,771,43964,2344,38081,2171,5883,1118,4598,1081,3157,970,1441,567,1285,564,439,323,846,436,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,306167,3476,154929,2675,131206,2833,23723,2010,18353,1691,14642,1468,3711,804,5370,1029,2702,794,2668,662,151238,2947,133442,3145,17796,1623,12820,1611,9856,1387,2964,760,4976,980,2522,673,2454,634,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30304,2490,15515,1816,13899,1711,1616,507,1242,508,1131,500,111,123,374,233,38,70,336,221,14789,1559,13226,1504,1563,544,1194,423,778,402,416,260,369,354,247,348,122,89,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,209239,3768,107605,3098,85840,2978,21765,2208,15302,1949,6048,1049,9254,1637,6463,1445,1346,533,5117,1394,101634,3078,86767,3319,14867,2329,10486,1960,5049,1198,5437,1572,4381,1385,869,627,3512,1233,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
