GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001MA,C08528_001EA,C08528_002EA,C08528_002MA,C08528_003EA,C08528_003MA,C08528_004EA,C08528_004MA,C08528_005MA,C08528_005EA,C08528_006MA,C08528_006EA,C08528_007MA,C08528_007EA,C08528_008EA,C08528_008MA,C08528_009EA,C08528_009MA,C08528_010EA,C08528_010MA,C08528_011MA,C08528_011EA,C08528_012MA,C08528_012EA,C08528_013EA,C08528_013MA,C08528_014EA,C08528_014MA,C08528_015EA,C08528_015MA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018EA,C08528_018MA,C08528_019EA,C08528_019MA,C08528_020EA,C08528_020MA,C08528_021EA,C08528_021MA,C08528_022MA,C08528_022EA,C08528_023MA,C08528_023EA,C08528_024EA,C08528_024MA,C08528_025EA,C08528_025MA,C08528_026EA,C08528_026MA,C08528_027MA,C08528_027EA,C08528_028MA,C08528_028EA,C08528_029EA,C08528_029MA,C08528_030EA,C08528_030MA,state
0400000US13,4417396,21376,3471589,22656,701132,15970,237440,9665,7235,1625,3520840,22401,2788438,23021,583706,14088,145095,7421,3601,1158,444548,11382,354234,9715,59688,4740,28799,3769,1827,1062,93619,6864,75005,6317,15398,2274,2954,825,262,238,139173,5694,105823,5121,21516,1936,11373,2062,461,431,219216,7808,148089,6330,20824,1909,49219,4349,1084,513,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,471468,8139,168783,5033,43083,3012,2924,1337,455110,8625,314253,7710,118517,4590,21696,2130,644,361,93490,4964,65655,3819,22146,1688,4675,1049,1014,737,49050,3820,39302,3229,7658,1282,2069,789,21,36,58103,3735,38372,3123,15744,1888,3189,1028,798,1080,30505,3393,13886,2196,4718,1088,11454,1639,447,337,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,533960,10139,104579,4876,50780,3653,1954,855,546680,9395,429391,10147,86338,4111,30202,2614,749,388,66711,4753,52292,4523,9943,1776,4281,971,195,166,4862,1061,3385,864,1449,543,28,54,0,187,28668,3475,19986,2768,5199,1108,3362,859,121,144,44352,4520,28906,3729,1650,595,12907,2050,889,654,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,5005696,25319,738357,13496,272930,8391,7899,1532,4414595,25861,3679021,25339,577141,11818,154289,6210,4144,1161,482759,10820,413409,10004,48833,3120,19641,2210,876,432,569211,11332,499188,10278,57604,3311,12218,1607,201,178,293934,8208,239682,7465,38536,2540,14953,1760,763,361,264383,8659,174396,6502,16243,2005,71829,4308,1915,757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,2517325,16013,317119,8558,135899,5696,4042,1011,2473657,16358,2119013,16464,269838,7499,82932,3993,1874,532,267952,8814,227562,8811,26859,3025,13135,2168,396,278,27747,3089,23228,2564,3892,1210,606,380,21,38,102780,5337,83718,4820,11326,1562,7148,1336,588,289,102249,3955,63804,3783,5204,1090,32078,2642,1163,653,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,1252499,10880,210290,5737,105914,4000,2507,662,1269578,11961,1033979,12067,175074,5632,59312,3074,1213,409,135130,5353,112893,4911,15675,1901,6441,1042,121,90,16410,1997,11542,1672,4230,998,514,458,124,203,75645,3835,55428,3466,11839,1669,8335,1409,43,58,74447,3958,38657,2658,3472,884,31312,2594,1006,479,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,1100413,12913,227335,6264,81429,3944,2955,701,1159658,14622,919244,13605,188733,6283,49973,2434,1708,553,136437,6267,108122,5433,21120,2528,6667,1226,528,467,6202,1528,4255,1244,1347,785,551,445,49,79,53895,3352,36469,2469,11593,1832,5677,1034,156,141,55940,3146,32323,2214,4542,884,18561,1892,514,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,1502698,16314,298922,7173,98815,5112,3185,1019,1563583,14821,1248610,14090,248184,7474,64784,4327,2005,831,185543,8119,147515,7016,27511,2793,10257,1750,260,172,21647,2191,18195,2157,2748,840,673,490,31,50,72547,4702,50669,3718,15959,2118,5722,2074,197,194,60300,4078,37709,3327,4520,1152,17379,1687,692,412,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,1591720,14481,295205,9078,107157,5900,2954,825,1642839,17640,1314611,16272,253913,8240,72398,4919,1917,718,196757,8586,162049,7385,23406,2763,10869,2104,433,388,28663,3157,24403,3024,3827,880,433,233,0,187,76417,4332,60827,3977,9476,1785,5932,1428,182,188,52360,3737,29830,2739,4583,1136,17525,2559,422,300,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,477979,7473,89675,4067,54734,3673,953,352,480155,8373,373765,7512,75066,3819,30836,2510,488,270,66876,4803,52271,4165,8882,1719,5657,1239,66,91,4938,799,4361,739,445,233,132,124,0,187,36829,3135,28688,2849,4075,955,3979,961,87,95,34543,2478,18894,1820,1207,393,14130,1937,312,190,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,1978930,15456,576919,11778,130068,5744,3039,797,2056101,15414,1515220,14151,466072,10187,73275,4001,1534,515,251924,9774,191850,8713,47166,3781,12453,2249,455,403,152911,7142,118447,6830,31274,2743,3190,1059,0,187,105222,6040,78445,5120,19448,1992,6667,1277,662,458,122798,5355,74968,3765,12959,1643,34483,2854,388,215,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3464607,21921,2832550,21672,419584,10827,207338,7116,5135,1187,2471862,20732,2014191,19813,336519,9343,118551,4878,2601,749,258995,8486,218835,8235,25348,2735,14316,1798,496,285,338359,9300,301042,9028,29934,2486,6824,1544,559,407,231863,7360,198766,6787,19642,1984,13001,2061,454,275,163528,7042,99716,5439,8141,1616,54646,4047,1025,668,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4322641,22774,3653396,23080,450463,8186,209905,5123,8877,1350,3557899,22096,3042662,22469,377910,8107,131229,3909,6098,1099,385449,10363,331655,10094,35115,2843,17539,1857,1140,572,65771,4088,54099,3650,9819,1512,1726,738,127,147,154295,5760,125656,5545,17393,1708,10372,1398,874,449,159227,5552,99324,4962,10226,1309,49039,3569,638,219,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2820532,13276,2327174,14886,337033,9450,153149,5412,3176,568,2195019,15069,1839198,15162,266752,7160,87660,4187,1409,414,249079,8361,205111,7109,31686,3637,11915,1481,367,209,102389,4602,87110,4560,13955,1482,1324,748,0,187,130023,4916,101489,4464,18067,2307,10057,978,410,168,144022,5360,94266,4541,6573,951,42193,2337,990,328,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1142866,12323,857996,13027,215621,8058,67240,4584,2009,765,978154,12944,744645,12254,184405,7961,47951,3574,1153,530,99623,6555,73217,4815,19048,2632,7085,1912,273,234,3117,1052,2060,839,893,516,164,181,0,187,34006,3274,21793,3051,8481,1307,3371,1089,361,429,27966,3305,16281,2079,2794,830,8669,2019,222,215,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2802314,15163,2290230,14163,355675,7407,151467,6509,4942,985,2292118,17033,1901669,16325,294820,7082,92632,4821,2997,822,246404,10107,202090,9060,30926,2532,12696,1719,692,292,48377,4730,41421,4322,5254,1247,1658,907,44,74,93521,5147,74763,4711,10419,1578,7832,1265,507,312,121894,5852,70287,4237,14256,1345,36649,3185,702,335,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,486143,5583,348625,6350,88459,4218,46856,3592,2203,682,362943,7326,267821,6820,67392,3417,26870,2575,860,531,50686,3786,37654,3237,8605,1334,3991,968,436,335,5400,1626,3251,1089,1611,1102,538,562,0,187,32239,2787,20808,2392,7420,1120,3597,889,414,249,34875,3086,19091,2225,3431,680,11860,1683,493,318,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,984957,7271,783849,7979,138743,4908,60844,3274,1521,473,806430,8753,652202,8520,116271,4495,37082,2425,875,345,92752,4158,76720,3579,11965,1394,3821,706,246,238,6181,1274,5100,1237,862,342,219,178,0,187,40488,2876,29213,2477,7520,1112,3647,631,108,92,39106,2415,20614,1826,2125,706,16075,1708,292,146,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1283741,12038,1062840,13056,156859,6008,62985,4434,1057,408,995555,12528,822418,13186,132273,5214,40354,3411,510,253,134943,6474,115038,6262,14867,1909,4861,1140,177,223,54889,4812,49517,4449,2673,806,2649,1126,50,82,57239,3477,48557,3321,5655,992,2961,765,66,76,41115,3659,27310,3000,1391,536,12160,2138,254,213,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,651014,9593,521483,9645,83814,4874,44904,3035,813,423,526101,9436,425885,8959,72654,4237,27173,2336,389,344,53507,4113,42913,3560,5894,1418,4421,1516,279,238,3832,873,3424,821,408,266,0,187,0,187,26314,2505,20737,2448,2822,780,2723,796,32,53,41260,2617,28524,2625,2036,564,10587,1247,113,102,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3968439,20630,3218085,19644,550838,11639,193499,6459,6017,1168,3024278,21941,2433344,21827,476080,11172,111950,4606,2904,766,331329,10921,282776,10196,32622,2648,15380,2310,551,404,213920,7309,188648,6544,18062,2002,6528,1286,682,497,218894,9488,186913,8706,17762,1974,13281,1909,938,578,180018,7732,126404,5982,6312,1119,46360,3863,942,375,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865085,10535,614998,11178,193988,7688,54706,3189,1393,583,693998,10646,500765,10822,159077,6850,33524,2433,632,372,82811,5064,58944,4698,18818,2319,4947,986,102,151,10814,2034,7302,1545,3173,936,291,415,48,80,35895,2858,24112,2429,9158,1633,2583,745,42,65,41567,3446,23875,2756,3762,958,13361,1754,569,376,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9520770,27988,7537043,28614,1433974,18090,536106,11819,13647,1905,4931316,27143,3772016,26282,935141,14171,220003,6823,4156,740,606207,14155,476947,11920,97081,4767,30935,2848,1244,523,2869481,21998,2434780,20512,308138,7465,123567,6008,2996,976,752598,16772,624632,16039,74073,4436,51800,4328,2093,793,361168,10446,228668,8290,19541,2372,109801,5080,3158,870,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431801,22145,3474537,21820,704970,14580,245262,7445,7032,1388,3613316,23940,2845980,21834,606488,13497,156797,6120,4051,1110,424680,10295,339623,8892,57605,4153,26242,3150,1210,532,50337,3499,43478,3409,6183,1103,540,280,136,166,134383,5967,101160,5383,23141,2316,9975,1560,107,110,209085,8535,144296,6327,11553,1960,51708,4362,1528,512,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,432528,5156,327240,5659,70566,3859,33814,2510,908,335,349986,5110,274107,5425,56925,3301,18465,1954,489,240,39496,2851,30528,2655,6884,1259,2071,499,13,21,2992,996,2118,820,764,428,110,104,0,187,19596,1575,12294,1509,3963,784,3152,605,187,162,20458,1557,8193,1232,2030,616,10016,1176,219,140,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5351371,23418,4441689,22361,642027,11784,258063,6863,9592,1787,4470112,23483,3746283,22972,558185,11361,160341,4705,5303,1201,421891,11211,352411,10315,43015,2788,25277,2995,1188,690,90912,4489,77480,4325,11349,1600,1897,588,186,239,174534,6431,141684,6260,20384,2235,11459,1408,1007,560,193922,5919,123831,4511,9094,1396,59089,3632,1908,756,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1721357,10123,1317776,11594,300314,6448,99694,4403,3573,767,1415330,9802,1095132,10417,253410,5755,64781,3163,2007,601,181385,5956,138974,5445,30768,2395,10946,1534,697,442,7500,1160,6363,1092,729,317,408,227,0,187,55215,3814,41314,3026,8052,1639,5681,1162,168,127,61927,4350,35993,2834,7355,2353,17878,2340,701,315,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1827947,14246,1438218,15229,250081,7801,136922,6737,2726,749,1295903,13298,1040497,14456,182574,7076,71632,4178,1200,461,197675,8761,158038,7859,25440,2560,13550,2604,647,513,84680,4463,69871,4085,13076,1778,1592,679,141,161,136621,6957,106954,6267,19310,2600,10105,1640,252,251,113068,5768,62858,3965,9681,1642,40043,3921,486,319,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5883212,21300,4974435,22203,594729,11307,305953,7278,8095,1110,4486721,25369,3820489,24277,477806,9370,185028,5483,3398,736,498848,13146,430366,11969,44138,2811,23274,1852,1070,399,346027,10440,297859,10091,40786,3237,7111,1462,271,348,308163,10089,262288,9347,21448,1835,23273,2665,1154,407,243453,7418,163433,6384,10551,1460,67267,3330,2202,652,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,482776,8201,395879,7375,62721,3316,23300,2502,876,517,391442,8952,321151,7693,53909,3330,15897,2331,485,416,33075,3060,27201,2698,4277,1119,1597,678,0,187,11843,1889,10769,1810,962,393,80,96,32,62,27114,2343,23359,2296,2353,643,1218,434,184,217,19302,2118,13399,1656,1220,651,4508,1017,175,195,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
