GEO_ID,C17014_001E,C17014_001M,C17014_002E,C17014_002M,C17014_003E,C17014_003M,C17014_004E,C17014_004M,C17014_005E,C17014_005M,C17014_006E,C17014_006M,C17014_007E,C17014_007M,C17014_008E,C17014_008M,C17014_009E,C17014_009M,C17014_010E,C17014_010M,C17014_011E,C17014_011M,NAME,C17014_001MA,C17014_001EA,C17014_002EA,C17014_002MA,C17014_003EA,C17014_003MA,C17014_004MA,C17014_004EA,C17014_005MA,C17014_005EA,C17014_006MA,C17014_006EA,C17014_007EA,C17014_007MA,C17014_008EA,C17014_008MA,C17014_009MA,C17014_009EA,C17014_010MA,C17014_010EA,C17014_011MA,C17014_011EA,state
0400000US19,801562,6871,63382,3549,19194,1849,32971,2577,9524,1733,1693,796,738180,7501,82564,2524,194291,5125,374491,6971,86834,4336,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,19935,1662,37184,2783,8585,1436,1154,475,661744,7678,73058,2806,193959,5525,321785,6856,72942,3285,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,69529,3930,75693,3733,15831,1788,1652,671,961881,11820,151073,4656,298001,7688,418778,8108,94029,4216,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,67242,4078,80023,4097,16831,2157,1422,580,947141,11077,120245,3851,340654,8314,397375,8637,88867,4973,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,13103,1688,15484,1797,4341,1045,412,229,311245,4889,44766,2145,87669,3903,144514,4050,34296,2567,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,36894,2984,50759,3286,12645,1940,1804,605,1343870,11944,126117,3767,397740,8825,626296,11918,193717,6125,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,54058,3659,62510,4103,15106,1941,1878,619,1477029,12298,146159,4461,406279,8983,700442,10161,224149,7128,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,98533,4523,148463,5960,31859,2723,5526,1218,2200778,14387,347914,5854,664933,9710,934586,12201,253345,5508,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,29792,2915,55287,3669,14631,1876,2463,813,1267421,10435,143037,4005,311533,7697,643757,9945,169094,5698,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,52012,3472,57092,4084,10399,1367,2012,901,616948,8477,90898,3757,212072,6791,260119,7235,53859,4136,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,58095,3316,83043,4252,17637,2042,2542,851,1347499,12605,188283,5275,396516,8240,615997,10136,146703,5609,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,7671,1147,11917,1410,4185,1024,202,127,227201,5088,33523,2167,61362,2925,112839,3745,19477,1826,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,10362,1389,23973,2162,6496,1193,1033,377,438453,5413,43148,2149,110422,3413,232471,4480,52412,2267,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,21739,2329,37865,3505,10075,1567,856,395,571926,7912,78015,3292,194870,6540,234042,6410,64999,3769,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,6079,1210,11613,1840,2766,920,411,362,325032,5115,34400,2428,95180,3810,151264,4325,44188,3255,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,64475,4052,93375,4554,21073,2364,4199,1112,2020553,14123,195434,4110,609600,11308,905027,11897,310492,7731,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,27930,2816,39126,3316,12049,2035,1678,648,408749,7109,62202,3243,140668,5186,167399,4642,38480,3177,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,210592,7897,270868,8519,71070,3902,12047,1665,4057377,19572,446825,7967,1251124,17079,1781556,17296,577872,9032,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,319298,9025,106497,5607,167071,7360,40541,3315,5189,1174,2172750,16961,302484,6691,712607,12011,960773,15178,196886,6967,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,4506,904,7316,1389,1757,616,244,239,173977,3963,16315,1147,44102,2533,93896,3502,19664,1762,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,120492,5973,174957,6129,38494,3030,5827,1223,2583753,14984,339722,5936,786448,11301,1160740,12549,296843,7165,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,38721,2471,62024,2902,14776,1495,2068,719,848927,6916,111808,2979,274909,6084,383757,5793,78453,2866,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,34312,2801,51656,3941,18152,2406,2003,901,860127,10332,132181,4359,259130,6577,385940,7856,82876,4227,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,121445,5980,141709,5831,31584,2788,5664,1332,2884652,16930,386667,6289,858026,13452,1268446,14376,371513,7745,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,9368,1616,13235,2049,2426,776,646,376,231490,5299,27869,2197,69838,3687,102904,3839,30879,2268,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,58254,4433,82624,5727,15355,1790,2347,936,1043036,10411,164390,4281,340245,8666,444403,8644,93998,4618,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,5847,952,11164,1584,2402,604,385,140,191437,4014,18943,1185,45734,2793,103601,3319,23159,1782,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,76275,4301,121386,5472,27322,2470,2916,801,1432445,15401,203388,5422,464114,9087,619458,11031,145485,5303,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,237808,7358,473378,11841,126690,5925,21470,2466,5547819,27507,538285,10199,1839470,21186,2498092,25287,671972,12959,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,15250,1931,29075,2957,12079,1495,2104,709,632987,6369,57122,2745,185596,5571,289044,6168,101225,3260,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,5778,961,6977,1215,1222,334,44,49,147996,3267,17014,1247,39337,2329,76267,3063,15378,1265,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,59774,3675,88172,4262,21113,2536,2423,838,1887338,15435,196902,5046,574712,10609,888493,12302,227231,7475,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,53433,3713,74483,4752,19889,2140,3490,975,1573804,13718,195569,5234,494331,9958,721612,13082,162292,6189,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,29756,2933,26254,2351,4969,1115,778,380,411112,6988,81107,3545,137296,6415,158914,5450,33795,2723,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,39841,2741,75916,3958,15693,1535,1994,528,1352433,10596,172971,3833,366279,6809,648796,7613,164387,5381,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,3029,885,5451,960,1967,682,532,373,138053,3888,15304,1563,39050,3100,70086,3933,13613,1646,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,210954,5890,129701,5056,24075,2489,2344,733,500431,9420,117157,4390,185054,5620,162432,5911,35788,2859,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
