GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002EA,B27001_002MA,B27001_003MA,B27001_003EA,B27001_004MA,B27001_004EA,B27001_005EA,B27001_005MA,B27001_006EA,B27001_006MA,B27001_007EA,B27001_007MA,B27001_008MA,B27001_008EA,B27001_009MA,B27001_009EA,B27001_010MA,B27001_010EA,B27001_011EA,B27001_011MA,B27001_012EA,B27001_012MA,B27001_013EA,B27001_013MA,B27001_014EA,B27001_014MA,B27001_015MA,B27001_015EA,B27001_016EA,B27001_016MA,B27001_017EA,B27001_017MA,B27001_018EA,B27001_018MA,B27001_019MA,B27001_019EA,B27001_020MA,B27001_020EA,B27001_021MA,B27001_021EA,B27001_022EA,B27001_022MA,B27001_023EA,B27001_023MA,B27001_024EA,B27001_024MA,B27001_025MA,B27001_025EA,B27001_026MA,B27001_026EA,B27001_027EA,B27001_027MA,B27001_028EA,B27001_028MA,B27001_029MA,B27001_029EA,B27001_030MA,B27001_030EA,B27001_031MA,B27001_031EA,B27001_032MA,B27001_032EA,B27001_033EA,B27001_033MA,B27001_034EA,B27001_034MA,B27001_035MA,B27001_035EA,B27001_036MA,B27001_036EA,B27001_037MA,B27001_037EA,B27001_038EA,B27001_038MA,B27001_039MA,B27001_039EA,B27001_040MA,B27001_040EA,B27001_041MA,B27001_041EA,B27001_042MA,B27001_042EA,B27001_043MA,B27001_043EA,B27001_044EA,B27001_044MA,B27001_045MA,B27001_045EA,B27001_046MA,B27001_046EA,B27001_047MA,B27001_047EA,B27001_048MA,B27001_048EA,B27001_049EA,B27001_049MA,B27001_050MA,B27001_050EA,B27001_051MA,B27001_051EA,B27001_052MA,B27001_052EA,B27001_053MA,B27001_053EA,B27001_054EA,B27001_054MA,B27001_055MA,B27001_055EA,B27001_056MA,B27001_056EA,B27001_057MA,B27001_057EA,state
0400000US13,9906878,3443,4767586,7391,406575,5115,387189,5143,19386,2657,862679,6158,792356,7780,70323,5849,493070,4432,358757,7171,134313,6548,628891,6515,419304,7629,209587,8098,641071,5746,475396,7705,165675,7526,659985,5010,535885,6118,124100,5662,548104,2753,473360,4260,74744,3997,349669,2638,346401,2773,3268,939,177542,2414,176651,2393,891,481,5139292,6335,386569,6243,359993,6416,26576,3008,832424,6737,759674,9406,72750,6204,497594,5311,383037,6693,114557,5251,696561,6207,506647,8300,189914,7950,707683,6055,562786,7850,144897,6423,709807,4264,586279,7259,123528,5765,617879,2612,531016,5358,86863,4972,410757,2662,406129,2814,4628,1244,280018,2638,277637,2658,2381,862,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,54725,1485,53044,1590,1681,641,103146,1623,99460,2032,3686,1281,61407,1548,54988,2053,6419,1430,95163,1993,82928,2339,12235,2056,85045,1675,80295,1796,4750,1027,87209,1152,80588,1411,6621,1314,87568,756,83238,1168,4330,854,60673,459,59834,620,839,433,39767,458,39424,504,343,228,693067,2062,52337,1305,50721,1636,1616,817,97810,1590,95241,1905,2569,915,58505,932,52924,1524,5581,1197,97099,1267,90676,1908,6423,1359,83304,1133,79191,1336,4113,838,89101,856,84617,1161,4484,1010,91668,601,86539,1160,5129,1069,65339,863,64283,1142,1056,730,57904,899,57668,944,236,218,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,69127,2482,64582,2760,4545,1118,152035,2846,138693,3189,13342,2239,79779,2040,59525,2672,20254,2735,100822,2064,75721,2843,25101,2565,98627,1982,76209,2525,22418,2636,95346,2309,78628,2487,16718,2120,96114,1234,85784,1548,10330,1533,68976,969,68199,1001,777,522,39904,762,39729,802,175,131,812159,3009,66887,2101,62882,2342,4005,983,142613,2841,130728,3472,11885,1932,75356,1762,59157,2340,16199,2081,104497,1743,79564,2401,24933,2456,100127,1948,80139,2669,19988,2576,98258,1441,83355,2002,14903,1772,101968,1175,89367,1809,12601,1535,70947,1097,70536,1167,411,329,51506,899,51384,899,122,124,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,484253,4459,471443,4684,12810,1813,1034266,4440,994432,5420,39834,3643,617438,3289,501964,6172,115474,5798,867118,3233,675565,7982,191553,7970,818282,3698,672489,6147,145793,6332,859864,3682,748651,6609,111213,5419,774410,2249,700219,4726,74191,3952,457594,1622,450946,1962,6648,1225,291581,1770,289525,1857,2056,764,6497587,5037,472346,4828,459529,5216,12817,2051,990037,5211,955996,6193,34041,2892,614865,2981,530311,6024,84554,4929,881280,3296,763081,5548,118199,5040,841727,2638,731517,5221,110210,5276,891515,2363,799157,4526,92358,3974,831870,1835,756369,4934,75501,4241,530666,1837,523729,2475,6937,1446,443281,2185,439544,2602,3737,966,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,257979,4476,239553,4942,18426,2807,549315,5200,510049,5701,39266,4151,333848,2891,262700,4946,71148,4171,403349,3215,301588,5823,101761,5224,404220,3060,329601,4574,74619,4242,431064,2798,370818,3867,60246,3288,402332,1802,361839,2980,40493,2937,246112,1421,245066,1479,1046,474,152380,1302,152175,1291,205,148,3317430,5123,249435,4395,233316,4500,16119,2024,523263,4176,483579,5521,39684,3907,327765,2918,272497,4764,55268,4043,421531,3116,335441,5141,86090,4847,413724,3234,346617,5092,67107,4431,445258,2304,383387,3950,61871,3650,429406,1943,389132,3139,40274,2959,281734,1780,280086,1830,1648,570,225314,1650,224701,1707,613,294,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,120786,2916,118142,3007,2644,651,251493,3387,242675,3743,8818,1518,160487,2200,141396,2785,19091,2406,194921,2338,164887,3137,30034,2363,181916,2268,164511,2898,17405,1952,202510,2169,185269,2659,17241,1976,201047,1348,191016,1937,10031,1483,122079,890,121632,924,447,338,85188,1007,85172,1002,16,27,1542473,3534,112641,2217,109056,2377,3585,1003,238431,2753,230244,2998,8187,1540,155305,2027,140431,2395,14874,2006,191354,2884,173107,3291,18247,1766,179414,2299,165211,2396,14203,1869,201766,1560,188612,2253,13154,1622,203421,1304,193241,1728,10180,1164,133350,942,132921,959,429,361,126791,1282,126492,1282,299,179,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,125732,2816,120456,3183,5276,1471,242563,3149,226583,4026,15980,2594,147756,2481,121151,2975,26605,2346,184985,2889,146356,3518,38629,2850,170870,2415,141227,3226,29643,2572,177127,1708,156390,2569,20737,2118,176687,1433,160511,2119,16176,2043,106137,1135,105622,1222,515,358,70655,1101,70472,1120,183,176,1442902,3711,119263,2969,115184,3008,4079,1239,233350,3438,219274,3276,14076,2046,143326,2411,118943,3078,24383,2388,188003,2163,156174,3022,31829,2396,171006,1865,146593,2451,24413,2089,182798,1713,161578,2452,21220,2094,182606,1397,166275,2385,16331,1968,117303,1522,116197,1628,1106,625,105247,1487,104954,1517,293,207,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,172090,3262,165365,3293,6725,1408,349041,3692,333728,4280,15313,2466,209106,2847,171901,3364,37205,2964,265552,3660,211289,4126,54263,3087,268371,2796,230622,3931,37749,3276,293592,2144,262863,2933,30729,2348,276321,1588,256783,2551,19538,2154,177881,1251,177429,1295,452,277,102143,1208,101788,1189,355,236,2214427,4026,160415,3197,153563,3287,6852,1749,331225,3431,316817,3962,14408,1866,208872,2369,181695,3144,27177,2694,277523,2352,236678,3686,40845,2883,278608,2229,247708,3336,30900,3049,309728,2359,286532,3156,23196,2199,296997,1804,277787,3003,19210,2527,202261,1276,201330,1401,931,435,148798,1669,148584,1656,214,158,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,190443,4766,182425,5001,8018,1560,375772,4953,354801,5448,20971,2752,227267,4261,159544,4396,67723,4848,301704,4647,208900,5443,92804,4439,270836,4731,207470,5348,63366,4540,282551,3345,223588,4594,58963,3978,276929,1567,241715,3037,35214,2838,169487,1679,168254,1803,1233,547,97541,1696,97259,1687,282,218,2355042,4246,181213,5191,172645,5252,8568,1691,365190,5038,345216,5020,19974,2807,232362,3274,180066,4488,52296,4399,330487,4653,251888,5750,78599,4026,289978,3602,228499,5361,61479,4773,308975,2750,250433,4564,58542,4145,303563,1723,262689,3220,40874,2896,197195,1543,195076,1725,2119,804,146079,1968,145351,1974,728,383,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,38690,1223,36270,1292,2420,875,91231,1362,85767,1810,5464,1150,56148,800,46704,1762,9444,1464,72821,917,56608,2270,16213,2103,75878,947,61504,2066,14374,1959,98241,1080,84695,1696,13546,1520,98750,639,89056,1269,9694,1055,67401,690,67192,678,209,127,39546,614,39416,610,130,103,677290,1903,36924,1391,35307,1414,1617,599,90545,1688,83754,2476,6791,1717,55763,1043,47535,1574,8228,1419,77301,1512,63925,2043,13376,1791,78766,939,70288,1643,8478,1260,102293,1082,89548,1860,12745,1714,106868,1066,96275,1491,10593,1074,71904,465,71760,501,144,155,56926,905,56861,892,65,91,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,223578,3424,217255,3894,6323,1696,465722,3733,450368,4063,15354,2640,270126,2696,228997,4096,41129,3788,394586,3007,323530,4694,71056,4550,361331,2287,308352,4107,52979,3773,414435,2160,371187,3572,43248,3574,356085,1416,330491,2637,25594,2485,215610,1406,213101,1616,2509,738,130503,1401,129598,1445,905,525,3053871,3348,216877,3505,211581,3640,5296,1310,443590,3459,427968,4146,15622,2511,273713,2366,244868,3923,28845,3244,414386,2470,362553,4453,51833,3520,396483,2453,356861,4191,39622,3409,454366,1908,421937,3281,32429,2816,401923,1495,377723,2644,24200,2070,256988,1254,252915,1461,4073,968,195545,1645,193294,1797,2251,922,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,223016,2886,218908,2741,4108,1280,484518,3209,477322,3466,7196,1471,345265,2004,321196,4095,24069,3221,450115,2843,411780,4436,38335,3383,403358,2168,378024,3335,25334,3108,475666,1863,453743,3184,21923,2923,419766,1400,407827,2282,11939,1726,257778,1487,256307,1659,1471,648,164957,1541,164587,1580,370,305,3443909,2587,215203,3447,212203,3537,3000,1221,464661,3387,457654,4077,7007,1865,349720,1283,336869,2592,12851,2141,468014,2136,448478,3193,19536,2275,428792,1785,416098,2144,12694,1986,503208,1600,488584,2299,14624,2020,460017,1158,448105,2401,11912,1908,299212,1340,297168,1443,2044,813,255082,2086,254773,2112,309,204,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,356326,4516,342741,4274,13585,1967,778528,4244,748001,5084,30527,3377,501288,2551,417253,4670,84035,4412,584048,3377,456379,5945,127669,4898,575357,2372,488477,4892,86880,4825,679068,2159,599363,3690,79705,3274,654404,1479,608074,3554,46330,3010,406829,1660,404853,1783,1976,686,252673,1653,252218,1688,455,279,5010100,3364,333208,3614,323557,3563,9651,1472,751878,3473,722387,4995,29491,3298,492654,2369,433583,4114,59071,3471,592735,2426,512410,4628,80325,4231,599220,1918,532221,4058,66999,3509,708484,2287,640424,4050,68060,3400,700008,1584,650749,3037,49259,2935,458488,1465,456632,1612,1856,564,373425,1746,372571,1732,854,367,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,214349,3117,206806,2948,7543,1522,440779,3508,423792,3860,16987,2170,251390,2013,221894,3083,29496,2539,374687,2148,323021,3129,51666,2914,333775,1877,302407,3209,31368,2888,375669,1929,350629,2810,25040,2136,351667,1455,333397,2354,18270,2008,203344,1180,202728,1208,616,318,132063,1287,131763,1333,300,324,2720488,3565,202991,3114,195637,3185,7354,1309,422672,3302,405539,3991,17133,1962,246086,1747,228318,2937,17768,2023,367744,2090,335226,2942,32518,2550,332702,2576,309427,3185,23275,2482,378483,1737,359090,2125,19393,1535,357809,1560,341226,1903,16583,1526,221711,1058,220489,1173,1222,616,190290,1782,189565,1792,725,473,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,121166,3414,117592,3573,3574,919,254768,3332,240079,4017,14689,2262,147954,3046,102674,3730,45280,3429,173355,3979,113918,4500,59437,4339,178420,3757,138729,4013,39691,3227,176892,2886,141108,3770,35784,3519,174543,1985,152060,2795,22483,2095,112649,1879,112263,1868,386,257,66141,1536,65876,1574,265,248,1521200,4278,112420,3658,108559,3725,3861,992,241448,3845,224740,4413,16708,2719,150683,3236,118194,3700,32489,3242,193880,3689,146588,4148,47292,3921,196173,3106,156749,3745,39424,3233,196428,2412,159689,3268,36739,2756,193816,1430,169060,2538,24756,2236,131549,1566,130532,1595,1017,491,104803,1641,104548,1613,255,304,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,228907,3364,213292,3901,15615,2431,479142,4050,444011,5324,35131,3255,287727,3070,229478,4448,58249,4066,376493,3195,281553,5975,94940,5264,355431,2968,287271,4966,68160,4726,397365,2508,339609,4274,57756,3427,375796,1722,343742,3025,32054,2728,243812,1210,242435,1353,1377,471,151784,1492,151698,1495,86,124,3054149,4191,215241,3495,199686,3751,15555,2514,464271,3994,430600,4664,33671,3375,290278,2984,237822,3765,52456,3368,396214,3478,317474,5476,78740,4789,365589,2500,307169,4163,58420,3979,416172,2358,364125,3764,52047,2820,408374,1864,370451,3545,37923,2887,276308,1961,274863,1922,1445,643,221702,1709,221449,1716,253,251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,38162,1607,35746,1863,2416,752,76577,1789,69237,1923,7340,1680,49991,1405,37183,1855,12808,1778,63763,1885,45076,2114,18687,2191,56576,1055,43749,2050,12827,1630,64168,1174,52803,1895,11365,1456,74167,993,64821,1377,9346,1168,49639,474,49421,477,218,148,29704,472,29643,465,61,71,505369,1886,35916,1135,33577,1297,2339,762,73396,1346,67070,1628,6326,1139,50219,1475,39469,1771,10750,1584,61711,1386,47649,2098,14062,1919,55909,1114,44888,1465,11021,1511,66313,1155,54138,1687,12175,1547,75734,903,64607,1747,11127,1585,48672,601,48379,662,293,349,37499,582,37339,590,160,158,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,80311,1891,77317,2041,2994,769,159996,2056,150231,2768,9765,1669,94612,1402,79958,2094,14654,1903,123901,2034,99985,2226,23916,2152,113678,1242,95074,2200,18604,1898,116775,1294,103062,1791,13713,1718,114944,1048,105007,1554,9937,1028,68366,809,68192,799,174,176,47047,653,47018,646,29,49,934054,2210,76090,2242,72594,2225,3496,1009,150193,2301,141653,2858,8540,1477,90843,1541,77007,1966,13836,1758,125109,1713,105408,2232,19701,1680,111137,1457,93292,2053,17845,1800,118104,1269,106356,1645,11748,1304,118700,881,108773,1384,9927,1214,74915,924,74588,833,327,365,68963,891,68963,891,0,153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,110224,2466,100170,3138,10054,2039,228795,2932,206773,3691,22022,2585,127433,1695,95679,3225,31754,2937,198446,2197,137157,3882,61289,4005,189132,1798,143007,3394,46125,3201,191051,1646,156167,3356,34884,2982,167373,1045,144642,2376,22731,2327,120351,740,118044,1197,2307,932,66977,681,65974,1028,1003,763,1405750,2245,102347,2735,94560,2880,7787,1428,220268,2709,196399,4272,23869,3789,124040,1227,102662,2679,21378,2607,197549,1419,153460,3945,44089,3677,187497,1605,149626,3401,37871,2994,189141,1507,157359,3118,31782,3054,176221,1073,152242,2447,23979,2249,128215,794,125565,1366,2650,944,80472,875,79393,1059,1079,610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,40258,1353,38374,1405,1884,759,95591,1597,92329,1933,3262,1088,64622,1278,53133,2254,11489,1858,75451,1176,59373,2354,16078,2046,78050,1340,67789,1823,10261,1647,102704,1148,88628,1904,14076,1900,97031,743,88927,1372,8104,1261,58808,482,58562,510,246,192,32693,619,32623,605,70,105,666713,1844,38575,1291,37131,1286,1444,616,92409,1244,87298,1847,5111,1395,62383,1032,55466,1697,6917,1358,76793,1164,64211,2328,12582,2042,79964,1214,71498,1855,8466,1470,106167,856,95726,1813,10441,1820,100379,1011,90866,1628,9513,1405,62965,694,62604,706,361,299,47078,770,46927,791,151,190,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,326459,4003,317122,4293,9337,1814,697585,4285,662205,5141,35380,3479,401754,1930,328099,4759,73655,4939,559996,2493,412990,5940,147006,5919,569780,2245,463065,5583,106715,5089,642645,1860,555241,4842,87404,4481,548526,1381,492329,4140,56197,3833,328942,1607,323437,2133,5505,1351,215626,1669,213523,1812,2103,811,4539656,3088,313486,3761,302951,4402,10535,2227,669832,3904,633242,5076,36590,3592,386011,1351,324955,4545,61056,4405,567378,1875,468450,4742,98928,4620,592787,1723,509836,4429,82951,4099,684819,1450,602775,5042,82044,4774,597802,916,536855,3912,60947,3739,391939,1778,385537,1964,6402,1257,335602,1961,332946,2149,2656,953,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
