GEO_ID,C05009_001E,C05009_001M,C05009_002E,C05009_002M,C05009_003E,C05009_003M,C05009_004E,C05009_004M,C05009_005E,C05009_005M,C05009_006E,C05009_006M,C05009_007E,C05009_007M,C05009_008E,C05009_008M,C05009_009E,C05009_009M,C05009_010E,C05009_010M,C05009_011E,C05009_011M,C05009_012E,C05009_012M,C05009_013E,C05009_013M,C05009_014E,C05009_014M,C05009_015E,C05009_015M,NAME,C05009_001MA,C05009_001EA,C05009_002EA,C05009_002MA,C05009_003EA,C05009_003MA,C05009_004EA,C05009_004MA,C05009_005MA,C05009_005EA,C05009_006MA,C05009_006EA,C05009_007MA,C05009_007EA,C05009_008MA,C05009_008EA,C05009_009EA,C05009_009MA,C05009_010EA,C05009_010MA,C05009_011MA,C05009_011EA,C05009_012MA,C05009_012EA,C05009_013MA,C05009_013EA,C05009_014EA,C05009_014MA,C05009_015EA,C05009_015MA,state
0400000US13,2355347,8545,757808,8639,749287,8907,8521,2071,592972,9076,164836,7680,157272,7262,7564,2032,1597539,9149,1546486,10574,51053,5183,1263209,12707,334330,11719,288009,11031,46321,4835,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,285579,2739,100239,2286,98695,2373,1544,703,72744,2660,27495,2247,26018,2147,1477,703,185340,2544,173695,3211,11645,2412,126396,5084,58944,4786,48401,4095,10543,2364,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,413137,3016,131263,3441,131052,3466,211,218,115921,3944,15342,2330,15138,2308,204,217,281874,4175,273476,4815,8398,2398,243826,5457,38048,4373,30159,3939,7889,2353,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2855560,6974,923220,6619,912122,6480,11098,1738,681251,7888,241969,7447,231813,7171,10156,1671,1932340,7364,1867262,7681,65078,4327,1419833,12380,512507,13214,454398,12027,58109,4299,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1493797,7117,484634,5779,480919,5568,3715,1033,432254,5952,52380,4995,49171,4609,3209,1027,1009163,7160,985366,8073,23797,3486,913245,7918,95918,5416,77465,4776,18453,3059,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693714,3941,226076,3132,223654,3203,2422,957,200293,3716,25783,3163,23652,3030,2131,936,467638,4533,455660,4660,11978,2457,420120,5065,47518,3503,39053,3386,8465,1827,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,687266,4084,236759,3692,234071,3858,2688,939,199088,4570,37671,2720,35445,2802,2226,821,450507,4283,434983,5043,15524,2292,382293,5822,68214,3863,55982,3521,12232,2044,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,935119,7114,311822,5358,308671,5522,3151,1234,282939,5763,28883,2827,26167,2682,2716,1119,623297,6554,609068,6807,14229,2156,580429,7429,42868,3504,31247,2881,11621,2039,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1048386,6082,356968,5567,355189,5622,1779,888,327636,5686,29332,3249,27693,3241,1639,872,691418,7563,680717,7671,10701,2095,645946,7513,45472,3767,36720,3834,8752,1787,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,242986,2477,71810,1691,70808,1687,1002,760,67443,1544,4367,998,3458,1096,909,754,171176,2594,168195,2778,2981,1110,161498,3150,9678,1583,7497,1598,2181,1016,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287529,5488,423458,5460,415693,5749,7765,1727,299788,5715,123670,5097,116380,5173,7290,1721,864071,5354,816901,6647,47170,4240,636920,8129,227151,7700,184756,7366,42395,3897,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1336784,4088,425007,4300,415141,4386,9866,2046,288316,6489,136691,6039,127241,5456,9450,2013,911777,6041,862121,7410,49656,3986,677427,8286,234350,7561,191743,7710,42607,3671,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2121245,5766,665445,5929,656848,6061,8597,1480,579117,7129,86328,4578,78637,4525,7691,1411,1455800,7505,1415607,8644,40193,3952,1271328,11588,184472,7541,152174,7358,32298,3874,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235352,4444,407748,4196,402402,4255,5346,1314,327958,5213,79790,4046,75295,3615,4495,1337,827604,5328,794170,6171,33434,3859,690040,7531,137564,6989,112100,5861,25464,3658,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,684064,5491,224011,4142,223387,4088,624,411,214727,4167,9284,1755,8806,1768,478,300,460053,5725,456952,5712,3101,982,442040,5914,18013,2207,15261,1991,2752,908,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1312197,5038,425702,5406,423239,5623,2463,1022,394133,5840,31569,2930,29576,2819,1993,978,886495,6056,871733,6418,14762,2546,826314,6981,60181,4446,51218,4048,8963,1683,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212495,2755,71415,1976,71275,1985,140,124,67653,2001,3762,1161,3665,1157,97,100,141080,2694,139587,2569,1493,611,134779,2824,6301,1471,5383,1466,918,481,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,450143,2552,152301,2980,150700,2872,1601,607,128677,2676,23624,3040,22235,2999,1389,563,297842,3016,286920,3640,10922,2135,252814,4176,45028,3408,35372,3160,9656,2074,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,632603,3290,205260,3515,203387,3528,1873,766,138179,5102,67081,4186,65543,4235,1538,574,427343,4689,404391,6277,22952,3293,254378,5264,172965,5490,150576,5887,22389,3221,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,256607,2462,77209,1731,76067,1681,1142,683,67234,1946,9975,1457,8848,1371,1127,682,179398,2643,174278,2625,5120,1275,162763,2992,16635,2231,13444,2034,3191,1084,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1937762,5180,620823,5680,605533,6123,15290,2406,380399,7848,240424,7054,225688,7010,14736,2299,1316939,6331,1233901,7093,83038,4781,835405,11230,481534,11011,403898,10621,77636,4633,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,468317,3648,158306,2919,157464,2938,842,383,127715,3659,30591,3057,29876,3039,715,350,310011,4202,298376,5225,11635,2295,237954,6229,72057,5758,61188,5797,10869,2293,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4023786,9392,1358592,9659,1328636,9633,29956,3073,856725,14178,501867,11600,473866,11825,28001,2900,2665194,9418,2496203,11843,168991,8868,1714704,14650,950490,13953,792898,13503,157592,8735,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2173707,7353,703950,6234,695628,6429,8322,1821,565450,7544,138500,5521,131442,5460,7058,1684,1469757,7262,1423400,8439,46357,4115,1209217,10115,260540,7993,220199,8364,40341,3773,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,159130,1850,58009,1829,57762,1799,247,178,54484,1945,3525,727,3345,733,180,148,101121,2369,99288,2300,1833,658,94092,2287,7029,1263,5266,1250,1763,646,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2490976,6375,795292,6151,788600,6473,6692,1528,725976,8095,69316,5075,63241,4940,6075,1549,1695684,8034,1665365,8555,30319,3667,1580209,9447,115475,6204,92537,5595,22938,3534,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886455,4522,301190,3932,299363,3981,1827,621,263043,4569,38147,2819,36490,2794,1657,592,585265,4708,569419,4944,15846,2041,511091,5630,74174,3928,60417,3719,13757,1984,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,812814,4853,266354,4302,262822,4345,3532,1244,206255,4504,60099,3849,57555,3727,2544,987,546460,5184,524839,5901,21621,2969,416220,6795,130240,6163,112764,6131,17476,2778,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2576606,6679,820455,6797,812188,6702,8267,1631,712987,7230,107468,5904,100321,5800,7147,1435,1756151,8426,1705763,9056,50388,4481,1555690,10109,200461,7542,161177,6681,39284,4311,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,205915,1732,64023,1768,62890,1813,1133,596,48100,2131,15923,1768,14790,1589,1133,596,141892,2263,135180,2754,6712,1476,106307,3265,35585,2741,30771,2857,4814,1333,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1013030,6680,332450,4511,329939,4609,2511,827,295174,4382,37276,3149,35258,3162,2018,752,680580,6744,667720,6781,12860,2425,611416,7113,69164,4572,58364,4326,10800,2440,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198507,2150,68543,1816,67725,1941,818,478,63262,1907,5281,1101,4613,1152,668,461,129964,2118,126846,1858,3118,912,122472,2176,7492,1413,5331,1062,2161,731,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1399449,6583,454016,6675,449641,6821,4375,1367,392116,6663,61900,4154,58495,4063,3405,1226,945433,7092,921425,7755,24008,3009,846874,7918,98559,5683,78761,5552,19798,2884,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6766340,15051,2263886,11116,2223926,11755,39960,3598,1523602,15234,740284,12560,702844,12181,37440,3505,4502454,14466,4255875,18310,246579,11078,2900836,22076,1601618,24067,1367182,23652,234436,10796,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,878267,3613,296042,3884,293725,3985,2317,728,246980,5080,49062,3972,47119,4036,1943,763,582225,5350,568470,5454,13755,2511,481795,7058,100430,6480,88804,5900,11626,2283,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,117001,1353,36762,1481,36702,1460,60,89,33957,1333,2805,826,2805,826,0,147,80239,1456,78299,1332,1940,729,75952,1528,4287,951,3145,872,1142,552,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1780359,5701,588500,7146,577249,7319,11251,1991,452774,7618,135726,5518,125930,5391,9796,1921,1191859,7267,1133170,7947,58689,4745,931568,9805,260291,6843,208737,6780,51554,4859,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1526063,5456,515953,5413,506285,5517,9668,1694,378955,6371,136998,5575,128122,5425,8876,1696,1010110,6820,960205,8497,49905,4390,740333,9659,269777,8356,226213,7710,43564,4232,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,353067,3826,116365,2928,116097,2928,268,246,114228,2911,2137,803,1869,797,268,246,236702,4312,235079,4311,1623,981,231057,4598,5645,1653,4487,1228,1158,885,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1242798,4513,396946,4244,394234,4098,2712,766,351428,3881,45518,3753,43100,3695,2418,695,845852,4965,827832,5383,18020,1875,757893,6484,87959,4591,75421,4830,12538,1749,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,129878,1992,42965,2009,42882,2005,83,97,39669,2182,3296,893,3213,893,83,97,86913,2243,85945,2314,968,488,80088,2127,6825,1397,5878,1347,947,483,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,740446,3432,214739,3309,214527,3273,212,209,207984,3526,6755,1541,6543,1499,212,209,525707,4538,522191,4743,3516,1193,507884,5573,17823,2965,14791,2658,3032,1058,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
