GEO_ID,B19001H_001E,B19001H_001M,B19001H_002E,B19001H_002M,B19001H_003E,B19001H_003M,B19001H_004E,B19001H_004M,B19001H_005E,B19001H_005M,B19001H_006E,B19001H_006M,B19001H_007E,B19001H_007M,B19001H_008E,B19001H_008M,B19001H_009E,B19001H_009M,B19001H_010E,B19001H_010M,B19001H_011E,B19001H_011M,B19001H_012E,B19001H_012M,B19001H_013E,B19001H_013M,B19001H_014E,B19001H_014M,B19001H_015E,B19001H_015M,B19001H_016E,B19001H_016M,B19001H_017E,B19001H_017M,NAME,B19001H_001EA,B19001H_001MA,B19001H_002MA,B19001H_002EA,B19001H_003EA,B19001H_003MA,B19001H_004EA,B19001H_004MA,B19001H_005MA,B19001H_005EA,B19001H_006EA,B19001H_006MA,B19001H_007EA,B19001H_007MA,B19001H_008EA,B19001H_008MA,B19001H_009EA,B19001H_009MA,B19001H_010EA,B19001H_010MA,B19001H_011MA,B19001H_011EA,B19001H_012EA,B19001H_012MA,B19001H_013MA,B19001H_013EA,B19001H_014MA,B19001H_014EA,B19001H_015MA,B19001H_015EA,B19001H_016EA,B19001H_016MA,B19001H_017MA,B19001H_017EA,state
0400000US17,3300946,10553,174664,6019,128768,4665,141473,5483,147807,4379,133780,4501,149595,5136,135400,4729,138789,5196,128627,4322,256919,6457,339741,9074,448584,9424,330975,7027,192410,7374,222309,6977,231105,5757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2093638,8894,116142,5521,98244,4467,113699,4708,110140,5042,112213,5191,121161,4540,108990,4480,114854,5074,99911,4281,192878,5941,237423,6552,275360,6889,164725,5284,90169,4136,74359,4536,63370,3010,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1126625,5248,59975,3299,55623,3309,59001,2855,60960,2916,54037,2560,55590,3015,56309,3389,59612,2715,45147,2593,101442,4373,127676,4235,154570,4801,97233,3738,52155,3344,48038,3280,39257,2323,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,909629,4770,49672,3227,42206,2600,43102,2500,46471,3266,45687,2959,48561,2955,44763,3175,43765,3027,39314,2575,78021,3748,103183,3643,122979,3982,75339,3775,44785,2570,40260,2781,41521,2560,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1500150,7614,139682,5488,100116,4051,91415,4616,93206,4177,84408,3932,81424,3950,80707,4376,76575,3911,65429,3897,126916,4444,145679,5640,166117,5545,104413,4491,55166,3174,48181,3432,40716,2628,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1080100,7099,75236,4757,54331,3395,55596,4363,56969,3448,51436,3689,54740,3414,48957,2853,50964,3164,46027,3153,82538,3943,106172,5435,129559,5796,99300,5633,58746,4044,57283,3129,52246,3288,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,524604,4687,36442,2640,34466,2867,28519,2224,28623,2333,28480,2373,32213,2586,24584,2032,24815,2313,23908,2004,46750,3191,52802,2854,67669,3341,38233,2525,21000,2097,18897,1986,17203,2023,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1254564,6869,50235,3116,35451,2833,35008,2220,42095,3138,38732,2845,40776,2689,37804,3059,42886,3046,40322,2339,82334,3990,123138,5976,170311,5717,138987,5079,104097,4679,131291,4549,141097,4266,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2011901,7824,93024,4651,86791,4735,80971,4578,79756,4425,68719,3839,75974,4058,63548,3746,69333,3895,64258,3998,134219,5295,181153,5606,258384,6807,211158,5818,156057,5207,181580,5537,206976,5772,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3041984,10750,178885,5540,142966,4461,156810,5519,164914,5047,157261,4901,167563,5011,153230,5517,156158,5263,137348,4965,258772,6679,333696,7690,386099,7787,250531,5586,143612,5157,135283,4744,118856,4522,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1847743,6354,78720,3248,74164,3575,73381,3524,79271,3426,78507,3521,78744,3234,80479,3749,80109,3174,74152,3162,152236,5692,205725,5248,267052,5864,186395,4889,117521,4381,111534,3523,109753,3697,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,669496,6609,49597,3968,38011,2964,40339,3126,39475,3239,35511,2933,37675,2861,35996,3528,36951,3050,27209,2787,55180,4162,67985,3855,83175,3672,51347,4103,28230,2743,22888,2117,19927,2175,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1947288,9735,131915,5799,98750,4271,101897,4413,108498,4343,106472,4503,112589,5475,102196,4215,96064,4275,85034,4726,170945,4749,209798,5920,246104,7286,147103,5665,85477,3991,78080,3471,66366,2926,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,373143,3554,24288,2721,23958,2330,20586,2071,21546,1852,22054,2071,22716,2164,21313,2251,20205,2253,16278,1496,31975,2359,39678,2496,42594,2635,27835,2296,13539,1500,12007,1538,12571,1375,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,635519,3973,30807,2206,29774,2448,30914,2032,34131,2278,30917,2166,32835,2153,31143,2506,29265,1978,29020,2467,58383,3087,72088,2782,88072,3411,59049,2991,29044,1705,27729,1954,22348,1913,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,617908,5273,34406,2537,28345,2481,27980,2457,34437,2685,28493,2416,29830,2293,29856,2390,30649,2541,27401,2202,52985,3770,70441,3795,83985,3953,53596,3274,31415,2227,28512,2369,25577,2177,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,485809,4620,17641,2158,20582,2324,18708,1843,19574,2137,20417,2187,23043,2597,19205,2094,20665,1893,18581,1927,37911,2547,50984,3202,68267,3587,51258,2866,31478,2498,35849,2645,31646,2239,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1998816,9881,80114,4059,56767,3404,68191,3934,74349,3540,63702,3595,66838,3564,61526,3760,70562,4214,60296,3836,129923,5166,184977,6360,254521,7327,222984,6328,151380,5388,200023,6033,252663,6211,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,369910,5067,30725,2979,18286,1809,18237,1864,20260,2154,17442,1991,16377,1631,18504,2143,16980,1971,16986,2003,26642,2527,37342,2522,47085,2972,31475,2825,17737,1802,18805,2178,17027,1877,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4548775,15395,246569,7188,194354,6047,188796,7011,193365,6724,186129,6358,186282,5354,172255,5717,178737,6593,155477,4489,312025,6825,448776,9028,577099,10801,451063,9918,287157,8625,334887,8093,435804,8810,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2600551,10401,157799,6035,137619,5764,127474,6348,141494,5760,137323,5611,143836,5878,129588,5076,130976,6072,121260,5432,217766,6789,267982,8110,330189,7881,208679,6038,117249,5279,114657,5579,116660,4735,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272559,3764,13460,1689,11581,1358,10502,1482,11186,1584,12919,1715,13635,1582,12083,1614,12624,1298,12318,1869,20876,2109,31599,2523,39934,2183,25238,2353,15554,1632,14109,1927,14941,1728,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3775088,13843,233794,6931,180001,6329,202014,6267,207409,6228,196842,5537,203728,5360,188543,5991,190102,5603,171182,6452,328136,6973,406437,7965,481150,10760,308075,8068,175871,5428,161733,5617,140071,5500,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1069179,5468,71397,3522,59684,3021,58678,2679,58378,2760,57079,2892,59632,3361,53569,2559,51302,2527,47044,2561,94134,3052,116064,4107,130610,4102,82330,3649,44155,2442,42371,2347,42752,2717,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1280342,7022,86395,5488,68200,4081,68988,3601,64355,3704,62444,4020,65999,3610,66579,3971,64675,3573,54516,3706,105988,4605,137247,5381,161682,5999,107191,4867,56809,3270,57290,3028,51984,2623,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4054392,12272,215696,6853,189135,6002,205709,5486,205563,7001,190818,6082,201794,6213,190102,5962,190784,6088,170059,5677,333128,7956,440926,7724,536421,8183,361611,7654,210469,5151,213098,5117,199079,5976,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,324926,3398,20499,2529,15526,2060,14495,1897,15213,2014,12420,1466,15280,1558,14858,2070,14716,2065,11151,1516,24504,2411,30515,2173,42411,2917,30738,2746,20288,1800,20349,1870,21963,1590,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1247141,9201,72034,3634,64681,4270,63969,4342,71010,4633,66246,3589,63667,4154,65964,4272,63097,3472,59988,3451,103780,4833,135350,5155,161140,4992,94907,4721,58928,3873,53701,3155,48679,3226,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,298126,2792,16395,1641,16446,1835,13744,1605,15062,1681,16704,1738,17044,1780,15659,1758,14625,1678,14138,1464,24444,1911,34501,2187,42773,2542,24756,1955,12497,1362,9248,1495,10090,1261,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1955741,9846,149554,5837,114234,5277,108825,5368,123836,5200,108094,4674,107145,4730,104798,5114,102453,5125,86135,4983,162022,6449,201925,7738,227686,6917,137327,4972,78454,4044,69567,4232,73686,3687,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4775119,15999,243478,7266,186501,7147,193744,6694,201384,6234,190510,7340,211769,6770,205380,7492,197146,6900,179456,7209,373138,10803,477513,10920,631009,10839,476697,10264,294431,8601,327063,8126,385900,7821,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,769896,4771,32972,2497,26243,2417,26060,2394,34413,2628,29976,2528,34638,2968,34686,2708,33058,2561,29311,2599,74504,3339,95437,3901,122103,3929,77007,3688,42024,2696,39929,2514,37535,2490,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,245050,2916,14690,1680,13413,1456,12528,1407,12259,1345,12075,1285,13574,1623,10405,1216,12319,1468,11104,1254,20038,1710,27965,2131,33779,1928,21423,1857,10937,1260,10066,1084,8475,1084,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2108119,10802,98219,4041,82593,4780,74401,3780,83134,4546,79687,4148,79145,3952,81107,3896,84629,4722,77778,4549,158551,6224,208413,6613,282940,7575,211234,6240,149073,5620,159151,5034,198064,5665,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2079501,8811,114507,5323,82606,4193,84481,4465,87749,4613,81486,4725,93478,4670,89340,4383,93047,4281,83785,4687,162965,5951,230135,6387,282704,8489,210209,6790,119447,4848,136936,5761,126626,5036,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,693005,6016,66329,4442,46316,2669,50862,3511,49044,3438,41127,3126,41671,2866,38495,2904,34015,2376,32844,2895,58910,3538,69098,3305,71745,3932,40480,2976,20827,1983,17926,1714,13316,1629,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2007353,7495,96148,4216,85980,4193,100426,3891,104031,3648,99765,3986,104534,4354,99352,3754,103479,4133,95194,3828,174521,4784,229613,5406,280800,5558,183679,5789,92829,4242,87082,4036,69920,3051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,202933,2835,8952,1410,8164,1424,10206,1733,10711,1618,9596,1652,10696,1666,7596,1237,9938,1804,9479,1537,15407,2148,22291,2382,28368,2558,22769,2177,11613,1512,9997,1660,7150,1265,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,8154,1356,1578,580,605,370,951,498,771,402,330,280,505,415,175,128,728,450,343,280,313,242,726,362,504,278,121,202,41,69,186,190,277,235,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
