GEO_ID,B06001_001E,B06001_001M,B06001_002E,B06001_002M,B06001_003E,B06001_003M,B06001_004E,B06001_004M,B06001_005E,B06001_005M,B06001_006E,B06001_006M,B06001_007E,B06001_007M,B06001_008E,B06001_008M,B06001_009E,B06001_009M,B06001_010E,B06001_010M,B06001_011E,B06001_011M,B06001_012E,B06001_012M,B06001_013E,B06001_013M,B06001_014E,B06001_014M,B06001_015E,B06001_015M,B06001_016E,B06001_016M,B06001_017E,B06001_017M,B06001_018E,B06001_018M,B06001_019E,B06001_019M,B06001_020E,B06001_020M,B06001_021E,B06001_021M,B06001_022E,B06001_022M,B06001_023E,B06001_023M,B06001_024E,B06001_024M,B06001_025E,B06001_025M,B06001_026E,B06001_026M,B06001_027E,B06001_027M,B06001_028E,B06001_028M,B06001_029E,B06001_029M,B06001_030E,B06001_030M,B06001_031E,B06001_031M,B06001_032E,B06001_032M,B06001_033E,B06001_033M,B06001_034E,B06001_034M,B06001_035E,B06001_035M,B06001_036E,B06001_036M,B06001_037E,B06001_037M,B06001_038E,B06001_038M,B06001_039E,B06001_039M,B06001_040E,B06001_040M,B06001_041E,B06001_041M,B06001_042E,B06001_042M,B06001_043E,B06001_043M,B06001_044E,B06001_044M,B06001_045E,B06001_045M,B06001_046E,B06001_046M,B06001_047E,B06001_047M,B06001_048E,B06001_048M,B06001_049E,B06001_049M,B06001_050E,B06001_050M,B06001_051E,B06001_051M,B06001_052E,B06001_052M,B06001_053E,B06001_053M,B06001_054E,B06001_054M,B06001_055E,B06001_055M,B06001_056E,B06001_056M,B06001_057E,B06001_057M,B06001_058E,B06001_058M,B06001_059E,B06001_059M,B06001_060E,B06001_060M,NAME,B06001_001MA,B06001_001EA,B06001_002EA,B06001_002MA,B06001_003EA,B06001_003MA,B06001_004EA,B06001_004MA,B06001_005MA,B06001_005EA,B06001_006MA,B06001_006EA,B06001_007EA,B06001_007MA,B06001_008EA,B06001_008MA,B06001_009EA,B06001_009MA,B06001_010MA,B06001_010EA,B06001_011MA,B06001_011EA,B06001_012MA,B06001_012EA,B06001_013EA,B06001_013MA,B06001_014EA,B06001_014MA,B06001_015EA,B06001_015MA,B06001_016MA,B06001_016EA,B06001_017MA,B06001_017EA,B06001_018MA,B06001_018EA,B06001_019EA,B06001_019MA,B06001_020EA,B06001_020MA,B06001_021EA,B06001_021MA,B06001_022EA,B06001_022MA,B06001_023MA,B06001_023EA,B06001_024MA,B06001_024EA,B06001_025EA,B06001_025MA,B06001_026EA,B06001_026MA,B06001_027MA,B06001_027EA,B06001_028MA,B06001_028EA,B06001_029MA,B06001_029EA,B06001_030EA,B06001_030MA,B06001_031EA,B06001_031MA,B06001_032MA,B06001_032EA,B06001_033MA,B06001_033EA,B06001_034MA,B06001_034EA,B06001_035MA,B06001_035EA,B06001_036EA,B06001_036MA,B06001_037EA,B06001_037MA,B06001_038MA,B06001_038EA,B06001_039MA,B06001_039EA,B06001_040MA,B06001_040EA,B06001_041EA,B06001_041MA,B06001_042EA,B06001_042MA,B06001_043MA,B06001_043EA,B06001_044MA,B06001_044EA,B06001_045MA,B06001_045EA,B06001_046MA,B06001_046EA,B06001_047EA,B06001_047MA,B06001_048EA,B06001_048MA,B06001_049MA,B06001_049EA,B06001_050MA,B06001_050EA,B06001_051MA,B06001_051EA,B06001_052EA,B06001_052MA,B06001_053EA,B06001_053MA,B06001_054MA,B06001_054EA,B06001_055MA,B06001_055EA,B06001_056MA,B06001_056EA,B06001_057EA,B06001_057MA,B06001_058EA,B06001_058MA,B06001_059EA,B06001_059MA,B06001_060MA,B06001_060EA,state
0400000US13,10097343,-555555555,654439,3708,1836982,4152,1029514,7373,1375152,10225,1384956,8811,1390329,7142,622843,8704,235163,6928,319095,8081,768963,3936,479907,3192,5613438,36181,578697,7811,1384169,13404,602724,10550,664965,13078,595743,10514,591281,10042,290686,8275,111269,4884,154691,5980,378867,6272,260346,5755,3350747,35471,65184,5235,375043,12009,322850,10536,471824,12878,513877,10392,588619,8634,262786,7943,100388,5784,137125,6521,327574,5745,185477,5601,138507,10968,4383,1552,20364,3132,16249,2710,28480,4119,25491,3950,22011,2646,8514,1666,3027,979,2217,854,5200,1430,2571,738,994651,19709,6175,1482,57406,5829,87691,5063,209883,7267,249845,7069,188418,6977,60857,4285,20479,2524,25062,3107,57322,2998,31513,2850,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1419561,-555555555,91007,275,217347,544,136621,1260,210810,1937,176248,1579,178931,1276,92042,3274,37432,2312,51062,2904,127000,918,101061,828,753553,12198,74600,1744,157486,4638,74699,3393,95392,3662,76797,4161,76236,3001,39599,2096,17096,1468,23781,2205,58841,2614,59026,2123,366795,7966,12808,1432,37280,3018,42173,2368,73125,2779,47038,2711,48923,1977,26585,2181,11050,1512,14829,1518,35921,1467,17063,1476,48941,4327,1976,673,7653,1779,6238,1258,8458,1500,7044,1131,6780,1111,4755,1363,1290,540,1240,515,1877,668,1630,580,250272,9722,1623,656,14928,2806,13511,1921,33835,3128,45369,3467,46992,2801,21103,1989,7996,1199,11212,1528,30361,2461,23342,2149,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1634464,-555555555,111707,1716,319558,1971,158006,2555,211307,2400,202500,3120,196806,2564,99858,3963,42061,2608,57682,3826,140968,1213,94011,1088,792239,14589,93809,3297,224428,5419,77790,4035,99411,5508,80920,4363,67152,3974,35919,2957,15574,1800,19750,2206,43927,2633,33559,2477,729904,14745,17580,2414,83461,4844,68211,4181,92164,5108,95776,4830,108804,4461,57124,3939,24276,2355,35255,2870,90522,3070,56731,2557,14968,2192,198,176,2644,1055,1987,968,3094,1184,2044,644,3369,857,718,360,174,139,284,222,341,303,115,132,97353,5953,120,175,9025,2445,10018,1791,16638,2347,23760,2809,17481,2127,6097,1247,2037,712,2393,945,6178,1142,3606,875,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12880580,-555555555,789126,2665,2195608,2428,1256770,4077,1777446,4304,1681898,4613,1768994,4332,876596,9501,320725,7215,425563,8081,1002919,2401,784935,1870,8673103,30300,719308,4946,1884281,9503,939455,8371,1088812,10881,957357,11563,1073266,10165,536024,8052,187913,6504,255806,5920,568498,6756,462383,4731,2280534,23171,56296,4425,218780,7947,186141,7134,335355,9336,292839,7731,342853,7769,191471,5873,74603,3734,100320,4644,271715,5921,210161,5030,142540,7303,4483,1144,19784,2535,14531,2049,23406,2613,20544,2737,19536,2122,9414,1340,3889,992,4352,1100,13062,1611,9539,1490,1784403,19955,9039,1705,72763,4333,116643,5422,329873,8269,411158,9239,333339,6969,139687,6225,54320,3649,65085,4154,149644,4378,102852,3912,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6596855,-555555555,418024,2447,1165650,3083,670265,3786,843079,4405,832070,4849,887498,3350,449629,7889,165007,6101,224139,6818,535455,2147,406039,1740,4508289,17195,374397,3928,946836,8256,452061,7302,537559,7877,530560,7090,565677,7206,291667,7484,106781,4614,142308,5479,320818,4897,239625,4311,1728218,17909,40746,3294,186526,7925,177276,7496,228452,7341,220499,7705,264986,6662,137671,5821,51152,3348,74340,4011,195368,4775,151202,3981,40768,3717,589,370,4355,1073,3286,939,6282,1186,9411,1851,7622,1109,3748,945,827,476,890,445,2393,713,1365,448,319580,11881,2292,707,27933,3683,37642,3464,70786,4555,71600,4687,49213,3303,16543,2242,6247,1596,6601,1286,16876,2039,13847,2267,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3107126,-555555555,193571,2012,532020,2556,318801,2982,390194,4120,365753,3582,409347,2748,214912,3903,83896,3325,108004,4252,259096,1190,231532,1113,2212549,13944,167074,2767,413350,6163,208118,5059,253935,4149,232920,4588,279149,3585,155075,3684,60367,2910,78269,3300,187924,3060,176368,2440,724199,13220,23829,2328,100261,5087,88714,5382,101868,4195,93491,4505,102986,4162,51320,3179,20952,1676,26018,2323,64670,2916,50090,2392,17057,2343,1031,467,3046,1028,1996,783,3029,925,2306,772,2659,783,980,325,626,349,343,191,567,279,474,345,153321,5982,1637,690,15363,2639,19973,2468,31362,3150,37036,2843,24553,2448,7537,1446,1951,551,3374,996,5935,1098,4600,983,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2904021,-555555555,199348,2557,523139,3094,300013,3814,387054,3613,349971,2783,364467,2475,190126,4664,71779,3349,100591,3505,226755,1975,190778,1398,1702619,15348,167909,3455,381510,6138,176693,4753,206179,5116,163684,4102,182243,4452,102306,3707,39307,2563,54222,3068,119248,2973,109318,2449,971325,14049,27728,2541,121008,5770,95265,4440,131525,4462,133089,4256,147757,4530,75488,3628,28257,2267,40975,2289,96077,2509,74156,2340,25657,2517,1641,847,3233,1025,2637,788,4968,1174,4737,974,4136,987,2458,705,651,298,542,269,411,267,243,194,204420,7124,2070,800,17388,2477,25418,2708,44382,3327,48461,2707,30331,2081,9874,1278,3564,973,4852,1205,11019,1398,7061,1063,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4413457,-555555555,274632,2463,740671,3237,430973,4051,562906,4564,559455,3278,613459,3291,309695,5536,110892,4107,157752,4814,385378,1682,267644,1297,3073585,19095,235352,3490,589969,7248,284959,5185,354721,6100,357697,5835,392200,5412,205751,5640,71830,3292,108929,3894,270815,4248,201362,3458,1151386,18660,36454,2843,131291,6163,122548,5129,162600,6929,165313,5626,192692,5312,92326,4396,36011,2822,45496,3019,106325,4098,60330,3319,26446,2835,873,497,2468,813,4358,1113,5653,1340,4087,977,4360,919,2230,746,851,412,331,229,728,274,507,270,162040,6644,1953,794,16943,2501,19108,2355,39932,3663,32358,2959,24207,2207,9388,1468,2200,805,2996,761,7510,1068,5445,1023,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4649676,-555555555,305454,2904,809330,2875,474204,5006,660444,6151,578342,5846,603300,4553,313787,6791,114032,4270,159613,5614,372329,2293,258841,1937,3614295,17062,281531,3737,697483,7022,371003,6338,495123,6968,414557,6828,451392,6770,232656,6607,85607,4211,117658,4267,273266,4117,194019,3619,810618,17720,21121,2684,94952,6956,81001,6007,115935,5209,115174,5338,117763,5190,65684,3595,24812,2689,33864,2690,84746,3500,55566,3114,30486,3172,906,486,4661,1307,3262,980,4261,1242,5273,1398,6361,1287,2451,612,482,287,772,456,956,355,1101,509,194277,6862,1896,1071,12234,2222,18938,2878,45125,4206,43338,3626,27784,2853,12996,1619,3131,729,7319,1282,13361,1476,8155,995,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1330089,-555555555,62917,687,195055,1157,112710,1499,152283,1822,156180,1243,201870,1253,107922,2946,42718,2530,55870,3101,140191,704,102373,503,842300,8885,55369,1503,152848,3088,72997,2783,93837,2988,94073,3042,114665,3892,59135,2844,22918,2134,33650,2595,79965,2416,62843,2145,425012,8701,6057,1261,37450,3172,33698,2481,49709,2871,52716,2912,76703,3922,43321,2323,18213,1615,19709,1676,54272,2343,33164,1865,13091,1581,737,389,1113,489,1242,628,1270,553,2030,664,2414,684,1630,557,207,162,585,410,917,340,946,399,49686,3546,754,543,3644,1217,4773,1132,7467,1658,7361,1236,8088,1256,3836,1001,1380,505,1926,497,5037,1029,5420,944,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5976407,-555555555,367283,1397,983892,1546,562419,3135,827460,3993,771141,3407,877068,2720,415303,6717,145185,5539,204485,5704,479017,1823,343154,1840,2839795,22450,301660,3403,691908,9221,318027,6798,350581,6914,266430,6246,331898,6664,155095,4388,52316,2912,72977,3734,168376,4444,130527,3289,2163289,22862,57506,3391,224217,8727,176015,7233,281760,6613,292072,7004,366940,7056,189207,5305,71663,4114,101212,4253,238702,4180,163995,4218,82884,5324,1808,598,14659,2404,8455,1566,15627,2233,12461,1918,14650,1619,6073,1109,1693,651,1826,492,3530,993,2102,597,890439,16540,6309,1648,53108,4410,59922,4766,179492,5937,200178,5963,163580,5583,64928,3666,19513,2282,28470,2592,68409,2821,46530,2584,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6745408,-555555555,365967,1190,1024718,1448,700372,2446,928715,3592,839355,2679,985071,2306,472156,6247,177357,5392,236120,6415,563406,1846,452171,1571,4166418,20511,328821,3448,840458,7547,429577,6667,474927,8005,409547,6353,556400,7313,271372,5587,105369,4253,135147,4818,331202,5574,283598,4109,1329580,16214,25205,2710,104206,6337,163040,5985,215571,6625,183636,5479,206401,6204,107082,4249,40322,2428,58057,3626,133576,4330,92484,3582,189129,7614,4042,1033,21651,2943,19246,2164,33163,3070,30962,2764,32633,2406,15000,1794,4734,1111,6701,1236,13786,1499,7211,1271,1060281,16414,7899,1726,58403,4181,88509,5053,205054,7402,215210,5973,189637,5186,78702,3927,26932,2669,36215,2871,84842,4322,68878,3284,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9909877,-555555555,568904,2043,1654732,2508,1005716,3427,1196312,4146,1189934,3069,1399671,3196,720844,8209,271234,5406,371463,7229,873559,2098,657508,1652,7596804,21781,527592,3654,1458967,8184,796476,6587,904568,6576,880876,7805,1024464,7815,542602,8634,200617,4656,266713,4951,577472,5444,416457,4373,1611009,18421,32809,2987,140279,5767,141052,5123,174127,5999,175392,5670,253207,6481,133284,4457,52144,3369,83057,3991,235304,5095,190354,4296,65495,4215,1837,551,10253,1560,9062,1440,9017,1408,9764,1576,11198,1552,4335,850,1948,693,1468,530,2671,662,3942,774,636569,12624,6666,1187,45233,3946,59126,3639,108600,4263,123902,4780,110802,5014,40623,2498,16525,1843,20225,2129,58112,2916,46755,2524,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5457173,-555555555,347403,1970,935705,2139,501482,2946,750973,3470,672081,3259,758907,2733,385399,6070,134714,4313,192676,5627,430175,1476,347658,1325,3723031,16714,313343,3344,771005,6026,341827,4442,454910,5407,390024,5434,474195,6456,245464,4971,84975,3541,126800,4327,282826,3961,237662,3732,1265534,15355,27521,2384,117834,5445,111905,4435,187212,5178,177451,5168,212706,6067,113615,4884,41049,2751,55334,2868,127072,3979,93835,3964,40551,3763,1869,760,8871,2203,5377,1145,7676,1460,6179,1315,4958,1039,2681,741,837,457,734,364,1070,381,299,176,428057,12558,4670,1185,37995,4202,42373,3401,101175,4835,98427,4280,67048,3261,23639,1978,7853,1288,9808,1337,19207,1586,15862,1830,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2994079,-555555555,192007,2244,540546,2507,310816,4254,383751,5433,385978,4825,380159,4071,201794,6214,74412,4201,97303,5128,247652,2615,179661,2057,2140079,15259,171129,3446,438529,5533,219299,5597,257086,6865,250871,6160,247310,5800,135093,5657,51724,3763,68440,4229,171432,3869,129166,3341,768666,15519,19516,2686,96720,4986,82255,4649,106557,4873,115118,5388,119195,5615,61599,4064,21296,1882,27566,2478,72040,3268,46804,2893,20184,2907,759,475,1671,857,2107,1032,4367,1323,4852,1261,4073,1172,1071,469,344,314,309,302,393,348,238,266,65150,4334,603,408,3626,1059,7155,1483,15741,2210,15137,2343,9581,1604,4031,962,1048,508,988,407,3787,982,3453,1059,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6063589,-555555555,372224,2732,1020278,2850,594320,3741,794702,5038,734449,3866,823321,3372,421229,7495,150959,4060,220217,6461,527189,2308,404701,1522,4006928,23427,325389,4098,816594,7328,411699,5553,495532,6932,440213,5798,487472,8118,254774,6108,93052,4122,132792,5040,299234,5161,250177,4169,1787087,21025,43227,3600,180164,7399,152511,6185,245334,6839,240541,6072,289613,7670,147997,4936,51511,3008,81067,4098,212105,5423,143017,4095,44452,3758,1459,630,6663,1653,5089,1142,6817,1434,7947,1320,9017,1684,3714,831,789,411,581,296,1557,525,819,426,225122,8343,2149,978,16857,2640,25021,2586,47019,3401,45748,3718,37219,3154,14744,1644,5607,1210,5777,1272,14293,1655,10688,1439,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1023579,-555555555,59775,1062,164847,1534,103107,2225,128275,2376,115039,1475,131523,1457,79370,2915,28066,2024,43424,2483,99459,705,70694,632,555706,10057,53576,1455,117893,3600,53470,3206,68032,3513,53580,3153,61321,2718,37926,2421,12368,1348,20379,1808,42253,1871,34908,1768,433905,10216,5847,1101,42825,3553,44548,2806,56460,3633,56178,3295,65839,2552,37539,2581,15236,1621,21577,1722,54635,1816,33221,1775,10086,1877,230,195,2451,949,1170,538,657,369,1888,1006,1095,515,1670,985,41,50,371,303,209,179,304,171,23882,2415,122,115,1678,643,3919,1182,3126,731,3393,915,3268,811,2235,639,421,274,1097,544,2362,743,2261,603,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1881503,-555555555,130368,1526,337509,1647,188925,2022,254597,2824,227479,1812,236925,1885,127131,3170,46933,2217,60959,2608,145233,1152,125444,815,1227560,9430,112163,1834,259929,4044,121111,3117,146857,4063,127847,3161,138446,2720,78895,2985,29341,1967,37603,2167,87070,2376,88298,1915,514926,8371,17110,1905,63495,3795,53721,3077,73468,3850,67720,2655,76219,2566,40401,2274,15402,1494,20608,1601,52704,2493,34078,1779,13617,1719,333,256,2098,554,1770,670,3494,919,2085,578,2068,667,860,325,218,154,269,203,407,270,15,25,125400,5451,762,385,11987,2277,12323,1732,30778,2477,29827,1931,20192,1731,6975,1149,1972,534,2479,824,5052,879,3053,691,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2839099,-555555555,175735,1265,486796,1321,256970,1979,405679,2757,383515,2232,384352,2403,180100,4635,70252,3459,95186,4192,250188,925,150326,927,732598,12417,146622,2722,312895,7352,88041,4981,73642,4805,41884,3530,32548,2620,12867,1637,4166,1033,4828,1009,8850,1098,6255,1081,1506571,13908,26691,2661,142383,6608,124171,5275,228251,5785,212447,4960,229213,4142,119695,4113,49487,3292,68189,3885,191409,2256,114635,2733,48208,4272,977,431,6581,1982,5235,1452,7335,1476,9407,2266,7752,1371,3536,1014,1779,670,1031,559,3147,1221,1428,542,551722,11527,1445,713,24937,3353,39523,3212,96451,5087,119777,4168,114839,3350,44002,2906,14820,2025,21138,2337,46782,1983,28008,2290,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1326813,-555555555,65082,777,202204,1084,128223,1382,154599,1639,159569,1816,209620,1552,104163,3823,41198,2852,52708,2857,122851,794,86596,634,566340,9560,53548,1611,133841,4249,66484,3022,69354,3286,56067,3170,64266,3428,30747,2098,12181,1677,16601,1773,35332,1881,27919,2010,667478,10293,10502,1615,60828,4056,55008,2967,71202,3538,86579,3415,127868,3365,66258,3342,25655,2058,32574,2552,78618,2122,52386,1940,13463,1986,303,255,1633,694,1610,758,1804,533,2952,967,1874,504,1256,442,463,300,460,289,802,368,306,182,79532,4821,729,422,5902,1285,5121,1052,12239,1703,13971,1555,15612,1853,5902,1261,2899,868,3073,730,8099,1237,5985,1065,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
