GEO_ID,B25003F_001E,B25003F_001M,B25003F_002E,B25003F_002M,B25003F_003E,B25003F_003M,NAME,B25003F_001MA,B25003F_001EA,B25003F_002MA,B25003F_002EA,B25003F_003EA,B25003F_003MA,state
0400000US01,15625,1780,5870,1227,9755,1677,Alabama,null,null,null,null,null,null,01
0400000US02,2602,727,993,475,1609,639,Alaska,null,null,null,null,null,null,02
0400000US04,116911,5669,54454,3554,62457,4539,Arizona,null,null,null,null,null,null,04
0400000US05,13311,1798,5661,1128,7650,1437,Arkansas,null,null,null,null,null,null,05
0400000US06,1230432,15796,475590,10302,754842,12635,California,null,null,null,null,null,null,06
0400000US08,63373,4211,25454,2575,37919,3335,Colorado,null,null,null,null,null,null,08
0400000US09,56494,3721,14590,2101,41904,3204,Connecticut,null,null,null,null,null,null,09
0400000US10,5811,1105,2900,730,2911,999,Delaware,null,null,null,null,null,null,10
0400000US11,8015,1323,1616,617,6399,1388,District of Columbia,null,null,null,null,null,null,11
0400000US12,134409,6730,56502,3729,77907,5340,Florida,null,null,null,null,null,null,12
0400000US13,69944,3896,32337,3309,37607,3673,Georgia,null,null,null,null,null,null,13
0400000US15,3932,955,1000,432,2932,808,Hawaii,null,null,null,null,null,null,15
0400000US16,8388,1346,3847,943,4541,1064,Idaho,null,null,null,null,null,null,16
0400000US17,189010,5716,91962,4146,97048,4518,Illinois,null,null,null,null,null,null,17
0400000US18,40076,2918,20830,2663,19246,2012,Indiana,null,null,null,null,null,null,18
0400000US19,8767,1423,4383,1013,4384,1031,Iowa,null,null,null,null,null,null,19
0400000US20,17702,1555,10568,1220,7134,1385,Kansas,null,null,null,null,null,null,20
0400000US21,8689,1412,3508,1002,5181,1098,Kentucky,null,null,null,null,null,null,21
0400000US22,13133,1738,4830,891,8303,1592,Louisiana,null,null,null,null,null,null,22
0400000US23,761,365,277,196,484,307,Maine,null,null,null,null,null,null,23
0400000US24,45731,2896,19408,2173,26323,2411,Maryland,null,null,null,null,null,null,24
0400000US25,86390,4605,15848,2230,70542,4429,Massachusetts,null,null,null,null,null,null,25
0400000US26,33523,2618,18258,1981,15265,2232,Michigan,null,null,null,null,null,null,26
0400000US27,21163,2199,9126,1350,12037,2023,Minnesota,null,null,null,null,null,null,27
0400000US28,6179,1403,2237,777,3942,1214,Mississippi,null,null,null,null,null,null,28
0400000US29,19325,1923,7738,1332,11587,1826,Missouri,null,null,null,null,null,null,29
0400000US30,761,331,516,318,245,166,Montana,null,null,null,null,null,null,30
0400000US31,7765,1101,4266,841,3499,914,Nebraska,null,null,null,null,null,null,31
0400000US32,71450,3885,25894,1855,45556,3528,Nevada,null,null,null,null,null,null,32
0400000US33,2142,747,435,238,1707,718,New Hampshire,null,null,null,null,null,null,33
0400000US34,178051,6755,49342,3621,128709,6060,New Jersey,null,null,null,null,null,null,34
0400000US35,70130,4072,40259,2707,29871,3240,New Mexico,null,null,null,null,null,null,35
0400000US36,515934,9513,83027,4981,432907,9366,New York,null,null,null,null,null,null,36
0400000US37,82878,4537,30499,3029,52379,3933,North Carolina,null,null,null,null,null,null,37
0400000US38,1675,696,582,323,1093,586,North Dakota,null,null,null,null,null,null,38
0400000US39,28044,2699,11209,1708,16835,2112,Ohio,null,null,null,null,null,null,39
0400000US40,26561,1691,13288,1214,13273,1544,Oklahoma,null,null,null,null,null,null,40
0400000US41,35586,3255,12399,1605,23187,2866,Oregon,null,null,null,null,null,null,41
0400000US42,65000,4702,22367,2601,42633,3543,Pennsylvania,null,null,null,null,null,null,42
0400000US44,18871,1618,4992,936,13879,1681,Rhode Island,null,null,null,null,null,null,44
0400000US45,18466,2600,8169,1794,10297,1950,South Carolina,null,null,null,null,null,null,45
0400000US46,1776,808,670,426,1106,692,South Dakota,null,null,null,null,null,null,46
0400000US47,25142,2447,7863,1444,17279,2213,Tennessee,null,null,null,null,null,null,47
0400000US48,421018,10917,211615,7776,209403,8736,Texas,null,null,null,null,null,null,48
0400000US49,32497,2258,16631,1804,15866,2016,Utah,null,null,null,null,null,null,49
0400000US50,324,179,196,113,128,133,Vermont,null,null,null,null,null,null,50
0400000US51,44315,3964,17159,2287,27156,3281,Virginia,null,null,null,null,null,null,51
0400000US53,65442,4232,25237,3075,40205,3336,Washington,null,null,null,null,null,null,53
0400000US54,674,401,215,279,459,311,West Virginia,null,null,null,null,null,null,54
0400000US55,27445,2162,7847,1194,19598,2043,Wisconsin,null,null,null,null,null,null,55
0400000US56,3942,913,1904,709,2038,619,Wyoming,null,null,null,null,null,null,56
0400000US72,167012,6299,102094,4961,64918,3652,Puerto Rico,null,null,null,null,null,null,72
