GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002MA,B23003_002EA,B23003_003MA,B23003_003EA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006EA,B23003_006MA,B23003_007MA,B23003_007EA,B23003_008MA,B23003_008EA,B23003_009MA,B23003_009EA,B23003_010EA,B23003_010MA,B23003_011EA,B23003_011MA,B23003_012EA,B23003_012MA,B23003_013MA,B23003_013EA,B23003_014MA,B23003_014EA,B23003_015EA,B23003_015MA,B23003_016EA,B23003_016MA,B23003_017EA,B23003_017MA,B23003_018EA,B23003_018MA,B23003_019EA,B23003_019MA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022EA,B23003_022MA,B23003_023EA,B23003_023MA,B23003_024EA,B23003_024MA,B23003_025MA,B23003_025EA,B23003_026EA,B23003_026MA,B23003_027EA,B23003_027MA,B23003_028EA,B23003_028MA,B23003_029EA,B23003_029MA,B23003_030MA,B23003_030EA,state
0400000US23,397983,1882,123283,4044,26970,2471,19469,1947,30,55,19439,1935,17744,1737,1695,756,7501,1238,20599,2032,13385,1654,0,159,13385,1654,12585,1596,800,310,7214,1233,75714,2887,61999,2882,0,159,61999,2882,60044,2832,1955,750,13715,1625,274700,4013,203093,4942,45,77,203048,4932,192837,4866,10211,1451,71607,3629,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1854361,3400,646188,9077,151528,5611,116899,5331,381,349,116518,5250,107705,5023,8813,1397,34629,3100,119691,5472,85313,4385,228,178,85085,4412,78155,4257,6930,1310,34378,3319,374969,7535,307901,6866,687,362,307214,6875,290331,6786,16883,2509,67068,3576,1208173,9308,940978,10736,1706,621,939272,10762,874633,10032,64639,4858,267195,6244,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2057173,3423,705752,8696,166315,6046,126156,5804,25,39,126131,5799,118912,5818,7219,1204,40159,3177,118854,5414,82326,4416,18,29,82308,4415,74881,3919,7427,1466,36528,3156,420583,7643,342457,7906,76,125,342381,7936,325314,8044,17067,2205,78126,4800,1351421,9477,1065082,9504,502,415,1064580,9583,1000400,9771,64180,4662,286339,7515,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2937334,3336,1017759,11102,231149,6448,166751,4860,0,165,166751,4860,151985,4694,14766,1745,64398,3864,193265,5939,125035,5167,226,283,124809,5192,112858,4990,11951,1669,68230,3944,593345,8437,462804,8356,54,89,462750,8355,431825,8195,30925,2210,130541,5043,1919575,11410,1347735,12838,455,247,1347280,12812,1253221,12342,94059,4726,571840,9281,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1596352,3467,586244,6835,142854,4646,114324,4300,30,52,114294,4303,109408,4456,4886,878,28530,2296,118166,4081,86109,3957,12,17,86097,3959,83060,3873,3037,963,32057,2879,325224,5951,276149,5402,0,141,276149,5402,267277,5543,8872,1396,49075,2825,1010108,6903,813622,7582,179,138,813443,7568,783945,7467,29498,2205,196486,5497,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,874882,4310,329714,6550,67949,4226,49920,3526,152,160,49768,3520,44271,3437,5497,965,18029,2460,66675,4331,45830,3713,102,140,45728,3724,41310,3528,4418,1013,20845,2398,195090,6192,145628,5656,17,28,145611,5664,133324,5549,12287,2153,49462,4187,545168,6962,349761,6465,687,434,349074,6459,317733,6843,31341,3222,195407,6951,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1783345,4365,623593,8263,146010,5270,107631,4821,94,137,107537,4812,100508,4620,7029,1454,38379,3128,122276,5491,81745,4557,364,422,81381,4611,73280,4196,8101,1555,40531,3066,355307,7261,284989,7214,20,36,284969,7208,271246,7173,13723,1694,70318,4215,1159752,8833,832749,10259,611,388,832138,10211,783497,10927,48641,3661,327003,8801,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,292655,1870,95320,3598,22856,2347,15510,2087,33,67,15477,2085,14731,2027,746,390,7346,1338,20545,1998,12754,1693,52,91,12702,1699,11807,1511,895,598,7791,1207,51919,2374,41617,2401,37,60,41580,2411,40163,2348,1417,485,10302,1304,197335,3994,145452,3997,55,81,145397,3988,138823,3942,6574,1361,51883,3041,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,532231,1956,208478,4337,49707,2347,38808,2291,98,135,38710,2296,36736,2209,1974,750,10899,1332,46831,2771,34102,2476,0,153,34102,2476,32242,2328,1860,724,12729,1520,111940,3866,95689,3842,0,153,95689,3842,92349,3701,3340,825,16251,1608,323753,4144,259102,4802,400,295,258702,4835,249917,4890,8785,1350,64651,3227,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,842407,1730,279252,5965,63288,4287,46314,3806,224,241,46090,3837,40997,3544,5093,1296,16974,2350,59548,4090,37363,3414,27,45,37336,3418,34323,3338,3013,801,22185,2119,156416,5332,116486,5194,0,203,116486,5194,108013,4955,8473,1735,39930,2964,563155,5733,403407,7254,618,363,402789,7316,370065,7073,32724,3000,159748,6358,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,400002,2098,132902,4388,29071,2879,20597,2215,0,182,20597,2215,19437,2258,1160,540,8474,1813,21526,2148,14461,1808,0,182,14461,1808,13474,1712,987,485,7065,1344,82305,3094,65996,3081,0,182,65996,3081,63195,3020,2801,802,16309,1836,267100,4207,210711,4944,22,38,210689,4939,202642,5027,8047,1298,56389,3070,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2701654,3374,979415,11590,215596,6219,155640,5078,196,180,155444,5080,141493,4694,13951,1541,59956,4122,169545,5786,107743,4819,139,136,107604,4822,98382,4633,9222,1578,61802,4033,594274,11276,468286,11173,45,84,468241,11163,438445,11117,29796,2751,125988,6067,1722239,12055,1304964,13059,85,104,1304879,13065,1211567,12265,93312,4856,417275,9554,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,600836,2754,210759,5892,46752,3572,29671,2974,110,139,29561,2971,24763,2739,4798,1309,17081,2085,49122,3799,29023,2992,65,110,28958,2990,25217,2716,3741,1298,20099,2499,114885,4624,84633,4226,146,189,84487,4230,78713,4054,5774,1375,30252,2954,390077,5605,262871,5824,1078,657,261793,5850,244416,5926,17377,1976,127206,4627,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6063991,6252,1983039,17823,463925,11951,328613,9733,268,280,328345,9797,301359,9127,26986,2493,135312,6455,382991,9047,248172,8436,109,107,248063,8446,229164,8020,18899,2328,134819,5686,1136123,13646,858521,12210,457,534,858064,12174,806142,12315,51922,3822,277602,8010,4080952,17988,3003514,20374,770,449,3002744,20422,2815727,20306,187017,7343,1077438,12836,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2980700,5615,1066457,13094,250429,6862,178593,7068,1088,523,177505,7079,161291,6100,16214,2392,71836,4270,201569,7356,129988,6687,597,457,129391,6651,116216,6403,13175,2053,71581,4070,614459,9797,474569,9450,720,457,473849,9417,440475,9518,33374,3147,139890,5513,1914243,13135,1359737,14630,3481,951,1356256,14496,1254940,13539,101316,6380,554506,10177,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,207975,1851,78990,3339,19931,2212,14805,1990,112,182,14693,1960,14313,1967,380,250,5126,955,18801,1709,12410,1572,0,147,12410,1572,11904,1536,506,450,6391,1039,40258,2606,34135,2408,136,155,33999,2436,33395,2426,604,303,6123,1157,128985,3742,103555,3609,270,237,103285,3596,100645,3552,2640,866,25430,1937,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3413370,4865,1199254,13257,275956,7923,204255,7334,487,330,203768,7262,186983,6812,16785,2071,71701,4079,227744,7277,156518,5775,23,38,156495,5779,143229,5827,13266,1550,71226,4069,695554,11869,553301,10864,292,254,553009,10898,518700,9478,34309,3321,142253,5549,2214116,12731,1604015,14861,393,275,1603622,14798,1515461,15407,88161,4520,610101,10072,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1114982,3459,418844,5528,102323,4403,70163,4031,551,320,69612,4018,63954,3722,5658,1231,32160,2565,90043,3908,55158,2920,11,20,55147,2922,51923,2890,3224,655,34885,2240,226478,4658,167684,4336,302,264,167382,4273,160025,4490,7357,1219,58794,2837,696138,6058,473893,6738,893,439,473000,6761,449415,6447,23585,2371,222245,5333,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1176464,3570,389316,7091,91134,5145,60957,4429,82,134,60875,4420,56319,4345,4556,984,30177,2786,79274,4195,49769,3556,0,197,49769,3556,44957,3249,4812,1471,29505,2865,218908,6117,170398,5867,0,197,170398,5867,159639,5632,10759,1864,48510,3114,787148,7525,564441,8202,234,305,564207,8181,524433,8393,39774,3031,222707,6651,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3760871,5107,1267875,12348,293663,7346,215052,6365,251,246,214801,6364,200391,6029,14410,2132,78611,4295,229022,6997,154651,5681,0,168,154651,5681,140952,5385,13699,1981,74371,4857,745190,10024,581468,9349,185,148,581283,9374,548155,9257,33128,2734,163722,5655,2492996,12969,1841341,12413,288,210,1841053,12412,1740105,12960,100948,4564,651655,9921,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
