GEO_ID,B19126_001E,B19126_001M,B19126_002E,B19126_002M,B19126_003E,B19126_003M,B19126_004E,B19126_004M,B19126_005E,B19126_005M,B19126_006E,B19126_006M,B19126_007E,B19126_007M,B19126_008E,B19126_008M,B19126_009E,B19126_009M,B19126_010E,B19126_010M,B19126_011E,B19126_011M,NAME,B19126_001MA,B19126_001EA,B19126_002EA,B19126_002MA,B19126_003EA,B19126_003MA,B19126_004EA,B19126_004MA,B19126_005MA,B19126_005EA,B19126_006MA,B19126_006EA,B19126_007EA,B19126_007MA,B19126_008MA,B19126_008EA,B19126_009EA,B19126_009MA,B19126_010EA,B19126_010MA,B19126_011MA,B19126_011EA,state
0400000US15,79187,1960,88986,2792,86609,3711,90472,2513,54261,2305,60872,6267,51218,1720,68046,3562,49797,4534,30001,2402,68114,4873,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,58101,1643,65323,1458,68801,2392,63295,1590,31992,1648,38463,4172,35621,7043,40556,5607,30166,1909,22281,1664,43520,3296,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,71796,579,86541,681,91630,819,83005,971,37471,820,49230,1824,40451,2030,57934,2317,33769,969,24528,943,46197,1176,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,60780,522,72385,689,77792,1339,69223,1003,32597,821,42353,1470,36959,1765,50484,2046,29454,815,22259,870,40291,1450,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,67771,1010,77721,933,84783,1712,72898,1267,35280,1025,44788,2659,41874,1420,52578,3533,30666,1286,24335,1738,42026,2407,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,66425,836,77721,1333,82231,1267,74268,1637,33056,1189,41435,2528,36629,2513,51257,2658,29974,1425,23662,1418,40587,2632,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,54776,748,66162,781,72934,2326,62403,959,26926,969,35589,1733,29454,2553,41185,3012,24476,1057,19230,1168,33881,1693,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,56573,851,75066,1341,85688,2914,69264,1539,29024,1227,42754,2798,40057,4114,45935,3163,25756,745,20644,1156,32238,1741,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,62078,917,73188,1789,82313,2530,69463,1705,31988,1058,37234,4317,31965,3634,43840,4207,30398,1514,21887,2089,43711,2768,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,89678,1191,108624,1508,115514,2245,103599,1377,50732,1128,57095,3354,48277,5143,66676,2463,48215,1761,36565,1699,61737,1799,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,87951,980,106780,991,120309,1861,98695,1638,42685,1252,55338,2218,45174,3630,63057,4028,37994,1656,27853,2291,54372,2150,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,62143,472,75187,596,83788,1499,70161,732,32493,645,41920,937,36528,2087,47644,2060,29446,803,21325,535,40545,1211,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,77941,867,89492,930,100317,991,82403,904,40146,999,50633,1748,42817,3684,59876,4298,35707,930,27093,949,52030,1800,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,50178,750,65255,1144,71948,1672,61330,948,27601,1185,38100,2305,31908,3817,43307,4069,25326,1037,20287,1353,30879,1218,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,61299,545,72355,743,79834,1414,68340,796,32630,979,40242,2107,35980,2298,48288,4165,30284,992,22663,1273,40739,1285,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,60643,919,68729,1358,75129,3486,64895,1923,31729,2182,45149,5402,40430,6483,52542,5044,26923,1913,19987,3553,36338,5940,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,66120,1068,76812,944,82543,2303,73063,1405,35711,1330,46662,3042,41652,2671,51103,4572,31012,1427,25188,2049,44047,3049,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,60824,867,71166,1184,71860,2285,70723,1326,40168,1387,47067,2438,40661,3104,55539,5358,36368,1150,28573,2167,47067,2471,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,80581,1396,93338,2465,101759,1942,87481,2673,42061,2263,51097,5883,43219,5980,61084,6478,38581,3376,30164,2607,50439,4209,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,88419,975,107532,988,117618,1704,100309,1011,46572,843,57330,2452,47632,3234,66058,3618,43014,933,30933,961,57662,1924,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54705,1503,67573,2203,67481,3723,67632,2616,30868,1717,42411,3313,41018,5460,43791,3875,26831,1803,20418,1861,38086,2826,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,71115,401,89684,695,95033,1256,86303,870,39892,700,50289,1492,40342,1542,58208,2696,36304,651,25946,615,47731,1117,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,57380,633,71101,626,76894,1146,67455,935,30732,473,35996,1464,31111,947,41974,1918,28916,760,22831,1028,36443,870,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,75221,2022,84781,2231,92987,4217,81044,2070,36762,3324,46597,4361,40750,6054,60387,15918,30970,4147,21794,3124,48561,2617,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,62300,393,76284,445,85640,951,70992,625,32290,594,43503,1800,37311,1370,50895,2193,28505,777,21380,671,39771,1199,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,58710,664,69740,753,72169,1161,67809,1029,31662,838,41943,1614,36696,1988,50242,2911,27955,1108,21723,696,39488,1631,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,62670,908,74208,1134,78000,2456,72033,951,35054,1256,42483,2313,35947,3258,49678,3632,31377,1512,22676,1605,43591,2495,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,67876,593,80830,501,91674,1006,74819,598,36615,652,46600,1252,38048,2382,53604,2330,33140,1030,24650,949,44916,1144,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,71212,1750,87826,2233,95256,5335,84043,2463,37033,2414,46370,8010,37685,5859,54711,11871,33677,2668,25798,2347,47738,5603,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,56491,965,70691,1050,76836,1432,67230,1021,29870,1083,39720,2047,36921,3119,41946,2866,26937,955,20562,1064,34929,1390,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,66936,1622,75736,1483,81458,2184,71708,1312,31701,1433,41698,4736,37047,3839,50490,7571,28305,2382,25159,2580,37458,7583,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,55557,646,68076,941,73317,1437,64951,939,29444,1054,37562,1465,31502,1547,42065,1543,26312,731,20322,915,36293,1578,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,62830,498,78003,686,79954,1061,76841,660,34187,604,44803,1257,39150,2590,50522,1683,30650,485,23892,701,41379,808,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69535,1022,76733,850,77754,1474,75607,1362,39502,2285,50631,3946,41975,6996,54475,2565,35686,1936,27239,3243,51432,3400,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,67154,1730,78286,2082,87743,3621,72269,2170,34210,2281,44422,2527,43880,2337,46176,5941,29533,2659,24346,3788,38612,4815,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,78290,913,92915,987,100305,1249,88193,1244,40567,962,51941,2114,45209,3229,59041,2757,36724,879,26732,1075,50514,1474,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,74193,983,86302,988,90150,1636,83962,1201,39986,1222,49530,1590,43638,3608,54775,2629,35562,1639,26044,900,49830,2147,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,52413,1041,61535,839,70965,1592,57821,1289,28282,1178,36127,4197,31880,5466,41636,5211,25575,1887,17102,1454,32228,1635,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,67187,651,78324,762,87677,1441,72903,816,34564,784,43321,1870,38949,2104,51772,2506,30820,819,23633,1008,42600,1842,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,72460,2520,81483,2586,88483,4272,77192,2905,35689,5110,55083,10448,53842,18423,55966,8741,28538,4214,23453,1590,45978,8175,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22477,486,29756,688,36227,1890,27302,599,14738,543,18033,1031,15597,1442,19803,1268,13663,596,8543,730,19024,837,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
