GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003EA,B17006_003MA,B17006_004EA,B17006_004MA,B17006_005EA,B17006_005MA,B17006_006MA,B17006_006EA,B17006_007EA,B17006_007MA,B17006_008EA,B17006_008MA,B17006_009EA,B17006_009MA,B17006_010EA,B17006_010MA,B17006_011MA,B17006_011EA,B17006_012EA,B17006_012MA,B17006_013EA,B17006_013MA,B17006_014EA,B17006_014MA,B17006_015EA,B17006_015MA,B17006_016MA,B17006_016EA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019EA,B17006_019MA,B17006_020EA,B17006_020MA,B17006_021MA,B17006_021EA,B17006_022MA,B17006_022EA,B17006_023EA,B17006_023MA,B17006_024EA,B17006_024MA,B17006_025EA,B17006_025MA,B17006_026MA,B17006_026EA,B17006_027MA,B17006_027EA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US13,2448499,5789,638868,20557,192966,12661,55932,5152,11245,1800,125789,8997,445902,17410,55573,6826,19079,3056,3997,1211,32497,4627,390329,17715,116226,7070,25982,3093,248121,13062,1809631,20703,1324655,24108,346622,9831,73999,4764,904034,18154,484976,15212,121569,8854,32573,3803,5005,1320,83991,6663,363407,13234,72332,5451,16578,2443,274497,10451,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,299392,1781,43019,4555,18788,4061,4635,1154,1179,607,12974,3113,24231,3407,3766,1545,1355,692,163,206,2248,989,20465,3229,6185,1500,815,376,13465,2445,256373,4901,191947,6272,58909,2682,9873,1351,123165,4251,64426,4999,19946,3229,6681,1616,1214,550,12051,2128,44480,3780,10642,1822,2269,685,31569,2921,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,423011,2333,78394,6663,37175,4603,13811,1985,1893,748,21471,3479,41219,5207,6185,1872,1755,732,464,427,3966,1511,35034,4701,8708,1736,1599,733,24727,3762,344617,7174,279458,8550,71856,3240,16018,2183,191584,7573,65159,6198,26047,4620,6081,1493,1925,1038,18041,3732,39112,4435,6769,1605,2100,795,30243,3472,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2922993,5705,582212,17414,180010,11048,54763,4444,9655,1662,115592,7838,402202,15095,51420,6280,19326,3094,2324,807,29770,4614,350782,13675,102575,6081,22536,2880,225671,9709,2340781,17842,1787695,21814,472357,8200,99767,4820,1215571,16353,553086,16487,163192,8530,43823,4164,10502,1756,108867,6605,389894,14160,81914,5713,18908,2524,289072,11202,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1539157,4400,326069,13161,91648,7714,26365,3098,5656,1145,59627,5841,234421,11808,35410,5429,12813,2893,1835,773,20762,3581,199011,10450,67517,4439,11234,1651,120260,8084,1213088,13113,912875,15046,235343,6828,52230,3248,625302,10830,300213,13132,91379,7782,25045,3537,5309,1435,61025,5847,208834,9916,42835,3038,10375,1904,155624,8786,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,707078,3198,105497,7428,33717,3778,8909,1233,2551,785,22257,3118,71780,6326,10746,2654,2910,876,741,389,7095,2154,61034,6152,19159,2367,2445,719,39430,4552,601581,7654,474197,8836,129438,2618,25751,2045,319008,7645,127384,6690,48695,5513,14110,2135,1778,730,32807,4246,78689,4463,16031,1522,5147,1245,57511,3950,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,707722,3268,122934,6967,39423,5281,11712,1980,3443,950,24268,3730,83511,6960,12392,2845,3724,1215,662,401,8006,2205,71119,7333,22609,2970,5972,1572,42538,4959,584788,6974,457448,8563,125826,3951,27181,2320,304441,6060,127340,7230,45538,4433,12514,1999,3029,924,29995,3444,81802,6307,20632,2383,4507,1013,56663,5061,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,985201,4244,253973,10374,83946,6805,26237,2856,5103,1030,52606,5293,170027,9108,30665,5199,10453,2203,1690,757,18522,3954,139362,8092,43922,4188,9361,1603,86079,5415,731228,10259,566355,9318,148524,4387,31082,2391,386749,7431,164873,7742,50941,4625,13986,2357,2453,636,34502,3498,113932,6773,24647,2977,6461,1424,82824,5494,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1094145,3823,302101,11369,58859,6538,20685,3130,3414,1010,34760,4251,243242,10020,21765,3377,8026,1950,1090,494,12649,2224,221477,9988,66454,4898,13757,1844,141266,7870,792044,12042,546628,13244,145773,5770,33099,3449,367756,11169,245416,11178,64702,6361,19337,3414,3826,1116,41539,4791,180714,9812,40952,4260,9840,1772,129922,9298,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,249762,1939,46689,4612,11624,2077,3570,926,491,358,7563,1644,35065,4336,6806,1998,2694,1171,448,413,3664,1128,28259,3947,9243,1606,1859,671,17157,2622,203073,4632,153977,5780,35910,2228,6867,1096,111200,4594,49096,4346,17451,2497,4454,1202,564,293,12433,1942,31645,3531,5874,1268,1322,491,24449,3088,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1326237,3822,168388,10924,43257,5882,12915,2444,3362,988,26980,3919,125131,9705,16529,3071,4205,1245,1386,667,10938,2203,108602,9602,31514,3742,6953,1614,70135,6461,1157849,11705,821889,14396,231300,5899,40913,3079,549676,11347,335960,12182,89033,8119,26406,3667,6114,1475,56513,5658,246927,10616,54293,4010,13377,2122,179257,9051,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1364737,3254,202976,10779,47468,5631,13734,2460,3314,1053,30420,4176,155508,9417,15524,3416,5002,1647,553,345,9969,2337,139984,9152,42412,3649,9208,1671,88364,7610,1161761,10944,897708,14593,241721,5402,45548,3747,610439,11623,264053,11245,66235,5411,19988,2516,2956,816,43291,4463,197818,10542,36867,3428,9053,1759,151898,8435,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2168971,4873,481270,12463,145863,10162,41631,3148,8986,1469,95246,8175,335407,11449,45364,4586,15439,2234,2961,911,26964,3269,290043,11731,88447,4837,17282,2374,184314,8448,1687701,13123,1274946,15234,321914,5890,70490,3701,882542,12621,412755,12625,129176,7087,34452,2989,5813,1345,88911,5738,283579,10880,56761,3759,12686,1596,214132,9018,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1256390,3211,183274,10159,64599,7328,20331,2872,3686,844,40582,4968,118675,8178,16825,2378,5709,1156,1012,496,10104,1915,101850,7965,32563,3612,6347,1313,62940,5419,1073116,9703,843404,11713,235016,4756,45107,2544,563281,8998,229712,10149,79378,6201,19536,2624,4853,1147,54989,4697,150334,7592,29747,3129,8050,1628,112537,6376,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,717128,3207,208199,10387,44110,5718,13586,2663,3037,864,27487,3584,164089,8943,16911,3340,5488,1625,1188,530,10235,2300,147178,8785,40560,3664,9443,1528,97175,6731,508929,9745,351859,9690,90272,4548,18302,2093,243285,8008,157070,9160,38616,5352,11128,1977,2688,1225,24800,4066,118454,8331,29144,3380,6539,1460,82771,6771,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1350889,4270,279206,12254,83284,8192,27649,3514,3770,849,51865,5409,195922,10814,28022,3616,10543,2043,1707,642,15772,2332,167900,9764,52870,4097,10607,1677,104423,7711,1071683,12347,813932,14767,214650,5653,41754,3109,557528,11928,257751,11041,80384,6979,20652,2639,3012,1047,56720,5575,177367,10037,38085,4260,8829,1822,130453,8117,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,218053,2162,39377,3690,14757,2571,4617,1199,1344,538,8796,1732,24620,3026,4238,1290,1120,479,84,102,3034,1113,20382,2671,5588,1127,972,408,13822,2114,178676,4028,140351,4951,39093,1925,8600,1389,92658,4072,38325,4088,16583,2469,3731,966,1647,682,11205,1776,21742,3238,4667,1086,1144,461,15931,2659,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,458262,2351,72556,5875,23322,3621,7283,1687,1825,531,14214,2315,49234,5534,5816,1453,1047,461,429,261,4340,1257,43418,5187,15938,2480,2529,877,24951,3389,385706,5819,304342,5574,85703,2817,17240,1673,201399,4437,81364,5472,24668,3221,6511,1567,859,447,17298,2308,56696,4939,12303,1708,2663,865,41730,3925,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,651671,2478,141644,10325,50326,6246,15441,2708,2619,805,32266,4592,91318,8879,18572,5551,6776,2193,1508,827,10288,3713,72746,6561,24532,3415,3705,1054,44509,4353,510027,9962,354714,8546,88534,4473,19808,1890,246372,6885,155313,7802,55468,5287,13576,2142,3687,1053,38205,3970,99845,7335,24164,2793,5027,1277,70654,6220,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,262473,1721,32849,4390,8932,2535,2970,991,548,378,5414,1873,23917,3833,2983,1112,1416,745,50,83,1517,773,20934,3639,6214,1170,1440,767,13280,2934,229624,4287,177462,5298,41922,2361,9046,1149,126494,4395,52162,4249,18105,3013,4613,1417,845,459,12647,2514,34057,3380,7363,1489,1589,554,25105,2513,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1981317,3884,310524,12524,97695,8033,28644,3233,5348,1038,63703,6490,212829,10134,29767,4896,9992,2405,2197,785,17578,3306,183062,9957,55043,4960,10681,1638,117338,7932,1670793,12617,1278865,13414,338092,7065,69091,3806,871682,11053,391928,13223,95618,6246,27416,2791,5204,1318,62998,5562,296310,11580,65415,5502,14065,2086,216830,9162,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,491082,2476,142903,8687,51826,6668,15793,2620,2871,912,33162,4896,91077,7362,14120,3304,4708,1387,1523,796,7889,1986,76957,6933,24270,3403,5567,1249,47120,4309,348179,8899,244210,8300,65187,3402,13685,1806,165338,6282,103969,6568,32970,3965,7127,1703,1521,496,24322,3237,70999,5705,17252,2306,2337,899,51410,4699,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4129915,6447,918641,23052,331500,14827,107867,8587,19183,2084,204450,9031,587141,15489,70901,6243,23700,2614,3098,849,44103,4661,516240,15157,146975,7899,31555,3115,337710,10893,3211274,23465,2351092,20928,659518,11666,125351,5154,1566223,15578,860182,18490,224564,11781,66506,5108,13402,1975,144656,8542,635618,17096,157267,6682,30781,3298,447570,13469,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2249524,5438,539098,18358,169273,11211,49881,4243,11685,1922,107707,7735,369825,14358,53862,6804,14682,2644,3261,965,35919,4854,315963,13778,97258,6094,21539,2875,197166,9708,1710426,17880,1267885,19209,331635,7452,69932,4253,866318,13927,442541,13608,124249,7560,32629,3253,5845,1684,85775,5761,318292,11774,67120,4688,16465,2612,234707,9076,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,162314,1464,23260,3189,5181,1391,1659,631,192,128,3330,925,18079,3177,3586,1557,573,283,52,55,2961,1535,14493,2961,5902,1422,1156,563,7435,1987,139054,3225,110946,4028,32763,1703,6707,1199,71476,2850,28108,3382,10669,2386,3155,969,889,546,6625,1426,17439,2840,4791,995,1019,441,11629,2221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2576777,4891,580925,16399,146304,10674,44607,3880,9905,1746,91792,7536,434621,13926,52053,6007,18698,2792,3693,956,29662,4332,382568,13359,118682,5649,23067,2389,240819,10419,1995852,16618,1485650,16823,379726,6526,74896,4307,1031028,14060,510202,14293,151318,6913,38345,3801,7270,1206,105703,5944,358884,13712,76839,5463,18543,2503,263502,10874,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,926381,2910,204455,7345,65520,4711,18413,2111,4734,790,42373,3614,138935,6855,19348,2799,6075,1199,1099,427,12174,1974,119587,6734,39109,2760,8531,1184,71947,4941,721926,7932,543345,8797,152106,3756,28726,2474,362513,6729,178581,7681,58218,4450,16025,1769,3779,905,38414,3411,120363,6264,25834,2393,6654,1354,87875,4846,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,834190,3939,175974,9432,68902,7093,21725,2619,5031,1686,42146,5254,107072,8934,17889,3209,6704,1524,979,578,10206,2316,89183,8255,27922,3032,6601,1524,54660,5591,658216,9909,498089,10922,131656,4107,26986,2587,339447,8818,160127,8745,54098,5640,13917,2459,4117,972,36064,4417,106029,6274,20586,2464,4755,1214,80688,5898,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2642177,4660,501858,16083,129273,9157,38908,3433,7301,1228,83064,6569,372585,14154,51075,5923,17300,3456,2856,983,30919,3932,321510,13026,96934,5761,16465,2025,208111,10189,2140319,15998,1616876,18743,420643,8448,82553,4384,1113680,14179,523443,15957,149391,8942,42553,3735,7173,1441,99665,6494,374052,12703,85653,4796,20029,2410,268370,10051,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,209573,1101,40822,4518,8561,2216,2826,933,555,416,5180,1476,32261,4148,4087,1575,1231,635,88,104,2768,1241,28174,3997,8689,1803,1925,673,17560,2858,168751,4629,120986,4717,31328,1997,5468,1037,84190,3255,47765,3317,13144,2506,3702,1238,1001,569,8441,1792,34621,3283,6254,1108,1629,472,26738,2846,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
