GEO_ID,B25027_001E,B25027_001M,B25027_002E,B25027_002M,B25027_003E,B25027_003M,B25027_004E,B25027_004M,B25027_005E,B25027_005M,B25027_006E,B25027_006M,B25027_007E,B25027_007M,B25027_008E,B25027_008M,B25027_009E,B25027_009M,B25027_010E,B25027_010M,B25027_011E,B25027_011M,B25027_012E,B25027_012M,B25027_013E,B25027_013M,B25027_014E,B25027_014M,B25027_015E,B25027_015M,B25027_016E,B25027_016M,B25027_017E,B25027_017M,NAME,B25027_001MA,B25027_001EA,B25027_002EA,B25027_002MA,B25027_003EA,B25027_003MA,B25027_004EA,B25027_004MA,B25027_005MA,B25027_005EA,B25027_006MA,B25027_006EA,B25027_007EA,B25027_007MA,B25027_008EA,B25027_008MA,B25027_009EA,B25027_009MA,B25027_010MA,B25027_010EA,B25027_011MA,B25027_011EA,B25027_012MA,B25027_012EA,B25027_013EA,B25027_013MA,B25027_014EA,B25027_014MA,B25027_015MA,B25027_015EA,B25027_016MA,B25027_016EA,B25027_017MA,B25027_017EA,state
0400000US01,1246080,12085,714687,9945,97329,4793,147759,5551,175502,5726,86848,3549,79152,4004,95272,3584,32825,2415,531393,8917,26400,2462,40737,3356,77282,4175,58470,3314,62896,3340,134357,3395,131251,3754,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,156006,4250,103179,3869,16396,1871,23013,1950,27505,1816,13534,1509,10121,1319,9996,1085,2614,597,52827,2371,3080,738,3894,732,9297,1181,7325,1011,8016,950,13092,995,8123,1027,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1484857,11801,956507,11704,120801,5087,181520,5021,219890,5764,111647,3681,101186,4382,156480,3989,64983,3161,528350,8875,22568,2063,31739,2584,58254,2971,48991,2883,64835,3558,150488,4343,151475,3911,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,744318,10448,413767,9667,66213,4104,90001,3858,98741,4418,48848,3099,40790,2642,50060,2568,19114,1792,330551,7086,15746,1783,24981,2817,44424,2620,36113,2270,39508,2498,85574,3228,84205,2900,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,6855688,27608,4929106,26058,467514,10238,947663,13449,1314685,15284,660130,9922,553129,9547,689382,10062,296603,7100,1926582,16196,79170,3375,121466,4493,237960,7359,183250,6192,228011,6221,476771,7583,599954,7240,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1302533,10820,948014,10751,130152,4765,210633,4458,241460,5921,118785,4912,101101,3847,108164,3385,37719,2179,354519,6438,16478,1935,23131,2112,40809,2576,37285,2297,48970,2901,97404,3624,90442,3109,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,900039,8072,628902,8526,56024,3376,128610,4432,188431,4180,86207,4287,67836,3398,73819,2995,27975,1911,271137,5712,6302,1175,12472,1615,32863,2766,28704,2194,34004,2554,74160,3067,82632,2733,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,245808,4425,170546,3729,20222,1891,31261,2223,43758,2355,24286,2031,17267,1503,25774,1587,7978,1112,75262,3429,2686,854,3487,794,8881,1359,6545,934,9016,1110,21079,1464,23568,1547,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,112492,3641,85550,3521,12184,1333,22682,2027,17872,1458,8002,1189,8869,1163,10666,1084,5275,937,26942,2120,1927,743,1333,491,2215,666,2520,773,2464,559,7151,1191,9332,1207,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4693821,26616,2728967,21466,252177,7926,482519,14109,693908,10801,341482,7924,303758,6844,443976,8359,211147,5325,1964854,18332,64567,4241,108724,5712,218776,7983,180702,6701,222148,6565,549970,8975,619967,10113,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
