GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002MA,B01001I_002EA,B01001I_003EA,B01001I_003MA,B01001I_004MA,B01001I_004EA,B01001I_005EA,B01001I_005MA,B01001I_006EA,B01001I_006MA,B01001I_007EA,B01001I_007MA,B01001I_008MA,B01001I_008EA,B01001I_009MA,B01001I_009EA,B01001I_010EA,B01001I_010MA,B01001I_011EA,B01001I_011MA,B01001I_012EA,B01001I_012MA,B01001I_013MA,B01001I_013EA,B01001I_014MA,B01001I_014EA,B01001I_015MA,B01001I_015EA,B01001I_016MA,B01001I_016EA,B01001I_017EA,B01001I_017MA,B01001I_018EA,B01001I_018MA,B01001I_019EA,B01001I_019MA,B01001I_020MA,B01001I_020EA,B01001I_021MA,B01001I_021EA,B01001I_022EA,B01001I_022MA,B01001I_023EA,B01001I_023MA,B01001I_024EA,B01001I_024MA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027MA,B01001I_027EA,B01001I_028EA,B01001I_028MA,B01001I_029EA,B01001I_029MA,B01001I_030MA,B01001I_030EA,B01001I_031MA,B01001I_031EA,state
0400000US13,922115,2212,481792,3931,49830,2173,53464,3102,48656,3458,21814,1547,18593,2520,42460,2188,37491,2592,46484,2404,80514,2794,50455,2389,21213,1374,7702,1338,2596,828,520,263,440323,3791,50644,2719,47597,3183,45188,3368,22997,1749,13510,1560,36065,2775,34029,2236,38990,2294,71460,2736,42815,1895,21926,1836,8716,1323,4804,1106,1582,600,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,143238,-555555555,74543,774,10417,300,7008,1185,6437,1205,3140,462,2715,250,8209,655,7419,600,6508,622,8881,878,6455,922,4407,355,2159,289,564,141,224,181,68695,773,9312,301,5835,911,7005,920,3415,505,2197,450,6203,478,6179,407,5736,516,8136,581,6129,370,4928,323,2203,340,1186,306,231,207,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,196912,692,101018,1687,10676,1086,11475,1518,11404,1767,6755,1041,3583,1036,10227,1428,6913,815,6819,963,13524,1331,10446,1470,4985,1057,3420,756,495,338,296,215,95894,1565,10629,932,10857,1499,10942,1762,5288,811,4484,1253,7274,1217,7042,1316,7493,1018,13866,1255,8131,1019,5565,714,2942,785,1075,449,306,334,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2151506,1358,1103259,2870,99068,1386,106175,3558,106100,3506,58313,1188,38235,1041,92968,1695,89822,1324,91718,1444,172686,1622,124457,1669,74223,1033,32722,854,12438,1292,4334,959,1048247,2539,97267,1294,108112,3857,95655,3812,55776,1607,36792,1069,87462,1757,78742,1273,83961,1370,159746,1502,113001,1475,71351,998,36873,968,17254,1278,6255,983,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,425465,1512,218245,2998,24040,1554,27424,2382,22271,2220,11308,1176,7365,1229,19726,1422,16122,1264,17429,1423,34229,1821,20459,1528,10516,833,3935,614,2555,583,866,404,207220,3011,20969,1545,24577,2239,22158,2155,12020,1132,8494,1194,18141,1466,14503,1490,15608,1532,31438,2188,17617,1515,12462,1107,5177,619,2417,557,1639,540,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,171067,1077,89914,2170,8194,1031,10909,1194,12056,1499,4955,897,3396,790,8518,1110,6936,1096,7414,1175,10296,1173,10470,1164,4505,836,1388,460,804,359,73,105,81153,2047,9375,1152,10804,1397,7585,1043,4755,835,3120,722,7966,1186,6703,1080,5786,1023,10082,1221,7748,1069,4123,668,1695,560,876,365,535,374,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,328957,813,168886,1806,18580,1104,21645,1762,15789,1647,9824,981,5566,841,16460,1392,13265,1110,13554,1058,24147,1593,15121,966,9238,943,3918,811,1508,560,271,204,160071,1939,18237,1471,19266,1849,17709,1316,8804,915,5679,1034,14460,1219,12344,1044,11841,1038,20965,1355,14868,1024,7604,886,5259,917,2133,508,902,515,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,145170,2196,79404,2026,9282,1137,8403,1044,8389,1318,3593,708,3079,832,6994,1107,7641,1271,8316,1368,10735,1150,7997,1093,3244,658,1283,388,416,348,32,57,65766,1845,8224,1106,8617,1281,7084,1107,3170,723,2878,810,5321,1021,5110,805,5014,1029,9612,1078,5255,860,2658,672,2026,661,560,264,237,226,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,223889,1880,122375,2943,12296,1544,10888,1651,7389,1548,4426,1013,2737,891,12623,1744,12951,1632,13659,1762,18329,1821,12436,1363,8475,704,3574,545,2083,481,509,273,101514,2476,12515,1718,9111,1063,6768,1220,3280,777,3127,1062,9643,1658,9389,1534,8212,1338,14127,1554,9990,1357,7945,1019,3900,657,2277,478,1230,375,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19839,643,9490,933,448,258,891,284,415,265,660,282,243,189,973,400,1113,419,777,382,1348,532,1503,490,626,251,442,292,51,68,0,159,10349,969,454,318,1433,508,758,342,704,419,403,221,797,396,1189,580,829,419,800,377,1206,591,1316,669,93,100,321,256,46,96,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,556179,498,289452,1859,30008,993,27279,1942,22612,1980,12519,907,9962,1292,23200,1734,27723,1758,29158,974,49547,1311,31614,1139,15869,812,6316,739,2794,499,851,381,266727,1898,28894,992,24186,1851,23389,1838,11438,1009,7966,1062,21211,1086,22198,933,23060,914,43644,1420,29255,1030,17185,899,8606,684,4172,696,1523,630,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,730094,984,361163,1420,36219,604,33272,2339,31401,2352,18823,836,15287,702,36468,779,33109,974,31033,943,50106,965,37794,823,22241,488,10620,649,3551,781,1239,500,368931,1046,34193,582,32284,2441,29303,2377,18077,871,13567,576,35316,880,31521,803,30999,781,52462,707,41810,783,27139,632,14150,827,6619,938,1491,677,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,475095,660,241400,1742,24657,1290,26432,1814,25085,1908,13784,989,8640,1094,23419,1540,17678,1489,18467,1377,31913,1463,25135,1473,15039,809,7307,802,2866,543,978,358,233695,1608,23920,1113,26283,1829,24269,1941,12426,932,9635,1127,20936,1335,15266,997,16189,1124,30786,1409,25208,1479,15129,936,8471,884,3969,616,1208,423,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,276440,454,145300,1805,15847,1163,19528,1680,13931,1658,9090,920,5383,1058,12475,1307,12140,954,12848,966,21144,1239,13450,1132,6177,550,2147,554,776,329,364,283,131140,1742,15461,895,16722,1500,13178,1221,6186,581,4352,725,12356,1048,10046,1087,10863,1078,19590,1507,11748,1217,6270,796,2282,591,1701,635,385,234,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,80566,2343,46358,2464,4531,1269,4007,974,3681,872,2520,870,1842,834,4050,939,5641,990,4895,1550,8676,1355,3530,999,1549,495,1093,530,214,211,129,174,34208,2076,3910,782,4525,935,2702,726,1653,611,1160,413,2720,899,2992,683,2536,646,5426,1214,3214,798,1954,770,628,461,629,548,159,195,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,233325,2161,119701,2446,13459,1422,14776,1551,11501,1474,5398,880,4660,1055,11185,1628,8742,978,10020,1496,16444,1525,11881,1496,7412,811,2821,620,1224,448,178,205,113624,2576,11941,1323,12611,1383,12243,1558,5848,887,3999,989,10219,1306,8929,1137,9299,1585,13100,1352,12777,1259,6498,878,2918,710,2362,653,880,561,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,34668,565,17325,1226,1816,693,2175,672,1814,658,1028,461,821,448,2066,643,1170,521,740,404,2034,595,1756,607,1232,532,421,350,114,99,138,163,17343,1268,1117,679,2560,633,1962,519,691,431,1005,477,2593,882,994,490,1389,428,1510,523,1492,549,1243,555,355,288,226,154,206,209,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,190280,787,99315,1724,12352,906,11578,1149,10317,1255,5878,797,3953,683,8428,1127,7038,1062,8890,962,14552,993,8764,832,4745,594,1900,456,693,261,227,176,90965,1574,10283,688,11588,1221,9636,1132,4620,566,4111,828,6545,764,7540,748,7091,944,12816,1085,8057,867,4928,618,1814,599,1293,468,643,293,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,790038,-555555555,401702,1258,36296,672,38315,2405,40408,2536,22444,503,14028,701,34315,716,33604,637,32504,767,59683,875,47000,937,24945,700,12170,476,4715,774,1275,702,388336,1258,35376,761,39108,2272,35736,2258,20763,566,13491,637,33299,645,30374,677,30014,660,57255,843,43645,843,26585,752,13890,398,6122,878,2678,818,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,42452,730,21481,867,2407,314,2180,450,1713,390,1008,414,872,512,1954,511,2359,483,1632,326,3068,775,2561,738,1404,338,235,215,88,147,0,182,20971,893,2148,374,1927,595,2200,513,972,323,1022,554,1639,663,1479,677,2015,501,2918,506,2036,416,1498,566,728,376,240,290,149,206,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1729172,-555555555,872263,1255,79624,1038,73562,3465,65863,3502,40497,968,25460,968,74138,1023,73510,756,75174,732,136808,1396,109894,1268,67459,744,32753,857,13326,1133,4195,993,856909,1256,74658,870,66993,3257,66638,3198,36441,991,24275,806,65871,968,64246,691,69224,708,130728,1113,113423,778,74767,450,40968,658,21318,1387,7359,1341,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,994154,-555555555,495271,1311,43101,1141,42017,2620,42828,2535,25026,997,15963,1433,42600,1890,35648,1500,35730,1394,61623,1297,58023,1600,47203,450,28422,706,13276,1032,3811,922,498883,1311,38820,815,42571,2512,40373,2372,22677,948,16331,1179,39822,1368,34433,1143,35694,1328,60816,1615,60326,1183,50296,787,31584,964,20102,1176,5038,1011,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3670289,1404,1812485,1998,157775,979,146318,4363,132463,4473,79628,995,59901,1222,164883,1692,161924,1321,155953,1414,265716,1444,222964,1326,144989,799,76963,802,33586,1534,9422,1456,1857804,2059,152129,1037,142176,4354,121654,4252,77531,1036,56780,1100,153580,1332,148804,1244,146261,1271,264389,1198,237520,1144,174118,800,104742,848,54825,2197,23295,2097,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,890601,1196,466376,3826,53506,2394,56507,3352,47680,3490,21898,1808,18620,2354,37675,2549,36368,2264,43618,2503,76893,3294,44344,3210,18559,1529,8484,1415,1932,564,292,225,424225,3917,50207,2630,53193,3267,44012,2564,20354,1488,14506,1758,33636,2525,30535,1959,39607,2551,68112,2715,37669,2324,17789,1423,9589,1247,3467,900,1549,571,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,20618,1228,10356,1284,907,465,968,493,914,439,532,384,548,312,1642,612,1049,512,807,622,1513,685,690,354,383,358,346,223,0,147,57,118,10262,1099,1230,537,1818,680,786,476,527,247,794,570,1060,390,1017,523,390,261,1294,407,793,367,494,284,43,53,16,28,0,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,398706,1832,205849,2952,22730,1662,20496,1779,20919,1774,11014,1034,7347,1318,18909,1808,17877,1560,18257,1900,28540,1749,18984,1351,11612,961,5702,727,2864,701,598,317,192857,2648,20569,1485,22924,1856,17649,1955,9936,960,8290,1087,15692,1447,15427,1380,15173,1343,25201,1495,18101,1311,12764,932,6603,866,3582,672,946,402,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,378879,714,200048,1669,22468,949,24742,1722,20124,1651,11802,1047,7742,846,17971,1165,17540,1191,17259,1446,27230,1470,17678,1204,9948,743,3799,616,1455,357,290,248,178831,1469,20717,934,22933,1512,18226,1755,9111,627,7247,831,16139,1030,14473,975,14352,1028,23963,1327,15938,1100,8974,621,4380,540,1804,509,574,228,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,496791,-555555555,257172,2207,24515,915,27152,2159,26886,2025,15516,1277,11195,1223,21616,1303,21032,1385,20669,1461,41447,1640,24213,1509,15052,1270,5234,768,2054,591,591,355,239619,2205,26707,1304,26101,2569,26051,2293,13794,1072,8687,1186,21126,1554,18622,1598,19669,1233,35440,1380,20869,1150,11618,1011,8191,1093,1958,737,786,445,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
