GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001EA,B27017_001MA,B27017_002MA,B27017_002EA,B27017_003MA,B27017_003EA,B27017_004MA,B27017_004EA,B27017_005EA,B27017_005MA,B27017_006EA,B27017_006MA,B27017_007MA,B27017_007EA,B27017_008MA,B27017_008EA,B27017_009MA,B27017_009EA,B27017_010MA,B27017_010EA,B27017_011EA,B27017_011MA,B27017_012EA,B27017_012MA,B27017_013MA,B27017_013EA,B27017_014EA,B27017_014MA,B27017_015MA,B27017_015EA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018MA,B27017_018EA,B27017_019MA,B27017_019EA,B27017_020MA,B27017_020EA,B27017_021MA,B27017_021EA,B27017_022EA,B27017_022MA,B27017_023EA,B27017_023MA,B27017_024EA,B27017_024MA,B27017_025EA,B27017_025MA,B27017_026MA,B27017_026EA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029MA,B27017_029EA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033EA,B27017_033MA,B27017_034EA,B27017_034MA,B27017_035MA,B27017_035EA,B27017_036MA,B27017_036EA,B27017_037EA,B27017_037MA,B27017_038EA,B27017_038MA,B27017_039EA,B27017_039MA,B27017_040MA,B27017_040EA,B27017_041MA,B27017_041EA,B27017_042EA,B27017_042MA,B27017_043EA,B27017_043MA,B27017_044MA,B27017_044EA,B27017_045EA,B27017_045MA,B27017_046MA,B27017_046EA,B27017_047MA,B27017_047EA,B27017_048EA,B27017_048MA,B27017_049MA,B27017_049EA,B27017_050EA,B27017_050MA,B27017_051MA,B27017_051EA,B27017_052MA,B27017_052EA,B27017_053EA,B27017_053MA,B27017_054MA,B27017_054EA,B27017_055EA,B27017_055MA,B27017_056EA,B27017_056MA,B27017_057MA,B27017_057EA,B27017_058MA,B27017_058EA,B27017_059MA,B27017_059EA,B27017_060EA,B27017_060MA,B27017_061EA,B27017_061MA,B27017_062MA,B27017_062EA,B27017_063MA,B27017_063EA,B27017_064MA,B27017_064EA,B27017_065MA,B27017_065EA,B27017_066EA,B27017_066MA,B27017_067EA,B27017_067MA,B27017_068MA,B27017_068EA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071EA,B27017_071MA,B27017_072EA,B27017_072MA,B27017_073MA,B27017_073EA,B27017_074MA,B27017_074EA,B27017_075MA,B27017_075EA,B27017_076MA,B27017_076EA,B27017_077EA,B27017_077MA,B27017_078EA,B27017_078MA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082EA,B27017_082MA,B27017_083EA,B27017_083MA,B27017_084MA,B27017_084EA,B27017_085MA,B27017_085EA,B27017_086EA,B27017_086MA,B27017_087EA,B27017_087MA,B27017_088EA,B27017_088MA,B27017_089MA,B27017_089EA,B27017_090MA,B27017_090EA,B27017_091MA,B27017_091EA,state
0400000US13,9792214,6101,810279,25858,292051,14813,31784,5387,260267,14670,480262,15579,135988,8373,344274,12926,37966,3466,15878,2059,22088,2567,986334,30980,353804,16941,52453,6246,301351,16135,543786,16646,161156,8838,382630,12749,88744,4664,28790,2409,59954,4001,759715,23915,234726,11991,61540,6201,173186,10556,418129,14784,163764,8434,254365,12872,106860,5002,40971,3232,65889,4226,242192,17487,71654,7726,27286,4425,44368,6883,139430,10203,66663,5620,72767,7634,31108,2965,12351,1650,18757,2598,971779,29112,262677,14487,125074,10533,137603,9044,569997,16583,322076,11597,247921,10210,139105,6154,69203,4650,69902,4855,928839,26535,225339,12141,144751,10594,80588,7147,575494,17379,375514,12890,199980,11504,128006,5872,68319,4471,59687,4663,776318,25209,184351,10557,138641,9461,45710,5112,487610,17796,363164,15900,124446,6894,104357,5689,61358,4091,42999,4615,1278487,32943,282954,14359,224587,12297,58367,6607,828111,23047,661811,18731,166300,10655,167422,7096,107496,5247,59926,4042,3038271,39460,548345,15100,510503,14551,37842,4715,2075644,26762,1909290,25395,166354,10633,414282,8198,299777,7924,114505,5676,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,68516,6902,18078,3358,3644,1150,14434,3249,44207,4074,15673,2045,28534,3555,6231,1528,2928,985,3303,935,87676,8526,26285,3986,6274,2741,20011,3377,49282,4822,19101,2892,30181,3578,12109,1715,5053,1088,7056,1314,71933,8177,21058,3925,7355,1847,13703,3197,38769,4796,18553,2674,20216,3266,12106,1621,6396,1081,5710,1248,21352,3595,5758,1553,2069,729,3689,1384,12057,2219,7017,1460,5040,1636,3537,986,1658,636,1879,686,98849,9941,27355,4181,14947,2664,12408,2805,54370,5515,37699,4233,16671,2568,17124,2204,9568,1834,7556,1694,114916,7819,32847,3702,23801,3125,9046,2044,66270,4759,51846,4013,14424,2978,15799,1970,9494,1326,6305,1274,114207,10061,31094,3900,21871,2787,9223,2389,66593,6162,54829,4946,11764,2414,16520,2382,11203,1876,5317,1488,214594,10609,48826,3990,39752,3551,9074,1828,132919,7265,116538,6858,16381,2040,32849,3133,23873,2335,8976,1775,560459,14435,89502,4636,80873,4787,8629,1725,363549,9865,340908,9070,22641,3030,107408,4254,86820,3351,20588,2619,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,96609,9388,30340,5397,7388,2241,22952,4405,59517,5249,24790,3770,34727,3032,6752,1666,2896,944,3856,1196,141372,8675,49685,5066,7918,2256,41767,4943,76537,5136,30974,3695,45563,3436,15150,1880,6018,1054,9132,1528,149491,11582,53422,5979,17053,3384,36369,4790,77574,6865,37879,4420,39695,5081,18495,2304,10603,1875,7892,1572,45553,6835,15091,3323,7950,2469,7141,1869,23647,3532,12009,2674,11638,2587,6815,1850,3358,1042,3457,1425,178694,13330,52113,6051,30773,4349,21340,3393,99694,8368,62830,6536,36864,4285,26887,2916,16067,2055,10820,1932,171421,12574,50757,5750,37579,5374,13178,2855,96598,7878,70233,6001,26365,3705,24066,3299,15513,3027,8553,1551,151215,11258,41263,5625,33118,4833,8145,2299,87557,6991,70974,6040,16583,3022,22395,2092,13687,1531,8708,1752,218177,10484,49666,4718,42696,4672,6970,1786,131103,7465,109623,6967,21480,3180,37408,2811,27676,2630,9732,1482,446953,14520,82313,6187,75121,6266,7192,2006,291275,9697,263632,9646,27643,2793,73365,4415,55340,3582,18025,2507,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,829130,21730,265277,13189,34992,4986,230285,12620,519367,13185,157070,6859,362297,12325,44486,3114,19542,2168,24944,2457,975405,27237,327909,13909,43060,5660,284849,12607,539759,14861,133212,7624,406547,12192,107737,5104,35899,2587,71838,4391,835245,26281,256860,12098,62975,6157,193885,10750,455464,15847,160331,7932,295133,12368,122921,5295,58121,3705,64800,3822,276417,16496,80142,7526,25789,3793,54353,6269,152189,9146,64744,4965,87445,7190,44086,3667,21324,2181,22762,2726,1043936,27513,268430,12366,122869,8802,145561,9386,604705,16376,321323,10779,283382,12409,170801,7078,96285,4841,74516,4980,1039722,24342,249091,12398,150086,9038,99005,7222,619216,14334,400882,11286,218334,8883,171415,5485,100674,4417,70741,4208,968635,30675,228685,12595,171008,10295,57677,5167,587435,18588,436472,15295,150963,8356,152515,6583,98109,5455,54406,4102,1698040,32590,374802,11443,318876,10449,55926,5805,1073565,21663,900970,18438,172595,8997,249673,8128,168794,6229,80879,4438,4898169,45160,883997,16892,835568,17189,48429,4432,3354684,31151,3136859,29772,217825,9900,659488,10831,498319,10118,161169,7070,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,434407,17502,141781,9969,21025,3647,120756,8644,273028,10163,92392,6250,180636,7940,19598,2002,9776,1598,9822,1359,539769,20177,191567,11085,31445,3750,160122,10197,304631,11220,86290,5782,218341,9099,43571,2984,19575,1889,23996,2200,462393,14405,145161,8817,45132,6469,100029,7325,251052,8560,105852,7099,145200,7852,66180,3736,33897,2671,32283,2929,151207,8850,43698,5010,18727,3388,24971,3603,84986,5678,41283,3358,43703,4172,22523,2216,13301,1587,9222,1489,631486,20611,180355,9927,102875,6157,77480,7045,345821,11621,204918,8571,140903,7764,105310,4422,62635,3936,42675,3138,639958,23657,159629,9917,112838,8032,46791,5124,374728,14611,272215,11634,102513,6971,105601,4620,67025,3791,38576,3028,570511,18717,139181,7962,112835,6916,26346,3880,335365,12004,260921,10183,74444,5675,95965,4674,66400,3986,29565,2627,973324,22106,211221,9223,189795,9041,21426,3217,602251,15376,516733,14413,85518,6552,159852,6796,114956,5350,44896,3149,1986834,25303,334554,9289,315220,9172,19334,3161,1365340,20220,1271888,19656,93452,6398,286940,6681,212508,6214,74432,3609,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,163544,8509,46744,5187,9331,1908,37413,4783,106857,4953,44987,3692,61870,4151,9943,1299,5491,1120,4452,786,204272,11362,62144,5969,12911,2117,49233,5535,117626,6799,41675,3432,75951,5382,24502,1774,12216,1237,12286,1391,201341,10287,58177,4950,21165,3390,37012,3883,104955,6426,48157,3871,56798,5052,38209,2483,22216,1961,15993,1717,67215,6199,21887,3343,8553,1664,13334,2946,34055,3301,19903,2261,14152,2220,11273,1487,6713,974,4560,891,262536,10166,73441,4524,42096,3873,31345,3224,135859,6845,91271,4645,44588,4364,53236,3077,35802,2543,17434,1708,287436,10595,75005,5214,52055,4532,22950,3271,160494,6304,126858,6082,33636,3285,51937,3059,36568,2739,15369,1521,261895,9637,65985,4581,52910,4020,13075,1864,148747,5688,126926,5295,21821,2333,47163,2565,35395,2407,11768,1491,472163,14332,114347,5965,100440,5731,13907,2054,286494,9282,257102,8774,29392,3004,71322,3778,53721,3491,17601,1643,1082592,16071,192831,6313,181321,6775,11510,2247,729938,10925,696730,10789,33208,3140,159823,4557,124772,4216,35051,2880,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,164741,10791,53977,6664,8700,1729,45277,6403,102632,5562,45382,3634,57250,4323,8132,1114,4001,762,4131,920,217367,11684,72086,6456,15116,2598,56970,5735,121842,6635,43765,3738,78077,5010,23439,1975,11283,1233,12156,1433,189684,11147,66335,5942,25507,3621,40828,5091,96108,5991,47682,3907,48426,4615,27241,2180,15268,1325,11973,1412,63773,6351,19778,3164,7949,1881,11829,2570,34925,3555,20061,2349,14864,2527,9070,1521,6091,1308,2979,664,266250,13011,77025,6111,42892,4449,34133,4725,147091,7512,93657,5642,53434,4066,42134,2307,26017,1851,16117,1707,278813,12342,81115,6197,56906,4988,24209,3298,156946,6938,120903,6128,36043,3314,40752,2904,27963,2387,12789,1760,238405,12565,63644,5606,53111,5161,10533,2000,134527,7516,109952,6617,24575,3188,40234,3051,28542,2395,11692,1631,416904,14924,103135,6342,92345,5877,10790,1773,251402,9830,222491,8967,28911,3260,62367,3290,44395,2902,17972,1965,972244,17723,174226,6626,166098,6318,8128,1643,652045,12016,618166,11624,33879,3777,145973,4015,112196,3700,33777,2772,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,349175,16200,118451,8713,16626,2932,101825,7733,214402,8815,58268,5040,156134,7302,16322,1869,7777,1140,8545,1622,468005,17836,141300,9032,22242,3846,119058,8078,271956,10576,64901,5033,207055,9052,54749,3274,18692,1943,36057,2768,358241,16483,96810,7886,28696,4466,68114,6521,196737,9447,72602,5023,124135,7445,64694,4060,30220,2268,34474,3253,99158,6949,24198,3172,10200,2171,13998,2152,57996,4702,30424,3261,27572,2912,16964,1985,8943,1680,8021,1416,423339,16314,104968,7893,56668,5561,48300,5187,245458,10019,152449,6605,93009,5763,72913,3981,43547,3130,29366,2324,413360,17104,92542,7707,66558,6080,25984,4146,248515,10595,173936,8011,74579,5656,72303,4853,46299,3890,26004,2488,351104,14676,79308,6068,65041,5682,14267,2530,211080,9530,166185,7762,44895,4398,60716,4023,44309,3218,16407,2120,602557,19007,129549,7748,113017,7103,16532,2845,374855,11807,321609,10855,53246,4355,98153,4963,72331,4497,25822,2170,1202054,24008,204204,7034,189956,6645,14248,2533,823581,16265,768127,15006,55454,4827,174269,7081,135849,6042,38420,2735,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,409137,20116,156158,11161,11349,3122,144809,10302,236041,11556,62297,5362,173744,8783,16938,1996,6662,1429,10276,1409,486961,19217,150040,9020,17095,3294,132945,8557,275451,11983,72038,5370,203413,10621,61470,4103,16982,2031,44488,3863,374876,16321,114229,9050,34308,5236,79921,7614,202156,10156,80470,6449,121686,7715,58491,4352,24437,2732,34054,2951,107620,10675,27039,4615,7952,2100,19087,3805,63308,6993,29421,4137,33887,5065,17273,2206,8607,1588,8666,1551,442266,18537,110221,9244,43970,5493,66251,7567,258977,10485,136503,7979,122474,7243,73068,4556,36020,3223,37048,2888,390245,16774,90567,7735,52686,5466,37881,5219,236275,10235,151099,7440,85176,6672,63403,4313,36283,2543,27120,3135,335393,13900,74986,6409,49136,5386,25850,4046,210447,9781,144747,8051,65700,5903,49960,3301,29910,2978,20050,2183,577861,18506,124202,7706,98383,7760,25819,3558,367102,13091,292673,10582,74429,6980,86557,3806,56755,3498,29802,2799,1384067,28263,250926,10389,226576,9934,24350,3561,949999,18560,857327,16573,92672,7044,183142,6191,130159,4986,52983,3991,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,76427,5488,22771,2986,3882,1398,18889,2904,48296,3552,12775,2164,35521,2898,5360,957,2759,664,2601,616,106364,6866,25236,3493,3228,997,22008,3285,65574,4021,13498,2005,52076,3530,15554,1688,5396,1005,10158,1336,92597,7478,22618,3058,3871,1638,18747,2630,49724,4997,13468,2312,36256,4253,20255,1545,9044,1154,11211,1259,26771,3657,4342,1160,1240,656,3102,1062,15441,2317,6025,1373,9416,1683,6988,1648,3814,1162,3174,1016,124553,7651,28839,3666,13019,2230,15820,2748,69136,4397,37094,3356,32042,3099,26578,2351,14787,1643,11791,1506,121136,7353,24342,3523,16379,3159,7963,1933,71489,4285,46825,3714,24664,2560,25305,2077,16115,1508,9190,1291,111896,7603,22590,3174,17418,2943,5172,1662,66988,5224,50203,4221,16785,2450,22318,2139,14988,1877,7330,1235,197328,11710,39479,4119,34009,3684,5470,1624,120470,7830,100733,6809,19737,2950,37379,2955,25722,2474,11657,1876,435432,12155,60912,4274,57129,4096,3783,1077,298480,8437,277198,8100,21282,2597,76040,3053,57696,3294,18344,1932,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,274369,14824,77451,7905,12048,2046,65403,7266,175942,9303,57378,4850,118564,7471,20976,1982,11143,1378,9833,1678,315271,15572,95854,7700,17253,3958,78601,7188,181270,9341,52665,4118,128605,8513,38147,2611,14911,1678,23236,2231,297125,15012,97539,8433,21998,4060,75541,7346,155756,8882,55066,4695,100690,7340,43830,2854,20802,2100,23028,2373,101334,9692,32573,4651,10423,2845,22150,3683,55612,5828,22668,3546,32944,4036,13149,1832,8089,1331,5060,1107,400982,18299,117768,7983,51883,5505,65885,5926,222538,11316,124700,7490,97838,7286,60676,3939,36611,3113,24065,2892,405647,19485,96024,6826,51603,5212,44421,4864,245461,12238,160060,8542,85401,6782,64162,4003,42056,3156,22106,2538,382402,17760,94982,7384,63892,5955,31090,4225,229414,10985,163458,8560,65956,5823,58006,3883,40339,2999,17667,2504,742430,23512,171855,8518,137213,7142,34642,4650,470683,15834,377478,14010,93205,6602,99892,4994,70869,4131,29023,2758,2898829,30760,547422,13807,515479,13847,31943,3549,1951599,20188,1814801,20096,136798,8108,399808,7534,327970,6846,71838,4622,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,351952,15014,99346,8145,13776,2771,85570,7572,223231,10076,84084,6433,139147,7444,29375,2652,13432,1668,15943,2118,405283,13792,108327,7174,17776,2869,90551,6492,235899,8385,58166,5017,177733,8402,61057,3446,20419,2123,40638,2844,338381,14806,82422,7961,20675,3199,61747,6665,186572,8983,60106,4752,126466,7629,69387,4289,32691,2794,36696,2987,101651,9183,22694,3881,9653,2484,13041,2630,58209,5437,21714,2925,36495,4273,20748,2352,10907,1456,9841,1643,423414,16891,96839,7202,48976,5076,47863,5487,238355,10427,116536,5898,121819,8399,88220,4489,48309,2685,39911,3406,434949,17016,87985,6833,56257,5653,31728,3899,258361,10293,158576,7572,99785,6333,88603,4720,57828,3816,30775,2989,419443,15237,93750,6364,69843,5179,23907,3734,249041,9529,179087,7225,69954,6035,76652,4861,50300,3801,26352,2687,815780,22726,170089,9082,142134,8227,27955,3677,516968,14640,415929,12554,101039,7986,128723,5067,92483,4199,36240,3352,3214927,26857,608808,11816,586647,11884,22161,3433,2191855,20144,2053090,19248,138765,8115,414264,7412,321392,6944,92872,4651,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
