GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003EA,B17015_003MA,B17015_004EA,B17015_004MA,B17015_005MA,B17015_005EA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008EA,B17015_008MA,B17015_009EA,B17015_009MA,B17015_010MA,B17015_010EA,B17015_011MA,B17015_011EA,B17015_012EA,B17015_012MA,B17015_013EA,B17015_013MA,B17015_014EA,B17015_014MA,B17015_015MA,B17015_015EA,B17015_016MA,B17015_016EA,B17015_017EA,B17015_017MA,B17015_018EA,B17015_018MA,B17015_019EA,B17015_019MA,B17015_020MA,B17015_020EA,B17015_021MA,B17015_021EA,B17015_022MA,B17015_022EA,B17015_023EA,B17015_023MA,B17015_024EA,B17015_024MA,B17015_025EA,B17015_025MA,B17015_026MA,B17015_026EA,B17015_027MA,B17015_027EA,B17015_028EA,B17015_028MA,B17015_029EA,B17015_029MA,B17015_030EA,B17015_030MA,B17015_031MA,B17015_031EA,B17015_032MA,B17015_032EA,B17015_033MA,B17015_033EA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036EA,B17015_036MA,B17015_037MA,B17015_037EA,B17015_038MA,B17015_038EA,B17015_039MA,B17015_039EA,B17015_040EA,B17015_040MA,B17015_041EA,B17015_041MA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044MA,B17015_044EA,B17015_045MA,B17015_045EA,B17015_046EA,B17015_046MA,B17015_047EA,B17015_047MA,state
0400000US01,1232515,11755,184841,6662,56254,3359,15513,1751,2614,708,12899,1590,40741,3434,5181,997,35560,3309,128587,5238,16420,2394,3752,884,587,318,3165,886,12668,2256,2014,662,10654,2001,112167,5073,21519,2830,5270,1131,16249,2414,90648,4626,18385,2841,72263,4267,1047674,12321,813772,12248,276204,5142,14864,1716,261340,5209,537568,10630,20596,2160,516972,10399,233902,7177,61185,3606,18978,2121,4102,916,14876,2043,42207,3208,3540,1109,38667,3133,172717,5819,60505,2921,13334,1424,47171,2780,112212,4975,11521,1667,100691,4586,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,165015,3765,12999,1612,4885,1020,429,200,159,145,270,145,4456,1044,949,419,3507,996,8114,1333,2317,642,208,149,108,97,100,115,2109,610,602,344,1507,483,5797,1159,404,265,127,86,277,253,5393,1117,1474,555,3919,941,152016,3662,119143,3424,23464,1759,1754,496,21710,1667,95679,3438,3490,764,92189,3345,32873,3004,12349,1870,2116,665,458,240,1658,593,10233,1726,861,551,9372,1636,20524,2120,4278,870,1185,314,3093,824,16246,2020,2028,673,14218,1906,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1579481,13962,209001,6363,88335,4279,19288,2073,1970,572,17318,1976,69047,4119,7090,1300,61957,3838,120666,5231,25890,2940,4378,1158,593,386,3785,1030,21512,2566,2506,726,19006,2492,94776,4191,11687,1599,2816,705,8871,1371,83089,4339,13034,1896,70055,4048,1370480,13405,1052960,12543,367750,6230,20387,1942,347363,6082,685210,10944,22389,1790,662821,10818,317520,9464,108230,5859,24489,2816,3472,886,21017,2437,83741,5591,3921,1017,79820,5346,209290,7098,58598,3535,9196,1229,49402,3237,150692,5812,11097,1553,139595,6042,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,752212,9854,104138,4501,38327,2962,10086,1646,1456,530,8630,1529,28241,2753,4664,1200,23577,2384,65811,3452,9891,1758,1834,528,575,305,1259,498,8057,1628,1390,678,6667,1443,55920,2988,10092,1822,3910,1006,6182,1274,45828,2965,10785,1864,35043,2738,648074,9714,508201,9423,182297,4168,10739,1554,171558,3817,325904,8323,13289,1550,312615,8015,139873,5594,43661,3786,10519,1340,2189,556,8330,1172,33142,3454,1748,660,31394,3414,96212,4644,31653,2426,6904,1122,24749,2347,64559,3554,7076,1389,57483,3537,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8762059,27318,1067419,13044,452770,11184,73439,3986,15482,1986,57957,3692,379331,10078,61990,3812,317341,9055,614649,11962,125277,5404,15905,1622,4326,879,11579,1432,109372,5202,20312,2527,89060,4285,489372,11197,57736,3766,19899,2371,37837,3013,431636,11363,140998,6709,290638,9342,7694640,28159,5786373,25282,1494558,13296,137049,5039,1357509,12205,4291815,22537,203643,5957,4088172,23304,1908267,22054,646999,13474,142490,4734,27115,2328,115375,4126,504509,12802,35457,3025,469052,12215,1261268,16448,345504,8556,75946,3679,269558,7427,915764,15258,113753,5839,802011,14795,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1315283,8405,105560,4841,42865,3138,8005,1319,1465,466,6540,1190,34860,2713,4482,1142,30378,2521,62695,4689,11365,2198,1326,450,594,322,732,405,10039,2211,1635,857,8404,2047,51330,4066,5163,1111,1415,523,3748,898,46167,3881,9562,1931,36605,3217,1209723,10079,962861,10575,241942,4379,14476,1648,227466,4167,720919,9562,19214,2075,701705,9763,246862,6362,87770,4684,14712,1652,1531,600,13181,1533,73058,4447,2322,681,70736,4281,159092,5547,34727,2534,4965,821,29762,2340,124365,5284,8107,1417,116258,5237,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,887263,10002,66949,4874,19680,2501,5004,1107,934,535,4070,944,14676,2224,1918,711,12758,2118,47269,4219,8008,1771,898,467,77,92,821,457,7110,1740,1336,712,5774,1599,39261,3896,5906,1279,1996,708,3910,1035,33355,3399,10106,2134,23249,2396,820314,9845,630993,9055,176803,3941,9514,1381,167289,3876,454190,8515,12283,1741,441907,9022,189321,5974,56763,3609,13392,1446,1699,583,11693,1300,43371,3230,3066,1135,40305,3061,132558,5089,30559,2577,5011,995,25548,2200,101999,4809,9575,1681,92424,4871,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,233000,4645,19733,2314,5763,1205,1625,533,139,144,1486,509,4138,1008,273,178,3865,1025,13970,2088,2502,749,507,422,0,185,507,422,1995,664,23,37,1972,664,11468,1892,1426,640,141,120,1285,620,10042,1802,2154,830,7888,1528,213267,4508,159599,4060,57238,2416,3156,667,54082,2229,102361,3668,4121,870,98240,3724,53668,2749,15655,1986,3909,1025,545,487,3364,850,11746,1726,818,558,10928,1574,38013,2417,9906,1263,1599,518,8307,1190,28107,2371,2214,859,25893,2103,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,117864,3359,16707,2102,2292,700,592,233,92,111,500,209,1700,672,407,315,1293,697,14415,1910,1704,674,21,35,21,35,0,198,1683,666,273,254,1410,633,12711,1772,1950,655,415,267,1535,617,10761,1715,4734,1113,6027,1218,101157,3173,63952,3106,12122,1340,1289,487,10833,1337,51830,2782,1268,554,50562,2697,37205,2778,7792,1463,1674,504,608,297,1066,394,6118,1327,274,206,5844,1330,29413,2463,6563,882,1618,517,4945,787,22850,2276,3215,826,19635,2202,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4693411,24879,563761,13976,221565,8739,62154,3698,10299,1569,51855,3354,159411,7035,17684,2105,141727,6779,342196,9105,60354,4673,11204,1932,2724,1024,8480,1514,49150,4092,6593,1407,42557,3841,281842,7975,41717,3352,10113,1537,31604,3012,240125,7659,42001,3534,198124,7822,4129650,24086,3158538,24036,1215808,12394,71026,3981,1144782,11684,1942730,20608,75625,3796,1867105,20585,971112,16358,293183,8421,79937,4416,12736,1967,67201,4031,213246,7930,11205,1648,202041,7776,677929,12957,206590,6714,35361,2746,171229,6260,471339,10386,43287,3111,428052,10124,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
