GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005EA,B15002_005MA,B15002_006EA,B15002_006MA,B15002_007EA,B15002_007MA,B15002_008EA,B15002_008MA,B15002_009EA,B15002_009MA,B15002_010MA,B15002_010EA,B15002_011EA,B15002_011MA,B15002_012EA,B15002_012MA,B15002_013MA,B15002_013EA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021MA,B15002_021EA,B15002_022EA,B15002_022MA,B15002_023MA,B15002_023EA,B15002_024MA,B15002_024EA,B15002_025MA,B15002_025EA,B15002_026MA,B15002_026EA,B15002_027EA,B15002_027MA,B15002_028MA,B15002_028EA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031MA,B15002_031EA,B15002_032MA,B15002_032EA,B15002_033EA,B15002_033MA,B15002_034MA,B15002_034EA,B15002_035MA,B15002_035EA,state
0400000US13,6576408,7928,3120522,5944,45867,3800,19842,2303,50971,4463,62926,3970,68371,5350,92867,5102,89940,5482,61022,4389,924297,16188,169232,7801,455604,11681,186093,6527,573387,12218,209921,7460,65505,3574,44677,3431,3455886,5302,47013,3367,22024,2739,39773,3341,64568,4574,59580,3982,79099,4736,85244,4802,54781,4196,945670,15124,203258,6793,561316,13492,276450,8095,626346,12883,293592,8941,60589,4066,36583,3042,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,974586,1323,482832,1192,5887,1056,2246,627,3947,869,3826,980,2656,704,6646,1554,5706,1332,5375,949,142376,4596,27723,2424,81343,4168,50228,3543,94539,4312,29036,2384,12940,1523,8358,1269,491754,938,6000,966,3653,892,7797,1198,6080,1174,3884,980,5261,1021,5431,1073,6494,1108,135291,4776,27755,2271,74721,3842,51921,3320,105776,4285,37077,2450,9075,1274,5538,1002,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1045193,2587,513029,2282,4945,1021,3353,1173,5782,1096,7225,1411,6204,1237,7789,1780,9887,1561,9015,1758,146680,6458,43154,3637,91180,6204,43908,2839,84183,4476,30227,2832,11212,1782,8285,1412,532164,2250,5969,1541,2300,723,5463,1468,5521,1012,4501,1076,8975,1532,8870,1639,7379,1419,148182,5207,53664,4061,100459,5301,53266,3770,90925,5263,28028,2474,5099,877,3563,1132,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8639076,4208,4159617,3859,49374,3220,25223,2423,72759,4420,77112,5191,51844,3813,71953,4105,83957,4162,78558,4856,1132070,15568,264168,8317,604369,12115,296971,7332,832076,12393,352384,9067,104711,4798,62088,2903,4479459,3552,51424,3227,26707,2867,70414,4724,78288,3915,55041,4295,75490,4577,81224,4161,72498,3923,1173611,14673,303454,7177,635759,12899,373401,8327,904946,12443,456482,8373,73466,3512,47254,3577,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4342916,4585,2092483,3472,24484,2270,6860,1728,16099,2196,39018,2926,34792,3168,45311,3240,49916,4001,36611,2930,741831,8974,133515,5315,303503,9175,153340,5031,324490,6415,123692,4642,33922,2501,25099,2046,2250433,3455,18463,2174,6501,1467,14397,2011,41888,3418,31063,2564,49839,3430,54355,3354,32073,2799,746182,10485,155169,5584,322448,7157,214656,6692,358403,9119,166486,6284,21713,1795,16797,1994,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2062734,3591,1007461,2982,7557,1230,3382,934,5513,1346,19015,1816,9840,1293,14553,1785,19135,2355,11383,1625,334084,6398,68713,3187,141646,5319,103075,4629,177162,5625,57523,3795,19706,2046,15174,1739,1055273,2682,6969,1169,2483,656,3584,862,14907,1651,7221,1034,11295,1524,15348,1648,10205,1116,320806,5414,78798,3690,151965,4529,130831,4118,206781,5063,72321,3785,12203,1647,9556,1226,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1881521,3917,919538,3041,9135,1590,4048,985,9576,1773,14279,1733,11402,1322,12863,1541,19192,1990,13274,1552,256659,6903,71008,3489,146645,4915,66054,3630,183997,4895,69079,3497,19359,1822,12968,1553,961983,2555,8541,1464,3399,921,7362,1056,17253,1886,11388,1583,13054,1437,14636,1799,13482,1688,242091,6127,83698,3502,152168,5525,87230,3818,197295,6104,87371,3153,13803,1482,9212,1283,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2967181,5158,1430418,4082,19996,2343,8641,1290,14449,1785,57696,3749,34049,3218,44142,3241,41478,3288,23001,2053,511722,8556,91381,4668,191547,6135,85301,4833,189064,6697,75215,4124,26775,2370,15961,1855,1536763,3259,16770,2108,6151,1176,12221,1602,59654,3578,29473,2421,39077,3099,37698,3036,16543,1839,491861,7599,106434,5298,225023,6884,143172,5907,197899,5840,122037,5133,21014,2065,11736,1651,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3060688,5183,1463104,4660,19169,2042,9957,1759,20050,2302,49041,4375,33128,2678,51894,4196,52458,3555,30450,2880,509868,10142,74022,4298,227640,8306,66625,4293,209138,6065,62883,4096,27956,2178,18825,1939,1597584,3613,16884,1856,8936,1801,13914,1679,36338,3486,31694,3049,49803,3874,52624,4410,26163,2488,523660,8366,90393,4145,265940,8655,98441,5616,254722,7258,97712,4549,19917,2202,10443,1425,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,959407,1697,460206,1469,2585,654,517,236,1107,410,11561,1419,5096,841,7907,1322,8717,1373,6625,1138,154008,4955,27910,2264,62801,3420,42250,2537,83239,3706,28625,2168,9628,1200,7630,1264,499201,1449,3437,692,535,254,1579,555,8342,1327,5363,1014,6055,1188,5437,1045,4551,832,156279,4716,31248,2234,72540,3830,51176,2725,102651,4070,40749,2541,4718,891,4541,881,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4062813,3446,1919767,2758,18125,2169,14024,2389,26920,3657,28523,2732,28293,2665,39030,3754,35575,3178,31099,2543,507382,9886,102556,4469,254588,7625,101913,5098,391095,9019,210924,6194,68185,3204,61535,3876,2143046,2534,21634,2245,11447,1672,22162,2680,24369,2614,26801,2842,33546,2889,33044,2944,28022,2297,536544,10787,137722,6017,281849,8229,163961,5732,450220,7368,278240,7391,53318,3026,40167,2430,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4654351,2622,2209530,2357,31026,2750,19433,2679,22782,3259,35540,3094,26376,2741,33307,2236,32010,2774,32456,2211,580685,11111,101926,4984,244112,7198,143598,5747,521691,10530,250812,6721,70602,4362,63174,3085,2444821,1855,35915,2862,22004,2575,27261,2926,36578,3127,26523,2604,33952,3204,30326,3019,34358,3181,580347,9777,116843,5071,268046,7775,222218,6738,556302,10772,343943,7588,60534,3107,49671,3170,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6680525,4001,3215734,3448,39644,2600,8430,1199,16467,1940,41222,2876,41025,2551,67636,3853,80736,3866,56299,3143,972196,11083,239242,6126,522346,10058,258171,6625,527345,8132,232158,6053,68519,3579,44298,2671,3464791,2256,37447,2537,9122,1165,18775,1959,43818,3051,34884,2869,64312,3312,72042,3731,45731,2839,1008651,10194,260548,7072,553867,9647,360575,8307,578017,7996,297160,6537,46784,2663,33058,2493,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3672583,3319,1801059,2406,18134,1960,5299,1150,7105,1450,20554,1510,15491,1923,21230,1992,26798,2076,25837,2131,489772,7844,113705,4356,270738,6289,185736,6046,397091,6876,129080,4052,44281,2701,30208,2004,1871524,2672,23584,2063,5416,1077,7248,1305,21426,1560,13070,1966,18852,1822,22657,1868,19807,1988,453605,6950,131637,4542,277883,6344,218465,5134,437003,7228,166876,4750,31451,2462,22544,1802,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1950710,4021,921621,3080,13447,1728,6359,1277,12602,1958,28753,2583,23391,2688,34708,3129,38370,2630,19165,2135,295089,8204,52685,3558,157267,6103,63521,3737,111509,5958,41457,4394,13695,1813,9603,1429,1029089,3089,13186,1628,4528,1140,7580,1316,27500,2550,22580,2357,30126,2779,36232,3201,17447,2078,290847,7007,62705,3418,177355,6089,104314,4411,142741,5516,71399,4397,12395,2017,8154,1409,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4076767,4964,1959036,3807,17628,2213,4003,943,8536,2106,40505,3020,27952,2415,47651,2758,48930,3743,33446,3366,644440,8554,134718,5044,298851,8033,128412,5370,325313,7611,128870,5458,40610,2559,29171,2573,2117731,3491,17430,2022,4066,1040,10303,1770,42995,2806,27022,2365,46594,3545,49287,3643,27478,2279,635315,11677,158602,5604,326260,9315,175632,5765,371356,8550,178860,6609,27456,2603,19075,2086,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695850,2391,345528,1929,1609,478,278,192,648,332,5689,1211,2991,745,4630,865,5628,1105,4570,1002,110810,3826,20325,2251,64228,3267,24957,2076,65293,2755,21464,1797,6916,1157,5492,1019,350322,1788,1169,364,511,276,475,343,4679,780,3136,806,4250,846,7204,1136,3935,842,102355,4001,25538,2342,60142,3455,32254,2362,70108,2754,27142,1995,4371,861,3053,726,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1224701,2481,598104,2173,8496,1476,3585,971,7700,1460,8651,1293,7259,1303,8624,1311,10193,1390,8943,1427,167586,4341,42671,2417,89535,3753,61003,2639,119525,4218,34281,2151,11339,1186,8713,1044,626597,1607,7258,1108,3216,802,6274,1266,8069,1326,5979,1026,7354,1107,10007,1361,7553,1037,165974,4655,52569,2943,98618,3779,65815,3259,128204,3522,47770,2780,7036,959,4901,969,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1919598,2061,954944,1860,15482,1782,7754,1419,23485,2867,12531,1945,17010,2177,19444,2319,22242,2305,25941,2666,272609,7291,67166,3751,177520,6387,70432,3923,143899,5088,50669,3015,18383,1721,10377,1542,964654,1611,14438,1569,7050,1327,24113,2730,12726,1904,15117,2343,17325,1888,25850,2653,25061,2450,268205,7440,74856,4521,175267,6110,84511,4312,147574,5883,54910,3805,11413,1453,6238,1067,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,931304,1569,452770,1576,2124,524,699,509,1833,834,7235,1402,5142,950,8975,1675,7866,1549,6631,1360,137403,4637,25029,2327,56229,4172,38835,2590,95939,3575,39993,2697,10221,1373,8616,1465,478534,1131,2792,856,1088,873,1451,737,6559,1214,5366,1185,5137,1074,5753,990,4352,1031,128590,4707,30472,2377,63263,3838,52450,3330,105784,4033,52574,2744,7464,1078,5439,1111,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6127931,1949,2924287,2102,38069,2291,23093,2487,42823,3840,48505,3756,36559,3443,44025,3799,47871,4093,49116,3437,834208,12872,147881,5252,347266,9077,160253,6354,674302,12471,286550,8712,86988,4514,56778,3142,3203644,1711,42184,2728,22857,2267,46516,3652,52780,3926,29719,2821,42810,3394,51651,3212,51348,3049,895515,12571,162281,5773,388004,8936,231329,7110,741671,11109,347421,9089,59475,3677,38083,3065,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1373822,3505,667051,2746,8071,1241,6323,1246,17606,2034,14694,2101,15163,1849,15898,1940,19069,2346,14328,2238,189939,6655,37093,3176,115176,4907,46935,3009,93928,4642,45915,3189,11409,1537,15504,1970,706771,2296,7518,1080,5347,1185,17081,2267,14307,2090,15477,2235,16610,2048,18825,2082,10795,1704,172345,5081,44584,3403,124868,5106,62836,4215,113019,4732,64560,3309,7939,1226,10660,1752,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
