GEO_ID,B99221_001E,B99221_002E,B99221_003E,NAME,B99221_001EA,B99221_002EA,B99221_003EA,state
0400000US01,1841217,45586,1795631,Alabama,null,null,null,01
0400000US02,249659,3577,246082,Alaska,null,null,null,02
0400000US04,2428743,47986,2380757,Arizona,null,null,null,04
0400000US05,1131288,16543,1114745,Arkansas,null,null,null,05
0400000US06,12758648,192071,12566577,California,null,null,null,06
0400000US08,2039592,29022,2010570,Colorado,null,null,null,08
0400000US09,1355817,19109,1336708,Connecticut,null,null,null,09
0400000US10,349743,16270,333473,Delaware,null,null,null,10
0400000US11,277378,4166,273212,District of Columbia,null,null,null,11
0400000US12,7328046,191707,7136339,Florida,null,null,null,12
0400000US13,3587521,60317,3527204,Georgia,null,null,null,13
0400000US15,450769,6339,444430,Hawaii,null,null,null,15
0400000US16,591587,11007,580580,Idaho,null,null,null,16
0400000US17,4772421,74804,4697617,Illinois,null,null,null,17
0400000US18,2502739,32805,2469934,Indiana,null,null,null,18
0400000US19,1241471,21202,1220269,Iowa,null,null,null,19
0400000US20,1109280,17427,1091853,Kansas,null,null,null,20
0400000US21,1712094,29240,1682854,Kentucky,null,null,null,21
0400000US22,1718194,22144,1696050,Louisiana,null,null,null,22
0400000US23,549841,5811,544030,Maine,null,null,null,23
0400000US24,2165438,58660,2106778,Maryland,null,null,null,24
0400000US25,2549336,39420,2509916,Massachusetts,null,null,null,25
0400000US26,3834574,72818,3761756,Michigan,null,null,null,26
0400000US27,2129195,33436,2095759,Minnesota,null,null,null,27
0400000US28,1095823,16918,1078905,Mississippi,null,null,null,28
0400000US29,2354809,42545,2312264,Missouri,null,null,null,29
0400000US30,410962,5976,404986,Montana,null,null,null,30
0400000US31,740765,9380,731385,Nebraska,null,null,null,31
0400000US32,1021519,14299,1007220,Nevada,null,null,null,32
0400000US33,519756,5851,513905,New Hampshire,null,null,null,33
0400000US34,3194844,41832,3153012,New Jersey,null,null,null,34
0400000US35,760916,9218,751698,New Mexico,null,null,null,35
0400000US36,7282398,131528,7150870,New York,null,null,null,36
0400000US37,3790620,58438,3732182,North Carolina,null,null,null,37
0400000US38,305431,3988,301443,North Dakota,null,null,null,38
0400000US39,4593172,66482,4526690,Ohio,null,null,null,39
0400000US40,1459759,28067,1431692,Oklahoma,null,null,null,40
0400000US41,1535511,22935,1512576,Oregon,null,null,null,41
0400000US42,4945972,87298,4858674,Pennsylvania,null,null,null,42
0400000US44,409654,4771,404883,Rhode Island,null,null,null,44
0400000US45,1826914,38173,1788741,South Carolina,null,null,null,45
0400000US46,334475,4180,330295,South Dakota,null,null,null,46
0400000US47,2509665,46117,2463548,Tennessee,null,null,null,47
0400000US48,9277197,126371,9150826,Texas,null,null,null,48
0400000US49,918370,11435,906935,Utah,null,null,null,49
0400000US50,257229,2808,254421,Vermont,null,null,null,50
0400000US51,3083820,54021,3029799,Virginia,null,null,null,51
0400000US53,2679601,46806,2632795,Washington,null,null,null,53
0400000US54,735375,9168,726207,West Virginia,null,null,null,54
0400000US55,2307685,33151,2274534,Wisconsin,null,null,null,55
0400000US56,232594,3672,228922,Wyoming,null,null,null,56
0400000US72,1233490,16889,1216601,Puerto Rico,null,null,null,72
