GEO_ID,C17001H_001E,C17001H_001M,C17001H_002E,C17001H_002M,C17001H_003E,C17001H_003M,C17001H_004E,C17001H_004M,C17001H_005E,C17001H_005M,C17001H_006E,C17001H_006M,C17001H_007E,C17001H_007M,C17001H_008E,C17001H_008M,C17001H_009E,C17001H_009M,C17001H_010E,C17001H_010M,C17001H_011E,C17001H_011M,C17001H_012E,C17001H_012M,C17001H_013E,C17001H_013M,C17001H_014E,C17001H_014M,C17001H_015E,C17001H_015M,C17001H_016E,C17001H_016M,C17001H_017E,C17001H_017M,C17001H_018E,C17001H_018M,C17001H_019E,C17001H_019M,NAME,C17001H_001EA,C17001H_001MA,C17001H_002MA,C17001H_002EA,C17001H_003MA,C17001H_003EA,C17001H_004EA,C17001H_004MA,C17001H_005EA,C17001H_005MA,C17001H_006EA,C17001H_006MA,C17001H_007MA,C17001H_007EA,C17001H_008MA,C17001H_008EA,C17001H_009EA,C17001H_009MA,C17001H_010EA,C17001H_010MA,C17001H_011EA,C17001H_011MA,C17001H_012MA,C17001H_012EA,C17001H_013MA,C17001H_013EA,C17001H_014MA,C17001H_014EA,C17001H_015EA,C17001H_015MA,C17001H_016EA,C17001H_016MA,C17001H_017EA,C17001H_017MA,C17001H_018MA,C17001H_018EA,C17001H_019MA,C17001H_019EA,state
0400000US13,5353193,5757,637268,21342,286821,12183,78318,6637,185873,7159,22630,1958,350447,12010,71724,5656,231515,8766,47208,2820,4715925,22155,2343448,12740,496516,6987,1471881,7689,375051,2130,2372477,13000,468412,6065,1460215,9173,443850,3147,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,312999,1557,31039,3595,14755,2103,2158,925,10757,1548,1840,584,16284,2186,1870,787,11672,1639,2742,689,281960,3670,156320,2545,19624,1284,108384,1868,28312,601,125640,2353,18014,1079,81490,1761,26136,816,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1329253,1998,167758,10231,75154,5324,22152,3040,45801,3596,7201,1235,92604,6650,25013,3701,56721,3893,10870,1598,1161495,10530,584189,5550,141870,3130,348117,3674,94202,1354,577306,6547,131429,3729,342758,3927,103119,1615,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7833482,5858,731687,18119,320224,9954,84134,5165,205527,6705,30563,2291,411463,11357,82078,5421,267615,8470,61770,3302,7101795,18570,3522154,10732,696270,5126,2267355,7623,558529,2884,3579641,11321,660181,5882,2229308,8434,690152,3595,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5139790,4942,612768,18958,266087,11348,88477,6016,161360,7412,16250,1948,346681,10418,85258,4702,226176,7274,35247,2500,4527022,19960,2258621,11417,484013,6540,1426462,7857,348146,2281,2268401,11183,459623,4997,1386828,7395,421950,2678,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2623219,2216,274349,12762,118639,6695,34615,3364,74038,4620,9986,1020,155710,7546,34208,3791,99284,4799,22218,1488,2348870,13141,1176444,7369,255034,3832,730859,4976,190551,1363,1172426,8012,242753,4001,700889,5046,228784,1767,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2169762,2202,228834,9279,103428,4884,29848,2757,65862,3698,7718,917,125406,6065,27419,2897,79625,4170,18362,1737,1940928,9658,965870,4996,215270,3117,598471,3654,152129,1260,975058,6295,204860,3291,589490,4347,180708,1915,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3666483,3680,632701,18739,284143,9751,91454,4661,168811,6715,23878,1971,348558,11634,90379,5399,219249,7412,38930,2683,3033782,18578,1511740,10047,317726,5409,956056,7089,237958,2292,1522042,11393,289532,5598,945505,7451,287005,2854,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2693201,3826,330080,14773,143091,8204,39759,3997,89446,5645,13886,2102,186989,8986,35624,3711,125983,6173,25382,2321,2363121,15454,1177687,9344,248958,4825,745084,6278,183645,2371,1185434,8962,241115,4085,727125,6537,217194,2581,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1214274,2014,159442,8112,71125,4072,19960,2362,44334,2798,6831,922,88317,5211,18514,2308,56869,3548,12934,1354,1054832,8050,522007,4228,95414,2322,328871,3010,97722,1141,532825,5427,89951,2450,329486,3698,113388,1441,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3066916,4185,210853,9970,91276,5588,20684,2831,60092,3947,10500,1158,119577,6613,22006,3117,76848,4836,20723,1826,2856063,9981,1410125,6360,279326,3234,898010,4384,232789,1444,1445938,6890,263942,3188,900627,4556,281369,2154,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4815532,6745,367875,13192,156886,7455,33453,3780,102884,6432,20549,2120,210989,9023,34813,4326,134190,5673,41986,3062,4447657,15768,2179900,8513,417963,3841,1409003,7332,352934,2211,2267757,10525,393807,5179,1430629,6588,443321,3342,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7362091,5355,904296,21222,410929,11683,118410,5454,263119,8745,29400,2408,493367,12903,111710,5869,321153,9530,60504,3011,6457795,22084,3215087,12223,637139,5904,2033854,9010,544094,2444,3242708,13475,609545,6165,1986793,9739,646370,3063,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4343040,3289,358733,12161,159259,7206,39780,3261,104976,5179,14503,1446,199474,6981,38217,3661,128027,4447,33230,1725,3984307,11699,1992265,7587,420147,3265,1268422,5801,303696,1859,1992042,7456,400533,3900,1236186,4483,355323,2112,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1668750,2885,218289,11179,96530,6682,25711,3668,63197,4617,7622,1171,121759,6851,26402,2824,78614,4919,16743,2024,1450461,10559,720875,6582,156414,4200,436745,4459,127716,1222,729586,7111,146737,3153,430752,4934,152097,2058,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4714709,5092,609980,16982,268450,9840,82220,5546,163832,6888,22398,2391,341530,10214,81674,5056,217122,6944,42734,2804,4104729,17366,2042162,10093,426000,5913,1281959,7124,334203,2606,2062567,11170,405600,5497,1258587,7509,398380,3027,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,866568,1985,113696,6595,51037,3915,12564,1562,33739,2913,4734,974,62659,4110,12507,1806,42689,3324,7463,1175,752872,6922,382560,4337,75178,2054,236155,2961,71227,1043,370312,4216,72573,2055,223604,3433,74135,1205,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1473498,1707,140490,7242,57417,3645,16315,2031,36244,2601,4858,798,83073,4876,17384,2438,52722,3491,12967,1349,1333008,7176,672103,3893,149944,2222,418366,2682,103793,1002,660905,4931,140745,2631,399002,3492,121158,1490,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1440029,1779,161040,10996,76593,6154,15983,3077,51264,4143,9346,1282,84447,6007,14898,2993,58982,4165,10567,1588,1278989,10744,654941,6074,108955,3296,412814,4181,133172,1195,624048,6041,102469,3037,382515,4294,139064,1667,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1176779,1185,99857,7581,45543,4150,13654,2766,28647,2769,3242,773,54314,4352,12788,2312,34784,2746,6742,1119,1076922,7604,534501,4415,101915,2670,346493,3109,86093,868,542421,4493,98778,2337,343415,2858,100228,1282,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4974032,4779,318657,12470,139226,7277,37952,4131,83407,4472,17867,1915,179431,7082,35508,3540,103141,4960,40782,2560,4655375,12799,2285221,7894,454414,4053,1440205,5187,390602,2380,2370154,7549,433522,3487,1442490,5682,494142,2560,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,795103,2112,106546,6983,49611,3503,9061,1419,34371,2785,6179,1448,56935,4481,9820,2206,38008,3105,9107,1449,688557,7351,340540,4342,52964,2186,207114,3320,80462,1502,348017,4715,51227,2425,205579,3230,91211,1591,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10837485,8951,1124131,22075,506616,12786,149978,7707,302146,8386,54492,3316,617515,14089,143601,6751,375965,9433,97949,4866,9713354,25330,4794510,14360,894964,8349,3085984,9237,813562,4038,4918844,16329,845804,7112,3059934,10836,1013106,5340,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6219900,5256,724031,20727,318144,12286,83278,5796,207213,8757,27653,2567,405887,12452,78877,5576,271024,8549,55986,3216,5495869,22437,2710491,14080,531366,6621,1701899,9658,477226,2688,2785378,13239,510307,6143,1701214,8981,573857,3394,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,619591,1278,53098,4749,22310,2529,5047,1115,14723,1977,2540,558,30788,3093,6408,1569,18989,1945,5391,873,566493,4825,294442,2607,62897,1163,190695,2138,40850,609,272051,3308,56915,1817,168658,2025,46478,844,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9049045,4675,1101899,22532,479392,12043,161924,8164,283187,7437,34281,2501,622507,13682,149733,6984,399233,9036,73541,3620,7947146,23853,3956454,12148,809455,8359,2503228,7857,643771,3180,3990692,14794,770981,7352,2438653,9795,781058,4209,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2525131,2829,326199,10917,140282,6460,39377,3158,89087,5000,11818,1203,185917,6482,39226,2902,123091,4272,23600,1640,2198932,11535,1093755,6993,221237,3424,680567,5426,191951,1745,1105177,6893,205786,3016,669469,4651,229922,1924,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3000431,3327,416301,14703,194091,8566,45875,3815,131841,6795,16375,1682,222210,8891,44949,3892,146161,6451,31100,2973,2584130,15059,1278394,8635,232793,3942,800980,6917,244621,1934,1305736,8971,217989,3982,808234,6478,279513,3029,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9662013,5711,940807,21725,416006,13244,115158,6945,260627,8847,40221,2208,524801,12566,111870,5509,329292,9032,83639,3914,8721206,23133,4301690,14238,821256,7202,2719569,10115,760865,2856,4419516,13209,778918,6183,2692438,9582,948160,4090,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,753113,1898,77361,6482,30701,3691,8001,1687,19919,2535,2781,642,46660,4341,6520,1478,31961,3326,8179,1254,675752,6479,330972,3614,57939,1947,214859,2516,58174,829,344780,4607,55508,1630,215460,3488,73812,1466,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3006566,3586,358365,15895,160024,9299,45125,4482,102644,6701,12255,1715,198341,8839,41870,4431,131521,5758,24950,2142,2648201,15434,1305388,9525,253364,4994,801936,6955,250088,1816,1342813,8494,244450,4358,811141,5908,287222,2224,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,688956,1002,65762,4347,29759,2713,7148,1214,18093,1967,4518,705,36003,2754,7201,1603,21460,2050,7342,937,623194,4507,316138,2851,71736,1504,195337,2118,49065,808,307056,3172,66795,1987,184979,1919,55282,1185,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4773205,4186,682348,20111,298511,11328,90590,5934,183054,8321,24867,2245,383837,11425,82400,5874,251543,8100,49894,3473,4090857,20837,2027229,12115,405487,6519,1272711,8514,349031,2321,2063628,11968,391092,5993,1264638,8561,407898,3515,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11449640,8834,1061146,28670,458409,12364,119148,7493,297797,7729,41464,2924,602737,19582,122347,8313,398335,11182,82055,5479,10388494,28112,5184812,12754,1055242,8223,3281095,8343,848475,3266,5203682,20082,988307,8890,3225715,12101,989660,6176,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2297928,2676,206791,12586,96182,6914,29592,4377,60909,4229,5681,1107,110609,7228,26103,3503,74328,4604,10178,1317,2091137,12457,1051552,7142,312544,4607,620988,4599,118020,1197,1039585,7229,298701,3529,608982,4528,131902,1392,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,562705,1805,65327,4286,28732,2429,8459,1470,17323,1692,2950,658,36595,2731,8138,1163,24304,2177,4153,703,497378,4661,247274,2671,46205,1614,158271,1815,42798,762,250104,3148,43682,1221,156906,2469,49516,844,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5103599,6101,446962,15384,196693,8370,49082,4092,129838,6321,17773,2047,250269,9580,49435,4274,164316,6351,36518,2613,4656637,15466,2313186,8851,468362,4644,1471976,6455,372848,2202,2343451,9948,443418,5088,1460640,6447,439393,2664,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4872462,4878,511742,15707,231883,9543,56484,4699,154052,6948,21347,2249,279859,10272,54014,4786,187253,7460,38592,2551,4360720,16665,2191267,10501,410505,4953,1416001,7642,364761,2626,2169453,10573,391742,5166,1362007,7597,415704,2751,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1667611,3418,289619,12289,129071,6961,38221,3420,81248,4768,9602,1292,160548,6815,36672,3437,105578,4777,18298,1605,1377992,12802,690507,7199,130500,3947,430142,4588,129865,1531,687485,7316,122990,4111,415715,5097,148780,1734,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4619587,3259,442964,12219,194864,6933,50716,2906,127344,5569,16804,1455,248100,7523,51489,3721,161380,5274,35231,2309,4176623,12966,2094877,7456,419956,3339,1333305,5764,341616,1732,2081746,8032,394645,4046,1287255,5418,399846,2525,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,479865,784,41611,3812,17379,2272,4191,1326,12057,1725,1131,487,24232,2326,4820,1164,16093,1635,3319,839,438254,3765,226447,2298,50152,1421,142662,1764,33633,534,211807,2473,46427,1405,130729,1633,34651,882,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23244,2702,5824,1473,3096,1011,386,473,2588,959,122,122,2728,940,510,488,1977,727,241,169,17420,2622,8584,1481,1427,626,4866,1022,2291,730,8836,1804,1087,617,5558,1479,2191,700,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
