GEO_ID,B09010_001E,B09010_001M,B09010_002E,B09010_002M,B09010_003E,B09010_003M,B09010_004E,B09010_004M,B09010_005E,B09010_005M,B09010_006E,B09010_006M,B09010_007E,B09010_007M,B09010_008E,B09010_008M,B09010_009E,B09010_009M,B09010_010E,B09010_010M,B09010_011E,B09010_011M,B09010_012E,B09010_012M,B09010_013E,B09010_013M,NAME,B09010_001MA,B09010_001EA,B09010_002EA,B09010_002MA,B09010_003EA,B09010_003MA,B09010_004EA,B09010_004MA,B09010_005MA,B09010_005EA,B09010_006MA,B09010_006EA,B09010_007EA,B09010_007MA,B09010_008EA,B09010_008MA,B09010_009EA,B09010_009MA,B09010_010EA,B09010_010MA,B09010_011MA,B09010_011EA,B09010_012MA,B09010_012EA,B09010_013EA,B09010_013MA,state
0400000US13,2487531,2870,803478,22312,793865,21540,285270,15296,65802,7436,442793,16948,9613,3833,1684053,21956,1675121,22519,1241608,22521,116242,9451,317271,12943,8932,2639,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,306287,1041,83189,5490,82549,5453,44368,5566,5533,1650,32648,4345,640,464,223098,5438,221592,5839,168848,5841,18814,2893,33930,3522,1506,1087,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,430174,1742,116269,7878,115545,7790,63374,6427,10968,2870,41203,5226,724,523,313905,7728,312248,7833,255043,8763,23375,4142,33830,3534,1657,918,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2979235,2364,851656,17290,840987,17620,321599,12392,85075,7456,434313,14459,10669,1925,2127579,17309,2114457,16752,1658214,20078,140600,7670,315643,12883,13122,2363,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1577498,2532,440941,13453,432714,13561,156162,10524,43916,5989,232636,11542,8227,1932,1136557,13437,1125601,13305,855986,15055,87996,7624,181619,8184,10956,2168,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,722773,2301,179143,8409,175609,8511,77913,6180,18764,2936,78932,5963,3534,1033,543630,8381,540791,8515,433555,8958,44219,5097,63017,5159,2839,836,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720532,2482,152319,8017,151579,7988,65130,5843,15361,3018,71088,7056,740,414,568213,8313,564198,8161,436109,8649,44152,4512,83937,6393,4015,1112,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1012482,3207,335007,10430,328517,10334,134440,9158,34870,4770,159207,8850,6490,1759,677475,10366,671736,10751,523465,10577,51515,4830,96756,5734,5739,1488,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112308,2234,374491,13638,372445,13496,104665,9032,26489,3977,241291,11055,2046,902,737817,13824,731008,14018,504460,13133,62662,6452,163886,10674,6809,2394,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,257143,1111,76130,4416,74795,4476,30008,3347,11541,1948,33246,3435,1335,583,181013,4527,179439,4609,137722,6082,14228,2227,27489,3694,1574,901,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1348573,1272,328543,13341,325950,13489,119325,9628,32729,5772,173896,9503,2593,1302,1020030,13235,1015545,13230,752120,11953,76510,7821,186915,9850,4485,1680,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1383942,1311,320675,11574,319037,11551,112181,8499,24997,4278,181859,9604,1638,878,1063267,11690,1058762,11641,839074,13016,59593,5805,160095,7688,4505,1464,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2217640,1975,682144,14649,674974,14866,252521,12211,68993,6176,353460,12148,7170,1793,1535496,14523,1523653,14198,1177027,14797,117206,6623,229420,9488,11843,1977,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1279185,1953,253870,9613,249757,9441,109064,6247,26233,3876,114460,7586,4113,1437,1025315,9225,1018004,9014,803089,10860,73711,5544,141204,8671,7311,1364,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,729430,1937,268973,10987,267320,11013,81043,7175,22106,3949,164171,9289,1653,828,460457,11053,457591,11155,318072,8782,35568,5151,103951,7459,2866,1070,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1385658,3029,375509,14268,371276,14270,134593,8425,39409,4170,197274,10563,4233,1462,1010149,14269,1001595,14021,773439,14953,73933,6498,154223,8065,8554,2041,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,223879,1301,56769,4526,55491,4318,25962,3272,5658,1809,23871,3056,1278,830,167110,4429,165036,4671,130660,5523,15785,2317,18591,2925,2074,1398,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,466165,1728,92825,5468,91738,5578,35153,4289,8832,2140,47753,4769,1087,505,373340,5453,371343,5501,293978,6242,23470,2581,53895,4525,1997,755,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,661471,968,181585,9266,179523,9434,72222,7266,21724,4348,85577,7290,2062,1216,479886,9416,477111,9293,335865,9073,53463,5657,87783,7267,2775,935,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,266637,1022,47656,4456,47194,4418,18570,2728,4864,1411,23760,3704,462,376,218981,4597,217542,4566,168738,5428,17173,2927,31631,3197,1439,921,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2006298,1291,403064,12930,400139,13110,155097,9923,35265,4772,209777,11539,2925,1519,1603234,13137,1595178,13113,1227298,12972,94426,6170,273454,11781,8056,2001,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,498142,1851,176093,8814,175590,8810,76502,7638,15750,2980,83338,7132,503,428,322049,8730,320744,8916,222626,8758,32126,4570,65992,4842,1305,757,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4198271,3975,1209538,23783,1201681,23675,466640,16874,97944,8144,637097,17001,7857,1776,2988733,23645,2971612,23530,2231540,20956,210344,11226,529728,15063,17121,3156,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2285496,3435,692577,18455,685316,18574,243212,12081,71906,6831,370198,15836,7261,2112,1592919,18420,1582458,18574,1201589,17625,111641,6732,269228,10653,10461,2067,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,167080,905,31639,3487,31142,3444,10767,2193,5971,2153,14404,2694,497,370,135441,3516,133809,3544,106350,3927,9794,2126,17665,3070,1632,651,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2628348,3035,786395,15488,779284,15543,254051,12817,80576,7675,444657,13651,7111,1521,1841953,15280,1828512,15500,1386868,16219,135588,8067,306056,12015,13441,2063,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,949407,1382,274478,8572,271217,8582,106462,5884,27773,3399,136982,6141,3261,1416,674929,8920,669449,9076,510332,8800,52503,4330,106614,5867,5480,1359,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,855117,1936,300816,11175,296462,10921,147566,10151,33813,4256,115083,8734,4354,1728,554301,10991,549714,10744,425783,10542,41433,4770,82498,7041,4587,1577,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2691612,2029,737047,15074,728831,15516,236181,11400,79789,7785,412861,13150,8216,1852,1954565,14883,1941125,15313,1520669,16820,130176,7750,290280,10365,13440,2508,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,212182,644,66076,4078,65789,4061,22714,3402,6834,1860,36241,4294,287,266,146106,4038,145476,4038,107355,3823,10807,2536,27314,3238,630,406,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1080395,2213,355550,12591,352498,12754,111022,7943,24783,3542,216693,11921,3052,1381,724845,12649,719519,12651,521752,14513,52799,6410,144968,9225,5326,1695,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,209138,1183,50247,4133,50072,4230,17711,3006,5644,1520,26717,2924,175,273,158891,4121,157728,4156,127375,5031,10703,1823,19650,2879,1163,703,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1488999,2067,517418,15824,511892,15915,201760,10467,45825,5395,264307,11944,5526,1650,971581,15580,965732,15405,747051,15424,60425,4423,158256,9223,5849,1997,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7104069,4114,2109607,31903,2096470,31962,926205,23070,169096,12312,1001169,25429,13137,3099,4994462,31797,4965428,31316,3755230,37207,343503,15735,866695,26307,29034,3804,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,901918,947,139725,10627,139067,10680,75321,7412,12626,3362,51120,6851,658,729,762193,10694,759264,10817,657407,11781,33124,4143,68733,6196,2929,1167,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,121145,820,33828,3187,32830,3175,14311,2210,3862,1301,14657,2473,998,767,87317,3256,86717,3243,65356,3281,7909,1787,13452,1800,600,292,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1863691,3089,396720,15346,392752,14948,154152,8965,31113,4014,207487,11438,3968,1518,1466971,15053,1457900,15292,1144241,17710,89791,6580,223868,12125,9071,1844,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1599496,1835,437336,15174,429993,15244,194770,11087,49331,6591,185892,12409,7343,1676,1162160,14965,1155187,15186,922588,14189,77026,7234,155573,8594,6973,1577,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382018,1800,127767,7483,123262,7193,52899,5287,14598,3154,55765,5016,4505,1969,254251,7466,250869,7308,196333,7225,20147,3133,34389,3340,3382,1277,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1296791,2258,353708,10804,347608,10805,129950,7721,42527,4673,175131,7872,6100,1868,943083,10554,935988,10624,733751,10532,78110,5002,124127,6363,7095,1299,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137246,1289,23703,3091,23584,3061,11580,2545,3085,1266,8919,1907,119,168,113543,3290,112463,3365,87767,4275,9045,1661,15651,2379,1080,719,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,772084,212,396475,9527,395704,9613,111121,8052,47495,5886,237088,10196,771,633,375609,9528,374651,9368,227408,9987,34775,4211,112468,5907,958,652,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
