GEO_ID,C17023_001E,C17023_001M,C17023_002E,C17023_002M,C17023_003E,C17023_003M,C17023_004E,C17023_004M,C17023_005E,C17023_005M,C17023_006E,C17023_006M,C17023_007E,C17023_007M,C17023_008E,C17023_008M,C17023_009E,C17023_009M,C17023_010E,C17023_010M,C17023_011E,C17023_011M,C17023_012E,C17023_012M,C17023_013E,C17023_013M,C17023_014E,C17023_014M,C17023_015E,C17023_015M,C17023_016E,C17023_016M,C17023_017E,C17023_017M,C17023_018E,C17023_018M,C17023_019E,C17023_019M,C17023_020E,C17023_020M,C17023_021E,C17023_021M,C17023_022E,C17023_022M,C17023_023E,C17023_023M,NAME,C17023_001MA,C17023_001EA,C17023_002MA,C17023_002EA,C17023_003EA,C17023_003MA,C17023_004EA,C17023_004MA,C17023_005EA,C17023_005MA,C17023_006MA,C17023_006EA,C17023_007MA,C17023_007EA,C17023_008EA,C17023_008MA,C17023_009EA,C17023_009MA,C17023_010EA,C17023_010MA,C17023_011MA,C17023_011EA,C17023_012MA,C17023_012EA,C17023_013MA,C17023_013EA,C17023_014EA,C17023_014MA,C17023_015EA,C17023_015MA,C17023_016EA,C17023_016MA,C17023_017MA,C17023_017EA,C17023_018MA,C17023_018EA,C17023_019EA,C17023_019MA,C17023_020EA,C17023_020MA,C17023_021EA,C17023_021MA,C17023_022MA,C17023_022EA,C17023_023MA,C17023_023EA,state
0400000US13,2426392,15122,342664,9063,115068,5382,45989,3321,69079,5094,227596,7392,35334,2795,11969,1697,23365,2617,192262,7162,50099,3680,142163,6835,2083728,15808,1576965,16797,942272,11674,634693,12472,506763,12226,137070,7303,74364,5176,62706,5028,369693,10234,196742,7496,172951,7720,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,24533,2343,11574,1536,5152,998,6422,1300,12959,1748,2397,715,1118,469,1279,522,10562,1500,2750,844,7812,1418,289618,5942,220475,4659,136601,4171,83874,3558,69143,3392,23802,2491,15520,1854,8282,1513,45341,2607,29848,2279,15493,1808,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,41633,2770,20024,1814,8336,1190,11688,1530,21609,2322,4622,1158,1351,437,3271,1041,16987,2025,2071,619,14916,2033,365866,6060,304595,6160,184684,5634,119911,4428,61271,3973,22953,2931,10614,2057,12339,2047,38318,3084,20219,2447,18099,2228,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,325482,8355,107089,4912,42284,2816,64805,3758,218393,6139,33628,3074,13380,1895,20248,2294,184765,5144,44852,2835,139913,4914,2773702,18072,2162209,16927,1297497,13224,864712,11326,611493,11687,193900,6750,114248,5337,79652,4538,417593,8949,233627,6491,183966,6294,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,180534,6423,57524,3781,24903,2039,32621,3156,123010,5317,20572,2154,5302,1226,15270,1925,102438,4708,19661,2079,82777,4390,1476689,11767,1161871,12635,733387,9196,428484,8374,314818,9077,99992,5257,51614,3517,48378,4042,214826,6836,113437,4996,101389,4380,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,22804,1887,10261,1190,12543,1439,40578,3005,7667,1498,2107,615,5560,1311,32911,2875,4785,934,28126,2846,738180,7501,613943,7661,380503,5489,233440,5405,124237,5477,46774,3437,18793,2021,27981,2860,77463,4101,35945,2503,41518,3003,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,24744,2458,10429,1385,14315,1902,42114,2978,7482,1417,1820,619,5662,1252,34632,2916,5992,1072,28640,2848,661744,7678,540127,7926,326621,5794,213506,5526,121617,5186,43658,2879,19859,1712,23799,2421,77959,4585,37490,2915,40469,3254,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,61852,3770,31109,2521,30743,2813,100853,4927,18983,2389,6438,1351,12545,1981,81870,4422,20948,1826,60922,3962,961881,11820,767074,11192,490135,8717,276939,6619,194807,6699,60258,3993,33319,2690,26939,2689,134549,5256,77821,3773,56728,3817,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,44976,3832,25312,2714,19664,2347,120542,5078,16057,1971,7002,1319,9055,1601,104485,5184,27941,2442,76544,4556,947141,11077,696923,10691,445543,8396,251380,7110,250218,7817,76586,4661,43643,3114,32943,3396,173632,5939,94536,4632,79096,4650,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,10839,1197,6064,939,4775,975,22501,2572,4981,1197,1023,416,3958,1241,17520,2360,3373,984,14147,2122,311245,4889,252865,5002,175563,4229,77302,3393,58380,3492,21000,2099,10085,1480,10915,1668,37380,2982,19353,2042,18027,2208,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,31430,2581,14796,1551,16634,2276,70672,4579,11909,1665,4517,991,7392,1319,58763,4223,14624,1766,44139,3907,1343870,11944,990628,12495,590032,9077,400596,8330,353242,8927,94196,5618,51657,3630,42539,3970,259046,8004,143680,5790,115366,5219,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,39346,2939,20318,1900,19028,2167,94206,4907,12428,1875,4456,934,7972,1676,81778,4531,17098,2069,64680,4362,1477029,12298,1144178,12251,683405,10022,460773,8522,332851,8177,95273,4922,60348,3539,34925,2835,237578,7089,127459,5362,110119,5225,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,93876,3963,41582,2752,52294,3531,190505,5913,32789,2726,10121,1552,22668,2226,157716,5647,36924,2687,120792,4711,2200778,14387,1721085,13958,1101686,11015,619399,9548,479693,9505,149523,5394,79608,3768,69915,3753,330170,7584,187776,5877,142394,5419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,35632,2621,14725,1258,20907,2293,66541,3925,11177,1383,3114,853,8063,1193,55364,3737,8177,1057,47187,3756,1267421,10435,1040324,10253,630706,7182,409618,7038,227097,6846,78624,4076,37006,2408,41618,3253,148473,4207,70879,3734,77594,3316,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,32520,2658,16570,1964,15950,2004,88995,4302,11006,1790,4230,985,6776,1510,77989,4191,25882,2392,52107,3570,616948,8477,449701,8880,291649,6508,158052,5996,167247,6051,44623,3737,24273,2610,20350,2712,122624,4924,70170,3966,52454,4238,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,57003,4066,27558,2511,29445,3212,104314,4935,18170,1846,4949,1071,13221,1889,86144,4909,18712,2261,67432,4313,1347499,12605,1067712,11623,677810,9079,389902,7873,279787,7761,85130,5276,40662,3398,44468,3851,194657,6916,107839,4340,86818,5152,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,9632,1277,4466,870,5166,1042,14343,1571,2756,759,676,310,2080,681,11587,1320,2372,647,9215,1305,227201,5088,189863,5151,125817,4173,64046,3356,37338,2878,15063,1827,6032,1163,9031,1512,22275,1824,12412,1347,9863,1280,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,14749,1484,6444,942,8305,1157,27115,2479,3914,845,1316,421,2598,716,23201,2295,3427,817,19774,2140,438453,5413,356947,5219,214476,3986,142471,3751,81506,3610,26676,2110,12379,1558,14297,1646,54830,3088,24902,2315,29928,2270,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,27484,2574,10920,1667,16564,2015,43051,3257,10058,2046,3646,964,6412,1769,32993,2408,7356,1293,25637,2252,571926,7912,419678,6167,260123,4965,159555,4546,152248,5936,57347,3490,30831,2741,26516,2490,94901,4841,50746,2830,44155,3271,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,6406,1210,2792,638,3614,1003,14463,2168,2452,835,659,431,1793,734,12011,2001,1593,599,10418,1873,325032,5115,264572,4526,173245,4033,91327,3579,60460,3710,21769,2414,10254,1497,11515,1747,38691,3100,19065,1944,19626,2255,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,64009,3305,27438,2001,36571,2926,119113,4907,19819,2514,7072,1473,12747,1955,99294,4608,25168,2135,74126,4176,2020553,14123,1543871,11584,889307,9438,654564,9796,476682,9562,134609,6064,84381,5004,50228,3223,342073,7857,197041,5956,145032,5879,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,32224,3299,14800,1937,17424,2528,48559,3951,8659,1647,3085,835,5574,1319,39900,3581,10126,1623,29774,3422,408749,7109,308509,5823,201916,5091,106593,4312,100240,3723,33417,2439,16924,1799,16493,2142,66823,3348,37197,2495,29626,2728,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,200838,6375,82571,4223,118267,5190,363739,9276,54626,3645,21094,2216,33532,3387,309113,8240,91729,4663,217384,7267,4057377,19572,2975541,18097,1817628,14416,1157913,13134,1081836,13283,312129,8113,197986,6539,114143,5546,769707,11059,465503,8449,304204,8667,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,319298,9025,110914,4969,51451,3218,59463,4127,208384,7320,35252,3394,11967,1974,23285,2654,173132,6761,47078,2656,126054,6111,2172750,16961,1692960,15251,1066905,11332,626055,11488,479790,9799,136193,5617,71895,4182,64298,4214,343597,8299,186647,6523,156950,5891,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,3363,686,1588,476,1775,447,10460,1832,2058,808,411,232,1647,783,8402,1580,613,292,7789,1538,173977,3963,145653,3601,88370,2498,57283,2897,28324,2611,12050,1837,5594,1145,6456,1256,16274,1976,6444,1030,9830,1701,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,95006,4616,45067,2769,49939,3450,244764,6828,34895,3125,11739,1605,23156,2798,209869,6289,46299,3251,163570,5243,2583753,14984,2009713,14811,1292045,10624,717668,11549,574040,11437,179446,6417,96524,5072,82922,4157,394594,9997,211728,6819,182866,7976,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,42922,2332,19927,1701,22995,1765,74667,3049,12432,1537,4131,912,8301,1194,62235,2690,13710,1509,48525,2329,848927,6916,667851,5697,415490,5377,252361,3846,181076,5470,60716,3100,31551,2644,29165,2107,120360,4231,62606,2564,57754,3176,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,43581,3649,18359,2447,25222,2683,62542,4449,12701,2082,3522,961,9179,1886,49841,3865,8747,1184,41094,3573,860127,10332,687034,9311,443459,7448,243575,6217,173093,6796,58765,3925,31223,2835,27542,2439,114328,5221,61008,3269,53320,3489,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,96361,5022,48814,3144,47547,3267,204041,6916,34134,2891,10782,1477,23352,2545,169907,6227,39239,2794,130668,5640,2884652,16930,2268081,15442,1471227,10858,796854,10621,616571,11002,190746,6442,110707,4876,80039,4128,425825,8870,244836,7351,180989,5519,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,5973,1034,2491,694,3482,865,19702,2221,3112,951,811,602,2301,759,16590,2130,2857,955,13733,1957,231490,5299,173242,4965,110369,4108,62873,3143,58248,3097,17141,2075,10001,1592,7140,1374,41107,2985,21957,1893,19150,2074,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,45725,3231,22909,2632,22816,2241,112855,6548,16396,2076,7273,1414,9123,1732,96459,6284,27426,2811,69033,5338,1043036,10411,801604,10280,539193,7665,262411,6522,241432,6458,66984,4771,39423,3284,27561,3203,174448,6760,100923,3913,73525,4638,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,6678,959,3311,597,3367,683,13120,1555,2421,761,760,412,1661,641,10699,1330,2212,523,8487,1213,191437,4014,159051,3804,102653,2999,56398,2588,32386,2730,11829,1496,5844,940,5985,1127,20557,2128,8059,1007,12498,1849,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,79135,4494,35284,2777,43851,3454,148764,5981,22305,2644,8746,1555,13559,2021,126459,5580,31363,2889,95096,5185,1432445,15401,1123903,14156,719663,11001,404240,8616,308542,9220,92630,5127,53938,3753,38692,3327,215912,7188,126364,5963,89548,5253,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,344670,9882,123042,5859,221628,7968,514676,12339,77515,4922,29469,3712,48046,3725,437161,10906,99398,4682,337763,10770,5547819,27507,4258564,24795,2424679,20005,1833885,18235,1289255,20012,399689,11257,225171,8693,174518,7532,889566,15935,462933,11393,426633,10133,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,29548,2587,11565,1501,17983,2227,28960,3375,5037,1248,1639,574,3398,1086,23923,3098,3842,941,20081,2944,632987,6369,537333,5905,272830,4984,264503,5007,95654,5013,32766,3346,17086,2138,15680,2193,62888,4165,31541,2665,31347,2884,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,4086,802,2227,595,1859,525,9935,1418,1240,412,291,177,949,346,8695,1429,1795,659,6900,1333,147996,3267,121655,3166,80717,2419,40938,2117,26341,1916,10229,1440,4436,852,5793,1162,16112,1493,6802,867,9310,1353,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,54873,3872,24777,2490,30096,2932,116609,5653,15723,2125,5677,1271,10046,1674,100886,5238,21860,2459,79026,4759,1887338,15435,1489566,14077,882376,10992,607190,9231,397772,9767,117624,6118,65412,4625,52212,3777,280148,8380,155836,4930,124312,6546,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,57883,4147,25242,2597,32641,2880,93412,5248,17344,2151,4382,889,12962,2065,76068,5095,15921,2084,60147,4479,1573804,13718,1271393,12894,780465,10107,490928,8636,302411,7810,103183,5309,51632,3543,51551,4095,199228,6758,106055,4667,93173,4607,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,22900,2463,12819,1842,10081,1478,38857,3006,8446,1384,3701,1023,4745,1057,30411,2728,7620,1124,22791,2545,411112,6988,332790,6868,233797,5701,98993,4126,78322,4115,24834,2136,12235,1538,12599,1728,53488,3427,34954,2783,18534,2170,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,39186,2373,16922,1344,22264,2013,94258,4332,18250,2039,4185,942,14065,1679,76008,3791,9830,1310,66178,3497,1352433,10596,1094007,10127,698896,7181,395111,7420,258426,6980,95710,4492,43364,2960,52346,3097,162716,5173,78269,3498,84447,4121,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,4196,872,2451,681,1745,633,6783,1239,1075,520,308,262,767,434,5708,1092,572,320,5136,1061,138053,3888,112844,3878,69091,2867,43753,2884,25209,2448,11072,1538,5378,1141,5694,1284,14137,1768,7799,1374,6338,1114,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
