GEO_ID,B01001A_001E,B01001A_001M,B01001A_002E,B01001A_002M,B01001A_003E,B01001A_003M,B01001A_004E,B01001A_004M,B01001A_005E,B01001A_005M,B01001A_006E,B01001A_006M,B01001A_007E,B01001A_007M,B01001A_008E,B01001A_008M,B01001A_009E,B01001A_009M,B01001A_010E,B01001A_010M,B01001A_011E,B01001A_011M,B01001A_012E,B01001A_012M,B01001A_013E,B01001A_013M,B01001A_014E,B01001A_014M,B01001A_015E,B01001A_015M,B01001A_016E,B01001A_016M,B01001A_017E,B01001A_017M,B01001A_018E,B01001A_018M,B01001A_019E,B01001A_019M,B01001A_020E,B01001A_020M,B01001A_021E,B01001A_021M,B01001A_022E,B01001A_022M,B01001A_023E,B01001A_023M,B01001A_024E,B01001A_024M,B01001A_025E,B01001A_025M,B01001A_026E,B01001A_026M,B01001A_027E,B01001A_027M,B01001A_028E,B01001A_028M,B01001A_029E,B01001A_029M,B01001A_030E,B01001A_030M,B01001A_031E,B01001A_031M,NAME,B01001A_001EA,B01001A_001MA,B01001A_002EA,B01001A_002MA,B01001A_003MA,B01001A_003EA,B01001A_004MA,B01001A_004EA,B01001A_005MA,B01001A_005EA,B01001A_006EA,B01001A_006MA,B01001A_007EA,B01001A_007MA,B01001A_008MA,B01001A_008EA,B01001A_009MA,B01001A_009EA,B01001A_010MA,B01001A_010EA,B01001A_011MA,B01001A_011EA,B01001A_012EA,B01001A_012MA,B01001A_013EA,B01001A_013MA,B01001A_014EA,B01001A_014MA,B01001A_015MA,B01001A_015EA,B01001A_016MA,B01001A_016EA,B01001A_017EA,B01001A_017MA,B01001A_018EA,B01001A_018MA,B01001A_019EA,B01001A_019MA,B01001A_020EA,B01001A_020MA,B01001A_021MA,B01001A_021EA,B01001A_022MA,B01001A_022EA,B01001A_023EA,B01001A_023MA,B01001A_024EA,B01001A_024MA,B01001A_025EA,B01001A_025MA,B01001A_026MA,B01001A_026EA,B01001A_027MA,B01001A_027EA,B01001A_028EA,B01001A_028MA,B01001A_029EA,B01001A_029MA,B01001A_030EA,B01001A_030MA,B01001A_031EA,B01001A_031MA,state
0400000US18,5547390,10643,2733618,5930,166693,1711,182667,6045,178905,5596,111398,1452,78747,1985,194239,2384,169432,1548,172855,1428,349203,2560,383268,1657,367555,957,229815,621,113038,2399,35803,2305,2813772,6745,156502,1685,162143,4966,177958,5051,107735,1606,73210,2082,191107,2517,170286,1499,171804,1687,344194,1960,387270,1599,384168,1274,259378,573,146060,3127,81957,3073,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2837758,4198,1402384,3040,84103,869,89089,3098,95561,3211,55467,1027,39700,1655,102446,1732,85494,1190,90764,907,165414,1106,191076,1274,193855,708,119952,440,64656,1526,24807,1478,1435374,2795,81755,1066,86074,2827,87580,2524,52000,1039,43069,2042,95454,2181,82637,973,87749,1065,163481,1286,190262,1085,196314,636,131675,504,88407,2219,48917,2277,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2466138,7001,1221394,4931,80320,1858,85523,3910,80536,3443,49653,1376,36056,1832,91107,2106,79814,1476,83444,1247,148417,1835,157138,1366,159614,987,98622,706,50479,1655,20671,1711,1244744,3863,79747,1636,77483,3021,80422,3060,46082,1390,33605,2244,83610,2336,76390,1490,80378,1120,145507,1356,161070,1167,165501,1021,107825,777,68762,2096,38362,2010,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3858261,5024,1899678,3941,117131,1367,122749,4017,120775,3578,75733,1678,49300,2358,134672,2652,120416,1627,121342,1320,245828,1405,269443,998,253663,606,168658,321,76057,1930,23911,1921,1958583,3488,107858,1529,115332,4197,113584,4221,68484,1537,50439,2355,126266,2327,118800,1145,122486,1026,244991,1235,276866,1001,271359,610,190638,725,102044,2485,49436,2554,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2919142,5872,1442994,3991,87687,2116,86256,3934,91755,4002,53552,1582,37945,2555,97468,3276,101733,2128,104125,1896,183254,2579,198007,1800,193891,736,127240,684,60305,1890,19776,1798,1476148,4327,84519,2242,87618,4242,82577,4087,49740,1480,33613,2294,95934,2725,101458,2267,99309,1418,178634,1711,200975,1266,201856,1057,141203,499,80982,2445,37730,2348,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1260278,1558,615787,1503,29503,366,33346,2001,34580,2042,22868,457,15637,591,37677,706,35200,1005,34674,381,72324,424,94995,474,97121,232,66508,301,30363,1263,10991,1252,644491,1281,27810,409,30580,1809,33851,1755,21194,560,15749,876,35176,856,36400,614,35789,419,74439,279,98532,552,104390,669,70767,122,39575,1513,20239,1539,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3432582,12913,1684924,7142,91676,1857,96200,3512,99903,3520,62564,1276,46082,1519,107705,2267,118646,2261,111131,1627,203715,2885,255256,1686,238654,1299,152585,814,71266,1915,29541,1799,1747658,7629,89598,2215,92286,3690,97414,3010,59750,1170,41784,2120,104993,2358,109910,1605,109671,1532,206171,1980,263693,1660,250111,1210,169838,1093,95646,2083,56793,2100,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5347420,13679,2591223,7687,128830,1998,133404,4654,155365,4657,97545,1349,77100,1297,180643,2009,177463,2282,167886,1946,312499,2496,397380,2117,370288,1255,233668,1007,112507,2482,46645,2326,2756197,8168,123099,2001,130141,4139,144197,4801,92809,1162,76867,1335,181330,1745,178558,1729,166929,2044,324411,2418,418158,2075,397488,1471,268337,1062,158914,3007,94959,2915,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7816586,10212,3859600,5676,207849,1704,225737,5046,240791,4898,153113,1180,103910,1337,274230,1700,235058,1460,230803,1360,460616,1982,570500,1712,564408,989,358754,762,171652,2337,62179,2400,3956986,5708,197013,1514,216254,4684,230230,4382,146173,1166,99518,1419,261151,1903,224918,1429,226258,1342,455430,1630,574468,1677,586631,996,392573,921,225963,3364,120406,3349,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4606959,7887,2284838,5092,133898,1477,137966,3651,142198,3256,86571,1132,57531,1160,145355,1524,148276,1026,157209,1401,281860,1458,336995,1179,326039,729,194815,592,97663,1747,38462,1739,2322121,4212,127467,1271,128899,3532,137610,3336,81411,1005,57567,1284,141853,1697,142654,1129,152087,1202,274857,1653,337067,1561,330912,965,210948,486,126346,2202,72443,2236,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1761195,4009,868554,3442,52539,2071,51836,2908,57839,2910,32821,1812,27165,2565,57276,2290,53327,1533,53099,2099,110517,2020,118683,1499,115070,604,85158,465,41299,1441,11925,1513,892641,3125,46626,1621,54078,3083,52041,3212,31188,1572,26642,2577,51197,2851,53256,1589,51587,1526,109672,1800,118650,1277,122325,729,94028,500,55415,2087,25936,2117,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4990271,5990,2454365,4345,145480,1854,152809,4170,155667,4597,94086,1572,63448,2028,169418,2619,159349,1629,162013,1576,302529,1689,345226,1530,334055,906,221716,585,111041,2304,37528,2258,2535906,4090,136281,1630,143952,4568,149939,4599,92641,1508,63316,1931,164850,2050,156007,1646,161241,1667,296348,1884,350886,1442,352188,802,247106,667,147382,2731,73769,2721,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,914571,1553,459767,1367,24508,584,28103,1854,26635,1821,16760,654,12937,1160,32662,1291,28380,859,29293,402,53321,672,59885,600,69534,406,47902,334,22657,1040,7190,1064,454804,1397,24681,649,25692,1310,25501,1419,15118,568,10942,852,31767,1254,25902,786,28245,415,50700,600,59672,553,71223,548,46656,272,25439,1144,13266,1139,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1660976,5151,826336,3435,56033,1141,56144,2317,55396,2246,32337,1059,23508,1301,59217,1739,53598,1232,57781,983,102797,1021,107224,944,107575,650,66154,428,35966,994,12606,973,834640,3081,51206,922,53144,2156,52291,2035,30628,842,23088,1416,55542,1552,52845,929,56145,1047,97779,961,107434,860,110331,575,71303,611,47051,1593,25853,1515,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1931264,12232,983531,7339,52422,1750,59129,2949,60502,3032,35501,1618,19901,1523,59926,2181,67688,2123,68387,1930,132352,2542,140079,2146,129628,1486,100814,840,44719,1578,12483,1539,947733,6781,52025,1837,58845,2838,56001,3072,31467,1405,19596,1100,55520,1691,61696,2050,62875,1560,121753,2195,128741,2205,130942,1633,100955,1048,48691,2148,18626,1825,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1239410,2714,610773,1904,28964,539,33633,2135,36254,2184,23905,398,17891,811,41171,847,36478,630,34899,413,71467,740,99070,743,94378,396,58070,188,24817,1260,9776,1238,628637,1669,28415,641,31513,2123,34915,2073,22346,335,19044,1366,38484,1390,34712,546,34910,520,73846,528,100580,533,97110,544,62263,372,32809,1566,17690,1503,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6053656,22978,2965794,12666,160655,3277,173250,5604,189308,5179,119482,1917,75228,1468,185652,2608,181967,2663,176336,3245,366421,4132,463283,2932,423575,2158,262059,1446,132484,3072,56094,3016,3087862,12420,152967,2855,165083,5557,178191,5374,112278,1700,66933,1285,175800,2333,167962,2072,175511,2190,366284,2959,476271,3025,446745,2515,304980,1659,185606,4181,113251,4229,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1525459,15508,756506,8823,47200,2281,47390,3036,48934,3653,29448,1757,20316,1776,54159,2480,50050,2078,49792,2502,88241,2765,95168,2291,102907,1710,74759,1257,37584,1941,10558,1472,768953,8395,44414,2140,48479,3390,45201,2802,25979,1461,18676,1758,48834,2188,47299,2359,45772,2347,86839,2184,99835,2013,112174,1631,80733,1802,46261,2151,18457,2125,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12634312,30471,6180258,17750,332801,4186,339356,6311,358206,6412,222020,2648,167032,2453,423870,4068,438489,3669,408927,3719,764546,5163,916074,4542,859255,3697,552725,2477,283386,4590,113571,4342,6454054,15846,321269,3869,324188,5813,337946,5505,216223,2302,160620,2316,411213,3879,434294,3389,407093,3051,757302,4456,924017,4201,908766,3049,633543,2782,383943,5402,233637,5256,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6869207,14005,3368957,9267,186557,3407,202666,5450,216064,5882,120492,2099,92286,3122,237379,3369,213096,2870,204712,3114,444981,3990,484890,2671,444947,1735,325332,1300,149642,2780,45913,2627,3500250,7505,178667,3384,196030,6521,200870,6357,117963,2181,87673,3190,213063,3222,212744,2460,212968,2472,446810,3462,493400,2314,479921,1402,367065,1131,201091,3986,91985,3780,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654375,2212,334805,1633,21351,514,21395,1349,17070,1306,11161,584,11429,1012,32040,1065,25769,904,23825,520,38446,590,42058,328,44701,352,26111,348,13879,664,5570,664,319570,1355,19343,472,19004,1511,18033,1533,10556,468,10128,1191,26804,1183,21756,663,20853,307,35059,513,39645,370,42573,211,26038,44,18132,1185,11646,1187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9522264,7875,4674494,5373,262907,1764,286947,6904,293629,7213,186516,1269,123793,2100,309521,2378,302519,1887,290473,1974,576071,1988,673830,1305,666808,1118,419475,865,210416,3506,71589,3333,4847770,4673,249690,1747,268288,6015,283720,5637,177215,1250,121049,2094,298508,2363,292984,1600,288645,1579,575626,1563,686796,1485,699327,1173,473939,889,277875,5135,154108,5061,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2827481,6268,1397854,4054,86277,1365,90693,2916,85447,2809,53399,961,38298,1603,95493,1634,94517,1633,95678,1386,173517,1561,185970,1384,184558,584,127588,556,67211,1519,19208,1446,1429627,3669,79613,1180,84487,2813,81587,2807,48591,861,33764,1332,94661,1569,91072,1105,93725,874,171285,1527,187957,984,195419,720,143852,597,84142,2282,39472,2236,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
