GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001EA,C14003_001MA,C14003_002MA,C14003_002EA,C14003_003MA,C14003_003EA,C14003_004MA,C14003_004EA,C14003_005EA,C14003_005MA,C14003_006EA,C14003_006MA,C14003_007EA,C14003_007MA,C14003_008MA,C14003_008EA,C14003_009MA,C14003_009EA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012EA,C14003_012MA,C14003_013MA,C14003_013EA,C14003_014MA,C14003_014EA,C14003_015MA,C14003_015EA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018EA,C14003_018MA,C14003_019MA,C14003_019EA,C14003_020MA,C14003_020EA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023MA,C14003_023EA,C14003_024EA,C14003_024MA,C14003_025MA,C14003_025EA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028MA,C14003_028EA,state
0400000US13,9716948,7287,2391683,18018,87266,4501,617021,11309,642986,12425,358093,4790,188684,8208,244632,9816,132915,7945,120086,6435,388862,13164,46919,3945,66396,5325,66329,5137,41975,3407,27351,3128,50053,3882,42279,4868,47560,3941,6936403,17095,139859,6389,22480,2726,7710,1745,13992,2218,87075,4554,431719,8218,1199958,12824,5033610,12151,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1364015,2142,263316,6689,7396,1504,69564,2704,68289,3647,35037,1413,16665,1880,28456,2423,21972,2443,15937,2215,72223,4562,10293,1415,11754,1634,14884,1750,10092,1288,4093,989,6727,1300,7830,1653,6550,1103,1028476,5524,17772,1760,3624,878,1687,606,2416,929,11675,1548,69005,2671,181008,3562,741289,2527,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1569382,2680,387513,7672,5639,1213,101380,4329,114786,5041,63823,1806,29673,2447,33186,3148,23152,2929,15874,1881,58114,4217,8478,1469,11892,2170,8651,1303,5300,1314,4155,797,8935,1547,5521,1293,5182,1012,1123755,7534,32508,2852,10040,2178,1585,658,2101,638,13705,2072,68352,3892,182634,3820,812830,2969,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12417902,6279,2757655,16774,109898,4555,690387,9867,748761,9985,452611,3622,219480,5669,277375,8094,140280,6471,118863,5089,621996,14217,68055,4200,105966,5927,90885,4355,48845,3135,54823,3562,114455,6727,86208,4091,52759,3237,9038251,14249,148495,5113,31942,2974,11352,1868,14859,1776,80200,4131,510437,9868,1550958,8170,6690008,7212,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6351063,5115,1447872,12510,40236,3233,355195,8653,391047,9076,231928,3136,123426,4685,154124,5770,82982,3680,68934,4002,279271,8524,32412,2735,60851,3850,51869,3652,27048,2346,23950,2178,41331,3352,20548,2380,21262,2284,4623920,12948,99584,4143,27220,2791,7838,1630,12654,1948,44911,3380,282523,6202,739549,6066,3409641,6664,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2992054,3307,676983,8245,27915,2327,174790,4594,183320,4580,107850,2409,59015,3462,68851,3627,30463,2561,24779,2472,127112,6029,11124,1388,21486,2113,20447,2355,9621,1154,17228,1775,25485,2564,10633,1695,11088,1296,2187959,6800,39460,2286,6217,1378,3986,1116,4303,1064,19792,2157,128430,4452,349098,4386,1636673,4225,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2785340,3469,674659,8677,21518,2039,167655,5674,175671,5523,103221,2254,58532,3287,75887,4944,39623,3316,32552,2730,110830,5747,14411,1854,28263,2877,20089,2209,10453,1224,7080,1254,12741,2167,7991,1405,9802,1688,1999851,7508,44738,3202,10299,1441,3550,941,3938,839,20909,2297,124864,5076,339440,4359,1452113,3884,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4253594,4307,920740,10315,28981,2475,239646,6458,245870,6618,149656,2648,74561,3754,90339,4284,51696,3131,39991,2873,158203,7257,15941,1655,35534,3015,31786,2148,16084,1559,12939,1735,20675,2505,10776,1485,14468,1774,3174651,9637,69847,3634,12275,1793,4524,1207,5296,1170,33727,2628,198732,4593,500434,5512,2349816,5359,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4469571,5373,952287,12838,41063,2936,249306,6863,252328,7807,141888,3766,73816,4090,104740,5759,52724,4135,36422,2849,227220,8695,22403,2508,57161,3964,52431,3587,30945,2906,13987,1740,21157,2634,16990,2218,12146,1653,3290064,11761,61883,4119,11013,2012,5243,1622,9015,1467,39768,3136,220736,7904,590730,6675,2351676,6653,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293060,1579,248414,4725,7469,1306,61458,2991,67586,2937,40793,1335,19746,1606,21662,1993,14132,1902,15568,1930,48517,3274,5208,963,6933,1539,7040,1240,5864,1138,6394,1122,8459,1457,4201,1021,4418,1043,996129,4201,13211,1285,3439,891,1026,597,916,347,8020,1079,48429,2153,133950,2514,787138,2585,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5763330,3814,1272657,13595,36769,2779,305177,7700,328861,6780,192856,3706,96543,4180,140760,5485,90538,4955,81153,4538,290501,8940,41245,3008,51849,4569,46254,3036,29897,2412,21412,2142,32088,2846,32551,3123,35205,2762,4200172,11644,76192,4173,15715,2428,6518,1431,6765,1509,39736,3519,231880,5364,704371,7491,3118995,5768,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6528886,4288,1288391,11454,42253,3514,318543,7594,363864,7892,215485,2484,104371,4468,125635,6385,65221,4559,53019,3640,449287,10171,45504,2695,38723,3477,35075,3302,28156,2242,72327,4251,123792,4802,67662,5098,38048,3102,4791208,10810,61688,4010,12505,1514,5871,1233,6496,1487,31339,2895,242908,6391,795832,6471,3634569,5809,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9571271,5277,2227664,13668,71057,3420,516133,7710,568873,9196,357480,3245,186396,4103,279991,6909,135689,4463,112045,4668,327951,9439,36072,2811,71123,4354,61987,3721,33539,2745,25696,2345,41172,2898,27297,2714,31065,1979,7015656,13662,123169,4914,21516,2122,12187,1702,11894,1433,64151,3092,408310,7247,1033326,6129,5341103,6237,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252805,3642,1168861,9175,40150,2929,303604,6267,316224,6197,188772,2545,91188,3062,109326,4643,68742,4184,50855,3224,229212,7398,22283,1523,43333,3081,37719,2920,18606,1773,25168,2671,37217,3389,22104,2075,22782,2080,3854732,8884,80602,3541,16278,1929,5678,1233,5491,1132,25498,2223,213085,5108,660127,5529,2847973,4945,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2881773,4195,700924,9344,28159,2884,171629,5473,185890,4320,103770,2786,69702,4359,74914,4623,37633,3890,29227,2853,105728,5645,11943,1858,24174,2825,23502,2302,14219,1911,7232,1721,8918,1442,6150,1364,9590,1672,2075121,8841,39599,3395,9551,1583,3719,1096,4092,937,24920,2629,125130,5032,339968,6224,1528142,5241,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5843961,4074,1246485,10609,34142,2595,318232,7131,336463,7791,202644,3229,99793,4060,132500,5275,67440,4355,55271,3963,291166,10636,31587,3082,55385,4595,49326,3511,26301,2254,23744,2181,44813,3674,34084,3411,25926,2398,4306310,10323,86867,4266,17616,2162,5149,1304,9162,1702,39946,3102,253524,6149,693178,6826,3200868,6348,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,988349,1611,208659,4619,5343,1016,54084,2871,56040,2430,31559,1117,16250,1391,24691,2329,11317,1483,9375,1227,28107,2871,4945,1041,6855,1357,4840,971,3424,776,1849,694,3321,1151,1445,561,1428,429,751583,4340,14257,1436,5020,1022,1543,636,1482,616,10405,1417,46591,2809,115513,2566,556772,2517,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1803373,2694,428113,6368,12433,1461,110528,3496,112785,3502,65910,1849,37487,2502,44830,3041,25702,2234,18438,1486,73485,4004,8450,1266,16087,2144,14027,1669,7379,1028,6482,1390,8224,1447,7913,1180,4923,928,1301775,6106,31355,1942,7246,1147,1732,555,1815,753,11048,1148,80854,3845,220982,3543,946743,3012,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2736916,3379,618987,7967,15538,2128,164995,5257,167230,5767,101808,1757,40084,2151,55264,4045,42168,3996,31900,3207,80696,4962,9476,1694,17053,2531,14322,1885,6370,1154,3442,1035,6475,1721,10908,1662,12650,1837,2037233,7345,48538,3111,8842,1523,2938,936,3238,917,23870,1698,127835,4121,352603,4661,1469369,4272,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1290944,1909,249588,5072,6424,1229,61215,3164,69847,2939,44319,1422,23762,1849,22961,2319,9829,1522,11231,1816,65086,4075,7417,1189,9213,1425,6764,1305,6278,1180,7990,1364,14456,1751,6841,1698,6127,1132,976270,4181,15372,1742,2785,828,719,380,1064,395,9113,1281,49941,2176,137929,2471,759347,2387,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8628695,5850,1861761,12234,77947,4513,466621,9370,513167,9222,307764,3287,146800,4076,189107,5915,86466,4958,73889,3570,410898,10415,65600,3622,68428,3761,51858,3371,40405,2863,32557,2802,67677,3826,46274,3845,38099,2405,6356036,12260,79141,3949,15939,2229,7948,1451,7899,1311,42248,2953,319658,5665,1014598,7783,4868605,4822,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2005740,3551,502064,7955,16010,2511,122839,4779,126256,4538,72385,1982,39806,2922,50715,3368,40857,3543,33196,3423,58735,4389,6974,1471,12559,1996,11701,1789,6246,1170,3159,928,4930,1304,4683,1228,8483,1508,1444941,7588,32600,2524,6520,1514,2427,798,3729,995,17522,2341,95540,4075,230716,4920,1055887,4647,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19062160,9613,3734855,20693,166232,6621,950873,11006,991881,12644,606881,4730,297807,6470,397429,9906,186947,6741,136805,5153,1140068,16690,122751,4981,157353,6557,151770,6072,93612,3950,137554,4683,239936,7971,143365,5127,93727,5161,14187237,17444,209242,7042,41933,3217,22053,2700,26625,2435,105893,4564,802723,10184,2515536,8530,10463232,8293,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9592631,6714,2183723,17328,58342,3676,547910,10405,588571,10836,334011,3988,182755,6963,223509,7589,129324,5697,119301,5666,372332,12012,49992,3036,72654,4669,58571,4048,31561,2489,31393,2838,49559,3776,35908,3091,42694,3095,7036576,14881,141875,5827,31805,2873,12938,2671,11005,1766,72713,4979,431530,8208,1114434,9332,5220276,10191,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,709716,1582,165911,3920,4587,1036,42289,2179,38865,2533,22792,939,17250,1710,23137,2507,10280,1590,6711,2100,16695,1870,1973,576,4187,994,2417,619,1644,537,1694,563,2645,765,702,306,1433,618,527110,4028,13651,1462,3039,951,671,366,1645,673,5826,1153,42554,2638,97011,1684,362713,2758,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11190481,5938,2389515,18841,73972,4199,593897,11199,632201,11258,396498,4323,192813,5107,240083,7375,142615,5958,117436,5925,511846,12545,51749,3389,102746,5292,99837,5681,52227,3619,50122,3396,70184,4765,39655,2783,45326,3423,8289120,15781,160032,5479,39351,3187,14101,2117,15347,2012,75010,4048,472851,7755,1285100,8729,6227328,7466,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3719468,3530,888008,9287,33851,2398,243546,4535,231799,4868,137343,2040,71308,3117,82488,4335,48408,3024,39265,2665,109979,4918,11406,1252,21827,2280,21679,2094,12144,1257,9187,1199,13607,1628,10018,1285,10111,1586,2721481,8014,59958,3072,9280,1337,5382,1310,5495,896,31587,2329,187696,4581,469190,4198,1952893,4451,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3837169,3681,815312,9912,18375,1935,195632,6697,217649,6559,130908,2629,60216,2800,85010,4969,58457,3997,49065,3517,141182,7818,20494,2108,30883,3316,22974,2618,10718,1638,10525,1487,18615,2308,13658,1992,13315,2064,2880675,9065,54529,3186,14155,1673,4384,1473,4944,1563,28047,2898,162154,5611,468625,6226,2143837,5177,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367779,6252,2297289,18976,63651,3952,575133,10581,661015,10215,397101,4520,189947,6088,222967,6976,102877,5252,84598,4280,713956,14438,68301,3680,115575,5577,108413,5325,60641,3401,91009,3966,140118,5279,71597,4722,58302,3667,9356534,15164,160078,5181,40645,3386,12397,2152,17798,2318,81449,4439,502676,8664,1461477,6951,7080014,7771,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1024485,1736,199594,5523,6946,1516,46876,2955,51849,3167,31277,1311,16858,1628,24652,2404,11601,2127,9535,1526,67764,4834,4744,1010,7734,1355,8327,1560,7096,1246,10403,1576,19375,2499,5552,1107,4533,1489,757127,4449,12478,1573,2797,932,662,345,1081,539,7548,1476,37911,2167,120948,2270,573702,2621,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4668976,4421,1023586,10589,30897,2474,265246,7563,268842,7938,160004,2856,84243,3843,108553,4808,55436,3916,50365,3226,183509,7960,25899,2499,33655,3672,29505,3353,14758,1581,17972,2256,26472,2886,14978,1940,20270,2323,3461881,9310,66626,3899,12684,2287,6487,1581,5575,1479,38033,3311,212596,5963,548123,7306,2571757,6994,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
