GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001EA,B23022_001MA,B23022_002EA,B23022_002MA,B23022_003MA,B23022_003EA,B23022_004MA,B23022_004EA,B23022_005MA,B23022_005EA,B23022_006MA,B23022_006EA,B23022_007EA,B23022_007MA,B23022_008EA,B23022_008MA,B23022_009MA,B23022_009EA,B23022_010MA,B23022_010EA,B23022_011MA,B23022_011EA,B23022_012EA,B23022_012MA,B23022_013EA,B23022_013MA,B23022_014MA,B23022_014EA,B23022_015MA,B23022_015EA,B23022_016MA,B23022_016EA,B23022_017EA,B23022_017MA,B23022_018EA,B23022_018MA,B23022_019EA,B23022_019MA,B23022_020MA,B23022_020EA,B23022_021EA,B23022_021MA,B23022_022EA,B23022_022MA,B23022_023EA,B23022_023MA,B23022_024EA,B23022_024MA,B23022_025MA,B23022_025EA,B23022_026MA,B23022_026EA,B23022_027MA,B23022_027EA,B23022_028EA,B23022_028MA,B23022_029EA,B23022_029MA,B23022_030EA,B23022_030MA,B23022_031MA,B23022_031EA,B23022_032MA,B23022_032EA,B23022_033EA,B23022_033MA,B23022_034EA,B23022_034MA,B23022_035EA,B23022_035MA,B23022_036MA,B23022_036EA,B23022_037MA,B23022_037EA,B23022_038MA,B23022_038EA,B23022_039EA,B23022_039MA,B23022_040EA,B23022_040MA,B23022_041EA,B23022_041MA,B23022_042MA,B23022_042EA,B23022_043MA,B23022_043EA,B23022_044MA,B23022_044EA,B23022_045MA,B23022_045EA,B23022_046MA,B23022_046EA,B23022_047MA,B23022_047EA,B23022_048MA,B23022_048EA,B23022_049MA,B23022_049EA,state
0400000US13,6632341,6354,3249033,5606,2474062,13620,2067964,16064,1759939,16460,32189,2868,79985,5466,73562,5761,62258,5211,60031,4187,330641,11195,138944,6901,8575,1451,34054,3496,44743,3914,41851,3426,62474,5204,75457,5011,19753,3070,486,319,5127,1333,9377,1445,10356,1472,30358,2849,774971,14320,3383308,5428,2288264,13717,1640594,14692,1383342,14674,27595,2627,67770,4769,62335,4037,47987,4148,51565,3994,522702,11921,258555,9166,12581,1838,53173,4180,71440,4878,56183,3700,70770,4753,124968,6287,29784,2807,3431,939,9641,1344,16181,2142,20124,2559,45807,3194,1095044,14497,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,915870,1750,474011,1592,385048,3684,318693,4525,280438,5006,4408,1042,10508,1734,8648,1447,6984,1438,7707,1491,53053,3869,25763,2686,1458,562,5036,981,7513,1570,5587,1299,7696,1491,13302,1778,5603,1170,204,182,820,486,1812,609,1621,612,3242,810,88963,3651,441859,1448,325176,5489,234053,4862,202464,5037,3862,754,8545,1134,6774,1412,6289,1322,6119,1150,70829,3840,39011,2861,2643,713,7588,1120,7389,1307,7123,1386,7075,1408,20294,1852,6091,1088,490,264,1005,403,3071,766,3676,908,5961,1090,116683,5374,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1015148,3062,509295,2795,420888,4824,347787,6214,284007,5866,7076,1418,15532,1975,13994,1930,12044,2088,15134,2642,56452,4159,25923,2660,2305,972,5185,1271,7373,1626,7042,1394,8624,1606,16649,1808,3720,947,187,209,1330,711,2286,1039,2668,1012,6458,1227,88407,4511,505853,2430,362850,5492,227124,6780,186077,6864,3776,963,11685,1592,9570,1696,9570,1709,6446,1255,105542,4371,60752,3835,3207,953,10055,1523,12188,1637,8905,1376,10435,1764,30184,3218,7673,1467,571,455,2286,666,4113,952,4896,1223,10645,2240,143003,5746,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8453074,5045,4204225,4223,3374025,13627,2789619,14143,2362699,14302,44576,3549,110574,5312,109666,5108,77400,4293,84704,3501,469158,10428,214531,7440,11443,1625,39811,3108,67593,4456,59144,3836,76636,4324,115248,5275,24958,2291,2793,680,7260,1089,13919,1690,19737,2456,46581,3211,830200,13061,4248849,4205,3073413,14200,2101558,13278,1776105,14720,35624,2613,96358,4553,80017,4810,54823,4156,58631,3402,772898,12622,436113,10187,21256,2030,69438,4013,84850,4336,72860,4640,88381,4161,198957,6342,55351,4001,4826,946,16188,1918,28449,2486,31250,2558,62893,3230,1175436,14537,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4250543,4859,2115317,3945,1703278,9616,1412463,12528,1185164,11608,23362,2413,62584,4252,55575,3982,39999,3434,45779,3504,230148,7342,101919,5642,6757,1154,21996,2576,30717,3013,29319,2819,39440,2951,60667,3950,13456,2051,1434,585,4308,704,7906,1477,8546,1565,25017,2318,412039,10256,2135226,4177,1561251,10662,1049769,12623,872624,11487,18278,2480,50033,3707,44937,3846,29040,3173,34857,2594,415357,8578,218700,6874,11543,1521,38518,2824,53601,3266,42376,3086,50619,3488,96125,4704,23777,2280,3873,996,8953,1264,13524,1944,14733,1618,31265,2602,573975,10147,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1973004,3252,998365,3030,860444,5272,716553,6029,616380,5822,11901,1313,27093,2316,24589,2477,15689,1685,20901,2182,104989,3534,47583,3153,2662,757,11254,1643,13649,1625,12012,1682,17829,1832,38902,2619,9104,1501,1076,411,3838,805,5752,1178,4670,1076,14462,1983,137921,5077,974639,2962,789813,5696,538167,6561,462055,6643,8532,1276,25254,2051,18406,2209,12065,1633,11855,1617,191657,5115,102764,3588,5372,885,20434,1848,22499,2217,19636,2010,20952,2305,59989,3342,16521,1980,2102,647,6494,1302,9979,1425,8762,1161,16131,1458,184826,5072,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1842200,3637,931707,3671,784536,5928,657073,6522,562573,6104,8346,1415,24824,2457,20793,1939,20468,2191,20069,2165,101789,4247,40777,2735,2187,723,8626,1344,12966,1582,14669,1766,22564,2848,25674,2188,6866,1134,388,245,1400,557,3704,868,4596,992,8720,1244,147171,5136,910493,3325,690832,6791,481535,6640,404266,6352,7334,1298,22722,1985,20333,2439,13708,1610,13172,1789,164884,5118,86141,4286,4144,986,14146,1727,24555,2401,16944,2466,18954,1992,44413,3215,11256,1442,1328,442,4105,1044,7580,1343,6487,1276,13657,1581,219661,6900,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2856129,4335,1424354,4018,1075046,9096,892750,9786,748763,9013,14029,1797,33988,2804,35347,2964,33292,2860,27331,2517,149366,5877,63737,3787,3231,897,13626,1755,23324,2009,20852,2225,24596,2057,32930,2761,8169,1405,179,164,2322,810,3319,1023,4398,860,14543,1803,349308,9200,1431775,3467,970224,7530,675915,8680,556288,8303,9988,1472,32294,2661,31007,2790,22464,2299,23874,2441,242537,7531,126063,6161,7613,1609,23082,2202,27933,2646,25465,2357,32381,2880,51772,3584,12769,1835,1573,553,4148,892,7381,1230,8619,1304,17282,2220,461551,7512,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3024654,5577,1491354,4397,1103198,8043,945471,9867,800070,10019,12122,2080,33730,2867,39781,4143,31533,3552,28235,2668,130410,6171,56323,4302,2867,851,13201,2011,16989,1987,16735,2263,24295,2903,27317,2955,8082,1419,221,211,2067,873,2283,682,3420,1121,11244,1781,388156,9076,1533300,4442,1023004,9953,737908,9979,628622,9748,9902,1479,29522,2641,24957,2558,21996,2694,22909,2649,237675,6662,123269,5948,5861,1269,19120,1981,28732,2801,25770,2855,34923,3612,47421,3620,15639,1941,1197,581,3080,800,4913,943,6845,1206,15747,2234,510296,10543,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,859680,1666,422914,1803,348108,4362,282779,5244,230228,5358,4574,981,12561,1446,16066,1988,9738,1409,9612,1451,53181,3371,23453,2154,1358,418,6062,1207,6549,1021,8733,1453,7026,1124,12148,1526,2793,875,424,240,820,369,1383,446,2002,608,4726,867,74806,4050,436766,1730,334778,4272,218790,4525,180609,4639,2907,588,10343,1314,9046,1256,8523,1690,7362,1154,93575,4052,48758,3072,3545,945,8369,1385,10306,1442,9788,1238,12809,1847,22413,2122,5456,1118,452,281,2485,811,3019,835,4307,1104,6694,1254,101988,4406,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3952972,4377,1927410,3340,1572153,8729,1327896,10164,1148735,11145,21739,2596,49093,3477,41226,3556,32434,2856,34669,2813,192792,6744,83452,4780,5021,1048,17640,1820,25408,2016,23577,2243,37694,2868,51465,3213,12816,2023,937,393,3013,710,5170,1264,7875,1487,21654,2197,355257,8220,2025562,2893,1537823,8768,1129206,10867,955194,10914,17775,1862,56315,4099,38506,2748,30330,2547,31086,3003,331757,8031,169412,5923,10498,1780,30470,2515,38258,3279,39484,3341,43635,3072,76860,4042,18345,1964,2008,624,6681,1420,10794,1477,11150,1459,27882,2362,487739,9049,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4504629,3863,2209607,3083,1820734,10485,1490411,12043,1250138,11970,25134,2208,64114,4414,57573,3954,45715,3806,47737,3475,252528,8668,110655,6764,7099,1510,22635,2368,34210,2981,33790,3064,44139,2974,77795,4224,19334,2214,2139,712,4748,1001,12388,1977,11879,1567,27307,2393,388873,10194,2295022,2980,1781897,10310,1156149,11837,967280,11247,19519,2121,54581,3484,44765,3805,33056,2771,36948,3327,485625,9939,276901,8937,15035,1738,49270,3493,57226,3001,41537,3585,45656,4300,140123,5558,34636,2755,4232,871,14807,1818,21337,2368,23198,2215,41913,2816,513125,10297,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
