GEO_ID,C27001_001E,C27001_001M,C27001_002E,C27001_002M,C27001_003E,C27001_003M,C27001_004E,C27001_004M,C27001_005E,C27001_005M,C27001_006E,C27001_006M,C27001_007E,C27001_007M,C27001_008E,C27001_008M,C27001_009E,C27001_009M,C27001_010E,C27001_010M,C27001_011E,C27001_011M,C27001_012E,C27001_012M,C27001_013E,C27001_013M,C27001_014E,C27001_014M,C27001_015E,C27001_015M,C27001_016E,C27001_016M,C27001_017E,C27001_017M,C27001_018E,C27001_018M,C27001_019E,C27001_019M,C27001_020E,C27001_020M,C27001_021E,C27001_021M,NAME,C27001_001MA,C27001_001EA,C27001_002MA,C27001_002EA,C27001_003EA,C27001_003MA,C27001_004MA,C27001_004EA,C27001_005EA,C27001_005MA,C27001_006MA,C27001_006EA,C27001_007MA,C27001_007EA,C27001_008MA,C27001_008EA,C27001_009MA,C27001_009EA,C27001_010EA,C27001_010MA,C27001_011EA,C27001_011MA,C27001_012MA,C27001_012EA,C27001_013MA,C27001_013EA,C27001_014MA,C27001_014EA,C27001_015MA,C27001_015EA,C27001_016EA,C27001_016MA,C27001_017MA,C27001_017EA,C27001_018MA,C27001_018EA,C27001_019MA,C27001_019EA,C27001_020MA,C27001_020EA,C27001_021EA,C27001_021MA,state
0400000US23,1315996,592,638706,2018,129921,1107,122037,2078,7884,1689,401838,1536,338567,4456,63271,4008,106947,923,106608,917,339,157,677290,1903,127469,1236,119061,2238,8408,1795,420991,1561,367571,4003,53420,3738,128830,1046,128621,1056,209,183,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,689300,2849,667623,4344,21677,3140,1796563,2440,1562557,8699,234006,8776,346113,1566,342699,1764,3414,913,3053871,3348,660467,2728,639549,3821,20918,3007,1940871,2385,1763942,7494,176929,7344,452533,1907,446209,2210,6324,1276,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,707534,1873,696230,2756,11304,2070,2094170,2328,1972570,6866,121600,6163,422735,1747,420894,1945,1841,707,3443909,2587,679864,2051,669857,2852,10007,2250,2209751,2094,2138134,5067,71617,4958,554294,1867,551941,2011,2353,818,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,1134854,2770,1090742,3947,44112,3633,2994165,2607,2569546,10227,424619,10320,659502,1732,657071,1833,2431,663,5010100,3364,1085086,2441,1045944,4736,39142,3975,3093101,2331,2769387,8746,323714,8286,831913,1901,829203,2067,2710,667,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,655128,2555,630598,3682,24530,2824,1687188,2285,1531348,6206,155840,6117,335407,1721,334491,1720,916,452,2720488,3565,625663,2517,601176,3843,24487,2357,1682824,2184,1573287,5138,109537,4995,412001,1848,410054,2033,1947,694,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,375934,3670,357671,4246,18263,2421,851164,2849,648489,7999,202675,7440,178790,1599,178139,1636,651,367,1521200,4278,353868,3638,333299,4380,20569,2988,930980,2761,750280,7664,180700,7541,236352,1580,235080,1744,1272,566,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,708049,3536,657303,5709,50746,4431,1792812,3836,1481653,10404,311159,9760,395596,1886,394133,1954,1463,475,3054149,4191,679512,3402,630286,4749,49226,4447,1876627,3576,1597041,9197,279586,8419,498010,2401,496312,2408,1698,631,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,114739,1366,104983,2344,9756,2106,308665,1943,243632,3418,65033,3537,79343,691,79064,705,279,157,505369,1886,109312,1479,100647,1962,8665,1419,309886,1372,250751,3471,59135,3375,86171,745,85718,861,453,349,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,240307,1769,227548,2761,12759,2030,563910,2002,483086,3711,80824,3493,115413,852,115210,832,203,175,934054,2210,226283,1646,214247,2598,12036,1895,563893,1492,490836,3488,73057,3524,143878,991,143551,982,327,365,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,339019,1684,306943,3621,32076,3218,873435,2052,676652,7443,196783,7311,187328,868,184018,1396,3310,1179,1405750,2245,322615,1745,290959,4209,31656,4311,874448,1707,715349,7267,159099,7148,208687,1036,204958,1491,3729,1068,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,135849,1264,130703,1664,5146,1331,417858,1648,357850,3959,60008,3819,91501,773,91185,781,316,222,666713,1844,130984,1158,124429,1862,6555,1579,425686,1339,377767,4034,47919,3945,110043,890,109531,922,512,354,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,1024044,2309,979327,4773,44717,4215,2722701,2401,2251724,10335,470977,10379,544568,1636,536960,2248,7608,1625,4539656,3088,983318,2180,936193,4508,47125,4338,2828797,1773,2442871,10390,385926,9857,727541,1580,718483,2138,9058,1529,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1005401,3267,253955,2606,236830,3571,17125,2540,609403,2600,472600,5930,136803,6298,142043,1125,139536,1365,2507,862,1044968,2969,244725,2426,225448,3763,19277,2630,629123,1945,510009,5287,119114,4959,171120,1200,168197,1565,2923,1052,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,2150018,2766,2078770,6393,71248,5919,6072759,4101,5189842,16182,882917,15156,1193647,2645,1180876,3485,12771,1930,10083124,4395,2067060,3412,2000783,6590,66277,6050,6412911,3688,5763914,14316,648997,14351,1603153,2622,1588804,3343,14349,2059,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,1169105,5992,1108794,6460,60311,4960,2906020,5759,2296899,13698,609121,13639,620246,2087,617421,2175,2825,763,5056777,6442,1117560,5641,1058793,7483,58767,4568,3139188,3671,2600152,13037,539036,12675,800029,2574,794035,2802,5994,1294,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,84298,1608,77135,2293,7163,1829,237245,1849,211336,2655,25909,2308,45473,650,45336,692,137,138,357435,2171,82893,1743,78514,1945,4379,909,221123,1320,202007,2364,19116,2353,53419,449,53225,480,194,155,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,1348228,3482,1284477,4756,63751,4041,3463646,4066,2991774,12009,471872,12210,758258,2246,753519,2403,4739,1120,5850677,5119,1283253,3571,1220865,6549,62388,5382,3597491,3589,3250090,10027,347401,9287,969933,3063,964879,3259,5054,1106,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,489000,2179,446934,3728,42066,3127,1132000,2291,874210,6210,257790,6122,240782,1512,239600,1558,1182,391,1936184,3039,461123,2408,420938,3435,40185,2905,1173044,2185,932448,5123,240596,4705,302017,1541,300324,1641,1693,500,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,437888,2873,417684,3689,20204,2749,1214060,2825,1020899,7671,193161,7367,284028,1631,282725,1724,1303,559,1995330,3943,419196,2907,400367,3959,18829,2912,1235567,2740,1087854,5999,147713,5769,340567,1667,339116,1729,1451,816,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,1374804,3208,1304262,5721,70542,4935,3849848,3141,3336071,13043,513777,13131,891894,2485,887387,2717,4507,998,6466269,4310,1318270,3015,1249695,4880,68575,4342,3984011,2568,3581927,9390,402084,9406,1163988,2509,1158896,2545,5092,929,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,109085,1203,105907,1413,3178,1025,324722,1422,283106,3248,41616,3363,67783,859,67481,956,302,321,538199,1619,103186,1179,99257,1455,3929,1152,342833,1383,315334,3041,27499,3188,92180,983,91585,1095,595,480,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,551156,4216,520013,5816,31143,3853,1393273,3746,1091289,10625,301984,10622,331295,1847,329357,1805,1938,701,2458018,5175,529623,4526,500783,5112,28840,3437,1515363,2914,1239182,8841,276181,9114,413032,1651,411561,1725,1471,561,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,107114,1413,101342,1764,5772,1139,252921,2094,214819,3078,38102,2565,56506,724,56129,807,377,292,418862,2625,102472,1731,96332,2126,6140,1195,250241,1975,218917,2703,31324,2220,66149,882,65933,876,216,159,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,760619,4096,721526,5631,39093,3514,1935605,4067,1555809,10267,379796,10220,423945,1757,422600,1761,1345,500,3328568,5438,729001,4392,690481,5339,38520,3640,2065432,3436,1750353,10232,315079,10146,534135,2265,531649,2367,2486,882,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,3629052,8207,3238503,13437,390549,12100,8047859,8144,5881838,23680,2166021,23285,1338660,3709,1314553,3605,24107,2311,13470267,9186,3477675,7325,3084286,10364,393389,10649,8319135,5890,6280555,24592,2038580,23066,1673457,4126,1638626,5075,34831,3139,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,464369,1862,422055,4891,42314,4615,860622,2378,711935,6158,148687,6178,134351,1005,133634,1038,717,574,1456961,2518,437942,1965,395488,4494,42454,3959,862193,1748,732133,6666,130060,6243,156826,1079,155535,1204,1291,520,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,62920,964,61882,1004,1038,363,194330,838,177564,1755,16766,1590,47769,731,47699,747,70,91,315434,1217,58552,954,56950,1064,1602,658,201520,995,190343,1672,11177,1283,55362,503,55299,505,63,83,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,950309,4099,895361,5826,54948,4324,2481593,5291,2078259,12097,403334,11932,493814,2629,490187,2631,3627,1036,4189168,5708,914429,4729,862275,6479,52154,4835,2648055,4554,2287170,11882,360885,11364,626684,2377,617996,2566,8688,1360,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,818842,3252,779723,4714,39119,3150,2187766,4545,1868389,11446,319377,10543,442581,1831,439682,1951,2899,863,3505617,3843,782187,2930,746379,4125,35808,3341,2194697,2625,1953539,9388,241158,8852,528733,1971,524440,2148,4293,1033,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,196202,2376,191532,2735,4670,1240,555089,2214,471653,4770,83436,4331,144746,966,144705,971,41,59,924799,2865,186023,2430,179256,2691,6767,1943,563589,2059,502596,4282,60993,4042,175187,951,175004,940,183,140,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,662366,2466,633132,3496,29234,2608,1766015,2397,1562293,7115,203722,6454,380718,1397,379025,1513,1693,667,2875626,3189,635426,2391,607049,3681,28377,2996,1774457,2535,1620917,5510,153540,5220,465743,1766,464586,1699,1157,434,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,70138,1861,66759,2131,3379,770,184024,1835,152511,3181,31513,2854,36804,644,36216,672,588,473,283832,2423,67158,1563,62400,1813,4758,1536,175438,1689,146970,2789,28468,2071,41236,794,41194,801,42,54,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,402669,3108,389439,4121,13230,2631,1016500,1443,899825,6117,116675,5995,264143,1004,262543,1149,1600,830,1838041,3476,369415,3157,356423,3689,12992,2320,1122384,1096,1053161,4332,69223,3985,346242,1385,343766,1549,2476,537,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
