GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001MA,B08524_001EA,B08524_002EA,B08524_002MA,B08524_003MA,B08524_003EA,B08524_004EA,B08524_004MA,B08524_005EA,B08524_005MA,B08524_006MA,B08524_006EA,B08524_007MA,B08524_007EA,B08524_008EA,B08524_008MA,B08524_009EA,B08524_009MA,B08524_010EA,B08524_010MA,B08524_011MA,B08524_011EA,B08524_012MA,B08524_012EA,B08524_013EA,B08524_013MA,B08524_014MA,B08524_014EA,B08524_015EA,B08524_015MA,B08524_016EA,B08524_016MA,B08524_017MA,B08524_017EA,B08524_018EA,B08524_018MA,B08524_019EA,B08524_019MA,B08524_020EA,B08524_020MA,B08524_021EA,B08524_021MA,B08524_022MA,B08524_022EA,B08524_023MA,B08524_023EA,B08524_024EA,B08524_024MA,B08524_025EA,B08524_025MA,B08524_026EA,B08524_026MA,B08524_027MA,B08524_027EA,B08524_028MA,B08524_028EA,B08524_029MA,B08524_029EA,B08524_030EA,B08524_030MA,B08524_031EA,B08524_031MA,B08524_032MA,B08524_032EA,B08524_033MA,B08524_033EA,B08524_034MA,B08524_034EA,B08524_035EA,B08524_035MA,B08524_036EA,B08524_036MA,B08524_037MA,B08524_037EA,B08524_038EA,B08524_038MA,B08524_039MA,B08524_039EA,B08524_040MA,B08524_040EA,B08524_041EA,B08524_041MA,B08524_042MA,B08524_042EA,B08524_043EA,B08524_043MA,B08524_044MA,B08524_044EA,B08524_045MA,B08524_045EA,B08524_046EA,B08524_046MA,B08524_047MA,B08524_047EA,B08524_048EA,B08524_048MA,B08524_049EA,B08524_049MA,state
0400000US13,4417396,21376,1593702,22417,743876,15033,1079656,15151,398364,9867,575975,11909,25823,2645,3520840,22401,1296028,21331,571456,13315,885016,14863,289068,9412,461955,11349,17317,2570,444548,11382,120129,6258,82873,6313,91307,5457,78555,5104,70980,5540,704,640,93619,6864,27546,2942,27487,3305,21545,2515,6244,1266,10331,1712,466,372,68078,4122,19095,2488,22226,2803,16224,2284,3526,1075,5961,1483,1046,521,71095,4896,15193,2027,16912,2601,12334,2023,10475,2548,15942,1676,239,190,219216,7808,115711,6234,22922,3146,53230,4113,10496,2015,10806,2016,6051,833,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,228536,6979,150395,5880,163158,6350,66128,4255,57511,3792,20530,2130,455110,8625,156352,5965,92554,5135,108831,5460,47115,3406,39016,3101,11242,1518,93490,4964,29681,2496,20965,2818,23520,2309,9063,1385,7900,1277,2361,716,49050,3820,10569,1535,18019,1984,13918,1741,2440,811,4004,1276,100,159,32172,2728,10842,1562,7787,1572,5960,1236,2029,1385,2324,939,3230,919,25931,2733,7231,1460,6031,1209,4681,1008,3020,889,3228,1010,1740,693,30505,3393,13861,2068,5039,1130,6248,1435,2461,890,1039,408,1857,939,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,230895,7086,127522,5053,163345,6833,81651,5746,86901,4931,959,430,546680,9395,178640,6481,97956,4773,133240,6225,63363,4689,72817,4537,664,323,66711,4753,20620,2599,13930,2195,13627,2313,10607,2065,7632,1474,295,257,4862,1061,1747,669,1297,579,836,428,193,169,789,373,0,187,15504,2157,5146,1054,3742,750,4282,1259,1171,516,1163,684,0,187,13164,2228,4423,1280,3302,1012,1963,801,1384,554,2092,788,0,187,44352,4520,20319,2990,7295,1117,9397,1734,4933,2017,2408,869,0,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,2232670,21799,1038944,15401,1461793,15445,433571,9792,845153,14198,12751,1068,4414595,25861,1590910,18578,729759,13011,1093679,14470,345010,8361,652425,12508,2812,830,482759,10820,138745,5153,95778,4731,98752,5046,51531,4189,97761,5657,192,216,569211,11332,262765,8398,105016,5046,142073,5097,14041,2300,45172,3155,144,171,186057,5900,68294,4121,45392,3708,43204,3489,5484,1104,15751,2110,7932,983,107877,5406,36070,3099,22478,2282,20902,2693,6061,1205,22217,2851,149,201,264383,8659,135886,6592,40521,2763,63183,3671,11444,1763,11827,1567,1522,824,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,978496,15162,506656,10995,679331,13003,251730,8806,557070,10616,1102,381,2473657,16358,824307,14627,408252,10154,574729,12357,207222,7352,458322,8772,825,374,267952,8814,67361,4443,51692,4189,53323,3933,28273,3355,67296,4173,7,12,27747,3089,6233,1464,6657,1244,7387,1422,906,401,6564,1765,0,187,59836,4181,17979,2412,16770,2038,13608,1971,4379,1121,6872,1168,228,187,42944,3015,10805,1598,9285,1802,6266,1315,3300,775,13246,1752,42,79,102249,3955,51811,3519,14000,2202,24018,1931,7650,1623,4770,997,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,546340,10318,257732,5905,361899,7935,148434,5256,255709,6091,1096,882,1269578,11961,442840,9025,197867,5282,302388,7162,118995,4865,206439,6231,1049,891,135130,5353,37999,3321,23143,2250,26937,2324,17743,1902,29308,2574,0,187,16410,1997,6007,1068,3113,802,3336,926,965,581,2989,801,0,187,52861,3497,17235,1841,13497,1653,11963,1390,3489,708,6677,1487,0,187,22784,2275,6795,1143,4620,1255,3023,767,2292,633,6054,1033,0,187,74447,3958,35464,2888,15492,2034,14252,1761,4950,1107,4242,842,47,64,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,508649,9815,231883,6997,319106,8242,140228,5412,202033,5662,10233,1726,1159658,14622,424614,9268,180112,5867,269159,8006,112929,5013,164143,4759,8701,1579,136437,6267,38825,3109,26014,3249,25585,2305,19818,1888,25680,2810,515,357,6202,1528,2067,983,1436,815,1033,481,465,220,1201,638,0,187,33772,2982,11358,1653,9490,1484,6228,1314,2811,746,3600,952,285,255,20123,2122,5189,1001,3989,1147,4505,1134,2225,849,3770,972,445,277,55940,3146,26596,1966,10842,1561,12596,1604,1980,526,3639,724,287,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,616917,11122,327148,8023,437649,9341,175038,6307,332718,9434,14150,1586,1563583,14821,517227,10845,253601,7983,368300,8388,135975,5711,277843,7704,10637,1547,185543,8119,49433,2952,33501,2676,37538,3492,27481,2790,37174,3556,416,377,21647,2191,3885,1114,6816,1532,5436,1071,1340,764,4170,1068,0,187,46187,3543,11079,1598,16092,1919,8270,1367,4496,1017,3681,983,2569,740,26360,3124,7761,2283,6014,1070,3144,852,2315,698,6598,1109,528,507,60300,4078,27532,2624,11124,1623,14961,2034,3431,899,3252,729,0,187,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,640315,13171,388802,10410,471521,12649,230749,8195,259103,8167,6546,1182,1642839,17640,547710,12262,298896,10071,397369,10814,181121,7544,212799,7410,4944,1107,196757,8586,46388,3787,45773,4218,39316,3775,35800,3334,29027,3355,453,310,28663,3157,4193,1055,12888,1871,5562,1441,1433,534,4587,1139,0,187,36779,3404,9216,1448,12593,2248,8888,1592,3071,1039,2734,686,277,203,39638,3626,9894,1690,9838,1576,5962,1321,6317,1471,7562,1536,65,102,52360,3737,22914,2122,8814,1716,14424,2285,3007,766,2394,706,807,685,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,223511,5342,117455,5544,146141,5604,64910,3378,70498,3957,826,428,480155,8373,176683,4915,86734,4346,113573,5038,47419,2848,55075,3761,671,367,66876,4803,18676,2204,13495,2167,14349,2040,10809,1700,9408,1607,139,238,4938,799,1061,464,1471,574,1395,460,431,364,580,262,0,187,25589,2584,7068,1293,7400,1275,6897,1361,1834,564,2379,810,11,20,11240,2007,2947,1109,3565,1202,2737,890,819,376,1172,502,0,187,34543,2478,17076,1797,4790,909,7190,1075,3598,889,1884,542,5,15,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,1174933,15042,456343,11829,596120,11434,218485,7211,226927,7760,16148,1747,2056101,15414,934615,13176,318211,9321,454997,10341,160424,6206,179304,7282,8550,1662,251924,9774,82565,5625,53304,5035,54001,3825,39730,3475,21909,2423,415,348,152911,7142,50682,4029,44397,4367,38826,3100,7026,1889,11833,1913,147,123,68580,4848,22801,2246,16721,2077,17324,2093,3323,1171,4740,1206,3671,613,36642,3442,14190,1927,7767,1511,5550,1210,3498,1207,5604,1372,33,56,122798,5355,70080,4284,15943,2239,25422,2405,4484,933,3537,920,3332,593,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3464607,21921,1550891,17930,605348,13058,754947,13988,244474,7627,307070,9186,1877,637,2471862,20732,1100452,14092,409464,11247,544649,12688,183705,6755,232256,7644,1336,592,258995,8486,81103,4468,58892,3961,54152,3685,32160,2975,32688,2938,0,187,338359,9300,177083,6328,58953,3841,72710,5090,12204,2228,17226,2270,183,130,166105,6608,70410,3891,39720,3517,39957,3388,5392,1030,10340,1600,286,197,65758,4187,29099,2892,14356,2389,9897,1178,3336,1134,9070,1706,0,187,163528,7042,92744,4746,23963,2604,33582,2967,7677,1785,5490,1138,72,125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
