GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,C27012_023E,C27012_023M,C27012_024E,C27012_024M,C27012_025E,C27012_025M,C27012_026E,C27012_026M,C27012_027E,C27012_027M,C27012_028E,C27012_028M,C27012_029E,C27012_029M,C27012_030E,C27012_030M,C27012_031E,C27012_031M,C27012_032E,C27012_032M,C27012_033E,C27012_033M,C27012_034E,C27012_034M,C27012_035E,C27012_035M,C27012_036E,C27012_036M,C27012_037E,C27012_037M,C27012_038E,C27012_038M,C27012_039E,C27012_039M,C27012_040E,C27012_040M,C27012_041E,C27012_041M,C27012_042E,C27012_042M,C27012_043E,C27012_043M,C27012_044E,C27012_044M,C27012_045E,C27012_045M,C27012_046E,C27012_046M,NAME,C27012_001EA,C27012_001MA,C27012_002EA,C27012_002MA,C27012_003EA,C27012_003MA,C27012_004EA,C27012_004MA,C27012_005MA,C27012_005EA,C27012_006MA,C27012_006EA,C27012_007EA,C27012_007MA,C27012_008EA,C27012_008MA,C27012_009EA,C27012_009MA,C27012_010MA,C27012_010EA,C27012_011EA,C27012_011MA,C27012_012EA,C27012_012MA,C27012_013EA,C27012_013MA,C27012_014EA,C27012_014MA,C27012_015MA,C27012_015EA,C27012_016MA,C27012_016EA,C27012_017MA,C27012_017EA,C27012_018EA,C27012_018MA,C27012_019MA,C27012_019EA,C27012_020MA,C27012_020EA,C27012_021MA,C27012_021EA,C27012_022EA,C27012_022MA,C27012_023EA,C27012_023MA,C27012_024EA,C27012_024MA,C27012_025EA,C27012_025MA,C27012_026EA,C27012_026MA,C27012_027MA,C27012_027EA,C27012_028MA,C27012_028EA,C27012_029EA,C27012_029MA,C27012_030EA,C27012_030MA,C27012_031EA,C27012_031MA,C27012_032MA,C27012_032EA,C27012_033MA,C27012_033EA,C27012_034MA,C27012_034EA,C27012_035EA,C27012_035MA,C27012_036EA,C27012_036MA,C27012_037EA,C27012_037MA,C27012_038MA,C27012_038EA,C27012_039MA,C27012_039EA,C27012_040EA,C27012_040MA,C27012_041EA,C27012_041MA,C27012_042EA,C27012_042MA,C27012_043MA,C27012_043EA,C27012_044MA,C27012_044EA,C27012_045EA,C27012_045MA,C27012_046EA,C27012_046MA,state
0400000US15,1059752,2332,470648,7518,445081,7525,428639,7688,380935,7426,33062,3063,2213,772,18245,1977,16442,2633,25567,1875,25260,1903,20447,1870,4285,787,17999,1514,1319,580,307,284,240574,7290,216639,6674,192928,6143,128453,5475,23320,2220,3548,987,40246,3647,23711,2587,23935,2022,23434,1969,13372,1494,5739,970,22207,1937,1595,515,501,546,348530,7567,174349,7220,154417,6582,65378,4509,19872,2098,15290,1914,54067,4724,19932,2879,174181,2697,172515,2710,80434,3439,46565,2962,169627,2711,23480,2547,1666,761,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182227,2150,479749,9590,465873,9413,392351,9652,334592,9384,53757,4073,1019,332,10242,1662,73522,5492,13876,1577,13564,1548,7568,1212,3500,778,11877,1409,619,379,312,240,323923,8310,292406,7591,223448,7492,142598,7076,58685,4495,4338,1096,23859,2588,68958,4816,31517,2417,31179,2465,7031,942,12345,1696,30603,2465,1698,551,338,253,378555,7942,192615,7273,151650,6065,66441,4678,35795,3125,27673,2995,45655,3701,40965,3640,185940,2766,185105,2826,45072,3798,80117,3472,182645,2773,20361,2310,835,557,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9721491,2658,4266878,20738,4121618,19850,3719924,20590,3261211,22427,356032,10217,13864,1786,197364,7579,401694,11330,145260,5599,143386,5514,89846,4636,36002,2591,115771,4476,5477,1111,1874,798,2408396,17881,2194439,17833,1802270,16844,1190655,14522,292084,10166,37275,3403,356762,10988,392169,10963,213957,5978,211738,5911,87887,4067,76343,3736,204358,5820,12722,1767,2219,732,3046217,20602,1682312,19471,1357129,17624,617962,11206,182177,6474,198027,7433,505727,10564,325183,10754,1363905,7935,1348620,7781,424949,9842,495113,7097,1329722,7560,177372,6039,15285,2207,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918037,2491,2123967,18736,2051470,18200,1828107,18863,1664111,19476,159255,7787,7303,1265,50773,3822,223363,8895,72497,3316,72175,3268,42318,2900,17788,1719,60451,3111,2441,873,322,218,1261715,15617,1138107,14650,864964,14394,623724,12475,132120,5411,22314,1879,122343,5562,273143,10224,123608,4392,123024,4397,40061,2845,47967,2854,120696,4417,6586,1210,584,340,1532355,13282,822920,12666,660549,10811,300101,7565,92971,4334,145989,5419,226646,7350,162371,7258,709435,5528,706829,5571,227104,6864,280605,6223,701725,5587,72683,3746,2606,784,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339549,2563,1113737,8648,1074984,8559,1010562,9222,879845,10580,118204,4779,3425,645,41922,3505,64422,3395,38753,2090,38454,2050,19891,1601,13227,1535,33419,1960,1772,509,299,272,603252,8511,524828,8138,455708,7704,303820,7050,78039,4309,13198,1469,84964,4479,69120,4400,78424,2972,78351,2971,20426,1536,39250,2413,77485,2983,5702,924,73,70,622560,7798,272329,6893,241411,6980,104425,4612,41595,2146,45244,2741,96496,4834,30918,3022,350231,3890,349412,3836,87736,3971,178989,4741,347216,3768,43452,2413,819,436,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2124506,3176,987624,8181,947814,7862,857064,8585,758779,7814,99212,5018,2386,578,15927,1979,90750,5528,39810,2340,39658,2331,21462,1783,11591,1201,34001,2043,1383,384,152,148,529849,7641,470280,7340,369416,6649,266409,6518,68915,3728,9168,1376,36054,3019,100864,5119,59569,2785,59165,2796,16292,1827,28455,1863,57651,2730,3833,800,404,455,607033,9222,307070,8221,248718,7848,113860,5427,48867,3105,54161,3483,73659,4701,58352,3946,299963,3458,298422,3601,70257,3121,144971,4350,296453,3533,36882,2654,1541,575,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3315753,3428,1331710,12132,1286338,11958,1171268,12171,1027591,11533,108608,5025,6528,1223,64600,3429,115070,5298,45372,2236,45211,2212,28346,2036,11044,1514,39701,2083,2124,658,161,143,763546,11563,691126,10643,571706,9709,361346,8054,81395,4312,15516,2294,134201,5922,119420,5108,72420,3818,71850,3808,30251,2248,25811,2114,70440,3733,4776,963,570,320,1220497,11750,707206,11189,620884,10777,206004,5953,73812,3844,156430,6319,301877,10120,86322,4887,513291,4467,512070,4546,172637,5012,176425,4443,507328,4507,85388,3665,1221,486,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3434954,2874,1470625,13290,1411852,13010,1182202,13610,1031225,13984,130326,5981,6554,1327,41837,3167,229650,9020,58773,3324,57974,3279,35248,2536,13406,1607,50067,3179,3333,850,799,468,732012,12925,665965,12116,465497,11061,308110,9738,88173,5971,12679,1825,74357,4368,200468,8253,66047,3148,65172,3045,25114,1828,20753,1956,62663,3098,6649,1057,875,511,1232317,14195,746835,13809,567093,12898,222869,7628,79088,5217,125314,5657,232648,9071,179742,7951,485482,4007,482794,4141,145812,5757,128677,5308,473321,4154,92662,4873,2688,826,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1058606,1333,425035,7646,409125,7592,369781,7589,323774,7217,31197,3238,2001,706,18898,2172,39344,3170,15910,1348,15816,1342,9386,1282,4107,788,13355,1199,599,264,94,110,295544,7278,256956,6772,202417,6545,126326,5511,34374,2937,5759,953,44620,3245,54539,3787,38588,2131,38369,2116,12662,1288,12213,1545,37420,2120,2662,560,219,193,338027,6464,156748,6095,133940,5547,39623,2709,16746,1933,39137,3150,72122,4549,22808,2098,181279,2192,181044,2212,49395,2886,64226,2806,178819,2249,35328,2324,235,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4536080,2425,2172567,16994,2080102,17004,1908089,15906,1671294,17089,191098,8146,10796,1529,96035,4733,172013,8483,92465,3840,91265,3763,67755,3008,16750,1934,70273,3333,4487,928,1200,653,1065088,14463,954987,13936,814332,13624,550759,11365,123925,5505,16806,1884,160088,7490,140655,7400,110101,3905,108475,4019,59093,2934,31994,2207,103595,4033,6983,978,1626,618,1298425,14178,702345,13434,604078,12841,294784,9247,87079,5145,85810,4926,222782,8797,98267,5302,596080,5224,589168,5417,275186,6682,184809,5890,578250,5859,80853,4282,6912,1360,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5280950,1609,2311782,17784,2211319,16702,2138274,16810,1860868,17807,156263,7312,8523,1653,196036,7670,73045,5189,100463,4406,100139,4396,73541,4068,17950,1887,77137,3976,4395,847,324,227,1459932,15116,1318171,13903,1238353,14443,797516,12941,171453,6414,23038,2648,329303,10284,79818,4610,141761,5280,141196,5255,66101,3734,48828,2952,135830,5000,11014,1744,565,387,1509236,15767,774431,14731,734077,14573,288659,8694,91231,6233,116377,4906,374027,12475,40354,3950,734805,6454,731500,6553,262698,6606,244790,6743,715657,6838,143405,5891,3305,1225,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7578681,1896,2928329,20442,2842061,20484,2601898,20665,2305117,20540,246090,8665,10616,1355,117529,5065,240163,7522,86268,3427,85679,3494,57903,3023,20894,2047,70777,3415,3687,699,589,349,1969256,18079,1808128,17395,1491962,15529,994410,12913,232106,7670,35721,2470,303052,7996,316166,9097,161128,4792,160261,4809,74312,3613,57159,2811,157095,4765,11763,1303,867,368,2681096,18342,1437077,17875,1245073,16374,555101,10548,155858,5417,269753,8554,538261,13863,192004,7834,1244019,5186,1240334,5154,598885,9271,428724,7626,1230337,5389,164936,5011,3685,893,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
