GEO_ID,C21001I_001E,C21001I_001M,C21001I_002E,C21001I_002M,C21001I_003E,C21001I_003M,C21001I_004E,C21001I_004M,C21001I_005E,C21001I_005M,C21001I_006E,C21001I_006M,C21001I_007E,C21001I_007M,C21001I_008E,C21001I_008M,C21001I_009E,C21001I_009M,C21001I_010E,C21001I_010M,C21001I_011E,C21001I_011M,C21001I_012E,C21001I_012M,C21001I_013E,C21001I_013M,C21001I_014E,C21001I_014M,C21001I_015E,C21001I_015M,NAME,C21001I_001EA,C21001I_001MA,C21001I_002EA,C21001I_002MA,C21001I_003EA,C21001I_003MA,C21001I_004EA,C21001I_004MA,C21001I_005MA,C21001I_005EA,C21001I_006EA,C21001I_006MA,C21001I_007EA,C21001I_007MA,C21001I_008EA,C21001I_008MA,C21001I_009EA,C21001I_009MA,C21001I_010MA,C21001I_010EA,C21001I_011EA,C21001I_011MA,C21001I_012EA,C21001I_012MA,C21001I_013EA,C21001I_013MA,C21001I_014EA,C21001I_014MA,C21001I_015EA,C21001I_015MA,state
0400000US13,575318,2606,302144,2868,291326,2770,13793,2199,277533,3495,10818,1219,3274,919,7544,1051,273174,2223,258072,2650,2780,855,255292,2740,15102,1517,232,224,14870,1511,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,84760,1100,42410,1058,39463,1134,5631,1137,33832,1568,2947,296,1055,396,1892,408,42350,465,38730,521,854,382,37876,645,3620,313,0,181,3620,313,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,118571,846,60393,1071,56182,1272,1491,730,54691,1258,4211,816,813,456,3398,822,58178,1017,53855,1249,1012,529,52843,1328,4323,794,0,190,4323,794,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1422613,1704,731325,1936,681831,1955,16441,1955,665390,2913,49494,943,7407,1065,42087,1361,691288,1614,630906,1862,2684,879,628222,2052,60382,1085,280,296,60102,1145,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,260698,1519,133202,1610,125846,1553,6276,1588,119570,1982,7356,688,3168,747,4188,686,127496,1801,118263,1961,934,562,117329,2064,9233,870,84,122,9149,875,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,102388,1176,53754,1324,51489,1338,2382,744,49107,1363,2265,518,696,301,1569,438,48634,1094,45528,1130,224,208,45304,1183,3106,770,0,155,3106,770,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,196814,1620,100889,1624,95192,1676,4357,1076,90835,1571,5697,915,1624,510,4073,713,95925,1233,87631,1502,507,337,87124,1544,8294,901,50,62,8244,910,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,86365,2087,47881,1946,46150,1851,2159,735,43991,1892,1731,489,329,187,1402,458,38484,1516,35661,1445,402,270,35259,1491,2823,713,0,185,2823,713,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,155295,2125,85847,2352,79681,2336,3484,921,76197,2411,6166,697,1932,621,4234,672,69448,1757,62041,2054,512,265,61529,2071,7407,851,157,193,7250,761,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13965,657,6965,884,6472,835,1000,592,5472,809,493,307,310,259,183,152,7000,806,6540,812,54,91,6486,820,460,273,0,159,460,273,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,374132,818,195566,1161,185605,1197,11068,1964,174537,2281,9961,849,2245,668,7716,649,178566,978,164265,1094,2924,1031,161341,1415,14301,831,49,88,14252,841,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,496070,1023,241020,1102,225610,898,5458,1207,220152,1437,15410,522,1587,520,13823,661,255050,468,232790,615,977,481,231813,815,22260,498,195,268,22065,555,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,297748,904,151071,1168,139920,1146,6916,1286,133004,1591,11151,755,3186,663,7965,700,146677,1179,133029,1290,692,393,132337,1299,13648,874,180,160,13468,891,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,166486,871,86893,1064,83606,1086,2166,602,81440,1220,3287,529,929,388,2358,508,79593,1052,75225,1165,493,356,74732,1200,4368,677,246,224,4122,681,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,51587,2316,30551,1951,29115,1879,1376,717,27739,1938,1436,591,594,383,842,461,21036,1841,19620,1759,648,383,18972,1815,1416,725,0,206,1416,725,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,142719,2218,72975,1967,68752,1867,5269,1276,63483,1727,4223,666,1563,540,2660,662,69744,1631,63584,1557,671,380,62913,1660,6160,982,66,101,6094,980,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21398,773,10422,792,9749,746,1075,478,8674,719,673,371,151,128,522,352,10976,777,10189,733,39,75,10150,730,787,343,0,161,787,343,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,113556,926,58757,1363,55937,1385,1982,727,53955,1457,2820,509,746,248,2074,484,54799,1062,51049,1082,548,366,50501,1160,3750,609,0,153,3750,609,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,520692,508,263655,890,245495,777,10051,1869,235444,2105,18160,628,5154,953,13006,1060,257037,887,234347,849,1427,709,232920,1052,22690,643,78,93,22612,653,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27600,722,13876,793,13553,754,695,456,12858,916,323,234,198,188,125,173,13724,718,12607,823,174,195,12433,824,1117,404,12,21,1105,404,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1222639,793,610706,939,560432,1111,14402,1897,546030,2205,50274,599,5609,1018,44665,1157,611933,498,542288,482,2388,803,539900,1010,69645,490,454,248,69191,565,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,695713,474,341668,361,296159,616,22347,2523,273812,2658,45509,450,19898,1488,25611,1488,354045,325,297321,906,2475,725,294846,1097,56724,788,591,317,56133,822,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2657185,1422,1292969,1440,1172998,1488,32174,3107,1140824,3428,119971,728,16640,2026,103331,1994,1364216,1303,1181354,1417,4218,1055,1177136,1673,182862,775,407,237,182455,828,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,531716,2881,276520,2956,265812,2846,12712,1785,253100,3043,10708,1410,2685,813,8023,1338,255196,2147,240591,2366,3610,1069,236981,2650,14605,1403,77,107,14528,1386,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12768,896,6867,990,6464,962,503,446,5961,958,403,260,133,121,270,237,5901,705,5842,692,19,39,5823,697,59,60,0,147,59,60,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,251786,1964,130170,2258,121006,2060,7592,1373,113414,2362,9164,1020,2913,630,6251,845,121616,1531,110485,1736,1372,545,109113,1693,11131,1013,256,238,10875,1015,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,226551,904,119370,1291,113826,1253,5891,1149,107935,1509,5544,682,1789,483,3755,607,107181,1291,100423,1288,1534,645,98889,1291,6758,698,489,292,6269,649,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,309519,788,162738,1503,154859,1617,5042,1155,149817,1919,7879,775,2710,701,5169,785,146781,1339,135846,1406,1161,648,134685,1530,10935,1041,134,145,10801,1054,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,544154,944,276269,1320,258212,1591,10808,1575,247404,1930,18057,1024,2788,637,15269,1112,267885,1072,244897,1202,2225,855,242672,1406,22988,930,381,243,22607,904,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,98702,205,48381,643,45242,576,1019,525,44223,692,3139,251,552,536,2587,533,50321,589,46186,610,172,146,46014,624,4135,213,0,203,4135,213,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,162458,1697,89895,1984,85773,2345,4601,1159,81172,2630,4122,951,1148,449,2974,864,72563,1260,67719,1466,913,482,66806,1577,4844,1017,0,200,4844,1017,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16702,1305,8630,1069,8218,1101,315,227,7903,1078,412,318,155,227,257,181,8072,1045,7413,1107,135,162,7278,1120,659,521,80,150,579,479,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,191586,1841,101690,2051,97206,1953,4976,1166,92230,2033,4484,952,1478,565,3006,844,89896,1710,84700,1610,1678,794,83022,1814,5196,1038,30,57,5166,1051,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6900651,2389,3441814,2885,3151864,2805,159968,7344,2991896,7577,289950,1704,74283,3855,215667,4078,3458837,2408,3076900,2798,21876,2315,3055024,3803,381937,1826,2357,755,379580,2022,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,242321,641,123959,855,117656,961,4301,1088,113355,1378,6303,596,1757,522,4546,648,118362,607,110315,718,645,448,109670,888,8047,441,0,184,8047,441,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7465,532,3335,590,2800,561,68,109,2732,535,535,244,157,139,378,221,4130,560,3766,567,0,147,3766,567,364,186,0,147,364,186,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,485016,2844,247495,3258,236562,3200,21588,2776,214974,4016,10933,1284,3086,876,7847,1047,237521,2609,220199,2775,5094,1196,215105,3083,17322,1283,31,50,17291,1282,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,522696,1424,272399,1644,259028,1932,15633,2339,243395,3004,13371,1084,4867,950,8504,1078,250297,960,233404,1392,2853,666,230551,1525,16893,1044,447,279,16446,1019,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15652,1840,8549,1698,8105,1653,906,512,7199,1510,444,314,87,120,357,272,7103,1239,5953,1165,257,184,5696,1154,1150,516,0,187,1150,516,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,224375,886,116437,1378,109942,1432,3688,924,106254,1759,6495,665,1679,577,4816,815,107938,1226,100101,1381,603,316,99498,1345,7837,834,0,145,7837,834,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36968,628,18429,1171,17477,1190,1891,872,15586,1084,952,363,453,269,499,287,18539,950,16906,1033,209,230,16697,1051,1633,456,0,190,1633,456,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2745780,3317,1286174,2141,1021710,1934,33154,3247,988556,3571,264464,835,49579,2828,214885,2798,1459606,2161,1113631,1928,4454,1107,1109177,2231,345975,842,985,390,344990,926,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
