VARIABLE,TYPE,LABEL,GROUP
C21001G_001E,int,Estimate!!Total,C21001G
C21001G_002E,int,Estimate!!Total!!Male,C21001G
C21001G_003E,int,Estimate!!Total!!Male!!18 to 64 years,C21001G
C21001G_004E,int,Estimate!!Total!!Male!!18 to 64 years!!Veteran,C21001G
C21001G_005E,int,Estimate!!Total!!Male!!18 to 64 years!!Nonveteran,C21001G
C21001G_006E,int,Estimate!!Total!!Male!!65 years and over,C21001G
C21001G_007E,int,Estimate!!Total!!Male!!65 years and over!!Veteran,C21001G
C21001G_008E,int,Estimate!!Total!!Male!!65 years and over!!Nonveteran,C21001G
C21001G_009E,int,Estimate!!Total!!Female,C21001G
C21001G_010E,int,Estimate!!Total!!Female!!18 to 64 years,C21001G
C21001G_011E,int,Estimate!!Total!!Female!!18 to 64 years!!Veteran,C21001G
C21001G_012E,int,Estimate!!Total!!Female!!18 to 64 years!!Nonveteran,C21001G
C21001G_013E,int,Estimate!!Total!!Female!!65 years and over,C21001G
C21001G_014E,int,Estimate!!Total!!Female!!65 years and over!!Veteran,C21001G
C21001G_015E,int,Estimate!!Total!!Female!!65 years and over!!Nonveteran,C21001G
C21001G_001M,int,Margin of Error!!Total,C21001G
C21001G_002M,int,Margin of Error!!Total!!Male,C21001G
C21001G_003M,int,Margin of Error!!Total!!Male!!18 to 64 years,C21001G
C21001G_004M,int,Margin of Error!!Total!!Male!!18 to 64 years!!Veteran,C21001G
C21001G_005M,int,Margin of Error!!Total!!Male!!18 to 64 years!!Nonveteran,C21001G
C21001G_006M,int,Margin of Error!!Total!!Male!!65 years and over,C21001G
C21001G_007M,int,Margin of Error!!Total!!Male!!65 years and over!!Veteran,C21001G
C21001G_008M,int,Margin of Error!!Total!!Male!!65 years and over!!Nonveteran,C21001G
C21001G_009M,int,Margin of Error!!Total!!Female,C21001G
C21001G_010M,int,Margin of Error!!Total!!Female!!18 to 64 years,C21001G
C21001G_011M,int,Margin of Error!!Total!!Female!!18 to 64 years!!Veteran,C21001G
C21001G_012M,int,Margin of Error!!Total!!Female!!18 to 64 years!!Nonveteran,C21001G
C21001G_013M,int,Margin of Error!!Total!!Female!!65 years and over,C21001G
C21001G_014M,int,Margin of Error!!Total!!Female!!65 years and over!!Veteran,C21001G
C21001G_015M,int,Margin of Error!!Total!!Female!!65 years and over!!Nonveteran,C21001G
C21001G_001EA,string,Annotation of Estimate!!Total,C21001G
C21001G_001MA,string,Annotation of Margin of Error!!Total,C21001G
C21001G_002EA,string,Annotation of Estimate!!Total!!Male,C21001G
C21001G_002MA,string,Annotation of Margin of Error!!Total!!Male,C21001G
C21001G_003EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years,C21001G
C21001G_003MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years,C21001G
C21001G_004EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years!!Veteran,C21001G
C21001G_004MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years!!Veteran,C21001G
C21001G_005EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years!!Nonveteran,C21001G
C21001G_005MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years!!Nonveteran,C21001G
C21001G_006EA,string,Annotation of Estimate!!Total!!Male!!65 years and over,C21001G
C21001G_006MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over,C21001G
C21001G_007EA,string,Annotation of Estimate!!Total!!Male!!65 years and over!!Veteran,C21001G
C21001G_007MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over!!Veteran,C21001G
C21001G_008EA,string,Annotation of Estimate!!Total!!Male!!65 years and over!!Nonveteran,C21001G
C21001G_008MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over!!Nonveteran,C21001G
C21001G_009EA,string,Annotation of Estimate!!Total!!Female,C21001G
C21001G_009MA,string,Annotation of Margin of Error!!Total!!Female,C21001G
C21001G_010EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years,C21001G
C21001G_010MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years,C21001G
C21001G_011EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years!!Veteran,C21001G
C21001G_011MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years!!Veteran,C21001G
C21001G_012EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years!!Nonveteran,C21001G
C21001G_012MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years!!Nonveteran,C21001G
C21001G_013EA,string,Annotation of Estimate!!Total!!Female!!65 years and over,C21001G
C21001G_013MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over,C21001G
C21001G_014EA,string,Annotation of Estimate!!Total!!Female!!65 years and over!!Veteran,C21001G
C21001G_014MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over!!Veteran,C21001G
C21001G_015EA,string,Annotation of Estimate!!Total!!Female!!65 years and over!!Nonveteran,C21001G
C21001G_015MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over!!Nonveteran,C21001G
