VARIABLE,TYPE,LABEL,GROUP
B06004HPR_001E,int,Estimate!!Total,B06004HPR
B06004HPR_002E,int,Estimate!!Total!!Born in Puerto Rico,B06004HPR
B06004HPR_003E,int,Estimate!!Total!!Born in the United States,B06004HPR
B06004HPR_004E,int,Estimate!!Total!!Native; born elsewhere,B06004HPR
B06004HPR_005E,int,Estimate!!Total!!Foreign born,B06004HPR
B06004HPR_001M,int,Margin of Error!!Total,B06004HPR
B06004HPR_002M,int,Margin of Error!!Total!!Born in Puerto Rico,B06004HPR
B06004HPR_003M,int,Margin of Error!!Total!!Born in the United States,B06004HPR
B06004HPR_004M,int,Margin of Error!!Total!!Native; born elsewhere,B06004HPR
B06004HPR_005M,int,Margin of Error!!Total!!Foreign born,B06004HPR
B06004HPR_001EA,string,Annotation of Estimate!!Total,B06004HPR
B06004HPR_001MA,string,Annotation of Margin of Error!!Total,B06004HPR
B06004HPR_002EA,string,Annotation of Estimate!!Total!!Born in Puerto Rico,B06004HPR
B06004HPR_002MA,string,Annotation of Margin of Error!!Total!!Born in Puerto Rico,B06004HPR
B06004HPR_003EA,string,Annotation of Estimate!!Total!!Born in the United States,B06004HPR
B06004HPR_003MA,string,Annotation of Margin of Error!!Total!!Born in the United States,B06004HPR
B06004HPR_004EA,string,Annotation of Estimate!!Total!!Native; born elsewhere,B06004HPR
B06004HPR_004MA,string,Annotation of Margin of Error!!Total!!Native; born elsewhere,B06004HPR
B06004HPR_005EA,string,Annotation of Estimate!!Total!!Foreign born,B06004HPR
B06004HPR_005MA,string,Annotation of Margin of Error!!Total!!Foreign born,B06004HPR
