VARIABLE,TYPE,LABEL,GROUP
B07004DPR_001E,int,Estimate!!Total,B07004DPR
B07004DPR_002E,int,Estimate!!Total!!Same house 1 year ago,B07004DPR
B07004DPR_003E,int,Estimate!!Total!!Moved within same municipio,B07004DPR
B07004DPR_004E,int,Estimate!!Total!!Moved from different municipio,B07004DPR
B07004DPR_005E,int,Estimate!!Total!!Moved from the United States,B07004DPR
B07004DPR_006E,int,Estimate!!Total!!Moved from elsewhere,B07004DPR
B07004DPR_001M,int,Margin of Error!!Total,B07004DPR
B07004DPR_002M,int,Margin of Error!!Total!!Same house 1 year ago,B07004DPR
B07004DPR_003M,int,Margin of Error!!Total!!Moved within same municipio,B07004DPR
B07004DPR_004M,int,Margin of Error!!Total!!Moved from different municipio,B07004DPR
B07004DPR_005M,int,Margin of Error!!Total!!Moved from the United States,B07004DPR
B07004DPR_006M,int,Margin of Error!!Total!!Moved from elsewhere,B07004DPR
B07004DPR_001EA,string,Annotation of Estimate!!Total,B07004DPR
B07004DPR_001MA,string,Annotation of Margin of Error!!Total,B07004DPR
B07004DPR_002EA,string,Annotation of Estimate!!Total!!Same house 1 year ago,B07004DPR
B07004DPR_002MA,string,Annotation of Margin of Error!!Total!!Same house 1 year ago,B07004DPR
B07004DPR_003EA,string,Annotation of Estimate!!Total!!Moved within same municipio,B07004DPR
B07004DPR_003MA,string,Annotation of Margin of Error!!Total!!Moved within same municipio,B07004DPR
B07004DPR_004EA,string,Annotation of Estimate!!Total!!Moved from different municipio,B07004DPR
B07004DPR_004MA,string,Annotation of Margin of Error!!Total!!Moved from different municipio,B07004DPR
B07004DPR_005EA,string,Annotation of Estimate!!Total!!Moved from the United States,B07004DPR
B07004DPR_005MA,string,Annotation of Margin of Error!!Total!!Moved from the United States,B07004DPR
B07004DPR_006EA,string,Annotation of Estimate!!Total!!Moved from elsewhere,B07004DPR
B07004DPR_006MA,string,Annotation of Margin of Error!!Total!!Moved from elsewhere,B07004DPR
