GEO_ID,B10057_001E,B10057_001M,B10057_002E,B10057_002M,B10057_003E,B10057_003M,B10057_004E,B10057_004M,B10057_005E,B10057_005M,B10057_006E,B10057_006M,B10057_007E,B10057_007M,B10057_008E,B10057_008M,B10057_009E,B10057_009M,B10057_010E,B10057_010M,B10057_011E,B10057_011M,NAME,B10057_001EA,B10057_001MA,B10057_002EA,B10057_002MA,B10057_003EA,B10057_003MA,B10057_004EA,B10057_004MA,B10057_005MA,B10057_005EA,B10057_006MA,B10057_006EA,B10057_007EA,B10057_007MA,B10057_008EA,B10057_008MA,B10057_009EA,B10057_009MA,B10057_010MA,B10057_010EA,B10057_011MA,B10057_011EA,state
0400000US26,173219,6803,104225,6021,43451,3881,27557,3024,15894,2165,60774,4403,68994,4249,20368,2012,11773,1669,8595,1299,48626,3749,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,68916,3765,44403,3672,15970,2189,9791,2015,6179,923,28433,3095,24513,2596,5368,980,3381,857,1987,500,19145,2350,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,93327,6280,57330,6025,33865,4478,22879,3594,10986,1985,23465,3512,35997,3545,15350,2196,9647,1601,5703,1235,20647,2492,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,111404,6811,70316,5403,33521,3334,20335,2770,13186,2071,36795,3686,41088,3784,15569,2368,8691,1902,6878,1351,25519,2842,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,15051,1677,9997,1654,4610,1072,2801,835,1809,644,5387,1231,5054,942,2053,663,1070,485,983,421,3001,733,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25578,2224,15848,1875,5671,1185,3783,1026,1888,540,10177,1506,9730,1507,2921,797,1617,638,1304,441,6809,1227,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,71968,5788,43432,5032,17553,2633,11702,2373,5851,1085,25879,3534,28536,3187,6996,1446,4044,1145,2952,958,21540,2763,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21852,2989,13978,2695,4420,1332,2782,981,1638,827,9558,1992,7874,1666,2506,982,1417,757,1089,536,5368,1210,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,197449,8344,112947,7129,29471,3864,16294,2909,13177,1952,83476,5979,84502,5450,17647,2567,7955,1554,9692,1964,66855,4626,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,50864,3597,28841,3257,15196,1918,7793,1609,7403,1588,13645,2405,22023,2764,8527,1727,5501,1473,3026,711,13496,1880,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,438160,12626,266424,9788,75111,4652,43814,3459,31297,2814,191313,7555,171736,7543,41535,3331,21965,2381,19570,2533,130201,6647,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,208835,9617,129954,7937,62152,5341,36338,3832,25814,3461,67802,5378,78881,5204,28431,2679,16076,2073,12355,1782,50450,4343,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7227,1532,4387,1304,1935,672,1199,515,736,427,2452,1130,2840,600,1143,355,710,294,433,195,1697,489,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,221796,9180,136610,7519,63301,4724,40873,4168,22428,2408,73309,4897,85186,4841,30093,2755,17985,2205,12108,1635,55093,3604,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,89155,4619,57850,3702,34861,2506,21064,1813,13797,1611,22989,2458,31305,2415,13234,1323,7944,1156,5290,893,18071,1905,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,68376,4898,43998,4030,16066,2492,8564,1808,7502,1533,27932,3164,24378,2487,7305,1386,4363,1074,2942,828,17073,2277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,245344,9034,152531,8149,59362,4527,36886,3595,22476,2207,93169,6534,92813,4929,29133,2962,18258,2348,10875,1688,63680,3933,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20320,2599,11964,2017,3605,1040,1876,684,1729,722,8359,1781,8356,1540,2614,974,1402,695,1212,650,5742,1093,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,119079,7137,73843,5759,39201,4196,25180,3420,14021,2012,34642,4111,45236,3652,15717,2052,9456,1663,6261,1089,29519,3065,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11593,1736,6768,1542,3580,1017,2134,746,1446,647,3188,985,4825,937,2509,572,1478,442,1031,333,2316,800,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,160160,8333,101231,7153,55657,4522,33751,3171,21906,3118,45574,4511,58929,4996,23861,2830,12578,1880,11283,1861,35068,3891,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,792515,19144,530770,17130,233590,11365,155321,9400,78269,5701,297180,11396,261745,10880,78230,5242,48518,4486,29712,3171,183515,8667,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69354,5093,49542,4610,14048,2308,7194,1494,6854,1346,35494,3794,19812,1942,4690,1040,2230,759,2460,846,15122,1951,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8558,1322,5571,1200,2143,709,1379,538,764,381,3428,889,2987,1002,904,519,441,414,463,301,2083,772,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,186819,9751,110579,7302,46657,3760,28872,2966,17785,2440,63922,5771,76240,5038,20065,2264,12635,1963,7430,1543,56175,4320,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,132915,7248,82598,6368,30034,3506,16598,2760,13436,2174,52564,4945,50317,3817,12941,2031,7124,1515,5817,1344,37376,3535,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,44097,3633,28884,3588,17868,2699,12680,2285,5188,1238,11016,1728,15213,1835,6136,1413,3774,993,2362,868,9077,1528,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73201,4900,46401,3791,17787,2500,12374,2010,5413,1207,28614,3187,26800,2489,8296,1141,5458,1023,2838,590,18504,2188,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8984,1843,6227,1801,4345,1502,2642,1201,1703,935,1882,755,2757,941,849,431,522,359,327,218,1908,880,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,97287,5846,59667,4665,29837,3886,17159,2964,12678,2146,29830,3143,37620,3338,14467,2005,8347,1369,6120,1171,23153,2540,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
