GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001MA,B08524_001EA,B08524_002MA,B08524_002EA,B08524_003MA,B08524_003EA,B08524_004MA,B08524_004EA,B08524_005EA,B08524_005MA,B08524_006MA,B08524_006EA,B08524_007MA,B08524_007EA,B08524_008MA,B08524_008EA,B08524_009EA,B08524_009MA,B08524_010MA,B08524_010EA,B08524_011EA,B08524_011MA,B08524_012MA,B08524_012EA,B08524_013MA,B08524_013EA,B08524_014EA,B08524_014MA,B08524_015MA,B08524_015EA,B08524_016EA,B08524_016MA,B08524_017MA,B08524_017EA,B08524_018MA,B08524_018EA,B08524_019EA,B08524_019MA,B08524_020EA,B08524_020MA,B08524_021MA,B08524_021EA,B08524_022EA,B08524_022MA,B08524_023MA,B08524_023EA,B08524_024EA,B08524_024MA,B08524_025EA,B08524_025MA,B08524_026MA,B08524_026EA,B08524_027EA,B08524_027MA,B08524_028MA,B08524_028EA,B08524_029EA,B08524_029MA,B08524_030EA,B08524_030MA,B08524_031EA,B08524_031MA,B08524_032MA,B08524_032EA,B08524_033EA,B08524_033MA,B08524_034EA,B08524_034MA,B08524_035EA,B08524_035MA,B08524_036EA,B08524_036MA,B08524_037MA,B08524_037EA,B08524_038EA,B08524_038MA,B08524_039MA,B08524_039EA,B08524_040EA,B08524_040MA,B08524_041EA,B08524_041MA,B08524_042EA,B08524_042MA,B08524_043MA,B08524_043EA,B08524_044EA,B08524_044MA,B08524_045EA,B08524_045MA,B08524_046EA,B08524_046MA,B08524_047MA,B08524_047EA,B08524_048MA,B08524_048EA,B08524_049EA,B08524_049MA,state
0400000US13,4555994,22343,1654769,21232,740590,14544,1101802,20637,410150,12044,620626,12537,28057,3353,3630538,19399,1348703,19668,565635,12858,894037,19307,296138,11404,506930,10820,19095,2846,451376,13332,120366,6549,87597,6221,89804,5457,80431,5602,71718,5447,1460,780,104211,6743,27109,2883,32454,3844,25823,3785,7721,1858,10894,1890,210,189,68281,6105,17557,2378,19819,3236,16508,2376,3852,1150,7045,1609,3500,1004,69620,6082,16634,2061,15281,2640,12914,2241,9708,2771,14455,2541,628,381,231968,9335,124400,6983,19804,2612,62716,4338,12300,2327,9584,1881,3164,857,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,705741,7272,228403,6076,153775,5566,166003,5875,71476,4662,58726,4148,27358,2448,475556,7472,157975,5352,91274,4284,114237,5305,52612,3923,41152,3532,18306,2438,95159,5233,35644,3187,19203,1952,21226,2308,9578,1814,7223,1235,2285,696,48801,3825,8514,1350,21077,2633,13103,1727,2385,789,3722,1053,0,189,29179,2652,6089,1153,8910,1628,6178,1070,2347,695,2038,888,3617,863,24430,2389,5673,1218,7399,1485,4647,1053,2338,771,2724,776,1649,662,32616,3184,14508,1847,5912,1334,6612,1188,2216,882,1867,695,1501,826,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714037,9303,240747,7292,137450,6359,164918,7703,77907,4312,90279,4982,2736,1367,551719,9533,188728,6804,103001,5092,131098,6580,56540,3745,69790,4862,2562,1363,75156,4822,20008,2394,17168,2764,14119,1945,12608,2116,11154,1907,99,122,5530,1211,2013,630,1200,619,818,742,830,662,669,400,0,189,22747,2611,6683,1517,6599,1391,3899,958,3046,960,2520,946,0,189,13648,2195,4941,1149,3072,895,2448,705,1431,808,1756,646,0,189,45237,4045,18374,2184,6410,1416,12536,2506,3452,1111,4390,1464,75,62,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6082035,23448,2273874,19103,1053071,15720,1439623,15619,447233,9614,855793,13518,12441,1859,4467523,26770,1623208,18544,751650,14221,1065329,14713,356476,9258,667555,10180,3305,979,480876,13330,135172,6147,92419,5398,103481,5468,49629,3780,99980,5547,195,196,571474,12672,271898,8269,103291,5372,141971,6814,14790,2121,39227,3660,297,328,185609,8007,68702,4273,42915,3713,44714,3597,6879,1185,14487,2045,7912,1364,108119,5385,40384,3176,20370,2317,20479,2217,5003,1117,21637,2823,246,241,268434,8524,134510,6047,42426,3389,63649,3602,14456,2264,12907,1787,486,448,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3012416,18350,990287,15832,501452,11114,686876,11571,267501,8039,565161,12160,1139,569,2502631,18160,841506,14365,398780,9841,578171,11822,218236,7163,465026,11439,912,569,261618,10096,65580,4015,47394,3523,50582,4083,31758,3282,66304,5013,0,189,26167,2789,5033,997,8808,1913,5458,1189,1801,712,5067,1238,0,189,69795,4300,19604,1969,20616,2679,18519,1916,3406,855,7423,1411,227,189,43037,3604,8886,1580,9313,1355,6578,1289,4266,1112,13994,2061,0,189,109168,4985,49678,3450,16541,2056,27568,2415,8034,1801,7347,1247,0,189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574850,10000,535992,10154,265500,8407,348702,8871,150965,5964,273449,6665,242,165,1273415,10699,438485,9233,201219,6868,289497,8437,121482,4951,222490,6317,242,165,136578,5968,34722,2879,22937,2272,28257,2556,18903,2309,31759,2713,0,189,21468,2640,7492,1530,5692,1349,4179,1207,522,393,3583,843,0,189,54028,3463,18031,1663,18057,2152,9734,1436,3136,720,5070,956,0,189,25113,2109,6826,1287,5267,1085,4871,931,1801,579,6348,1269,0,189,64248,3432,30436,2551,12328,1618,12164,1562,5121,1078,4199,982,0,189,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1426252,11998,516191,9615,237734,6694,318890,8828,142401,5978,200127,6904,10909,1667,1178553,13916,432911,8694,188564,6404,268585,8012,117022,5523,162883,6840,8588,1583,128041,5224,35377,2341,25599,2843,24413,2447,16798,2263,25512,2467,342,314,9228,1856,2192,817,3014,904,1175,478,579,428,2158,711,110,188,33014,2676,11083,1415,8763,1280,7106,1357,2695,673,2443,690,924,458,17988,2084,5220,1239,2594,753,4059,1417,2251,786,3635,843,229,194,59428,3100,29408,1992,9200,1310,13552,1398,3056,870,3496,868,716,385,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1929752,14847,631680,12582,317647,9782,454875,10081,178537,7287,333249,9493,13764,2184,1588560,15853,533623,11212,248505,9435,380893,9605,142131,6262,272009,8369,11399,2052,185427,6786,48540,3026,34882,3287,39539,3086,24635,2814,37332,3885,499,333,21637,2450,3158,839,6244,1282,5189,1330,1238,712,5755,1244,53,90,47300,3131,12274,1497,12729,1398,11352,1642,4250,1261,5304,1222,1391,396,27089,2569,5555,1250,6272,1296,4031,1065,2437,1023,8436,1650,358,326,59739,4095,28530,2496,9015,1637,13871,1813,3846,1084,4413,1085,64,106,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2033248,16656,679098,13535,387834,11444,476019,12210,243477,8381,240955,8008,5865,1234,1683262,16593,581202,13032,302525,9410,401350,11367,193245,6971,199763,7308,5177,1193,183285,9681,45909,4032,44527,4551,37024,3754,33788,3230,21730,2811,307,233,29863,3209,6432,1941,12791,1882,5096,1296,2377,844,3167,946,0,189,41323,3792,10483,1602,13292,2284,10057,1881,3210,1262,4168,1315,113,172,38657,3056,10611,1954,8153,1567,6504,1472,5791,1279,7378,1533,220,162,56858,4390,24461,2476,6546,1456,15988,2394,5066,1386,4749,1338,48,78,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,621181,8105,227464,6939,111875,5182,145548,5680,66349,3760,69029,3671,916,455,494624,8149,184855,7025,83047,4607,118397,4926,50731,3255,56907,3400,687,446,53630,3735,15021,1898,12343,1849,10906,1452,8806,1250,6504,1071,50,83,3709,1059,422,248,1681,842,1117,510,106,145,383,281,0,189,24126,2471,6864,1145,6846,1543,6919,1447,2057,742,1386,457,54,78,8604,1517,2062,556,1780,770,1696,726,1447,788,1524,658,95,156,36488,3120,18240,2243,6178,1337,6513,1229,3202,866,2325,896,30,101,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2743587,19263,1194692,13075,473644,12320,613033,13968,210280,6847,232462,7595,19476,1788,2098502,20541,947700,12448,332480,10276,469336,11805,159258,6898,177903,6715,11825,1727,243741,9528,84768,4914,50719,4794,51100,4016,31161,3085,25241,2771,752,492,149792,8308,46502,3690,44810,4402,36846,3207,7996,1968,13330,2028,308,193,78840,4726,25186,2672,19617,2361,19759,2692,3597,1157,5769,1171,4912,703,40737,4159,14994,2715,9409,1744,8272,2006,2690,915,5318,1335,54,68,131975,6166,75542,4176,16609,2207,27720,2330,5578,1776,4901,1441,1625,642,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3532276,17588,1589502,17953,615058,13915,768447,13282,245056,9294,311657,9541,2556,626,2492080,20613,1110914,15579,406341,11048,548791,11724,189437,8171,234868,8450,1729,621,264720,10768,87942,4645,59171,4785,53900,4160,31311,4612,32258,3758,138,172,368620,8658,191303,6519,69825,5333,78757,4972,9866,1832,18597,2422,272,199,173371,6514,76677,4293,39864,3907,41896,3485,3819,1010,10858,1669,257,224,69453,4450,29781,2983,15166,2433,11332,1703,3679,969,9425,1705,70,97,164032,6622,92885,4781,24691,3096,33771,2998,6944,1423,5651,1242,90,143,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
