GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001EA,B11003_001MA,B11003_002MA,B11003_002EA,B11003_003EA,B11003_003MA,B11003_004EA,B11003_004MA,B11003_005MA,B11003_005EA,B11003_006EA,B11003_006MA,B11003_007MA,B11003_007EA,B11003_008EA,B11003_008MA,B11003_009MA,B11003_009EA,B11003_010EA,B11003_010MA,B11003_011EA,B11003_011MA,B11003_012EA,B11003_012MA,B11003_013MA,B11003_013EA,B11003_014EA,B11003_014MA,B11003_015EA,B11003_015MA,B11003_016MA,B11003_016EA,B11003_017EA,B11003_017MA,B11003_018MA,B11003_018EA,B11003_019EA,B11003_019MA,B11003_020EA,B11003_020MA,state
0400000US16,400347,7093,320853,6864,126719,5276,25551,2329,35144,2922,66024,3404,194134,5306,79494,4444,23327,2474,14247,2145,4064,1137,1433,754,8750,1653,9080,1445,56167,3803,34372,3150,7966,1701,5647,1374,20759,2652,21795,2104,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,2285540,16689,929523,11802,203496,6681,191513,6615,534514,9612,1356017,12805,813923,13412,213962,8031,96151,5116,23889,2394,18104,2473,54158,3620,117811,5419,599961,11590,322802,8084,58807,3544,60207,3695,203788,6408,277159,7754,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,1213558,13038,465663,8369,96156,4729,98068,4691,271439,7053,747895,10128,420137,9693,118626,5336,63504,3963,19085,2244,9051,1724,35368,3520,55122,3214,301511,7398,173687,5419,37204,3573,31356,2968,105127,5165,127824,5036,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,628004,8003,235322,4990,51546,3375,53709,2529,130067,4243,392682,5882,168795,6062,53585,3832,32674,3211,10144,1584,3387,955,19143,2427,20911,1801,115210,4653,72229,3799,15517,1995,13163,1766,43549,2993,42981,2844,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,560633,8937,228023,5867,53503,3182,50649,3366,123871,4418,332610,6493,160147,5539,50370,3369,27926,2859,6660,1249,4698,1078,16568,2266,22444,2149,109777,3834,68123,3397,15371,1671,12407,1668,40345,2817,41654,2469,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,828120,9761,300055,7835,64253,3514,62518,4231,173284,6728,528065,7770,303719,8348,85755,4498,40838,3218,10880,1939,4384,1257,25574,2478,44917,3484,217964,6502,114810,5071,23903,2471,21518,2856,69389,4135,103154,3557,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,746504,12668,278801,8611,64285,4649,58057,4603,156459,5810,467703,8510,362082,10549,85963,4573,41034,3414,12126,1951,5994,1343,22914,2692,44929,3782,276119,9145,152063,6291,30834,3220,33820,2950,87409,4956,124056,6118,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,264442,5443,79988,3779,19299,2141,13938,1844,46751,2605,184454,4156,78484,3702,24875,2100,14660,1797,4347,1123,1350,590,8963,1225,10215,1268,53609,3588,31609,2806,5254,1202,5477,1295,20878,2120,22000,2139,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,1042467,11521,429625,8300,98298,4260,86078,5126,245249,6551,612842,8183,412372,9079,108262,4961,49363,3740,13236,2091,9270,1510,26857,2608,58899,3560,304110,8052,150982,6126,25563,2761,27951,2967,97468,5707,153128,6107,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,1188714,11614,474202,8849,115580,4647,80478,4579,278144,5959,714512,10370,424690,10034,105294,4620,41242,3316,9841,1599,6018,1441,25383,2560,64052,3513,319396,8153,169232,6136,28295,2967,27638,2591,113299,5751,150164,5469,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,1821803,13146,658920,8614,132332,5344,135704,4872,390884,7122,1162883,9855,657921,10604,182054,6971,88558,4691,24475,2306,10067,1549,54016,3528,93496,4654,475867,7986,257211,5955,49705,3112,44762,3192,162744,5807,218656,5524,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,1091358,8805,433140,5756,107545,3513,92787,4555,232808,5094,658218,6340,292592,6650,95250,4478,54527,3725,14719,1875,8607,1357,31201,2655,40723,2481,197342,5101,125913,4581,26444,2459,25260,2481,74209,3181,71429,3424,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,485198,9184,175460,5938,34056,3151,38280,3100,103124,4529,309738,7371,257956,7249,56528,3796,26461,2938,6278,1557,2689,1008,17494,2414,30067,2929,201428,6800,106601,5124,17808,2456,22215,2770,66578,4041,94827,5077,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,1137014,12966,423324,9145,99039,5205,85983,4121,238302,7475,713690,8585,382285,10151,101913,5324,53060,3586,13284,1723,6281,1234,33495,2963,48853,3859,280372,7771,157119,6696,31086,3111,30718,3277,95315,4576,123253,4359,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,202848,4604,70742,2751,16567,1823,15544,1891,38631,2438,132106,3489,50253,3178,15601,1757,9175,1281,2148,647,1077,493,5950,1083,6426,1151,34652,2586,19947,2055,5373,971,3521,884,11053,1753,14705,1548,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,369426,5544,153745,3360,35613,2275,35955,2298,82177,2668,215681,4071,100371,3960,29392,2525,16165,1747,4362,1164,1658,490,10145,1570,13227,1645,70979,3016,44159,2658,9957,1567,9351,1548,24851,2404,26820,1867,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,456740,8221,176363,6031,36900,2987,40803,2996,98660,4724,280377,6859,202615,6360,63463,3775,31056,2882,7915,1502,6329,1229,16812,2329,32407,2590,139152,5053,75245,4407,12087,1941,15009,2024,48149,3502,63907,3280,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,268944,6571,91828,3768,19718,2050,15152,1861,56958,3233,177116,4856,72529,4582,20941,2652,9555,1559,2526,923,606,410,6423,1249,11386,1919,51588,3345,27614,2388,5722,1060,3913,994,17979,2082,23974,2229,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,1632061,12432,695182,9139,156641,5691,134574,5592,403967,8279,936879,9009,573825,11603,156240,6633,62284,4853,15577,1986,8310,1787,38397,3417,93956,4318,417585,10005,208936,8190,33381,2891,33463,3604,142092,7451,208649,7058,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,341876,6339,122170,5484,22231,2413,29333,2736,70606,3951,219706,4851,143528,4452,44002,3266,22394,2617,4872,1185,4585,1281,12937,1905,21608,2568,99526,4370,54561,3665,10370,1999,10120,1650,34071,2838,44965,2685,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,3156019,19016,1261456,13260,280277,8313,259046,7285,722133,10874,1894563,14654,1405099,16179,359454,9178,150343,6199,36960,2981,22542,2916,90841,4495,209111,7141,1045645,14537,506763,11023,85322,5406,93507,4779,327934,9240,538882,9725,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,1829450,17628,698000,11505,160163,6102,135720,5677,402117,8399,1131450,13094,676765,12200,169304,7131,84853,5574,23431,3497,14515,2388,46907,3673,84451,4822,507461,10025,273214,9002,53132,3694,51739,3889,168343,7158,234247,6313,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,150297,4137,58631,2854,15957,1895,13792,1452,28882,2252,91666,2993,37913,3417,13606,1803,8049,1514,3166,1131,845,354,4038,907,5557,1210,24307,2875,15646,2397,4147,1306,2836,842,8663,1332,8661,1553,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,2123886,16663,781230,10569,166537,6413,157832,5251,456861,8486,1342656,12495,798209,13584,210633,6938,106872,4697,26916,2809,13758,2101,66198,3252,103761,5103,587576,10825,330240,8403,74530,4338,59327,4430,196383,6410,257336,7230,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,713308,6686,274692,5185,59636,3256,62518,2876,152538,4524,438616,5708,256280,4913,77752,3590,40197,2567,9333,1121,5410,1073,25454,2108,37555,2890,178528,4176,102412,3464,22941,2241,20312,2003,59159,2556,76116,3301,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,749945,8284,272127,6952,60851,3830,59816,4936,151460,4734,477818,6910,228451,6878,67975,4569,33439,3342,8664,1818,3889,1076,20886,2565,34536,2961,160476,6115,91165,4575,17927,2352,15746,2229,57492,3850,69311,4118,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,2366755,17690,830337,10153,182577,6412,159682,5345,488078,8316,1536418,15432,837540,12218,228064,7481,105407,5157,26933,2583,17892,2119,60582,3743,122657,5726,609476,9965,316425,7296,58238,3768,61884,4557,196303,6405,293051,6438,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,174967,5396,65193,2975,15191,2024,12063,1947,37939,2327,109774,4073,75295,4397,18302,2244,7918,1554,2273,885,1184,656,4461,1018,10384,1696,56993,3966,31940,2752,5557,1150,6867,1737,19516,2294,25053,2398,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,867390,11066,299238,6939,67134,4394,60846,4303,171258,6045,568152,8940,353495,8945,81853,5116,35995,3558,10462,2121,5431,1394,20102,2455,45858,3677,271642,7702,139935,5910,25612,2490,27883,2640,86440,5284,131707,5413,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,170511,4067,64388,2766,13940,1580,15746,1581,34702,2050,106123,3313,46502,2932,14182,1576,8857,1299,2826,867,1504,544,4527,906,5325,959,32320,2281,21081,2015,5352,1271,3651,938,12078,1448,11239,1322,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,1213001,13040,438614,9473,95341,5778,87816,5663,255457,7286,774387,10678,462677,9744,119587,5058,57075,3574,14252,2050,7398,1486,35425,3126,62512,3846,343090,8249,179335,6455,39445,3748,31542,3316,108348,4736,163755,5816,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,4709478,27482,2092503,23518,436733,12908,480916,10781,1174854,15718,2616975,19835,1811431,23580,489774,13166,230641,8247,61352,4903,37962,3310,131327,5917,259133,10166,1321657,18937,753165,14368,131818,6450,154467,6804,466880,11594,568492,10299,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,564803,7857,278527,6006,62114,3610,80289,3789,136124,4676,286276,6228,128378,5808,39778,3416,19519,2142,5566,1278,2188,770,11765,1929,20259,2487,88600,4379,48616,3684,8212,1654,10484,2119,29920,2325,39984,2937,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,123509,2787,41961,2169,8848,1090,8266,1007,24847,1755,81548,2535,28870,2500,8643,1195,5219,1006,947,440,435,239,3837,944,3424,699,20227,2142,11413,1353,1724,555,1433,562,8256,1224,8814,1439,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,1549808,15128,620930,10409,147539,5826,119483,4930,353908,7316,928878,11575,505049,9812,135352,6626,61445,4837,15750,2437,9401,2002,36294,3205,73907,4690,369697,7979,199955,7025,33620,3070,38482,3714,127853,5651,169742,5702,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,1363817,13461,539460,7543,134460,5894,116753,4951,288247,6610,824357,9642,396776,10771,122653,5882,65042,3977,15588,1795,9950,1707,39504,3403,57611,3657,274123,7627,156412,6801,29504,2885,27311,2588,99597,5426,117711,5461,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,351328,7077,112219,4847,21376,2272,20247,2484,70596,3564,239109,5500,120619,5338,35814,3423,17842,2450,4667,1243,1681,647,11494,1782,17972,2442,84805,3628,42642,2954,9231,1557,7710,1349,25701,2203,42163,2787,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,1137483,9076,422095,6409,92358,4015,88290,3955,241447,5551,715388,8286,332183,7600,103803,4627,59877,3499,14722,1844,7162,1259,37993,2381,43926,2695,228380,5632,136850,4497,27306,2421,26010,2106,83534,3697,91530,4092,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,117245,3074,45664,2462,10733,1579,9498,1545,25433,1854,71581,2890,28225,2389,11821,1667,7814,1550,2101,820,1395,775,4318,1007,4007,870,16404,1723,10220,1416,3604,1128,1619,741,4997,931,6184,1194,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,471172,8292,143565,5129,23463,2797,22905,2303,97197,4779,327607,6821,373366,8169,80957,4149,32035,2594,8442,1465,4432,1034,19161,2009,48922,3235,292409,6625,138458,4610,21557,2319,25123,2600,91778,4590,153951,4774,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
