GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001MA,B16009_001EA,B16009_002MA,B16009_002EA,B16009_003EA,B16009_003MA,B16009_004EA,B16009_004MA,B16009_005MA,B16009_005EA,B16009_006MA,B16009_006EA,B16009_007MA,B16009_007EA,B16009_008MA,B16009_008EA,B16009_009EA,B16009_009MA,B16009_010EA,B16009_010MA,B16009_011MA,B16009_011EA,B16009_012MA,B16009_012EA,B16009_013MA,B16009_013EA,B16009_014EA,B16009_014MA,B16009_015EA,B16009_015MA,B16009_016MA,B16009_016EA,B16009_017EA,B16009_017MA,B16009_018EA,B16009_018MA,B16009_019MA,B16009_019EA,B16009_020EA,B16009_020MA,B16009_021MA,B16009_021EA,B16009_022EA,B16009_022MA,B16009_023EA,B16009_023MA,B16009_024MA,B16009_024EA,B16009_025EA,B16009_025MA,B16009_026EA,B16009_026MA,B16009_027MA,B16009_027EA,state
0400000US13,9302416,5036,1525365,29911,433731,14821,339849,12981,77138,6838,5013,1643,5778,1782,5953,2555,1091634,21235,910743,19672,118859,7458,22476,3964,20751,3094,18805,3981,7777051,30664,1392893,14270,1197461,16253,125030,8204,31356,4335,29084,3490,9962,3105,6384158,21672,5548033,28287,430444,12674,196133,12094,155579,7193,53969,6618,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1304319,890,134105,7738,29559,3864,20820,3431,1359,979,384,285,6798,1989,198,274,104546,5392,70340,4606,2738,1192,1707,704,29393,3478,368,350,1170214,7777,186652,3839,150430,4072,5405,1315,1833,864,28863,3105,121,143,983562,5422,724062,9423,19900,2778,12620,2265,224629,8513,2351,1006,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1511304,2135,222201,12595,52284,5044,44292,5059,6639,1474,258,198,27,43,1068,726,169917,9661,148683,9443,14721,2780,1565,788,1874,740,3074,1055,1289103,13055,261367,5830,237216,5597,19758,2894,2612,1186,1264,758,517,373,1027736,9634,927397,8753,73041,4269,13066,2375,10610,1809,3622,1497,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11790375,4367,1539193,31451,394719,14108,257291,10808,110187,8425,9795,2309,6230,1919,11216,3054,1144474,21254,826518,16617,193187,10533,61784,4311,40479,4024,22506,4083,10251182,31135,1754296,14135,1364080,13537,271071,8657,70704,5192,34023,2984,14418,3194,8496886,21173,6605541,22167,1037470,14622,510281,14365,268026,8442,75568,6831,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6006015,3896,835744,21967,225083,10884,189004,10479,26748,3304,3876,1468,2204,1035,3251,2006,610661,15478,532479,14789,44802,3640,12182,2600,15895,2479,5303,2283,5170271,23019,909502,11840,831889,11369,43250,3534,21454,2853,10016,1988,2893,987,4260769,15491,3947994,15888,161779,6655,88378,6574,48376,4534,14242,2919,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2829636,2699,336660,11417,74786,5322,60550,5370,8721,1800,1117,656,1671,815,2727,1485,261874,8490,227375,7726,17660,2688,3741,923,9338,2202,3760,1384,2492976,11805,447960,5845,411244,6220,22138,2415,7815,1887,5569,1053,1194,545,2045016,8875,1910097,9116,67200,3769,31287,4102,29150,2610,7282,1522,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2636265,2590,329789,12338,83239,6247,62862,5752,18434,3109,783,369,779,348,381,328,246550,8736,205829,8383,27498,3491,3989,977,6952,1682,2282,818,2306476,12510,433328,6497,381306,6060,37054,3436,5232,1268,8384,1326,1352,609,1873148,9295,1672937,9846,121160,5373,29355,3308,36892,2601,12804,2451,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4022292,3068,717408,19414,179459,8896,159834,8543,11987,1980,2352,1282,1045,491,4241,2779,537949,13924,502751,13257,17662,2662,7004,1685,3942,1314,6590,2152,3304884,18882,541082,7843,512570,7832,16895,2342,7390,1709,3253,930,974,517,2763802,14292,2635381,14604,57696,3958,38764,3846,24330,2874,7631,2101,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4240243,4059,794923,22363,217687,9806,200570,9581,12502,2717,1689,938,2204,1484,722,647,577236,15572,524633,14340,25875,3672,15981,2832,7750,2408,2997,1253,3445320,22640,583010,10121,544655,10956,20286,3471,8575,1796,8568,1492,926,573,2862310,15780,2623693,17779,91164,4999,98845,5310,40969,3333,7639,2250,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1231030,1755,160771,8314,31494,3469,28040,3161,633,491,1086,728,373,360,1362,834,129277,6531,119966,6221,1354,595,4590,1059,1177,717,2190,1368,1070259,8272,155431,3584,148979,3810,1307,673,3462,885,743,612,940,776,914828,6610,860400,6988,6844,1219,39368,3013,5308,1134,2908,973,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5502268,3206,517077,18649,121425,8151,93307,6597,19862,3224,3547,1281,2063,840,2646,1480,395652,12543,310763,10099,38435,4612,19410,3298,14817,2599,12227,2821,4985191,18760,843575,8469,694534,7868,75376,4142,34041,3607,24063,2657,15561,3054,4141616,12527,3374649,15980,302008,6726,210050,8983,169823,6745,85086,7476,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6197429,2450,692753,20035,143195,8103,87341,6145,38566,4411,9768,1923,4237,1527,3283,1733,549558,15200,342533,10792,101983,6036,55804,4325,37713,4159,11525,2924,5504676,20071,862576,8497,692265,9028,65853,4614,63530,5264,30651,2684,10277,2360,4642100,15230,3652148,19660,325508,9019,429431,15073,183239,7360,51774,5078,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9139713,3247,1389892,25434,346167,11767,290624,10342,23324,3149,11815,2475,3326,1188,17078,2962,1043725,17997,914385,17602,40977,3403,31263,3696,19904,3660,37196,4457,7749821,25649,1260484,11936,1143749,11646,42585,4211,33107,3588,19739,2294,21304,3568,6489337,18227,5924993,21779,159926,6933,192347,8343,105359,5459,106712,7556,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5020325,3166,497468,14240,116436,7045,76413,5844,13009,2490,2203,677,10517,2641,14294,3398,381032,10117,304143,8144,23852,3325,7666,1424,21486,3212,23885,3349,4522857,14584,800199,6763,712384,8183,36783,2812,13079,2336,23800,2858,14153,3027,3722658,10529,3352290,14364,115589,4755,79063,5869,114803,4795,60913,4586,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2709191,2926,571847,20163,158992,9210,152043,9194,5717,1521,730,759,355,297,147,126,412855,13480,396261,13133,11037,2018,2191,923,1932,796,1434,674,2137344,19927,371099,8983,356384,8970,9390,2042,1715,733,3106,1167,504,413,1766245,13891,1702727,13581,35083,3847,11890,2473,11859,1571,4686,1591,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5534326,3999,790904,18306,191120,9287,169961,8631,11333,2471,4701,2131,1437,614,3688,1860,599784,13456,544407,12715,25040,3776,13042,2425,10034,1811,7261,2534,4743422,19025,804157,9531,756594,10137,24345,3378,11177,1853,9192,1570,2849,1556,3939265,13903,3731695,15502,82781,4900,60903,4820,46354,3396,17532,3485,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,948545,1221,132487,7832,28037,3990,26186,3934,525,404,312,249,214,189,800,495,104450,5032,97930,5008,1297,605,2389,880,541,392,2293,732,816058,7897,133672,3800,127700,3643,2905,1068,1315,590,600,523,1152,694,682386,5467,657129,5756,9323,1722,8444,1644,3173,1004,4317,1158,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1713595,1757,206644,9542,53325,4498,37563,3403,11196,2397,1150,643,1762,843,1654,956,153319,6557,122462,5114,18444,2795,4128,1077,5060,1410,3225,1447,1506951,9854,280642,4774,252360,3947,22314,2171,2105,876,2535,787,1328,679,1226309,6729,1110876,6423,76240,3478,16175,2182,16142,1896,6876,1728,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2676155,2220,377327,15960,96432,7599,56358,6154,37737,4366,722,515,969,553,646,410,280895,11072,183011,8945,71405,5706,7561,2004,14241,2586,4677,1358,2298828,15916,387085,7841,272323,7992,96666,6399,3989,1169,10754,1769,3353,1405,1911743,10973,1353234,13219,363297,9847,53722,5192,122034,5537,19456,3995,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1225613,1359,98272,7926,19818,2817,17698,2689,1254,838,187,166,556,460,123,160,78454,6613,68710,6302,3262,1147,3586,951,2096,1101,800,434,1127341,8076,175920,3137,164873,3809,4100,1117,3717,1035,2659,1087,571,582,951421,6949,879219,7067,16451,2118,36129,2975,14891,1772,4731,1525,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8261196,2154,855343,23650,217467,12054,119849,9315,78863,6029,10505,2310,2982,965,5268,1524,637876,15949,353033,10952,189053,9385,48421,4269,28344,3888,19025,3560,7405853,23530,1235562,11948,914125,11277,173153,7759,83712,5235,51143,4017,13429,2519,6170291,15930,4303994,22381,884850,15148,576371,15612,313780,9980,91296,7032,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1911755,2265,375635,14791,98854,7085,54838,5992,37093,5225,305,265,1106,927,5512,1293,276781,10429,144156,7969,101340,7227,1940,967,2000,811,27345,2683,1536120,14569,261978,7259,203528,7217,48477,4261,1319,469,1779,862,6875,993,1274142,10820,853739,10116,333167,9055,17359,2543,13542,2572,56335,3000,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18122783,4540,2698242,42152,638232,17837,350773,14224,178736,10746,66332,6032,23591,3643,18800,3381,2060010,30558,1166729,21966,515782,15537,183864,8627,147520,9421,46115,5250,15424541,42338,2337174,18028,1723369,17855,311208,12116,176003,8222,89922,4801,36672,4594,13087367,30721,9246457,31564,1773888,18838,1190114,26078,687399,15666,189509,9943,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9199429,5096,1450860,28219,372660,12222,281268,10392,81900,5902,4570,1899,3473,1351,1449,719,1078200,19917,904936,19091,131379,8134,19458,3439,15606,2868,6821,1517,7748569,28235,1290985,13041,1134817,11947,114160,6552,14191,2216,20349,2128,7468,2846,6457584,20069,5813509,20425,375050,8056,125288,9201,113655,6124,30082,4174,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,680047,1463,72625,4634,12763,2061,12388,2055,95,153,72,100,6,17,202,328,59862,3935,54066,3866,1216,547,2796,994,561,454,1223,577,607422,4941,104448,2580,99658,3172,1075,637,2566,1433,536,386,613,647,502974,4275,474187,4343,8096,1635,14392,2138,3515,1024,2784,990,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10616725,4892,1502191,30850,378046,14318,335902,12562,18732,3736,12296,3499,3497,1493,7619,2368,1124145,20097,1012520,17535,41122,4504,29540,3482,16349,2735,24614,4200,9114534,30984,1530002,14382,1429736,12865,33402,3385,39456,4784,16444,2108,10964,2658,7584532,20316,7097180,23502,147021,6105,196701,10024,90234,4752,53396,5886,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3537784,2239,546312,13288,144477,6854,118004,5892,22873,2946,832,556,1613,711,1155,746,401835,9359,350409,8443,36586,3120,3311,886,7556,1725,3973,897,2991472,13432,539650,7442,482411,7063,46402,3930,2728,913,5816,1287,2293,752,2451822,9446,2228849,9534,149576,4626,21860,2670,35467,2768,16070,2084,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3729046,3046,556083,20183,119713,8248,79844,6374,34633,4928,1832,1044,2075,622,1329,806,436370,13748,356989,12300,51163,5062,8599,1833,15247,2472,4372,1578,3172963,20230,499968,8724,411507,8724,59639,5034,11648,2221,14241,2127,2933,1645,2672995,13797,2318125,12129,196921,8488,67278,5033,78091,4016,12580,2854,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11681455,4206,1480605,28797,363403,12786,297243,10586,40703,4115,13913,2617,6737,1783,4807,2129,1117202,21233,914346,18300,113679,7571,45501,4195,31419,3682,12257,2467,10200850,29036,1578011,12932,1424921,12832,62012,4533,60734,4773,24581,2866,5763,1426,8622839,21169,7779159,23256,312742,9362,320643,10794,164398,7066,45897,5167,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,962727,1016,130599,8654,30130,3697,18619,3300,9094,2241,1715,1100,642,484,60,103,100469,6749,67939,5718,21786,3305,6357,1399,4315,1688,72,88,832128,8747,125519,3543,101216,3683,16409,2177,5926,1783,1154,574,814,571,706609,6915,560819,7348,69287,4178,56892,4970,13434,2467,6177,1964,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4469113,3526,718794,21202,184258,9049,162392,9069,18594,3127,840,620,1430,744,1002,875,534536,16244,486718,15508,34495,4332,6356,1350,5186,1730,1781,776,3750319,21152,601849,8992,560831,8974,27393,3214,7053,1502,4749,1240,1823,1371,3148470,16360,2958592,16235,110071,6080,43549,4272,31269,2697,4989,1525,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,771119,1700,102059,6866,25235,3088,21957,2882,966,613,24,28,756,432,1532,814,76824,5012,67416,5029,2287,1180,1505,884,700,493,4916,1085,669060,7291,121586,3216,116526,3068,1798,781,1355,457,701,400,1206,586,547474,5246,514037,4889,10782,1778,9030,2199,5462,1416,8163,1479,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6047729,3788,967925,26489,245200,10557,211470,10100,26155,3598,3478,1365,1066,590,3031,1590,722725,18424,655088,15963,43721,4346,8689,2789,5690,1928,9537,2911,5079804,26889,832028,11308,767872,11829,39443,3782,8760,2313,9720,1662,6233,1777,4247776,18808,3992235,19454,127514,6321,51894,5326,51172,3633,24961,3799,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
