GEO_ID,B25006_001E,B25006_001M,B25006_002E,B25006_002M,B25006_003E,B25006_003M,B25006_004E,B25006_004M,B25006_005E,B25006_005M,B25006_006E,B25006_006M,B25006_007E,B25006_007M,B25006_008E,B25006_008M,B25006_009E,B25006_009M,B25006_010E,B25006_010M,NAME,B25006_001EA,B25006_001MA,B25006_002MA,B25006_002EA,B25006_003EA,B25006_003MA,B25006_004EA,B25006_004MA,B25006_005EA,B25006_005MA,B25006_006MA,B25006_006EA,B25006_007MA,B25006_007EA,B25006_008EA,B25006_008MA,B25006_009EA,B25006_009MA,B25006_010EA,B25006_010MA,state
0400000US13,3656407,14418,2293936,12124,1110445,9367,11301,1929,116007,3119,1168,690,71204,4288,52346,3671,6776,1313,45570,3423,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,154247,3668,10166,1423,1072,458,171085,4479,32244,1694,3002,969,74120,3192,1451,570,72669,3259,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,561533,4344,2412,754,7232,1185,6151,1109,458,343,9448,1393,10187,1799,673,348,9514,1737,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3639190,11458,664315,7345,10706,1360,220140,4762,1193,421,196820,6907,62159,3696,10379,1497,51780,3514,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,2173545,10203,228116,4646,5823,1247,40179,2099,494,328,37774,3231,29212,2746,3537,1068,25675,2610,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,1160812,6760,36742,2359,4099,976,21198,1665,899,483,12302,1708,11197,1909,882,451,10315,1783,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,973367,6467,66814,2893,8862,1348,23143,1784,519,326,18152,2005,20725,2150,1752,616,18973,2001,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1526541,8874,138413,4056,3034,877,18527,1672,770,428,8919,1185,19964,1922,1011,400,18953,1874,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1142367,7750,526582,7212,8589,1158,23316,1364,223,208,16313,1996,20518,2589,2375,771,18143,2413,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,523764,4942,4676,949,3345,782,3805,717,325,270,687,312,8624,1281,264,223,8360,1270,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1323059,7060,628549,6969,5735,1130,119454,3243,869,369,58283,3669,41985,3069,4604,1032,37381,3112,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,2121295,10416,165581,4118,3420,767,137446,3545,251,198,86106,3979,45852,3284,6967,1436,38885,3175,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,3136175,11065,513221,6436,19057,1822,92699,2808,1322,648,34363,2470,61695,3610,4957,992,56738,3405,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,1897509,8512,106147,3147,17821,1272,69725,2556,364,170,21835,1999,33861,2684,2048,566,31813,2591,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,680417,5862,395491,5567,4126,578,9741,1431,268,322,6379,1230,7949,1631,750,494,7199,1575,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,2002797,10023,269377,4472,9625,1535,36357,1969,2142,687,18362,2052,35520,2992,2470,859,33050,2823,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,383531,3153,1117,462,17479,1433,2782,752,165,185,2063,871,7667,1333,413,277,7254,1275,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,676838,4291,33244,1684,5053,884,12538,1173,226,193,8266,1671,7994,1290,808,339,7186,1182,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,760494,7519,89144,2841,12358,1316,75445,3038,5998,1115,67451,3293,31175,2477,5259,1121,25916,2244,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,494249,4806,6465,1043,523,274,10702,1239,0,184,1083,523,4593,925,387,291,4206,938,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,2279658,10928,418924,6269,5348,865,254868,4024,883,516,174026,6437,54256,3358,12019,1851,42237,2865,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,593121,5893,18323,1721,54423,2259,8230,1178,376,238,69702,3990,17622,2180,6462,1349,11160,1507,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,4972668,17604,1064839,10595,25700,2597,512712,6530,1670,716,512398,9470,143707,7327,35792,3158,107915,5670,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,2777790,11553,814786,8023,41508,2099,80456,3222,1557,716,77387,4736,50261,3461,5535,1387,44726,3306,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,284262,3307,5514,994,11673,1072,3776,767,92,146,1890,765,6268,1256,46,49,6222,1257,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,3846846,12301,571667,6646,8854,1242,76634,2612,2017,852,32078,2530,68559,4427,5623,1150,62936,4284,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,1132976,6655,108390,2654,91181,3022,23543,1496,925,327,28778,1829,80158,3290,3020,787,77138,3172,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,1377612,7074,26729,2085,16914,1661,52697,2300,3872,961,27091,2717,48290,3674,3062,977,45228,3433,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,4190170,11356,494426,7075,8124,1570,127957,3211,1298,523,71102,4330,62960,3947,6799,1102,56161,3604,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,342612,3930,24612,1984,1577,660,10853,1368,0,206,19598,1993,8232,1659,1370,582,6862,1472,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,1303559,8519,488043,6485,5957,965,20479,1520,1005,662,19092,2441,19633,2380,1960,711,17673,2110,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,306014,2984,3707,641,16985,1218,3102,831,199,221,3528,1115,5902,1252,397,327,5505,1147,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,2024229,9328,408336,6073,8255,1436,31141,2086,1511,815,22686,2132,34102,2920,2472,840,31630,2892,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,7202643,20005,1191459,12677,42803,2960,393743,4902,5734,925,421565,10565,163465,6032,31638,2948,131827,5778,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,838145,5438,9850,1305,8703,1207,20517,1394,6009,993,32817,2551,14939,1884,1998,731,12941,1716,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,244434,3271,2353,526,915,372,2420,584,91,124,742,426,3910,793,16,30,3894,799,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,2243936,10258,578721,7197,7245,1111,160239,3472,1853,622,49288,4047,65613,4153,5856,1192,59757,3982,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728573,8477,2232118,8998,92960,3908,30347,2021,192887,4790,11950,1514,73335,3623,94976,5261,5929,1246,89047,5093,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734536,5346,693782,4971,26408,2373,1295,554,4751,819,164,168,1338,628,6798,1319,74,89,6724,1321,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2319538,7046,2071134,7163,128160,3314,19635,1516,44708,1802,473,303,29170,2533,26258,2147,2693,749,23565,1985,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,228937,3666,216180,3523,1627,662,3606,617,1277,706,81,85,3007,754,3159,907,437,343,2722,834,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1221851,9077,825728,10696,128720,4949,4330,1099,2977,874,0,221,206935,6115,53161,3881,6495,996,46666,3496,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
