GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001MA,B08012_001EA,B08012_002MA,B08012_002EA,B08012_003EA,B08012_003MA,B08012_004EA,B08012_004MA,B08012_005EA,B08012_005MA,B08012_006MA,B08012_006EA,B08012_007MA,B08012_007EA,B08012_008MA,B08012_008EA,B08012_009EA,B08012_009MA,B08012_010EA,B08012_010MA,B08012_011EA,B08012_011MA,B08012_012MA,B08012_012EA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015EA,B08012_015MA,B08012_016EA,B08012_016MA,B08012_017MA,B08012_017EA,B08012_018MA,B08012_018EA,B08012_019MA,B08012_019EA,B08012_020EA,B08012_020MA,B08012_021EA,B08012_021MA,B08012_022EA,B08012_022MA,B08012_023MA,B08012_023EA,B08012_024MA,B08012_024EA,B08012_025EA,B08012_025MA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031MA,B08012_031EA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034MA,B08012_034EA,B08012_035EA,B08012_035MA,B08012_036MA,B08012_036EA,B08012_037EA,B08012_037MA,B08012_038MA,B08012_038EA,B08012_039EA,B08012_039MA,state
0400000US13,4323275,20090,98835,6559,332772,11834,546563,13972,668777,13860,631447,14495,265759,9209,629055,13932,138094,6822,163882,8254,404634,11697,316906,10255,126551,7960,2259125,13487,52078,4076,162317,8705,259582,8513,329239,9967,317750,10877,135811,6228,340427,10332,74558,5344,89690,5486,229215,9059,191155,7822,77303,5892,2064150,15974,46757,3920,170455,7369,286981,10200,339538,8942,313697,10509,129948,6561,288628,8909,63536,4007,74192,4778,175419,7877,125751,6940,49248,4624,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672298,6844,14944,2127,60801,4094,84325,4809,97436,4485,94411,5370,32216,3107,113143,5025,16585,2256,27824,2637,60766,4179,52888,3497,16959,1866,372239,4802,8906,1507,33605,2847,43738,3119,53388,3254,53104,4249,18657,2179,65592,3906,10046,1698,14824,1962,33520,2982,27093,2719,9766,1630,300059,4936,6038,1315,27196,2549,40587,3217,44048,2998,41307,2948,13559,1792,47551,3281,6539,1303,13000,1632,27246,2572,25795,2095,7193,928,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,689674,8385,40439,3402,111229,6157,125184,6107,116274,5610,97244,5214,38925,3786,63534,4383,12118,2043,17124,2545,36175,3447,20585,2789,10843,1771,374446,5710,23147,2477,54874,3874,65177,4034,62039,4345,55483,4716,19470,2614,34464,3267,7391,1706,9886,1816,21792,2347,13198,2327,7525,1306,315228,6389,17292,1999,56355,3628,60007,4179,54235,3749,41761,3193,19455,2646,29070,2836,4727,1186,7238,1588,14383,1965,7387,1544,3318,987,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5826394,24198,156545,6955,540715,10439,703477,11818,767737,13371,744225,13410,352600,8671,786406,13409,191970,7300,288354,7971,600910,10744,515251,10150,178204,7333,3072791,14592,78115,3923,254694,6617,340146,8043,383459,9194,381132,8603,183078,6460,432950,10605,102318,4280,162088,5717,344819,8486,302818,7670,107174,5674,2753603,16153,78430,5140,286021,7887,363331,7658,384278,10128,363093,9125,169522,6449,353456,8456,89652,4911,126266,4599,256091,6733,212433,7767,71030,4211,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2954422,16121,104067,5087,351674,10063,444511,10131,506586,10110,448393,9681,206213,7607,346841,8979,86552,4941,96771,4525,191963,6400,118318,5757,52533,3959,1565673,10790,55940,3788,169865,6820,215058,7412,252926,7555,232716,7201,114332,5257,196221,6876,47009,3325,54948,3259,118759,4894,74325,4540,33574,3240,1388749,12697,48127,3632,181809,6356,229453,6747,253660,6128,215677,7085,91881,4965,150620,6158,39543,3128,41823,3044,73204,3630,43993,3436,18959,2225,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1510580,10929,107730,4241,261650,7864,277561,7739,259731,7126,211828,6782,88067,4324,136528,5887,28392,2471,30359,2477,54767,3092,34239,2905,19728,1719,798030,7122,55263,2965,131845,5321,141926,4457,134465,5309,113232,4565,45233,3051,78938,4177,14436,1889,16684,1822,32021,2036,21026,2015,12961,1479,712550,8085,52467,3087,129805,5141,135635,5295,125266,5529,98596,4379,42834,2813,57590,3426,13956,1458,13675,1333,22746,2081,13213,1556,6767,1053,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1354489,11318,88893,3565,228067,5776,249712,7008,236228,7089,192909,5774,75805,3587,129222,5412,27256,2108,29170,3164,52312,3821,29837,2527,15078,1931,728516,8545,45451,2739,115009,3824,131802,4713,127130,5508,100627,3830,41420,2551,72525,3718,16591,1724,16163,2187,30555,2647,20575,2144,10668,1660,625973,7340,43442,2561,113058,4261,117910,4644,109098,4767,92282,4356,34385,2639,56697,3708,10665,1488,13007,1836,21757,2376,9262,1271,4410,773,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1838811,14472,71981,4378,205766,7039,280394,8315,314976,9036,284383,8993,121672,6487,232252,6028,55239,3529,57737,3747,111507,5677,65961,3741,36943,3204,971670,10493,38040,3118,95644,4612,141386,5644,156336,5206,150152,6459,65427,4008,128909,5114,30191,2673,32227,2719,64767,3954,42601,2989,25990,2274,867141,8781,33941,3126,110122,5288,139008,6099,158640,7260,134231,5703,56245,3971,103343,4065,25048,2445,25510,2376,46740,3338,23360,2572,10953,1875,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1957477,14902,65476,4774,208813,8617,284270,8215,336100,9282,303670,8628,110685,6286,274301,8790,44819,3493,46874,4251,128080,6031,96114,5647,58275,4325,1016301,10592,31967,3513,97830,5517,130273,5434,169488,6243,152797,7393,51919,4437,150031,6783,23676,2469,27719,3041,72859,3822,62257,4176,45485,3967,941176,10582,33509,3310,110983,6558,153997,7189,166612,6926,150873,6456,58766,4057,124270,5778,21143,2362,19155,2575,55221,4276,33857,3314,12790,2201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,599783,7894,28229,2391,75261,4412,92802,4376,97015,4182,79957,4358,38489,3092,66097,3679,17006,1926,21003,2167,46037,3782,24115,1951,13772,1394,306018,5328,14812,1502,37048,2875,44233,3096,45971,2721,38814,2525,18650,2072,35568,2716,8359,1377,11824,1698,25019,2922,16218,1697,9502,1135,293765,5715,13417,1884,38213,3143,48569,3219,51044,3397,41143,3091,19839,2378,30529,2919,8647,1333,9179,1219,21018,2259,7897,1081,4270,923,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2869306,15517,48309,4136,166134,6862,289962,8257,343768,9328,364241,9610,170686,5638,431812,9529,105984,4923,154549,6613,356384,11333,311082,9939,126395,5404,1476710,10289,27075,3023,78273,4303,138309,5449,162062,6366,182330,7190,84728,4357,229266,7135,56364,3947,84123,3746,187156,7624,177054,6612,69970,4214,1392596,11525,21234,2329,87861,4867,151653,6230,181706,6727,181911,6609,85958,4162,202546,7086,49620,3259,70426,4923,169228,6754,134028,6757,56425,3601,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3286508,17616,84798,5024,272421,9275,394256,9075,429697,11246,414244,10812,182311,6918,472821,12467,103707,4776,158278,6234,346982,8465,314284,10515,112709,5196,1672683,10604,42708,3731,124051,5633,186027,6255,202915,7100,204760,7933,94226,5575,247458,8739,56720,3372,83300,4836,193531,6119,174561,7573,62426,3979,1613825,13240,42090,3259,148370,7696,208229,6748,226782,7377,209484,7237,88085,4743,225363,7800,46987,3217,74978,4335,153451,6087,139723,6408,50283,3400,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4261636,18549,132817,4996,455311,9118,633457,11709,688629,11671,652352,11544,294744,7394,528005,11255,136686,5039,163477,6176,318169,8913,179323,5917,78666,4170,2236956,13859,66148,3451,215077,6006,315852,7615,348836,9103,333675,7760,154052,5496,285408,7497,74660,3342,92495,4143,184806,5886,113276,4832,52671,3026,2024680,14120,66669,3623,240234,6096,317605,7981,339793,7122,318677,8128,140692,4958,242597,7023,62026,3951,70982,4248,133363,6055,66047,3492,25995,2448,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2703648,10715,102429,4150,330703,8418,396125,9224,424063,8156,400829,8867,190551,5786,343132,8075,85435,4002,102821,4190,183026,6382,100092,3986,44442,2547,1411151,8252,55618,3289,157193,5422,197745,6687,215794,5838,200549,6183,99276,3878,185539,5495,47885,3191,56524,2991,103310,4509,61543,3244,30175,2197,1292497,8273,46811,2536,173510,6075,198380,5396,208269,5436,200280,5243,91275,3896,157593,5444,37550,2485,46297,2965,79716,4161,38549,2514,14267,1463,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1168792,9614,37247,2915,130668,6304,186980,7731,196113,8440,173127,6626,69553,4899,158280,6988,29116,2653,36326,3345,71078,4437,49543,4156,30761,3231,607456,6641,20469,2098,64251,4276,86841,4979,95321,6028,86784,4426,33562,2913,88778,4824,16076,2340,20460,2529,40309,3672,31015,3413,23590,2924,561336,8231,16778,1771,66417,4572,100139,5817,100792,5551,86343,4610,35991,3298,69502,4193,13040,1643,15866,2269,30769,2318,18528,2111,7171,1393,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2716357,17361,91062,4450,313355,10417,400314,11550,439337,8874,413212,9135,188133,5921,366178,10176,78680,4470,92681,4659,190064,6712,95749,4362,47592,4257,1410604,11362,48137,3183,151080,6424,190672,6390,215033,6387,213785,6665,97790,4142,198196,6910,41595,2866,51598,3665,108262,5054,63246,3709,31210,3304,1305753,11597,42925,2665,162275,7266,209642,7871,224304,5998,199427,6060,90343,3967,167982,6708,37085,2926,41083,3180,81802,4097,32503,2491,16382,1959,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454934,6707,33451,2922,81488,3659,99900,4813,93214,4350,56640,3734,15987,2034,32195,2663,5086,956,5780,926,13522,1421,10516,1519,7155,1090,242620,4213,18506,2079,41113,2448,54099,3036,49923,3271,28174,2580,8117,1223,16961,1973,2968,609,3006,617,8001,1172,6476,1106,5276,909,212314,3985,14945,1392,40375,2478,45801,3283,43291,2759,28466,2777,7870,1351,15234,1856,2118,684,2774,592,5521,906,4040,805,1879,630,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,935676,7716,59815,3202,161465,5559,174921,6111,171784,5102,136760,4959,54630,3080,85936,3845,14296,1663,17263,1530,31212,2106,18082,1819,9512,1251,496174,5357,33484,2406,79816,3911,89646,3800,93320,4239,70078,3439,30172,2258,47971,2718,7444,1162,9387,1197,17251,1658,11352,1477,6253,934,439502,4603,26331,1764,81649,4002,85275,4449,78464,3672,66682,3358,24458,2046,37965,2656,6852,907,7876,1041,13961,1197,6730,1052,3259,635,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
