GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001MA,B08406_001EA,B08406_002MA,B08406_002EA,B08406_003MA,B08406_003EA,B08406_004MA,B08406_004EA,B08406_005MA,B08406_005EA,B08406_006EA,B08406_006MA,B08406_007EA,B08406_007MA,B08406_008MA,B08406_008EA,B08406_009EA,B08406_009MA,B08406_010MA,B08406_010EA,B08406_011MA,B08406_011EA,B08406_012EA,B08406_012MA,B08406_013EA,B08406_013MA,B08406_014EA,B08406_014MA,B08406_015MA,B08406_015EA,B08406_016MA,B08406_016EA,B08406_017EA,B08406_017MA,B08406_018EA,B08406_018MA,B08406_019EA,B08406_019MA,B08406_020EA,B08406_020MA,B08406_021MA,B08406_021EA,B08406_022MA,B08406_022EA,B08406_023EA,B08406_023MA,B08406_024EA,B08406_024MA,B08406_025EA,B08406_025MA,B08406_026MA,B08406_026EA,B08406_027MA,B08406_027EA,B08406_028EA,B08406_028MA,B08406_029EA,B08406_029MA,B08406_030EA,B08406_030MA,B08406_031EA,B08406_031MA,B08406_032MA,B08406_032EA,B08406_033MA,B08406_033EA,B08406_034MA,B08406_034EA,B08406_035EA,B08406_035MA,B08406_036EA,B08406_036MA,B08406_037MA,B08406_037EA,B08406_038MA,B08406_038EA,B08406_039MA,B08406_039EA,B08406_040EA,B08406_040MA,B08406_041EA,B08406_041MA,B08406_042EA,B08406_042MA,B08406_043MA,B08406_043EA,B08406_044MA,B08406_044EA,B08406_045MA,B08406_045EA,B08406_046EA,B08406_046MA,B08406_047EA,B08406_047MA,B08406_048MA,B08406_048EA,B08406_049EA,B08406_049MA,B08406_050EA,B08406_050MA,B08406_051EA,B08406_051MA,state
0400000US01,1964105,15947,1854149,17016,1677578,18087,176571,8805,135601,8260,24879,3261,16091,2159,5882,1434,5519,1356,46,73,173,297,81,128,63,102,1765,607,22215,3026,16337,2312,63757,4204,1031600,10863,971433,11209,875826,11127,95607,6348,72270,5441,13812,2846,9525,1765,3418,1268,3214,1243,46,73,77,135,81,128,0,189,1284,550,12494,2238,10132,1773,32839,3041,932505,11519,882716,12376,801752,12758,80964,5166,63331,4511,11067,1556,6566,1169,2464,791,2305,753,0,189,96,164,0,189,63,102,481,238,9721,1654,6205,1424,30918,2728,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,371382,5372,295750,5538,249521,5701,46229,3668,36866,3386,5706,1201,3657,940,5676,1240,5060,1201,191,292,43,61,7,11,375,284,4051,1151,29597,2659,20213,1806,16095,2050,212620,4219,164088,3810,140197,4067,23891,2503,18428,2242,2974,844,2489,838,3771,992,3323,977,179,291,43,61,0,189,226,205,2779,1032,18107,1908,15766,1718,8109,1330,158762,3307,131662,3722,109324,3560,22338,2112,18438,1935,2732,694,1168,387,1905,762,1737,694,12,23,0,189,7,11,149,140,1272,497,11490,1441,4447,658,7986,1316,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2872284,18674,2519711,19984,2214950,18622,304761,9793,231724,8823,43780,3840,29257,3293,58998,4747,53762,4628,3267,1198,1086,627,741,593,142,180,29507,3301,58989,3888,45398,3431,159681,5505,1536909,11742,1341275,12432,1179410,12357,161865,6466,121528,5776,23764,3180,16573,2396,32978,3645,30504,3481,1708,798,430,422,234,256,102,168,21106,2542,31377,3493,30934,2813,79239,4175,1335375,13539,1178436,14716,1035540,13093,142896,5953,110196,5053,20016,2022,12684,1949,26020,3094,23258,3030,1559,785,656,457,507,547,40,66,8401,1778,27612,2926,14464,1947,80442,4018,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1249200,11927,1167913,12811,1034815,13127,133098,6612,100128,5438,19625,2496,13345,2186,5537,1325,5373,1299,55,90,109,168,0,189,0,189,1535,677,21606,2356,14239,2208,38370,2875,661902,8462,616428,9248,545776,10094,70652,4426,52312,3695,9220,1453,9120,1793,2547,809,2438,786,0,189,109,168,0,189,0,189,977,499,11910,1835,9676,1785,20364,2126,587298,8569,551485,8784,489039,8408,62446,3692,47816,3178,10405,1600,4225,962,2990,988,2935,986,55,90,0,189,0,189,0,189,558,422,9696,1451,4563,1081,18006,1880,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17630992,45581,14802103,48550,13031458,44167,1770645,23375,1311338,18174,261833,8885,197474,7520,923092,17850,613606,15416,23969,2674,195346,7661,80803,4774,9368,1544,192360,7344,473409,12168,269989,8897,970039,14583,9629801,30150,8115666,32462,7161035,30977,954631,16015,700119,13606,140588,5861,113924,5216,467765,12478,296753,10782,13726,2089,102804,4976,47976,3322,6506,1260,140346,6250,254547,9724,175348,7725,476129,10541,8001191,32713,6686437,32986,5870423,30631,816014,14833,611219,11989,121245,5788,83550,4366,455327,10491,316853,8146,10243,1659,92542,4600,32827,3143,2862,700,52014,3431,218862,7362,94641,4660,493910,9647,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2731235,18274,2320397,18911,2089507,15608,230890,9577,176938,7784,31776,3662,22176,2573,80556,5086,66659,4701,2583,951,7734,1409,3424,984,156,202,33498,2358,77233,4311,24647,2437,194904,7005,1481955,11314,1257153,12226,1129639,10389,127514,6346,96702,4962,17133,2302,13679,2174,42813,3762,35044,3507,1177,464,4079,1003,2513,956,0,189,21897,2011,44384,3418,16360,2026,99348,5231,1249280,12559,1063244,11940,959868,11396,103376,4909,80236,4398,14643,2159,8497,1273,37743,3404,31615,3030,1406,766,3655,842,911,393,156,202,11601,1445,32849,3294,8287,1406,95556,4454,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1741224,12778,1526240,15153,1389816,14284,136424,8492,111874,7840,13790,2336,10760,2191,60388,4654,44967,4193,664,587,1575,755,13008,2163,174,207,3996,931,52088,4272,13633,2056,84879,4806,893497,10150,785989,10490,713111,10460,72878,5337,59835,4639,7668,1832,5375,1329,29715,3515,21105,3001,468,524,911,616,7057,1702,174,207,2993,841,27210,2769,7428,1434,40162,2826,847727,9438,740251,9497,676705,9082,63546,4971,52039,4560,6122,1213,5385,1196,30673,2845,23862,2656,196,269,664,465,5951,1453,0,189,1003,495,24878,2832,6205,1418,44717,3118,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,440156,7251,395061,8562,359048,8389,36013,3538,29971,3289,2876,934,3166,868,9432,1593,8533,1508,0,189,0,189,899,523,0,189,1790,730,9577,1517,3418,1032,20878,2186,222860,5429,199961,5770,182525,5817,17436,1966,14347,1837,1237,490,1852,737,4265,1013,3648,952,0,189,0,189,617,444,0,189,1404,707,5210,1287,1912,687,10108,1530,217296,5034,195100,5380,176523,5382,18577,2494,15624,2303,1639,641,1314,439,5167,1155,4885,1135,0,189,0,189,282,185,0,189,386,263,4367,974,1506,846,10770,1649,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,839206,12936,424211,10008,350625,9708,73586,4271,48832,3844,14671,1913,10083,2085,319153,8187,85078,5180,1931,835,206105,6829,25913,2183,126,160,15965,1980,48442,4121,9906,1623,21529,2463,440511,8540,234485,6988,196592,6966,37893,3019,24143,2548,7396,1308,6354,1589,155029,5423,37461,3288,353,336,103180,4446,14035,1549,0,189,10855,1721,23651,2912,6167,1368,10324,1782,398695,7805,189726,5747,154033,5397,35693,2583,24689,2306,7275,1188,3729,1039,164124,6290,47617,3810,1578,726,102925,5472,11878,1695,126,160,5110,1051,24791,2731,3739,813,11205,1768,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8827805,36427,7835174,37042,7042650,36939,792524,18247,613243,14007,112913,7660,66368,5648,192889,8964,177848,8909,1370,780,6946,1393,6550,1560,175,202,62906,5802,125834,6793,117695,5865,493307,15108,4600384,23753,4059280,27243,3637418,27464,421862,11638,321000,9042,59871,4823,40991,4703,93644,6767,86582,6478,958,661,2918,765,3041,1048,145,191,47740,5014,70544,5468,74018,4718,255158,10681,4227421,24127,3775894,24261,3405232,22891,370662,11539,292243,10366,53042,4777,25377,2236,99245,7517,91266,7548,412,309,4028,1013,3509,1163,30,57,15166,1788,55290,4709,43677,4231,238149,9121,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
