GEO_ID,B992521_001E,B992521_002E,B992521_003E,NAME,B992521_001EA,B992521_002EA,B992521_003EA,state
0400000US01,1253595,45184,1208411,Alabama,null,null,null,01
0400000US02,159922,3327,156595,Alaska,null,null,null,02
0400000US04,1524828,35279,1489549,Arizona,null,null,null,04
0400000US05,746000,17205,728795,Arkansas,null,null,null,05
0400000US06,6910823,177110,6733713,California,null,null,null,06
0400000US08,1322618,29204,1293414,Colorado,null,null,null,08
0400000US09,889035,18444,870591,Connecticut,null,null,null,09
0400000US10,249681,10258,239423,Delaware,null,null,null,10
0400000US11,112555,2194,110361,District of Columbia,null,null,null,11
0400000US12,4760071,140854,4619217,Florida,null,null,null,12
0400000US13,2261166,64908,2196258,Georgia,null,null,null,13
0400000US15,252435,6991,245444,Hawaii,null,null,null,15
0400000US16,411958,10306,401652,Idaho,null,null,null,16
0400000US17,3129641,67292,3062349,Illinois,null,null,null,17
0400000US18,1714880,34362,1680518,Indiana,null,null,null,18
0400000US19,881480,21973,859507,Iowa,null,null,null,19
0400000US20,738336,15693,722643,Kansas,null,null,null,20
0400000US21,1138253,27616,1110637,Kentucky,null,null,null,21
0400000US22,1122294,30829,1091465,Louisiana,null,null,null,22
0400000US23,387101,6014,381087,Maine,null,null,null,23
0400000US24,1436159,37726,1398433,Maryland,null,null,null,24
0400000US25,1579953,35401,1544552,Massachusetts,null,null,null,25
0400000US26,2717217,62218,2654999,Michigan,null,null,null,26
0400000US27,1523273,29205,1494068,Minnesota,null,null,null,27
0400000US28,744203,17284,726919,Mississippi,null,null,null,28
0400000US29,1570137,36600,1533537,Missouri,null,null,null,29
0400000US30,276490,5578,270912,Montana,null,null,null,30
0400000US31,490394,9154,481240,Nebraska,null,null,null,31
0400000US32,562960,14365,548595,Nevada,null,null,null,32
0400000US33,366739,6061,360678,New Hampshire,null,null,null,33
0400000US34,2009034,36115,1972919,New Jersey,null,null,null,34
0400000US35,513843,10961,502882,New Mexico,null,null,null,35
0400000US36,3838902,106366,3732536,New York,null,null,null,36
0400000US37,2455141,53752,2401389,North Carolina,null,null,null,37
0400000US38,193342,3482,189860,North Dakota,null,null,null,38
0400000US39,3013093,56868,2956225,Ohio,null,null,null,39
0400000US40,957858,22816,935042,Oklahoma,null,null,null,40
0400000US41,948891,18964,929927,Oregon,null,null,null,41
0400000US42,3405756,70751,3335005,Pennsylvania,null,null,null,42
0400000US44,240618,4814,235804,Rhode Island,null,null,null,44
0400000US45,1265627,36581,1229046,South Carolina,null,null,null,45
0400000US46,231452,5640,225812,South Dakota,null,null,null,46
0400000US47,1665498,40245,1625253,Tennessee,null,null,null,47
0400000US48,5752826,137555,5615271,Texas,null,null,null,48
0400000US49,641215,12039,629176,Utah,null,null,null,49
0400000US50,180212,2124,178088,Vermont,null,null,null,50
0400000US51,2019869,51832,1968037,Virginia,null,null,null,51
0400000US53,1703269,34140,1669129,Washington,null,null,null,53
0400000US54,531151,7875,523276,West Virginia,null,null,null,54
0400000US55,1549143,27584,1521559,Wisconsin,null,null,null,55
0400000US56,155575,4355,151220,Wyoming,null,null,null,56
0400000US72,836820,15963,820857,Puerto Rico,null,null,null,72
