GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001MA,B07001_001EA,B07001_002EA,B07001_002MA,B07001_003EA,B07001_003MA,B07001_004MA,B07001_004EA,B07001_005EA,B07001_005MA,B07001_006EA,B07001_006MA,B07001_007EA,B07001_007MA,B07001_008EA,B07001_008MA,B07001_009MA,B07001_009EA,B07001_010EA,B07001_010MA,B07001_011EA,B07001_011MA,B07001_012MA,B07001_012EA,B07001_013MA,B07001_013EA,B07001_014EA,B07001_014MA,B07001_015EA,B07001_015MA,B07001_016EA,B07001_016MA,B07001_017EA,B07001_017MA,B07001_018MA,B07001_018EA,B07001_019MA,B07001_019EA,B07001_020EA,B07001_020MA,B07001_021EA,B07001_021MA,B07001_022EA,B07001_022MA,B07001_023MA,B07001_023EA,B07001_024MA,B07001_024EA,B07001_025EA,B07001_025MA,B07001_026EA,B07001_026MA,B07001_027EA,B07001_027MA,B07001_028EA,B07001_028MA,B07001_029MA,B07001_029EA,B07001_030MA,B07001_030EA,B07001_031EA,B07001_031MA,B07001_032EA,B07001_032MA,B07001_033EA,B07001_033MA,B07001_034MA,B07001_034EA,B07001_035MA,B07001_035EA,B07001_036EA,B07001_036MA,B07001_037MA,B07001_037EA,B07001_038EA,B07001_038MA,B07001_039EA,B07001_039MA,B07001_040MA,B07001_040EA,B07001_041MA,B07001_041EA,B07001_042MA,B07001_042EA,B07001_043EA,B07001_043MA,B07001_044EA,B07001_044MA,B07001_045MA,B07001_045EA,B07001_046MA,B07001_046EA,B07001_047EA,B07001_047MA,B07001_048MA,B07001_048EA,B07001_049EA,B07001_049MA,B07001_050EA,B07001_050MA,B07001_051MA,B07001_051EA,B07001_052EA,B07001_052MA,B07001_053MA,B07001_053EA,B07001_054EA,B07001_054MA,B07001_055EA,B07001_055MA,B07001_056MA,B07001_056EA,B07001_057EA,B07001_057MA,B07001_058EA,B07001_058MA,B07001_059MA,B07001_059EA,B07001_060EA,B07001_060MA,B07001_061EA,B07001_061MA,B07001_062MA,B07001_062EA,B07001_063EA,B07001_063MA,B07001_064EA,B07001_064MA,B07001_065EA,B07001_065MA,B07001_066EA,B07001_066MA,B07001_067MA,B07001_067EA,B07001_068MA,B07001_068EA,B07001_069EA,B07001_069MA,B07001_070EA,B07001_070MA,B07001_071EA,B07001_071MA,B07001_072EA,B07001_072MA,B07001_073MA,B07001_073EA,B07001_074MA,B07001_074EA,B07001_075EA,B07001_075MA,B07001_076EA,B07001_076MA,B07001_077EA,B07001_077MA,B07001_078MA,B07001_078EA,B07001_079MA,B07001_079EA,B07001_080EA,B07001_080MA,B07001_081EA,B07001_081MA,B07001_082EA,B07001_082MA,B07001_083EA,B07001_083MA,B07001_084MA,B07001_084EA,B07001_085MA,B07001_085EA,B07001_086EA,B07001_086MA,B07001_087EA,B07001_087MA,B07001_088EA,B07001_088MA,B07001_089MA,B07001_089EA,B07001_090MA,B07001_090EA,B07001_091EA,B07001_091MA,B07001_092MA,B07001_092EA,B07001_093EA,B07001_093MA,B07001_094EA,B07001_094MA,B07001_095MA,B07001_095EA,B07001_096MA,B07001_096EA,state
0400000US01,4801599,3420,227742,3997,823286,4014,135591,4404,332728,5855,317955,3984,306517,4596,304317,8064,307876,7697,304399,3401,339607,3244,335370,8102,304364,7543,260641,5504,189478,4936,311728,1918,4113945,22379,177480,4663,712339,7615,96666,4626,230133,6531,235675,6043,241510,5803,258329,8254,269539,7380,269835,4770,306066,4389,312080,8121,283290,7548,246128,5547,181219,4951,293656,2641,410330,17741,32828,3552,73018,5315,12881,2228,61679,5176,46749,3932,38582,4219,28316,3449,23585,2866,21990,2569,20509,2467,12805,2034,13160,1812,8229,1494,4847,1024,11152,1519,150689,9422,9257,1986,20351,3325,14373,1757,25764,3340,20662,2675,11757,1755,11288,2051,7711,1922,6331,1489,6569,1739,4674,1150,4210,1076,2808,860,1568,574,3366,848,114876,8513,7934,1922,15745,2276,10829,1806,13722,2230,13491,2281,14050,2811,5217,1078,5777,1445,5455,1566,5924,1183,5043,1055,3310,947,3303,1060,1715,606,3361,1012,11759,2403,243,238,1833,895,842,592,1430,704,1378,776,618,349,1167,604,1264,815,788,409,539,315,768,343,394,274,173,179,129,180,193,177,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,727862,1356,44191,1416,131630,1035,19799,1716,62719,2072,62847,1730,55931,1541,48813,2920,42843,2577,43526,1370,49800,1275,50655,2042,44100,2142,29608,1639,18510,1584,22890,652,582909,9527,32746,1742,107075,3702,14207,1616,38338,2851,43117,2173,40128,2150,40087,2758,33921,2573,36631,1646,43804,1473,46047,2253,40612,2065,27745,1708,17313,1556,21138,820,86474,8425,7492,1481,16732,3284,2958,942,14473,2278,11537,1567,9190,1767,5205,1577,5151,1194,3913,1034,3479,1019,1998,551,2085,592,857,339,324,223,1080,519,19295,2193,1387,504,2691,796,1136,454,2437,647,2309,647,2485,634,1004,347,1616,623,866,350,1547,557,1024,613,326,210,138,105,211,219,118,73,34696,4503,2439,907,4658,1467,1056,446,6951,1363,5165,1556,3033,881,2250,883,1980,918,1934,911,814,449,1514,836,915,461,840,419,643,409,504,290,4488,1282,127,135,474,307,442,256,520,317,719,395,1095,812,267,224,175,163,182,174,156,158,72,81,162,159,28,40,19,33,50,89,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6747595,4243,349390,4378,1191668,1328,189355,3075,480228,3145,467127,2535,447634,2673,426768,9675,418506,9317,412669,2533,430303,1858,415824,7810,398119,7544,365222,6182,287636,5993,467146,1743,5536087,26178,269815,5799,1004406,9453,131808,3873,313429,7796,320840,6746,343387,5666,343997,9916,345009,8409,353899,5076,374918,4347,368442,7426,349760,6920,329195,6289,262683,6141,424499,4255,798972,24968,55375,3853,142543,9628,29224,3250,115803,6626,100790,5418,68391,4829,55715,4005,48637,4421,40268,4345,36083,3253,30822,3510,24831,2744,14747,2126,10817,1513,24926,2612,111939,7650,6272,1669,11491,2185,10954,1807,15837,2262,12670,2099,10980,1841,7655,1267,6555,1600,6177,1300,5296,1379,4109,1020,4605,1228,3118,847,2482,889,3738,914,253281,12395,16005,2544,28917,3992,15294,2103,27958,3579,26500,3177,20579,2773,15636,2840,15287,2198,10830,2173,11967,2214,10773,1815,16300,2277,15563,2113,9964,1679,11708,1947,47316,5688,1923,753,4311,1436,2075,772,7201,1880,6327,1552,4297,1154,3765,1281,3018,1017,1495,553,2039,795,1678,642,2623,912,2599,1150,1690,838,2275,850,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2938341,3200,148841,3622,517240,3005,84274,3633,200167,4563,196719,3671,188672,3793,184758,4331,182741,5101,182364,3266,201218,2893,198146,5887,175087,6136,157705,4024,121709,4288,198700,1601,2440359,17443,107948,4143,428604,7204,56769,3527,129394,4741,140168,4508,144887,4545,152940,4565,156226,5113,159962,3661,179730,3738,179487,5938,160859,5805,146591,4120,114635,4191,182159,2241,292271,16473,27899,3345,57479,6990,10115,2148,39290,3997,34706,3450,25195,2727,18601,2410,15642,2589,13174,1728,12802,1647,10148,1726,8259,1818,5739,1239,3130,926,10092,1647,115081,8813,5777,1421,17624,2920,10907,1534,20731,3141,12721,1954,9560,1770,6623,1810,5802,1263,5608,1161,5202,1133,3915,1109,2924,818,2325,749,1439,595,3923,753,81594,7126,6803,1629,11759,2288,6192,1369,9782,1862,8451,1630,8316,1695,5936,2240,4183,1516,3425,1067,3315,1049,4186,997,2801,864,2520,802,1883,711,2042,599,9036,2094,414,286,1774,814,291,221,970,497,673,317,714,451,658,391,888,576,195,160,169,196,410,307,244,274,530,387,622,414,484,280,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38675135,11051,2037966,11248,6608769,3207,1058420,4967,2884717,5882,2996962,3896,2835750,5073,2612644,22759,2577726,23087,2599070,3525,2644071,3727,2480156,15785,2149326,15362,1760057,13323,1221842,13372,2207659,2695,33446324,47467,1690748,14810,5860647,16905,816460,7625,2196287,15100,2263470,13652,2273925,14054,2205851,21527,2275006,23895,2338297,10574,2412159,8664,2275530,16408,1981931,16575,1641175,13374,1150759,13118,2064079,6883,3314066,42939,242321,9933,539382,15337,105938,5633,404325,13435,435885,11125,358139,11856,268994,10088,201492,9325,174731,7966,154451,6274,129589,5241,99401,4655,70476,4526,41723,3244,87219,4617,1063601,25940,57595,4712,107125,6957,91407,4586,157730,6499,159022,7379,111386,6483,76206,5245,56316,4610,51713,3740,45487,3078,42436,3850,37385,3046,24574,2507,13989,2162,31230,2937,514477,19053,30180,3568,55610,5708,29227,2519,76277,6514,90289,5462,57655,4115,37221,3164,25159,2969,18498,2555,20066,2397,20400,2282,16959,2693,12766,2061,8183,1548,15987,2298,336667,16275,17122,2529,46005,4695,15388,1633,50098,5073,48296,4634,34645,3420,24372,2693,19753,2704,15831,2301,11908,1891,12201,2297,13650,2130,11066,2104,7188,1479,9144,1852,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5393067,3719,270032,4288,923233,1962,145576,3361,382373,3619,418507,3365,408630,2788,382158,6553,355831,6654,347296,2961,363735,2168,352606,6510,331518,6963,262559,5382,174213,5081,274800,1672,4404058,21899,212321,5148,790878,6782,94585,4125,226283,6284,268947,7100,301180,6034,306030,6072,297853,6050,300932,4296,322034,4049,320351,6223,301486,7044,243895,5636,163929,4822,253354,2910,464316,16451,27255,3143,69804,5863,16040,2034,76009,5927,68067,4749,47886,3597,40082,3433,27072,2802,19943,2394,21978,2539,14434,1911,12697,1920,7685,1508,4468,1090,10896,1615,263761,11832,15205,2372,30150,3625,19777,1934,40519,4061,42002,3898,29728,2857,15996,2157,15054,2365,13626,2177,12188,1776,9604,1697,7611,1424,4701,1057,2013,618,5587,1402,227445,12112,14060,1987,28147,3561,13655,1895,33803,2868,34901,3567,26040,3296,17642,2812,13844,2065,11107,2175,6602,1258,6833,1328,8715,1984,5028,1267,2807,945,4261,1008,33487,3701,1191,618,4254,1539,1519,662,5759,1376,4590,1134,3796,1092,2408,774,2008,853,1688,707,933,550,1384,666,1009,538,1250,663,996,594,702,372,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3554844,3252,150486,3304,576797,1048,106016,1932,246827,1882,219975,1600,222801,2066,208641,5538,223863,5732,256826,1396,280332,1631,268958,5557,228039,5439,177872,4704,136431,4828,250980,1250,3109580,17815,125047,4065,515010,5388,84923,2421,189562,4701,157252,4451,176896,4512,173683,5889,199486,5404,233222,3010,254591,2983,251616,5587,216423,5443,169389,4716,129235,4882,233245,2235,262279,13041,16853,3103,42886,4524,6874,1206,29606,4217,33014,3109,25396,3563,21503,2965,15112,2428,14889,2137,15629,2096,12826,1858,6796,1186,4230,1072,4427,918,12238,1833,77847,8338,2813,1260,7933,2371,5777,1309,12771,2023,12434,1828,7875,1840,4085,1061,4903,1606,3961,991,4324,1118,2487,700,2508,898,1861,726,1414,798,2701,869,76997,6705,4079,1275,6581,1709,8035,1513,11290,1656,12743,2075,8832,1835,7328,1776,2547,848,3128,1010,3821,1165,1755,674,2109,883,1620,641,829,472,2300,646,28141,3996,1694,765,4387,1112,407,237,3598,1088,4532,1209,3802,1182,2042,927,1815,706,1626,1287,1967,1050,274,230,203,203,772,502,526,371,496,283,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,935813,1401,45324,1380,148755,273,25919,1364,63179,1364,65134,1348,59214,1181,59000,3206,51727,3299,61049,794,68387,853,65906,2894,61395,2975,55492,2283,40286,2307,65046,882,800701,9561,35260,2179,131328,2832,19050,1495,44726,2528,45849,3047,48717,1950,48553,3176,45300,3314,54812,1409,62017,1763,59546,2825,55720,2846,51507,2234,37801,2188,60515,1459,73579,6942,6137,1462,11140,2536,2023,855,10922,1642,11406,2063,6201,1479,5237,1425,3023,786,3672,1088,3402,1171,3048,1206,2228,834,1499,614,1263,591,2378,985,12430,2521,521,463,1696,934,1109,426,1346,509,1646,787,617,336,928,448,967,635,590,438,354,257,552,297,781,582,600,599,37,61,686,394,44495,5586,2820,1223,4243,1520,3730,777,5618,1274,6079,1752,2858,941,3637,1235,2157,784,1823,720,2240,1065,2760,993,2666,1022,1725,681,839,465,1300,534,4608,1492,586,436,348,256,7,11,567,534,154,167,821,508,645,434,280,205,152,139,374,253,0,190,0,190,161,223,346,319,167,148,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,663006,1528,34008,1528,74608,14,22969,1961,58537,1951,78021,188,74466,457,53076,2825,43343,2856,38952,419,38401,389,37764,2089,32270,1992,25056,1370,19036,1677,32499,648,525024,7553,29731,1987,67408,1738,11649,1703,28859,3216,50081,2414,54877,2284,43103,2676,36582,2659,33857,1013,35314,851,33318,1987,28655,1957,23305,1298,17844,1789,30441,895,67188,5688,2851,909,4225,1080,2540,957,11388,2825,13853,1865,11404,1564,5135,1155,4217,1162,2854,775,1895,610,2390,677,1788,631,964,456,599,342,1085,470,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,59905,4750,1114,642,2516,1141,8215,1696,16380,1762,11856,1633,6311,1415,4001,1163,1711,625,1720,601,903,387,1756,659,1337,588,682,434,531,408,872,436,10889,3045,312,290,459,283,565,302,1910,846,2231,915,1874,1253,837,481,833,472,521,422,289,228,300,320,490,465,105,137,62,110,101,165,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,20068392,6492,895393,7793,3004716,3565,489667,7076,1284335,7219,1334128,5806,1259125,6227,1219990,19205,1243482,18593,1303410,4896,1439922,4136,1359858,15303,1289133,14859,1213246,14706,971876,13931,1760111,3860,16832374,48927,701603,10371,2533725,16309,371131,7163,934549,12255,948547,12371,980841,12784,983801,18905,1053435,16800,1117173,8338,1264337,8752,1204947,16296,1147446,14643,1086466,15129,885279,13624,1619094,7447,1806706,41989,122063,7161,307795,14564,49075,3755,190356,8723,210008,8270,160271,9557,140005,8529,111779,6545,103026,6083,101288,5856,82309,5217,67373,4645,51649,3471,35672,3375,74037,4193,632122,20497,31517,3566,71609,6427,43316,3516,82208,5999,89034,6113,56369,4876,42246,3803,36768,4005,39048,4130,32221,3852,29093,3617,24045,3449,20263,3204,12589,1850,21796,2228,584938,21044,30073,3772,61653,6879,19741,2351,57322,4821,61838,4956,42695,4751,36302,5019,28946,3396,31105,3691,31973,3383,35514,3016,39628,3402,40364,3461,31167,3746,36617,3798,212252,13881,10137,2547,29934,4184,6404,1651,19900,2561,24701,3325,18949,3215,17636,3766,12554,2221,13058,2433,10103,1812,7995,1662,10641,2126,14504,2811,7169,1378,8567,1460,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
