GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002MA,B14005_002EA,B14005_003EA,B14005_003MA,B14005_004EA,B14005_004MA,B14005_005EA,B14005_005MA,B14005_006MA,B14005_006EA,B14005_007MA,B14005_007EA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010EA,B14005_010MA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013MA,B14005_013EA,B14005_014EA,B14005_014MA,B14005_015EA,B14005_015MA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018MA,B14005_018EA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021MA,B14005_021EA,B14005_022MA,B14005_022EA,B14005_023MA,B14005_023EA,B14005_024MA,B14005_024EA,B14005_025MA,B14005_025EA,B14005_026EA,B14005_026MA,B14005_027EA,B14005_027MA,B14005_028EA,B14005_028MA,B14005_029MA,B14005_029EA,state
0400000US21,239536,4371,121295,3000,99963,2812,28629,2718,5886,1017,65448,3217,21332,2177,15613,1738,8513,1195,4771,1215,2329,834,5719,1269,1746,635,558,336,3415,1022,118241,3384,100286,3277,33518,2386,7018,1113,59750,2722,17955,2456,13440,2058,7645,1817,1858,692,3937,1077,4515,1129,906,412,591,422,3018,1014,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,247584,6236,129440,4320,102649,4167,21740,2416,5480,1169,75429,4368,26791,3220,18425,2601,8030,1544,2948,1453,7447,1644,8366,2271,2717,1344,1370,943,4279,1188,118144,4676,99444,4307,23983,2501,5837,1188,69624,3693,18700,2216,13097,2273,5905,1286,1951,734,5241,1496,5603,1151,825,434,1437,643,3341,975,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,63670,1947,32422,1412,27079,1453,8993,1140,1853,615,16233,1422,5343,1060,4190,969,2509,681,1102,611,579,376,1153,496,530,464,270,224,353,218,31248,1547,27679,1737,12362,1425,1824,698,13493,1448,3569,905,2727,881,1482,669,751,424,494,360,842,454,116,144,24,37,702,410,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,311675,5401,155580,3319,132137,3566,32665,2403,8008,1423,91464,3553,23443,2132,17054,1906,10733,1697,2035,837,4286,977,6389,1271,1525,659,704,434,4160,1043,156095,4128,137153,3828,39576,2879,6473,1467,91104,3501,18942,1951,13728,1837,8027,1507,1660,627,4041,1212,5214,1111,1707,680,537,431,2970,945,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,377380,4256,191481,3223,170247,3846,47839,2911,11267,1477,111141,4246,21234,1890,16181,1758,9767,1584,3518,1164,2896,902,5053,1195,1741,631,526,340,2786,868,185899,2735,170259,3367,70841,3600,11147,1729,88271,3489,15640,1863,12191,1779,9783,1843,1151,577,1257,564,3449,992,689,419,364,307,2396,872,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,541587,5670,275720,3658,232933,4527,67992,3373,16799,1401,148142,4480,42787,2882,27944,2322,15835,1724,5190,1236,6919,1234,14843,1594,4352,1015,3611,946,6880,1312,265867,4375,230684,4468,80904,3300,15020,1672,134760,3852,35183,2729,26089,2333,14520,1693,4515,1120,7054,1187,9094,1376,2828,844,2512,769,3754,852,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,285247,4063,146174,2983,128842,3139,51970,2374,7457,1301,69415,2455,17332,1488,12275,1367,9150,1195,1530,631,1595,495,5057,964,2522,721,606,333,1929,502,139073,2507,125149,2713,60829,2547,7042,1320,57278,2643,13924,1567,10674,1493,7592,1239,760,330,2322,716,3250,822,1285,564,452,266,1513,515,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,179020,5390,91034,4354,76583,4175,11436,1700,4472,1040,60675,4066,14451,2100,9144,1730,4663,1211,1663,867,2818,1102,5307,1165,2060,844,799,497,2448,668,87986,4000,75413,4000,14777,1997,4757,1029,55879,3938,12573,2202,8409,1693,2476,875,1790,826,4143,1061,4164,1289,664,434,939,584,2561,916,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,330449,5626,171238,4215,142543,3834,46491,3073,8332,1782,87720,4111,28695,2174,20028,2074,13630,1798,2560,726,3838,1062,8667,1239,2562,799,1245,508,4860,1094,159211,3746,138484,4254,50274,3122,8004,1656,80206,3439,20727,2114,14338,2069,8364,1748,1578,533,4396,922,6389,1293,1935,644,685,330,3769,973,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,52229,2245,28704,1751,23977,1794,5821,1061,792,496,17364,1849,4727,1096,3522,930,2802,874,169,210,551,278,1205,495,223,179,232,199,750,441,23525,1667,18365,1534,6180,1086,843,297,11342,1475,5160,961,3492,874,2663,765,69,80,760,434,1668,516,763,425,183,138,722,340,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,104725,3136,52352,2273,45394,2221,18031,1606,2535,620,24828,1844,6958,1157,5225,978,3231,821,1175,590,819,407,1733,641,475,272,320,316,938,463,52373,2355,47012,2367,22019,1461,2489,752,22504,1989,5361,878,4295,860,2532,756,610,389,1153,433,1066,389,302,202,0,155,764,357,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,135475,2520,71400,1938,57332,2490,12060,1727,3086,910,42186,2316,14068,1728,9174,1329,5241,1024,1674,718,2259,760,4894,1240,2055,773,974,547,1865,804,64075,2095,52602,2525,12428,1857,1712,575,38462,2623,11473,1486,8287,1377,4699,1052,803,412,2785,938,3186,776,1173,493,296,245,1717,641,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,76236,2691,37648,1845,33186,1945,13625,1568,1867,721,17694,1755,4462,1004,3966,924,2421,732,579,308,966,584,496,242,368,228,73,72,55,68,38588,1871,34809,1814,14950,1909,1964,679,17895,1768,3779,947,2965,897,2080,936,576,396,309,233,814,396,151,164,40,69,623,400,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,456833,5382,234085,4090,207080,4358,36581,2649,11793,2048,158706,5084,27005,2773,20267,2319,9900,1792,2736,815,7631,1787,6738,1311,1892,672,777,449,4069,1019,222748,3798,200050,4061,51840,3184,10182,1629,138028,4078,22698,2507,18060,2389,9329,1816,2674,928,6057,1437,4638,1211,1241,762,668,496,2729,695,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,114250,3557,59612,3108,47393,3401,9869,1772,3812,1173,33712,2754,12219,1789,7677,1442,5150,1441,969,544,1558,681,4542,1112,2038,815,654,582,1850,719,54638,2502,44870,2655,11295,2095,2677,814,30898,2262,9768,1744,5709,1128,3142,986,999,617,1568,500,4059,1223,1455,758,171,184,2433,873,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1009692,7180,512743,4711,445289,6650,85872,4517,24401,2280,335016,5755,67454,4612,46121,3829,20675,2092,9404,1435,16042,2627,21333,2684,5082,976,2428,697,13823,2090,496949,5467,446495,5804,104697,4263,24146,2339,317652,7010,50454,2912,36128,2641,18577,1959,4773,933,12778,1789,14326,1932,3588,1055,2623,910,8115,1475,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,542801,7943,278433,5972,228898,5899,53263,3409,17919,2022,157716,5621,49535,3659,35630,2850,22950,2200,4810,1330,7870,1580,13905,1913,4921,1273,2280,931,6704,1285,264368,5933,226661,6017,64858,4164,16306,2224,145497,5038,37707,3428,27074,3140,12383,2176,6102,1300,8589,1806,10633,1828,2445,810,1944,717,6244,1690,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41027,1979,21754,1642,18444,1567,6675,1180,455,272,11314,1284,3310,762,2435,698,1921,679,144,128,370,266,875,427,478,361,82,142,315,171,19273,1437,15966,1138,7623,868,556,279,7787,1002,3307,902,1892,661,1563,587,26,53,303,174,1415,644,542,446,145,177,728,402,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,623526,5089,321176,4046,273918,4348,78995,3232,20390,2447,174533,4697,47258,3279,32937,2507,20128,2119,6450,1255,6359,1243,14321,1795,6890,1220,1583,546,5848,1186,302350,4091,264514,4214,99482,4922,20916,2146,144116,5088,37836,2823,27671,2301,18855,2062,3256,942,5560,1151,10165,1837,5127,1325,1103,495,3935,940,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,214916,4282,110239,2788,90012,2702,24534,2015,6323,1093,59155,2539,20227,1980,13529,1660,8776,1267,1782,635,2971,654,6698,1117,2416,600,457,236,3825,940,104677,2810,89099,2807,30549,1963,5658,1074,52892,2795,15578,1531,10828,1303,6307,1028,822,278,3699,855,4750,1052,1201,482,724,323,2825,755,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,199136,4288,102388,3170,84613,3245,21068,2565,5748,1220,57797,3477,17775,2185,12630,1823,7168,1291,2285,781,3177,970,5145,1068,1763,685,902,497,2480,703,96748,3367,84682,3385,24461,2453,6735,1531,53486,3463,12066,1812,8798,1527,5941,1260,1402,611,1455,646,3268,1092,878,533,964,844,1426,567,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,683151,6172,342814,4322,293117,5191,77409,2786,21404,1949,194304,5461,49697,2936,34315,2588,20479,1919,5102,1139,8734,1549,15382,1692,7537,1179,2042,710,5803,1018,340337,3953,302577,4446,103327,4214,21351,2247,177899,4187,37760,2882,25611,2299,16882,1771,3831,929,4898,1118,12149,1637,5053,1101,1005,443,6091,1083,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,61115,1950,31167,1406,27535,1449,7925,944,2049,790,17561,1492,3632,801,2430,681,1055,488,476,271,899,455,1202,564,335,218,71,87,796,504,29948,1406,26756,1696,9944,1242,1501,546,15311,1499,3192,1055,1896,726,982,578,600,411,314,246,1296,721,43,73,283,298,970,562,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,266013,6076,139943,4357,112689,4489,26651,2864,6123,1334,79915,4527,27254,2815,20462,2360,12936,1644,3032,985,4494,1173,6792,1628,2781,975,1208,601,2803,789,126070,4485,109927,4606,34419,2540,5347,1218,70161,3925,16143,2653,13000,2481,7415,1804,2186,842,3399,1008,3143,963,939,620,684,415,1520,658,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48588,2436,25536,2025,21651,1784,9395,1316,1126,474,11130,1408,3885,760,2643,690,2402,657,0,151,241,147,1242,451,475,250,119,113,648,386,23052,1419,19595,1200,8788,1093,497,328,10310,1100,3457,722,2065,521,1009,442,179,124,877,381,1392,572,380,348,184,184,828,406,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
