GEO_ID,C05010_001E,C05010_001M,C05010_002E,C05010_002M,C05010_003E,C05010_003M,C05010_004E,C05010_004M,C05010_005E,C05010_005M,C05010_006E,C05010_006M,C05010_007E,C05010_007M,NAME,C05010_001MA,C05010_001EA,C05010_002EA,C05010_002MA,C05010_003MA,C05010_003EA,C05010_004MA,C05010_004EA,C05010_005MA,C05010_005EA,C05010_006EA,C05010_006MA,C05010_007EA,C05010_007MA,state
0400000US26,2096594,6470,908111,15506,773594,14714,134517,7505,1188483,15226,1049064,13582,139419,6600,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1238645,4692,389125,11707,262451,9932,126674,8586,849520,11653,743590,11444,105930,6768,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,677882,5000,377564,9454,361381,9720,16183,3004,300318,9261,286562,9592,13756,2937,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1314824,7481,547526,14351,497986,12794,49540,5156,767298,14698,712762,13635,54536,4622,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212431,2290,85455,5797,82820,5840,2635,1082,126976,5539,122237,5439,4739,1339,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,448701,3309,164861,5547,120045,5413,44816,4461,283840,5108,260522,5317,23318,3060,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634397,3855,300428,10491,165681,9870,134747,7391,333969,10645,228064,9023,105905,7711,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,252083,2331,60928,4379,53940,4418,6988,1924,191155,4862,172446,5257,18709,2362,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1933117,5911,610098,14649,323017,13114,287081,12263,1323019,14688,876098,14319,446921,13126,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,471392,4140,253576,10931,185533,10007,68043,6612,217816,10434,182666,9639,35150,4468,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4018877,8500,1655578,23651,928339,23278,727239,19651,2363299,23308,1596806,21089,766493,15931,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2165764,8370,1028071,19501,772410,17443,255661,10692,1137693,17638,980910,14886,156783,8291,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,163815,1826,43009,3511,37790,3481,5219,1575,120806,3542,113677,4263,7129,2242,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2492642,7738,1039661,18313,946428,17843,93233,8533,1452981,17369,1348378,17914,104603,7378,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,895919,4099,424324,9604,347135,8440,77189,5130,471595,9566,422418,9123,49177,4497,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816316,3878,346466,11972,239098,10392,107368,7835,469850,11780,392918,11016,76932,5161,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2563616,7742,974758,18786,839598,18627,135160,8581,1588858,18346,1417851,17590,171007,7706,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,203423,1921,75952,5268,51134,5513,24818,3256,127471,5142,101459,4601,26012,3091,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1020296,6431,482841,11919,429535,11945,53306,4754,537455,11372,490993,10864,46462,4348,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198054,2170,75556,5236,69281,5259,6275,1469,122498,5068,116174,4920,6324,1644,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1397180,7947,674071,15604,560006,15041,114065,7357,723109,14911,668590,14884,54519,5070,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6869767,12889,3206508,35934,1765073,29275,1441435,32058,3663259,33533,2709190,27671,954069,21763,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,881399,3324,314836,13198,236099,11746,78737,6549,566563,13861,506539,12645,60024,6134,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,113312,1414,37897,3450,34113,2980,3784,1233,75415,3281,70298,3277,5117,1304,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1777624,7253,571727,15551,433552,12774,138175,9122,1205897,15258,933782,14827,272115,8405,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1535153,5604,561650,14635,350687,11866,210963,10979,973503,14295,745507,13886,227996,8582,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,351552,3497,164474,6877,161343,6855,3131,1256,187078,6474,180378,6354,6700,1495,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1238445,4383,448815,12349,371295,11541,77520,6585,789630,12570,728321,11941,61309,4827,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,132763,2529,44464,3798,37784,3436,6680,1688,88299,4260,82347,4008,5952,2304,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,708200,3423,572925,8490,550529,9063,22396,2955,135275,7683,127266,7575,8009,1996,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
