GEO_ID,B13002H_001E,B13002H_001M,B13002H_002E,B13002H_002M,B13002H_003E,B13002H_003M,B13002H_004E,B13002H_004M,B13002H_005E,B13002H_005M,B13002H_006E,B13002H_006M,B13002H_007E,B13002H_007M,NAME,B13002H_001EA,B13002H_001MA,B13002H_002EA,B13002H_002MA,B13002H_003MA,B13002H_003EA,B13002H_004MA,B13002H_004EA,B13002H_005MA,B13002H_005EA,B13002H_006EA,B13002H_006MA,B13002H_007EA,B13002H_007MA,state
0400000US01,718983,2740,34131,3166,24970,2665,9161,1871,684852,4341,344116,7028,340736,7491,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,100957,940,6175,1263,5331,1175,844,448,94782,1625,45448,2274,49334,2349,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,767471,2530,37017,2597,26059,2306,10958,1760,730454,3914,313603,6088,416851,6389,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,478420,2014,28116,2779,20385,2288,7731,1468,450304,3570,232987,5582,217317,5863,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,3157077,6711,138364,6073,112158,5636,26206,2209,3018713,9150,1309923,12671,1708790,13733,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,864090,2192,39239,3624,32270,2968,6969,1498,824851,4511,389758,5934,435093,5912,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,522299,1946,20413,2414,15908,1897,4505,1355,501886,3076,218234,5304,283652,5756,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,126074,1105,5057,974,3899,843,1158,439,121017,1532,50446,2729,70571,2904,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,83141,850,3150,777,2640,692,510,348,79991,1184,25208,1714,54783,1977,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2160520,5030,94969,5582,65881,4236,29088,3255,2065551,7744,880339,12323,1185212,12355,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1252545,3337,61982,4690,44191,3784,17791,2700,1190563,5380,592607,10856,597956,9849,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,65135,894,4011,814,3568,759,443,293,61124,1230,32053,1823,29071,1856,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,301468,1543,18356,2156,13472,2085,4884,1345,283112,2750,136500,5340,146612,5163,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1780227,3345,88649,3992,66833,3331,21816,2207,1691578,5213,767965,9130,923613,8887,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1210543,2894,58093,3623,42042,2941,16051,2051,1152450,4568,523912,7661,628538,9027,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,593061,1740,35453,2348,25234,1928,10219,1491,557608,2971,260834,5468,296774,5931,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,489473,1746,25466,2319,18469,1863,6997,1342,464007,3049,222715,4607,241292,5047,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,868366,2897,43732,3900,30041,3017,13691,2110,824634,4790,401368,6578,423266,7103,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,627497,2568,32216,2752,22748,2437,9468,1515,595281,3558,279226,7152,316055,7591,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,267089,1129,10689,1601,6692,1090,3997,1009,256400,1994,110332,3317,146068,3354,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,691836,2105,34946,3064,25162,2409,9784,1973,656890,3770,311876,5540,345014,5718,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1144068,3245,43582,3118,32855,2240,10727,1944,1100486,4022,441767,7906,658719,8553,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1639691,2978,78645,3470,56590,2755,22055,2438,1561046,4717,695497,8740,865549,8554,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,983894,2150,53352,3382,39841,2351,13511,2358,930542,4272,435417,5306,495125,4981,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,375625,2285,16653,1904,11465,1423,5188,1356,358972,3167,179305,5107,179667,5839,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1085406,2908,54791,3228,40495,2667,14296,1519,1030615,4207,489175,8602,541440,8525,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,187151,1114,10155,1597,7521,1460,2634,712,176996,2056,82314,3008,94682,3249,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,335232,1447,20144,1911,14540,1783,5604,1051,315088,2381,153562,3716,161526,3790,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,304707,1601,13164,1783,9841,1635,3323,866,291543,2249,129362,4543,162181,4578,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,269582,1395,13032,1935,8876,1821,4156,1056,256550,2686,109720,3939,146830,4313,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1062927,2582,47429,3619,39710,3399,7719,1406,1015498,4672,467026,7151,548472,6852,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,149207,1479,7327,1613,5200,1471,2127,825,141880,2024,66443,2785,75437,3289,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2494793,4274,112887,4567,88396,4605,24491,2854,2381906,6217,983742,11316,1398164,10662,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1443743,3778,67534,3432,49802,2840,17732,2317,1376209,5033,689866,9327,686343,8940,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,145226,856,10409,1325,7819,1145,2590,765,134817,1569,65464,2993,69353,3473,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2065438,3853,104300,4801,71687,4086,32613,3500,1961138,5945,888793,9168,1072345,10361,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,572773,1980,29250,2001,21051,1707,8199,1223,543523,2548,272875,4728,270648,4437,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,682258,2220,32157,2866,23277,2341,8880,1928,650101,3422,279582,6382,370519,6390,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2148124,3206,105952,4501,72333,3755,33619,2797,2042172,5696,916567,8714,1125605,8880,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,173768,1305,7505,1438,4940,1080,2565,901,166263,1950,64666,3384,101597,3376,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,689285,2060,34813,3093,24622,2678,10191,1979,654472,3722,323264,5430,331208,5918,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,150820,922,8331,1016,5744,894,2587,727,142489,1447,71761,2802,70728,3000,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1121126,3472,53038,3721,37187,3012,15851,2151,1068088,5052,526931,8342,541157,8263,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2644162,5359,137371,6414,107271,5781,30100,3017,2506791,8142,1248980,14794,1257811,15604,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,576852,1843,41376,2945,35882,2607,5494,1238,535476,3487,276996,5934,258480,6194,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,129628,935,5318,823,4154,725,1164,424,124310,1340,51496,2153,72814,2313,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1194702,3752,57415,3566,45069,3283,12346,1801,1137287,5208,554518,8057,582769,8938,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1116857,2883,53442,3241,39876,2639,13566,1988,1063415,4757,492696,8872,570719,9620,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,371738,1954,18046,2237,9634,1548,8412,1704,353692,2933,160980,5335,192712,5287,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1035033,2027,50798,3059,36430,2495,14368,1769,984235,3811,453706,6171,530529,5891,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,108600,1149,6480,1186,4645,1080,1835,648,102120,1719,51744,2175,50376,2566,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,7242,1722,372,281,70,91,302,272,6870,1748,2847,1024,4023,1435,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
