GEO_ID,B08008_001E,B08008_001M,B08008_002E,B08008_002M,B08008_003E,B08008_003M,B08008_004E,B08008_004M,B08008_005E,B08008_005M,B08008_006E,B08008_006M,B08008_007E,B08008_007M,B08008_008E,B08008_008M,B08008_009E,B08008_009M,B08008_010E,B08008_010M,B08008_011E,B08008_011M,B08008_012E,B08008_012M,B08008_013E,B08008_013M,B08008_014E,B08008_014M,B08008_015E,B08008_015M,NAME,B08008_001EA,B08008_001MA,B08008_002EA,B08008_002MA,B08008_003MA,B08008_003EA,B08008_004EA,B08008_004MA,B08008_005MA,B08008_005EA,B08008_006EA,B08008_006MA,B08008_007MA,B08008_007EA,B08008_008EA,B08008_008MA,B08008_009EA,B08008_009MA,B08008_010MA,B08008_010EA,B08008_011MA,B08008_011EA,B08008_012MA,B08008_012EA,B08008_013EA,B08008_013MA,B08008_014EA,B08008_014MA,B08008_015MA,B08008_015EA,state
0400000US19,1574828,10754,1263422,12845,635197,9595,628225,11798,311406,8828,830182,7033,656886,7633,306722,5942,350164,8085,173296,5490,744646,8211,606536,8612,328475,7135,278061,7040,138110,4583,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1413917,10989,1181614,11231,633587,9764,548027,11309,232303,6835,757430,8100,626922,7346,314037,6284,312885,7181,130508,4835,656487,7449,554692,7529,319550,6913,235142,6430,101795,3959,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1898550,13609,1168298,12850,603431,9304,564867,11061,730252,11300,1000245,9962,601944,8379,297286,7231,304658,7172,398301,7468,898305,8641,566354,7835,306145,6099,260209,6828,331951,6841,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2014335,15678,1344903,13069,606209,9565,738694,13069,669432,13196,1045970,10767,687014,9188,289853,6805,397161,8878,358956,9275,968365,10955,657889,9629,316356,7703,341533,8169,310476,7494,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,636271,7794,297588,9070,122451,5173,175137,7177,338683,7912,322784,5214,147925,5439,56667,3369,91258,4533,174859,4669,313487,5725,149663,5345,65784,3859,83879,4593,163824,5162,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3001281,15500,2497515,17797,504316,11422,1993199,17669,503766,10555,1539277,9820,1267722,11377,238793,7751,1028929,12259,271555,7399,1462004,11884,1229793,12597,265523,6476,964270,11537,232211,5481,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3450540,17241,2425227,16603,834199,12179,1591028,16622,1025313,14023,1754884,10740,1219776,10450,397167,8493,822609,10784,535108,9601,1695656,12377,1205451,11561,437032,8627,768419,10861,490205,9328,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,2405803,17482,714327,13254,1691476,16697,2014671,15066,2314997,13386,1236319,11955,346324,8239,889995,11188,1078678,10564,2105477,13203,1169484,12479,368003,8880,801481,11291,935993,10379,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,2374203,12890,801229,14344,1572974,13344,486800,10915,1486645,8178,1222291,9451,386184,9098,836107,10214,264354,6339,1374358,7573,1151912,8211,415045,8281,736867,7787,222446,5607,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,663155,12724,282906,7675,380249,10335,530752,10328,620284,6572,335897,8442,133820,4949,202077,7181,284387,7326,573623,8014,327258,7681,149086,5762,178172,5830,246365,5934,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,2028224,18151,820636,13672,1207588,14398,824663,11189,1480396,10679,1037641,10039,397510,9647,640131,10041,442755,7334,1372491,11814,990583,13176,423126,8996,567457,10145,381908,7511,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,484043,6706,343783,6758,221977,5558,121806,5022,140260,5142,257940,4095,178587,3969,107138,3621,71449,3401,79353,3854,226103,4008,165196,4250,114839,3873,50357,3050,60907,2613,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,974005,7429,758470,8072,509619,6295,248851,6494,215535,5125,516247,5358,398619,5983,253678,5067,144941,4876,117628,3360,457758,4629,359851,4811,255941,4018,103910,3660,97907,3115,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1314988,10998,1250945,10243,460521,11256,790424,11554,64043,4768,712165,7086,677836,6727,235919,7570,441917,8981,34329,2457,602823,7780,573109,7443,224602,7048,348507,8006,29714,3057,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,696314,7781,333086,7289,130859,5521,202227,6332,363228,7387,364369,5171,169713,4079,59443,2789,110270,3530,194656,5119,331945,5028,163373,4889,71416,4379,91957,4602,168572,4343,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4285182,19837,2547006,20281,514752,10733,2032254,18995,1738176,19236,2267259,12193,1351139,13864,261865,8407,1089274,12139,916120,12431,2017923,14689,1195867,12355,252887,7431,942980,12749,822056,11243,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,877360,12516,745363,12519,464265,10811,281098,9131,131997,6523,466137,7835,395533,8419,230984,7803,164549,6351,70604,4120,411223,7676,349830,7752,233281,5915,116549,6107,61393,3989,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9276438,30728,7533198,32615,4493403,25583,3039795,23841,1743240,18237,4807894,20883,3888445,21309,2275121,16743,1613324,14605,919449,9892,4468544,21079,3644753,21359,2218282,16392,1426471,16164,823791,11509,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4524800,20892,2790358,20722,1421406,18084,1368952,18290,1734442,18671,2391915,16189,1455095,12768,704249,11928,750846,12201,936820,12981,2132885,14353,1335263,12754,717157,13047,618106,13239,797622,12192,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404165,4815,323327,5845,211593,5703,111734,3623,80838,4135,223785,3741,176779,4114,107958,4052,68821,2636,47006,2614,180380,2745,146548,3014,103635,3355,42913,2503,33832,2214,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5381435,19529,3760346,22238,1270669,16839,2489677,18969,1621089,16024,2795871,11677,1918810,13795,604099,9650,1314711,13818,877061,9019,2585564,15848,1841536,15964,666570,12930,1174966,13076,744028,10235,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1739806,10145,1384131,10533,771153,10032,612978,9659,355675,6414,937089,7311,740265,6990,394340,7816,345925,7434,196824,4325,802717,7029,643866,7217,376813,6424,267053,6553,158851,3945,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1839706,12827,1494847,13383,722136,11542,772711,12469,344859,8901,968642,8935,781345,9048,354301,7810,427044,9546,187297,5965,871064,9813,713502,9635,367835,7733,345667,8180,157562,5461,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5977629,23308,3277140,22437,1102071,13127,2175069,21177,2700489,19949,3114072,13593,1669773,13933,531798,9294,1137975,12954,1444299,11488,2863557,17107,1607367,14886,570273,10049,1037094,13099,1256190,12211,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,509823,7391,306717,7057,97854,5555,208863,6857,203106,4783,259996,4961,155401,4265,46725,3902,108676,4466,104595,3793,249827,4675,151316,4887,51129,3417,100187,4160,98511,3360,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2145374,17340,1048573,17798,352975,8686,695598,14190,1096801,17207,1118592,10207,537781,10280,173805,6832,363976,8509,580811,11558,1026782,11906,510792,10034,179170,5187,331622,8892,515990,9372,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430868,5925,333591,6042,227392,5574,106199,4355,97277,4210,230037,3731,176379,3729,112392,3747,63987,3256,53658,2355,200831,4327,157212,4178,115000,3877,42212,2348,43619,2526,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2954054,18108,1891835,18598,1070031,16978,821804,15028,1062219,12973,1551898,11710,979879,11233,533360,11157,446519,9319,572019,8737,1402156,12643,911956,11335,536671,9808,375285,9736,490200,8574,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12556719,35437,9957013,41778,5384445,32998,4572568,37756,2599706,27895,6885492,26097,5428114,26906,2795860,22798,2632254,23162,1457378,16797,5671227,26956,4528899,27609,2588585,23469,1940314,24944,1142328,18087,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1394977,12250,1342021,13080,422009,11190,920012,11850,52956,4190,786430,6066,754801,6347,215880,8161,538921,8381,31629,2539,608547,8826,587220,9221,206129,6531,381091,7644,21327,2257,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,320350,4069,122038,4616,51059,3781,70979,3797,198312,4428,162896,2641,61971,2736,25489,2310,36482,2459,100925,2934,157454,2937,60067,2902,25570,2422,34497,2447,97387,2939,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4116194,17553,2902474,18660,942180,14157,1960294,19934,1213720,14263,2166224,11761,1520660,11855,458716,9807,1061944,12334,645564,8946,1949970,13060,1381814,12419,483464,9990,898350,12443,568156,8986,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3370945,18724,2839485,18365,1050517,15176,1788968,17333,531460,11248,1838434,13790,1544895,14062,525340,10654,1019555,12715,293539,7178,1532511,12453,1294590,12183,525177,10977,769413,11645,237921,6466,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,721699,8469,323238,9422,118262,5026,204976,8546,398461,9068,383305,6041,165155,5768,55546,3277,109609,4850,218150,6197,338394,5095,158083,5190,62716,3615,95367,4842,180311,4771,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2912061,11431,2130555,14789,858624,12334,1271931,14665,781506,11219,1515119,7298,1092805,9211,408779,8132,684026,9459,422314,6821,1396942,8374,1037750,9397,449845,9475,587905,9353,359192,5868,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,289163,5043,225948,5433,144702,5234,81246,4374,63215,4387,156448,3249,121150,3318,68574,3263,52576,3443,35298,2506,132715,3986,104798,3923,76128,3844,28670,2458,27917,2804,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,999029,11178,589055,10976,266785,7758,322270,9573,409974,11714,523600,8829,306147,7244,134376,5129,171771,6491,217453,8030,475429,8779,282908,7840,132409,5094,150499,6023,192521,8218,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
