GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001MA,B08014_001EA,B08014_002EA,B08014_002MA,B08014_003MA,B08014_003EA,B08014_004EA,B08014_004MA,B08014_005MA,B08014_005EA,B08014_006EA,B08014_006MA,B08014_007MA,B08014_007EA,B08014_008EA,B08014_008MA,B08014_009MA,B08014_009EA,B08014_010EA,B08014_010MA,B08014_011EA,B08014_011MA,B08014_012MA,B08014_012EA,B08014_013EA,B08014_013MA,B08014_014MA,B08014_014EA,B08014_015EA,B08014_015MA,B08014_016EA,B08014_016MA,B08014_017EA,B08014_017MA,B08014_018MA,B08014_018EA,B08014_019EA,B08014_019MA,B08014_020MA,B08014_020EA,B08014_021MA,B08014_021EA,state
0400000US15,686926,7225,24400,3067,141043,6502,247143,8907,134584,8824,78412,6766,61344,7469,375229,4754,13519,2296,78095,4314,136378,5667,73362,5529,40565,3902,33310,4350,311697,5003,10881,1658,62948,3544,110765,4843,61222,4206,37847,3556,28034,3843,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,729396,8146,11328,2289,125908,5873,294441,8890,173090,8255,86564,6709,38065,4852,392814,5282,6155,1591,58665,3931,164104,5470,96516,5394,48064,4187,19310,2782,336582,5850,5173,1223,67243,4570,130337,5383,76574,4331,38500,3752,18755,2788,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6048705,23095,305620,11462,1418808,22117,2466466,27429,1196036,22452,464932,16663,196843,13074,3184969,13416,152321,7627,674270,13707,1339407,16752,653568,13729,251471,9422,113932,8482,2863736,16195,153299,7367,744538,14140,1127059,14827,542468,11590,213461,8579,82911,5854,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3031811,16637,87529,5501,596530,12025,1283233,19507,675867,15699,264076,11954,124576,10348,1603910,10287,49210,3436,276920,8609,693446,10857,369521,9197,145111,7566,69702,6185,1427901,12926,38319,3441,319610,8915,589787,11397,306346,9206,118965,6216,54874,5336,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1548047,10676,39696,4045,265348,9193,659260,13947,357634,9785,152117,8057,73992,5538,818213,7073,22006,3208,125145,6325,354432,7480,192515,5900,82407,4830,41708,3190,729834,8305,17690,2370,140203,5386,304828,8193,165119,5560,69710,4299,32284,2932,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1398892,11021,27234,2964,246613,8004,601244,13583,314921,11000,135599,7485,73281,5579,748199,8176,15521,2282,117634,4731,324009,8809,171985,7311,77202,4915,41848,3647,650693,7310,11713,1613,128979,5032,277235,7313,142936,5532,58397,3682,31433,2646,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1875163,13834,48868,4435,386695,10567,803367,15214,399335,11931,161121,9075,75777,6675,987241,10036,27417,2857,179023,7400,437525,10395,215296,7209,86698,5984,41282,3857,887922,8828,21451,2581,207672,7353,365842,8112,184039,6691,74423,4232,34495,3593,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2001718,15865,70471,4985,484261,12079,874460,15708,391206,12032,134874,10265,46446,5686,1039224,10926,35810,3424,214044,7864,476852,10752,215848,7888,69926,5960,26744,3778,962494,11001,34661,3327,270217,7996,397608,9326,175358,7390,64948,5489,19702,2791,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,627839,7850,15879,2681,121786,5592,288336,9206,133032,6876,48979,4883,19827,3500,318083,5246,7503,1663,58012,3668,148948,5103,67709,3900,24898,2607,11013,2189,309756,5751,8376,1590,63774,3647,139388,5443,65323,3787,24081,3084,8814,1706,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2982133,15493,124086,7094,620135,14197,1221266,18068,609577,16162,268532,14256,138537,9716,1530064,9967,59915,4490,275006,8911,645779,10177,331138,9262,142313,8047,75913,5765,1452069,11868,64171,4636,345129,9020,575487,11068,278439,9051,126219,7377,62624,5141,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3382547,17379,208953,10604,812114,17767,1427791,21475,611737,15931,235118,15439,86834,7965,1727903,10944,104426,6538,378491,11264,746766,13210,322247,8355,129225,9005,46748,4610,1654644,12515,104527,5422,433623,10659,681025,12364,289490,10034,105893,7658,40086,4342,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4382735,16967,122129,6037,894921,13031,1907427,20632,929629,16690,372136,12458,156493,9312,2297849,13351,62767,3764,417339,8650,1028365,13428,501091,9169,199192,7050,89095,5763,2084886,13094,59362,3956,477582,9270,879062,12851,428538,10015,172944,7316,67398,4714,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2824687,10196,74220,4767,503387,9681,1231689,14875,645199,12516,242804,10560,127388,8073,1471884,7988,39400,3411,236195,6244,651488,9486,341794,7562,130960,6461,72047,5548,1352803,7645,34820,2783,267192,6805,580201,8433,303405,6764,111844,5192,55341,3612,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1184183,9704,28910,3264,236381,8495,483747,12742,275175,11540,114256,8972,45714,5579,615292,6522,15994,2306,99827,5350,260321,7940,148772,6832,65285,5581,25093,2935,568891,8157,12916,1920,136554,5967,223426,7668,126403,6478,48971,4681,20621,3300,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2822676,16820,79163,5993,566567,13246,1203153,15895,604471,14333,249599,10523,119723,9097,1464910,10547,37839,3724,257177,7048,638818,10478,328791,9021,135244,6508,67041,5214,1357766,11551,41324,3784,309390,10079,564335,9493,275680,8403,114355,5802,52682,4643,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,477572,6602,10338,1694,80036,5488,187924,6838,119892,6314,50786,4716,28596,3780,253090,4154,6000,1176,36084,3182,101719,4571,64467,3773,27477,2618,17343,2484,224482,3938,4338,1100,43952,3388,86205,3812,55425,3290,23309,2468,11253,1638,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,961473,7404,21239,2498,175396,6647,400877,9753,217398,7669,104261,6054,42302,4075,510951,5412,12372,1739,85388,4487,215613,5946,116723,4886,57988,3578,22867,2254,450522,4681,8867,1400,90008,3994,185264,5737,100675,3954,46273,3248,19435,2309,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1312006,10902,46726,4124,301563,11463,532243,14530,276510,13454,109697,8723,45267,5871,710259,7079,25361,2415,153816,6800,292965,8287,150601,7393,61410,5496,26106,3678,601747,7774,21365,2539,147747,6895,239278,8420,125909,7397,48287,4775,19161,2710,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685425,7702,12605,2342,111342,5784,311191,10388,149168,7600,72100,6583,29019,4587,359838,5211,6952,1451,49974,3367,164383,5876,81131,4372,40080,3899,17318,2935,325587,5000,5653,1428,61368,3999,146808,6095,68037,4156,32020,3305,11701,2133,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4269412,19673,276614,10294,979092,18661,1702752,23390,812900,16844,369110,16009,128944,9428,2258559,12230,152360,6251,483656,11839,921391,13289,430497,9077,198715,9605,71940,5570,2010853,14795,124254,7444,495436,11548,781361,13886,382403,9882,170395,7809,57004,4786,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870886,12575,18266,2464,177960,8203,349707,10303,202944,10357,76730,5990,45279,6129,461301,7919,9227,1619,80450,5657,190170,6594,111121,5966,44055,4012,26278,3943,409585,7606,9039,1598,97510,5019,159537,5830,91823,5855,32675,3059,19001,2919,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9189801,30279,2040475,29315,2407672,24912,2777603,27826,1238251,23185,519456,15744,206344,15491,4764506,20912,1003543,18849,1220372,17731,1487424,17854,662916,13839,276347,9823,113904,9210,4425295,20382,1036932,15925,1187300,14213,1290179,15367,575335,12953,243109,7863,92440,7147,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4474563,21022,107769,7610,917025,15029,1872849,22950,1000494,22598,403807,15257,172619,10789,2359938,16307,59594,6123,416124,9657,1017299,14300,550752,13861,221035,9074,95134,6619,2114625,14828,48175,3498,500901,11485,855550,14893,449742,11910,182772,8551,77485,6040,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,398156,4757,7152,1971,70790,4163,162968,6436,89476,4856,42007,4712,25763,3441,219702,3756,3469,1089,36822,3301,89236,4142,51107,3360,24032,2847,15036,2610,178454,2758,3683,1162,33968,2463,73732,3307,38369,2331,17975,2221,10727,1456,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5337175,19290,166236,8300,1076868,17866,2279597,25884,1142823,23981,450861,16675,220790,11502,2775603,11583,89631,5441,483058,11102,1215414,16555,617216,13597,243698,8922,126586,7486,2561572,15461,76605,5102,593810,12745,1064183,13820,525607,12475,207163,9071,94204,5751,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1720520,10211,37051,3057,345676,9110,751635,12340,373829,9978,146141,7111,66188,6205,925599,7337,21724,2391,165179,5950,412588,7835,206393,6294,82559,4605,37156,3735,794921,7364,15327,1731,180497,6212,339047,7146,167436,4870,63582,3882,29032,3037,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1827195,12837,71263,5877,388939,11415,743566,14784,400344,12914,146534,8847,76549,8658,962251,8738,39561,3826,184769,7708,400118,9304,216343,8372,78565,5369,42895,5279,864944,9751,31702,3433,204170,6679,343448,8986,184001,7165,67969,4380,33654,4020,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5905466,22872,308519,10304,1250492,17663,2481934,26943,1198415,22405,465057,15299,201049,11321,3082719,13425,153666,6287,590024,11408,1329746,16203,644327,13118,252547,9328,112409,6670,2822747,17406,154853,6884,660468,11403,1152188,13891,554088,11535,212510,7375,88640,5829,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,499418,7337,19041,3109,114983,5007,214371,8277,98108,5642,36892,4951,16023,3703,255215,5028,9947,2194,50976,4196,113577,5501,52420,3607,19533,3033,8762,2159,244203,4639,9094,1761,64007,3789,100794,4187,45688,3069,17359,2523,7261,1848,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2114149,17514,52064,5191,439547,14354,895203,17379,484148,16012,176231,11649,66956,7103,1099578,10414,27036,3233,193752,8095,482868,11425,261786,9142,96353,7192,37783,4489,1014571,11920,25028,3068,245795,8873,412335,9146,222362,9217,79878,5584,29173,3551,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421877,5842,7411,1292,68855,3349,162446,6411,108580,4868,46969,4258,27616,2594,225493,3712,3238,851,32145,2434,88395,3874,60096,2940,26505,2410,15114,1755,196384,4155,4173,922,36710,2301,74051,3838,48484,2945,20464,2334,12502,1415,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2932087,17954,57917,4449,576317,14255,1240500,20818,659051,16606,276508,11824,121794,9182,1540407,11688,29823,3064,261279,9548,671329,11386,355379,9690,153932,7532,68665,5498,1391680,12714,28094,2924,315038,8138,569171,13032,303672,9482,122576,6193,53129,4525,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12475647,35369,280126,12890,2682275,32625,5355804,47414,2725480,42680,1014764,26777,417198,22575,6834363,26165,153741,8489,1310793,23701,3012132,29962,1538339,28357,570845,17410,248513,14237,5641284,26870,126385,7126,1371482,20242,2343672,26995,1187141,21611,443919,13160,168685,10298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1382311,12015,24232,3394,197952,9086,559937,13769,340515,10986,167022,9084,92653,8302,780350,6163,13732,2148,100266,5745,321401,7780,196493,6811,93823,5561,54635,5240,601961,8422,10500,1867,97686,5538,238536,8549,144022,6032,73199,4888,38018,4213,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,313567,4105,8186,1864,62776,4015,145031,5337,62849,4744,19997,2777,14728,2838,159875,2659,4451,1137,29624,2439,74690,3009,32579,2529,10525,1527,8006,1977,153692,3045,3735,975,33152,2810,70341,3116,30270,2823,9472,1519,6722,1466,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4051578,17631,110918,7052,792519,14219,1635172,20466,918861,19800,397992,14796,196116,12252,2122024,11561,55027,4937,358299,9614,884404,13194,500063,11333,216872,8467,107359,6828,1929554,13201,55891,4850,434220,10863,750768,12610,418798,11048,181120,7883,88757,6450,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3341424,18365,92727,6914,655982,13398,1357676,22261,749504,20520,308175,13751,177360,12262,1820278,13633,50045,4553,324020,9666,752466,15288,418465,12983,174851,8255,100431,7848,1521146,12236,42682,3948,331962,8447,605210,12306,331039,9753,133324,7025,76929,5788,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,717826,8364,22292,3006,160701,6794,306397,10019,145527,7807,56755,5714,26154,3925,381059,5971,11964,1961,77138,4206,165911,6352,78182,4597,32359,3759,15505,2869,336767,5124,10328,1783,83563,4932,140486,5479,67345,4575,24396,2691,10649,1800,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2881991,11400,79861,4851,525687,8903,1290923,16642,630543,14684,238907,8806,116070,7648,1502677,7492,40470,3206,244284,6887,683252,10188,337853,8654,129674,5767,67144,5006,1379314,8398,39391,2812,281403,6131,607671,9079,292690,7193,109233,4221,48926,3635,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285623,5027,3539,1002,50554,4170,110619,5721,73916,5678,29774,3990,17221,2622,154542,3251,1839,666,24445,2626,61663,3867,39740,3200,16813,2421,10042,1659,131081,3979,1700,667,26109,2867,48956,3483,34176,3472,12961,2433,7179,1453,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,996502,11172,38567,3191,286094,9633,412343,10026,175494,9757,64992,6604,19012,3608,522055,8737,18357,2303,135370,6348,224683,6178,95597,5991,35774,4050,12274,2666,474447,8809,20210,1974,150724,6899,187660,6465,79897,5117,29218,3626,6738,1498,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
