GEO_ID,B15002H_001E,B15002H_001M,B15002H_002E,B15002H_002M,B15002H_003E,B15002H_003M,B15002H_004E,B15002H_004M,B15002H_005E,B15002H_005M,B15002H_006E,B15002H_006M,B15002H_007E,B15002H_007M,B15002H_008E,B15002H_008M,B15002H_009E,B15002H_009M,B15002H_010E,B15002H_010M,B15002H_011E,B15002H_011M,B15002H_012E,B15002H_012M,B15002H_013E,B15002H_013M,B15002H_014E,B15002H_014M,B15002H_015E,B15002H_015M,B15002H_016E,B15002H_016M,B15002H_017E,B15002H_017M,B15002H_018E,B15002H_018M,B15002H_019E,B15002H_019M,NAME,B15002H_001MA,B15002H_001EA,B15002H_002MA,B15002H_002EA,B15002H_003EA,B15002H_003MA,B15002H_004EA,B15002H_004MA,B15002H_005MA,B15002H_005EA,B15002H_006MA,B15002H_006EA,B15002H_007MA,B15002H_007EA,B15002H_008MA,B15002H_008EA,B15002H_009EA,B15002H_009MA,B15002H_010EA,B15002H_010MA,B15002H_011MA,B15002H_011EA,B15002H_012MA,B15002H_012EA,B15002H_013MA,B15002H_013EA,B15002H_014EA,B15002H_014MA,B15002H_015EA,B15002H_015MA,B15002H_016MA,B15002H_016EA,B15002H_017EA,B15002H_017MA,B15002H_018MA,B15002H_018EA,B15002H_019MA,B15002H_019EA,state
0400000US13,3880273,3634,1875502,2423,61685,3727,145828,6469,402967,9854,115949,6272,384729,10674,123877,5339,411021,9461,229446,6963,2004771,2501,55716,4251,137618,6260,462714,10280,96728,4125,417780,9215,171941,7625,411545,9324,250729,7511,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,251708,1073,138280,898,980,364,4431,1123,21702,2396,3702,1060,36644,2949,11736,1760,35743,2747,23342,1948,113428,355,1019,691,4114,1148,17824,2017,1574,606,24156,1954,11025,1256,31530,2256,22186,1965,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,921431,1157,452333,731,7471,1357,24401,2323,98819,4959,28929,3561,117935,5932,42367,3463,88602,4842,43809,3276,469098,861,6678,1191,24958,2656,103177,4288,22794,2720,137047,5513,51242,2836,87129,4378,36073,3292,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5748466,1745,2775529,1303,54014,3397,124355,5329,635783,11285,107617,4708,599177,10201,217601,6440,647371,9020,389611,9175,2972937,903,61499,3998,117130,4518,709959,9912,88376,4260,623443,10997,279907,7235,664333,10761,428290,8839,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3652170,1574,1764463,1069,53398,3411,127614,5167,538383,10282,102775,5312,361929,8169,133883,5424,293076,7413,153405,5054,1887707,1190,46864,2914,135713,6239,559561,9272,84733,4420,391772,8422,177351,6452,318690,6985,173023,6168,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1873980,1392,910012,760,19346,1882,43956,2715,272857,5250,41897,2734,191815,5301,97624,3896,164078,5731,78439,3283,963968,949,18817,1826,37000,2778,260290,5093,34122,2384,214163,5575,125248,4693,191240,5483,83088,4146,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1532073,1491,742809,1013,13712,1433,35736,2375,171318,4409,35918,2816,177806,4620,56803,3712,164886,5229,86630,3926,789264,1010,13834,1547,32555,2642,172688,5158,27078,2123,192905,4724,76535,3435,176014,4909,97655,3605,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2621431,1602,1258436,1178,80173,3598,114456,4564,356508,8287,96446,4557,250165,7210,77991,3728,171020,5554,111677,4671,1362995,1068,73247,3827,107138,5198,350598,7006,86204,3510,281692,6547,128580,5486,191059,5662,144477,5177,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1945585,1985,941812,1220,43852,3170,80920,3918,255228,7478,63498,4148,200754,6004,50820,3665,163092,5800,83648,3589,1003773,1481,30233,2546,69759,3616,286707,8332,53866,3495,206777,6018,75724,5391,185928,6859,94779,4441,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,915528,888,439140,550,12139,1430,28393,2750,125084,5172,26904,2099,81521,4202,39296,2617,80844,3673,44959,2690,476388,526,12236,1665,19933,2157,131311,4463,20223,2375,92457,4422,50570,3190,97868,4034,51790,3126,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2272082,1965,1094541,1160,22818,2186,57288,3367,232279,6061,40092,2943,198506,5689,60892,3360,255462,6384,227204,5067,1177541,1058,21192,1975,54032,3198,255375,6828,29626,2343,215564,6733,92257,3965,272762,6058,236733,6073,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3621936,3937,1721981,2329,40229,3166,79770,4710,397751,9207,54893,3353,268214,7109,116693,4567,438395,8939,326036,7173,1899955,2098,43997,3178,66758,4047,417066,10654,36570,3161,308669,8399,180214,6937,470009,7806,376672,8764,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5317387,2151,2584734,1486,61034,3601,162334,5477,660101,10809,119834,5057,612978,10040,218593,5878,470328,7431,279532,6697,2732653,1124,60479,3910,145109,5073,738514,9325,75258,3384,630035,8897,295499,6123,490932,8075,296827,6779,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3157190,1348,1545673,1026,23107,1836,56482,2836,366064,7480,55950,3177,330260,5970,173698,5345,359825,7039,180287,4685,1611517,591,19044,1612,46565,2505,360668,6472,35259,2514,350333,6327,199772,5246,402893,7727,196983,5279,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1192659,2456,575485,1894,26550,2702,53431,3328,135546,5734,43392,3228,134265,5532,45897,4076,88023,3982,48381,3356,617174,1501,21526,2399,43757,3524,144295,5683,39378,3546,142052,5871,69964,4680,94606,4973,61596,3755,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3398735,2739,1642230,2069,51669,2621,122749,5525,441912,8423,86755,4065,366344,7792,113477,4774,290904,7292,168420,4911,1756505,1313,49754,3389,108071,4977,471210,7489,70990,3790,382262,7789,151080,5129,323802,7928,199336,4927,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,633603,860,314934,748,6186,1091,13384,1709,85528,3824,14668,1754,70193,3536,26764,2011,64654,4157,33557,2418,318669,337,5195,751,10901,1425,85191,3618,10539,1288,74611,3861,27729,2036,71517,3172,32986,2497,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1044648,1198,509743,809,6852,885,22515,1939,124771,3839,17830,1549,122829,3757,56347,2549,104101,3328,54498,2830,534905,803,8053,1030,18651,1625,123853,3677,15900,1234,134565,4238,57117,3304,118457,3972,58309,2677,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1119394,1409,567877,959,10777,1979,29885,2869,127258,5602,27598,2200,159307,5179,44681,3345,108767,4940,59604,3927,551517,908,7771,1376,29421,2867,128411,4158,20739,2099,157398,5490,54052,3741,96632,4780,57093,3549,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,870278,445,423222,426,8286,1330,22365,2030,102334,4423,21873,2271,79666,3478,38299,2497,94160,3912,56239,3118,447056,109,6054,929,18461,1887,111102,4300,16723,1818,87105,3927,49359,2997,96862,3394,61390,3266,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3677456,2305,1758997,1372,40094,3072,76790,4154,436925,8890,50876,3316,297595,6966,103278,4639,460405,8577,293034,6337,1918459,1318,43267,2923,75413,4565,537336,9757,35662,2900,304023,7955,141800,4654,488455,10048,292503,7111,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,617719,1761,302318,1321,5853,1558,12922,1855,51913,3070,16079,1964,72830,3096,25513,2667,60185,3709,57023,3291,315401,1049,3278,937,11394,1728,57278,3705,10456,1705,78091,3728,26069,2365,67617,3179,61218,3365,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8044662,3684,3872549,2369,97146,4751,194064,6543,872727,11485,161100,4761,646108,11789,333574,8112,901698,12671,666132,10911,4172113,2035,108654,5050,172501,5995,987918,11852,110195,4917,639061,10403,425363,7976,899506,13578,828915,12601,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4607089,3936,2200124,2479,67741,3988,168394,5741,470094,10930,120123,5379,463323,9515,191157,7263,457029,9478,262263,7095,2406965,2300,64360,4474,146121,6029,499247,9249,100839,3945,520959,10564,266437,7588,525271,9186,283731,8115,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,436239,386,221098,183,7680,1126,8182,1222,53727,2644,8925,1626,52650,2627,28901,2148,43844,2431,17189,1737,215141,304,7760,1112,5306,721,51874,2668,6488,1157,46076,2412,28189,1928,52977,2601,16471,1938,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6541286,2301,3151979,1582,83008,3636,215609,7718,979677,13368,135070,5845,637205,10605,228013,6372,562950,8799,310447,8501,3389307,1106,82484,4454,212627,5791,1039931,12276,107291,4935,669879,11071,337121,8576,596589,11031,343385,6875,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1852170,1578,893958,1024,22794,1490,66263,3290,242957,4882,46965,2473,213864,4512,58962,2588,162354,4381,79799,3316,958212,997,20470,1673,71012,3530,250694,4913,44179,2786,233002,5133,81842,3672,173412,4636,83601,3881,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2281052,921,1107391,643,16760,2172,60591,3217,206193,5745,61828,3643,295478,8157,95838,4985,232031,7285,138672,5060,1173661,745,15705,2086,56855,3709,232663,6098,41487,3526,320760,7284,109777,4964,251076,5978,145338,4822,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7213275,2492,3469846,1534,83199,4528,216504,7059,1122059,12386,146536,4624,543919,10112,269620,6936,679377,11169,408632,8690,3743429,1269,90055,4199,205578,6157,1246815,12863,121003,4386,574077,10381,348433,8427,701332,10171,456136,7405,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,573543,1047,270833,635,10111,1603,16665,1730,64311,3365,12847,1492,50157,3801,19443,2043,58432,3477,38867,2232,302710,603,10489,1593,17417,2109,69602,3795,12175,1794,55254,3378,31393,3187,60892,3509,45488,2977,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2247643,1942,1078170,1468,33729,2914,85147,4902,233165,7562,58664,3419,220299,8119,94039,4481,238566,6669,114561,4477,1169473,1155,33297,3214,76197,4255,276753,7412,49448,3738,247152,7932,127466,5519,227042,5944,132118,5808,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490147,902,242256,611,6884,875,11211,1252,69264,3109,11643,1546,49248,2456,26475,2119,47719,2820,19812,1626,247891,655,5494,1243,8707,1036,65770,3206,7191,1085,54554,2843,30114,2454,54855,3096,21206,1951,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3483621,2338,1668801,1596,78145,4273,142145,5132,445604,9858,117911,5147,332777,8015,97908,5049,285323,7264,168988,5512,1814820,1440,77537,3144,129956,5827,486124,8261,118692,5692,367541,7031,143385,5263,308805,8441,182780,6082,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8475882,5188,4134628,3412,87640,5556,197113,8122,781290,14967,200513,6992,990299,13369,309986,8463,1008158,14351,559629,12708,4341254,3807,70697,4403,208857,7325,879231,12693,166368,6617,1073913,17045,356809,9591,1072904,15647,512475,10908,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1428908,1061,706499,722,5982,1161,30916,2843,132029,5550,25583,2841,184066,6268,62331,3997,162031,5916,103561,3929,722409,739,6132,1180,26661,2554,154639,4596,17569,2072,211869,6409,77428,3692,165906,5333,62205,3390,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,416024,561,201138,304,5617,887,12984,1448,56080,2467,9469,1320,32048,2450,15515,1697,41501,2563,27924,1935,214886,481,5126,950,7896,1172,51610,2343,5793,968,38802,2307,20615,1825,53014,2431,32030,1990,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3753743,4342,1823568,3292,58747,3238,101063,4692,357237,8007,87084,4352,353556,7772,121021,4695,411347,8806,333513,7628,1930175,1638,49531,3583,90671,4511,402430,8296,69334,4041,387403,8285,163256,6166,453130,9138,314420,6863,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3661107,1478,1803392,873,25492,2708,84406,4783,344078,8155,87269,4269,434083,8624,170946,6139,412183,9799,244935,7129,1857715,979,22489,2698,73365,3992,357718,9158,61757,3983,491139,10729,197593,5591,421086,7805,232568,7310,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1215911,2156,587059,2043,29244,2396,61336,3315,211315,5748,42152,2892,105415,4567,28537,2681,67564,3303,41496,2977,628852,855,25602,2876,56536,3854,209645,6424,38952,3080,117831,3911,55727,3602,74927,4341,49632,2968,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3369492,1130,1652112,844,31282,1766,83421,3406,470454,7442,66912,3298,347706,7225,176184,5011,322483,6555,153670,4394,1717380,658,29618,2061,66637,3014,485506,7457,42650,2921,364128,7263,197504,5697,356431,7143,174906,5150,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,339931,812,171511,112,1834,625,7614,1154,43799,3191,9117,1426,45250,3105,16350,1560,31303,2331,16244,1967,168420,808,1538,728,8300,1830,39014,2892,6079,1274,46391,3199,19801,2139,31483,2612,15814,1798,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19854,2387,9016,1581,655,371,936,564,1416,693,47,85,2053,945,1080,428,879,487,1950,751,10838,1824,845,421,856,429,1851,730,76,122,2399,1106,1038,605,2646,812,1127,561,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
