GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001MA,B18130_001EA,B18130_002MA,B18130_002EA,B18130_003MA,B18130_003EA,B18130_004MA,B18130_004EA,B18130_005MA,B18130_005EA,B18130_006MA,B18130_006EA,B18130_007MA,B18130_007EA,B18130_008MA,B18130_008EA,B18130_009MA,B18130_009EA,B18130_010MA,B18130_010EA,B18130_011MA,B18130_011EA,B18130_012MA,B18130_012EA,B18130_013MA,B18130_013EA,B18130_014MA,B18130_014EA,B18130_015EA,B18130_015MA,B18130_016MA,B18130_016EA,B18130_017MA,B18130_017EA,B18130_018MA,B18130_018EA,B18130_019MA,B18130_019EA,B18130_020EA,B18130_020MA,B18130_021MA,B18130_021EA,B18130_022MA,B18130_022EA,B18130_023MA,B18130_023EA,B18130_024MA,B18130_024EA,B18130_025EA,B18130_025MA,B18130_026EA,B18130_026MA,B18130_027MA,B18130_027EA,B18130_028MA,B18130_028EA,B18130_029MA,B18130_029EA,B18130_030EA,B18130_030MA,B18130_031EA,B18130_031MA,B18130_032MA,B18130_032EA,B18130_033MA,B18130_033EA,B18130_034MA,B18130_034EA,B18130_035MA,B18130_035EA,B18130_036EA,B18130_036MA,B18130_037EA,B18130_037MA,B18130_038MA,B18130_038EA,B18130_039MA,B18130_039EA,B18130_040MA,B18130_040EA,B18130_041EA,B18130_041MA,B18130_042EA,B18130_042MA,B18130_043MA,B18130_043EA,state
0400000US13,9911441,6065,640729,4724,5108,1349,1511,908,3597,1074,635621,4845,168112,7279,467509,7854,1826624,5369,95074,5933,30970,3642,64104,4325,1731550,7663,402761,13924,1328789,13883,2240786,8092,127857,7036,36222,3953,91635,5899,2112929,10816,426329,13312,1686600,15056,3932998,8596,527290,14351,141596,6935,385694,11765,3405708,15029,363173,11316,3042535,18172,798597,4662,217878,6902,25180,2263,192698,6599,580719,6492,46089,3688,534630,6716,471707,3991,245791,5493,31460,2645,214331,5579,225916,5118,20339,2174,205577,4911,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1362162,2901,89802,1246,449,334,43,71,406,328,89353,1271,13836,2035,75517,2388,216211,974,6752,1272,1052,729,5700,1071,209459,1560,28507,3876,180952,3801,304043,2772,14855,1900,4083,1248,10772,1518,289188,3252,36885,3145,252303,3874,519240,2189,48905,2895,9951,1599,38954,2532,470335,3658,35128,3144,435207,4691,133338,798,25153,1967,2753,755,22400,1763,108185,2126,6358,1207,101827,2492,99528,752,51645,2511,4970,1158,46675,2355,47883,2502,4162,1199,43721,2448,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1617289,2375,110812,1197,789,544,298,292,491,475,110023,1233,23052,2770,86971,2993,313651,2413,17475,2306,4479,1449,12996,1946,296176,3367,47805,4639,248371,6012,355313,3277,30171,3610,8320,1763,21851,3331,325142,4638,69111,5546,256031,6217,598510,3568,87296,5009,23369,3280,63927,3887,511214,5668,48263,5068,462951,6825,144493,1505,38208,2739,4072,1080,34136,2541,106285,2718,7031,1577,99254,3102,94510,1218,50131,2486,5876,2028,44255,2240,44379,2702,3699,817,40680,2669,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12550521,3850,769047,2956,4924,1254,2258,918,2666,783,764123,3029,161807,8112,602316,8614,2149015,4649,86181,5306,21807,2658,64374,4585,2062834,6331,372912,13967,1689922,14696,2864218,5590,133000,5080,35164,3536,97836,4460,2731218,7796,448110,13521,2283108,14679,5003220,5871,530584,8887,135048,4818,395536,7728,4472636,11199,376874,10366,4095762,16008,1026367,3025,240426,5512,30380,2755,210046,5118,785941,5835,48934,3090,737007,6239,738654,3036,353435,6195,38395,3073,315040,6383,385219,6225,31502,2224,353717,6112,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6414632,3848,411403,2762,2096,804,1128,713,968,444,409307,2843,96309,6346,312998,6837,1134585,4194,66737,4647,20518,2727,46219,3990,1067848,6253,204565,10168,863283,11605,1414527,4410,101945,5677,31023,3243,70922,5004,1312582,7336,241792,8430,1070790,10612,2525026,4857,371266,6997,95664,4738,275602,6401,2153760,8749,175431,7440,1978329,12586,548939,2610,155701,5683,16905,1760,138796,5531,393238,5519,19136,1916,374102,5631,380152,1914,195041,4013,16984,1859,178057,3927,185111,3765,13726,1670,171385,3643,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3020476,2360,192187,2402,1522,548,654,330,868,449,190665,2482,30100,2949,160565,3308,522746,2760,29435,2441,7109,1292,22326,2321,493311,3350,67677,5001,425634,6078,656305,4092,40768,3194,12865,1829,27903,2292,615537,5603,117517,6065,498020,6277,1171711,4254,136809,4547,33282,2361,103527,4182,1034902,6322,64547,3868,970355,7286,265070,1351,60015,2868,5388,968,54627,2791,205055,3163,10500,1593,194555,3405,212457,1224,96293,2703,10283,1143,86010,2697,116164,2599,7450,1012,108714,2540,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2814754,2762,194678,2256,1620,713,650,469,970,505,193058,2429,38440,3335,154618,3767,516567,3067,30170,3079,8542,1819,21628,2328,486397,4162,74697,5729,411700,6947,634381,4136,41719,3122,11253,1791,30466,2952,592662,4900,106979,6622,485683,7279,1062022,3821,140888,5339,36480,2766,104408,4649,921134,5969,61559,4254,859575,6556,231134,1816,61577,2907,6857,1212,54720,2744,169557,3227,7527,1241,162030,3166,175972,1766,86925,2801,8063,1244,78862,2983,89047,2858,7369,1239,81678,2732,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4283082,3443,267730,2645,2423,895,1041,630,1382,708,265307,2646,75606,5232,189701,5814,720541,3832,47239,3810,20163,2358,27076,2842,673302,4872,159296,8329,514006,8012,920091,3973,75944,5002,26710,3384,49234,3931,844147,6110,184283,7851,659864,8768,1723151,3890,342779,7495,109008,4618,233771,6290,1380372,8465,144919,6871,1235453,10337,396692,2192,127440,4172,19758,1964,107682,4170,269252,4884,21086,2353,248166,4515,254877,1973,137630,3498,18447,1804,119183,3253,117247,3652,13403,1644,103844,3421,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4530127,2994,301445,3162,2440,772,742,459,1698,682,299005,3263,94281,5863,204724,6228,800697,4185,54323,4633,19254,2840,35069,3656,746374,5516,198433,9135,547941,10009,1061677,6211,85162,6059,27789,3115,57373,4929,976515,8246,215693,9168,760822,11253,1734326,6793,285340,8225,83271,5793,202069,6239,1448986,10146,168739,7338,1280247,12218,376983,2961,119110,3997,20003,2151,99107,3770,257873,4096,26494,2692,231379,4217,254999,2518,132447,4694,19607,2299,112840,4138,122552,4450,15064,1653,107488,4487,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291385,1801,61966,1224,1093,796,0,163,1093,796,60873,1435,11849,2076,49024,2303,186925,1665,15204,1784,4216,1042,10988,1615,171721,2423,27278,3097,144443,3668,243681,1844,23286,2071,7883,1479,15403,2085,220395,2611,37382,4014,183013,4475,555477,2047,90545,5104,27707,2401,62838,4318,464932,5546,34789,2614,430143,6220,145726,787,34477,2170,4700,1102,29777,2131,111249,2191,6790,1121,104459,2279,97610,883,48385,2122,5368,859,43017,2145,49225,2202,4658,968,44567,2244,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5838949,4380,361022,2441,1891,777,663,529,1228,508,359131,2582,53036,4714,306095,5453,965000,3403,50980,3579,12511,1991,38469,3308,914020,5142,108914,7494,805106,8588,1300861,3309,71643,4803,16311,1801,55332,4377,1229218,5854,145008,6653,1084210,8545,2388483,4418,255128,7996,50854,4268,204274,6886,2133355,8645,122991,7263,2010364,11297,491027,2464,105454,4154,11216,1508,94238,4021,385573,4458,18958,2022,366615,4538,332556,1852,156448,4141,16795,2027,139653,4111,176108,4343,13016,1826,163092,4379,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6554571,3046,361295,1624,2781,1105,487,401,2294,952,358514,1885,58831,4214,299683,4298,1005771,2607,57846,4296,14176,2305,43670,3570,947925,4755,129019,7713,818906,9050,1482098,2938,87287,5441,26159,2814,61128,4553,1394811,5790,190940,9672,1203871,10313,2699678,3472,300517,8951,81390,4778,219127,7692,2399161,10691,158285,7639,2240876,12584,582885,1903,127016,4335,15402,1954,111614,4089,455869,4877,28641,2587,427228,4990,422844,1821,203185,4886,27942,2643,175243,5318,219659,5106,20483,2268,199176,5241,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9694517,3407,558683,2369,4726,1105,2091,740,2635,840,553957,2446,137662,5963,416295,6448,1606651,3659,103098,4998,36151,3567,66947,3741,1503553,6564,310016,10927,1193537,12364,2098465,4055,159843,6148,53465,3583,106378,5187,1938622,7378,389965,9083,1548657,10300,3897484,4326,596667,10122,172946,5978,423721,8447,3300817,10348,307593,9864,2993224,14280,897599,2160,229957,5083,29723,2108,200234,4933,667642,5476,37815,2393,629827,5362,635635,2016,313335,5143,30126,2392,283209,5498,322300,5141,22092,1954,300208,5034,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5365018,2644,346269,2475,2258,783,303,228,1955,763,344011,2603,48660,3737,295351,4303,916635,3375,44830,3299,10174,1593,34656,2800,871805,4623,106262,6781,765543,6741,1191181,3091,67585,3454,18455,2182,49130,2756,1123596,4325,154228,7350,969368,8072,2136849,3736,228687,5943,55595,3127,173092,4783,1908162,6960,98918,3904,1809244,7482,447605,1904,98340,3075,10432,1579,87908,3202,349265,3519,14892,1455,334373,3651,326479,1571,149287,3671,15361,1729,133926,3511,177192,4002,13089,1257,164103,3966,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889560,2580,187388,2579,620,393,337,306,283,230,186768,2569,64944,3619,121824,4044,529933,3093,31671,3662,12728,2671,18943,2320,498262,4853,146264,8446,351998,9132,631325,5024,44906,4015,16783,2721,28123,3275,586419,6845,149558,6672,436861,8312,1112488,4881,213484,7852,71256,4610,142228,6693,899004,9618,121652,6238,777352,11227,258776,2624,89098,3935,13495,1907,75603,3474,169678,3831,16900,2058,152778,4241,169650,2468,93250,3685,14308,1751,78942,3272,76400,3564,8835,1372,67565,3404,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
