GEO_ID,B19001A_001E,B19001A_001M,B19001A_002E,B19001A_002M,B19001A_003E,B19001A_003M,B19001A_004E,B19001A_004M,B19001A_005E,B19001A_005M,B19001A_006E,B19001A_006M,B19001A_007E,B19001A_007M,B19001A_008E,B19001A_008M,B19001A_009E,B19001A_009M,B19001A_010E,B19001A_010M,B19001A_011E,B19001A_011M,B19001A_012E,B19001A_012M,B19001A_013E,B19001A_013M,B19001A_014E,B19001A_014M,B19001A_015E,B19001A_015M,B19001A_016E,B19001A_016M,B19001A_017E,B19001A_017M,NAME,B19001A_001EA,B19001A_001MA,B19001A_002MA,B19001A_002EA,B19001A_003EA,B19001A_003MA,B19001A_004EA,B19001A_004MA,B19001A_005EA,B19001A_005MA,B19001A_006EA,B19001A_006MA,B19001A_007MA,B19001A_007EA,B19001A_008EA,B19001A_008MA,B19001A_009EA,B19001A_009MA,B19001A_010EA,B19001A_010MA,B19001A_011EA,B19001A_011MA,B19001A_012MA,B19001A_012EA,B19001A_013MA,B19001A_013EA,B19001A_014EA,B19001A_014MA,B19001A_015EA,B19001A_015MA,B19001A_016EA,B19001A_016MA,B19001A_017MA,B19001A_017EA,state
0400000US22,1142367,7750,77230,4730,56247,3798,60258,4236,60572,3960,54371,3381,55736,3982,49684,3526,54565,3617,43050,3189,85968,4596,115604,5220,145480,5125,102089,4898,62454,3314,64288,3944,54771,3325,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,523764,4942,33553,2790,30464,2448,32595,2285,27549,2192,28067,2329,27291,2172,26246,2468,23291,2090,21302,2073,43807,3018,59955,2889,69299,3404,41051,2753,21220,1898,21558,1959,16516,1845,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1323059,7060,46253,3336,35315,2575,36483,2709,42386,2623,42116,2770,45562,3486,43080,2802,44828,3186,39724,2863,89151,4196,126105,5262,174247,5056,149239,4986,108931,4315,141496,5022,158143,4259,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2121295,10416,107485,5033,91381,4724,81866,4252,79770,3686,73408,4429,78835,4831,69088,4145,69967,3618,69087,3772,141925,5203,192038,5615,263942,7912,230002,7473,155546,5492,190196,5830,226759,6589,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3136175,11065,184422,5453,140935,5705,156172,4875,166946,4403,152860,5137,167677,5043,151653,5214,162200,5397,141639,4976,268634,6289,341948,5981,404479,7373,264035,6113,151718,4015,149194,4812,131663,4455,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1897509,8512,76469,3458,69614,3173,73718,3314,83386,3615,73884,3461,81552,3348,82348,3515,81740,3941,75891,3593,152088,5625,215932,5788,275026,6767,196798,6043,120143,4734,126149,4381,112771,3474,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,680417,5862,46215,3853,35813,3058,42446,3685,40647,3686,37108,3630,37051,2947,31442,3243,33055,2973,32870,3425,54136,3868,69800,4414,91789,4357,55869,3841,28459,3060,22887,2663,20830,2241,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2002797,10023,118653,4643,102159,4799,103352,5102,110311,4604,104981,4693,113042,4894,99942,4719,105597,4684,89963,4960,165574,5495,218008,7154,250660,6311,166496,5886,89969,4632,84296,4346,79794,3828,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,383531,3153,25512,1886,20252,1968,20772,1730,24619,1901,19529,1979,22604,2068,22407,2528,18830,2077,14611,1652,33185,2504,42253,2779,46333,2690,30221,2085,16127,1603,11983,1565,14293,1453,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,676838,4291,33240,2359,31116,2025,31508,2402,35985,2196,32004,2415,35513,2585,33563,2274,32169,2253,29222,1755,56489,3117,77215,3377,91084,3355,64893,3029,33780,2114,31360,2217,27697,1978,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,760494,7519,41573,2801,32272,2515,34495,2726,41161,2979,37809,2504,43335,3074,37750,2628,37498,2906,35377,2900,60807,3616,83461,4215,101881,4689,68504,3590,34266,2856,37025,2622,33280,2299,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,494249,4806,18988,2347,16795,1889,18498,2024,21372,2327,17032,1991,20798,2134,19222,2121,21214,2361,18547,1951,37020,3013,51611,3209,72635,4037,54109,3225,32229,2338,38714,2865,35465,2891,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2279658,10928,97480,5030,71226,3592,81438,4381,89019,4709,77973,4344,85939,4537,79116,3835,80934,4360,74533,4226,145964,5365,205791,6526,286514,6820,243501,7956,172430,5994,211151,6548,276649,7361,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,593121,5893,49324,3478,36024,3197,36675,2941,35332,2623,33175,3177,32789,2912,26568,2335,28747,2437,26459,2481,46375,3214,56956,3792,68826,3892,43760,2966,27353,2492,25484,2549,19274,1799,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4972668,17604,293353,7264,204293,7647,211023,6746,212822,7248,188317,5903,204227,6900,191876,6147,186773,6283,171327,6567,345405,8419,474501,8955,623461,11002,484488,10405,314943,9059,385805,9217,480054,9569,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2777790,11553,155925,6138,147565,5929,145544,5748,147511,5976,146461,5952,149301,5540,137535,5194,141921,5219,123914,5096,233386,7285,283072,8861,346016,8401,221495,7068,131444,5093,130373,5552,136327,4386,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,284262,3307,13515,1292,13339,1660,11254,1398,13801,1753,11306,1714,14290,1769,13487,1973,13909,1512,11559,1536,19632,1650,29969,2191,39518,2736,28378,2049,18316,2005,17020,1763,14969,1588,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3846846,12301,225374,5980,176477,6407,191686,5981,199923,6163,189670,6139,211272,6159,188319,6409,195173,5871,165747,5902,320506,7607,423745,9364,502362,10186,335033,8352,184654,5100,180314,4946,156591,5497,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1132976,6655,74621,3305,58852,2787,63007,3000,63827,3207,56101,3400,62109,2835,55382,3333,60284,2929,52781,2495,98136,3562,122329,4016,138438,4230,89112,3082,46197,2594,45952,2611,45848,2513,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1377612,7074,87591,5080,65725,4566,68826,4301,73560,4430,73449,3924,73503,4413,63292,3871,68771,4014,57951,3617,108025,5990,147452,5598,176399,6057,111615,4948,72847,3888,63830,3467,64776,2862,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4190170,11356,222896,7392,182997,5877,201566,5285,201110,5601,200520,5680,203656,7253,187068,5901,195991,5147,174682,5788,337656,7638,450850,8868,567433,11938,378736,7356,222889,6732,232242,6761,229878,5254,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,342612,3930,23144,2245,17594,2205,15597,1665,15105,2039,14641,1765,14272,1862,14627,1792,13974,1797,11532,1419,24768,2153,32763,2637,44981,3145,33899,2422,21724,2058,23535,2183,20456,2077,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1303559,8519,78009,4368,62451,3768,60496,3847,69472,4064,63589,3771,69083,3998,65307,4205,66135,3296,55423,3743,111458,5622,147954,6500,174189,6153,109884,5213,56852,2865,58850,3852,54407,3471,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,306014,2984,15716,1563,15628,1868,13018,1549,15689,1726,15646,1744,16458,1996,15188,1698,14823,1445,14829,1658,25542,2378,35948,2382,45589,2373,26594,2220,12643,1252,10965,1167,11738,1207,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2024229,9328,138565,6676,112536,5107,110968,4919,120504,4596,107164,5627,115050,5003,103166,5324,101220,5235,91376,4316,173633,7037,210591,6245,239687,6848,156311,5535,79092,3891,79539,4329,84827,4133,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7202643,20005,412034,8683,305332,9780,337564,11021,372456,9230,333078,9725,363466,8707,327604,10059,325057,9760,302683,9416,565276,11516,744184,14598,893285,14547,633394,13109,396650,10633,415691,9723,474889,9820,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,838145,5438,34460,2492,27791,2167,28022,2099,34122,2785,33970,2740,37654,2696,37921,3042,38934,2896,35271,2670,72001,3740,102918,4630,130448,4229,87133,4077,46847,3172,50247,3132,40406,2473,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,244434,3271,11352,1447,12320,1464,12567,1676,13706,1482,10862,1404,11490,1409,10159,1333,10922,1236,10854,1352,21596,1879,25823,2022,35402,1800,23468,1676,11845,1228,11828,1270,10240,1204,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2243936,10258,105040,4502,72654,4430,79826,3849,85856,4687,84925,4490,91226,4167,85540,4375,91811,4637,82903,4844,167662,5709,227242,6966,294055,7112,236218,6299,148229,4935,181011,5645,209738,4977,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2232118,8998,114679,5463,82054,4366,81304,4797,92901,5497,90445,4834,100050,4455,94973,4727,96257,4452,93210,4559,171746,6461,240116,6888,313316,6701,219879,7087,139795,5601,147792,5690,153601,5366,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,693782,4971,64508,3868,45777,3030,49792,3178,46276,3227,41668,2966,39852,3224,40381,2596,36034,2381,32833,2881,53270,3157,66870,3166,77054,4055,43753,2466,22998,2308,17814,1857,14902,1861,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2071134,7163,92619,3770,89881,4051,95477,3689,106383,4411,96838,4396,108247,3879,96124,3908,99789,3646,91876,3685,182369,5547,239599,5943,301901,5069,190629,4744,105957,4442,92978,3650,80467,3247,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,216180,3523,10089,1635,9752,1402,10375,1600,10116,1434,8694,1368,11323,1677,10409,1385,9021,1327,8905,1510,17688,1876,22195,2110,31189,2346,22796,2329,15336,1970,10536,1703,7756,1415,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,825728,10696,239638,8547,99415,4986,78700,3951,68225,4160,47315,3492,44635,3313,37995,2966,33595,3105,26191,2365,39753,2777,39576,2603,32355,2680,14862,2068,7392,1524,8674,1359,7407,1335,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
