GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002EA,B17006_002MA,B17006_003EA,B17006_003MA,B17006_004EA,B17006_004MA,B17006_005MA,B17006_005EA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008EA,B17006_008MA,B17006_009EA,B17006_009MA,B17006_010MA,B17006_010EA,B17006_011EA,B17006_011MA,B17006_012MA,B17006_012EA,B17006_013MA,B17006_013EA,B17006_014MA,B17006_014EA,B17006_015EA,B17006_015MA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027MA,B17006_027EA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US13,2458722,5084,595328,18758,179077,13942,50643,4853,12159,1984,116275,10753,416251,16170,45714,6101,14144,2931,2946,976,28624,4252,370537,15280,104836,6314,22424,2959,243277,11069,1863394,18218,1366090,18403,361356,8430,74464,4218,930270,17158,497304,17797,123805,9377,34174,4181,5338,1370,84293,7425,373499,15792,75576,5795,19981,3089,277942,12791,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,303995,1560,41420,4945,14363,3598,3895,1302,855,443,9613,2583,27057,4215,4740,1937,1018,843,728,468,2994,1450,22317,3924,8966,2056,2602,1092,10749,2119,262575,5005,204533,5537,59570,2733,11164,1593,133799,4315,58042,4330,18792,2910,6564,1379,585,350,11643,2291,39250,4116,9789,1603,2284,749,27177,3438,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,421989,2735,73263,6212,28734,4564,10320,2390,1715,714,16699,3113,44529,5459,6384,2149,2620,1139,295,230,3469,1426,38145,5099,10410,1813,2338,914,25397,3902,348726,7039,289327,7961,73984,3223,15263,1893,200080,6220,59399,5334,20711,3145,4588,1201,742,436,15381,2602,38688,4679,8890,2020,1996,711,27802,4028,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2906407,4876,548174,19138,169221,10605,45960,4238,9074,1527,114187,7952,378953,17658,41785,6134,15929,2689,1535,635,24321,4037,337168,16923,102176,7147,18773,2569,216219,11539,2358233,19572,1792393,19129,474690,7623,95663,4232,1222040,15313,565840,18750,163638,9968,45453,4563,7701,1566,110484,6683,402202,16872,84839,5440,23324,3151,294039,12546,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1537915,4908,315007,14026,89428,7793,26420,3433,5513,1274,57495,5456,225579,12838,29624,5178,9401,2223,1701,711,18522,3859,195955,11367,61616,4962,9778,1734,124561,8570,1222908,14954,933823,14757,243311,5807,46028,3218,644484,12220,289085,11177,97828,7237,28330,3370,5456,1328,64042,5672,191257,8879,42325,4108,10505,1766,138427,7088,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,711705,3467,102474,6725,29640,3970,9245,1737,2913,752,17482,2816,72834,5662,12085,3408,3204,1143,800,615,8081,2569,60749,4979,18305,2183,3496,845,38948,4094,609231,6964,476712,8822,132435,3193,26504,1928,317773,7355,132519,6795,45505,4778,11128,1937,2966,859,31411,3643,87014,5467,17870,2123,3940,909,65204,4648,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,707262,3075,118954,7910,40750,5086,13366,2027,1927,523,25457,3918,78204,7173,12964,3388,3935,1050,705,378,8324,2732,65240,6746,21789,3057,4651,1134,38800,5032,588308,8098,460567,9215,124067,4123,24287,2396,312213,7508,127741,7885,43913,4952,11834,2324,2839,715,29240,3595,83828,6339,19687,2203,3312,944,60829,5436,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,982904,4302,251102,11171,90638,8589,28029,3810,4378,982,58231,5898,160464,10420,24310,4489,6867,1962,1223,541,16220,3267,136154,10128,41751,4713,9006,1663,85397,6657,731802,10068,556114,11196,149431,6116,31283,2850,375400,8730,175688,8860,55379,5012,14725,2456,2961,999,37693,3680,120309,7608,26927,3080,5136,918,88246,5765,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1097787,3418,308911,12556,64364,8189,16593,3164,3492,1051,44279,6067,244547,11545,24041,4552,7924,1795,2544,923,13573,3418,220506,11361,70506,5242,13660,2023,136340,8373,788876,12941,560578,14249,153946,6133,32196,3332,374436,11121,228298,11155,60001,6731,18042,2622,3012,1231,38947,5096,168297,9579,34434,3299,6927,1456,126936,8595,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,246590,1757,41042,4659,10796,2789,3914,1539,473,257,6409,1616,30246,3696,5880,1479,2065,789,407,441,3408,952,24366,3719,5870,1501,1987,1076,16509,2554,205548,4662,151165,4810,39419,2320,7921,1341,103825,3699,54383,4040,19352,2631,4160,1125,1718,947,13474,2247,35031,3692,6538,1482,1050,535,27443,3015,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1319527,4522,169123,11431,36884,5193,13182,2402,1788,667,21914,3473,132239,10298,17016,4199,6615,2035,1247,684,9154,2283,115223,9347,33902,4038,6253,1295,75068,6731,1150404,11768,838922,14467,231561,5999,46614,3632,560747,10261,311482,11923,79695,6505,21895,2857,5261,1438,52539,4686,231787,10758,53867,4699,11678,2042,166242,8710,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1361375,3696,197236,9757,41928,5901,14071,2431,3045,991,24812,3915,155308,9260,19491,4022,5546,1699,700,450,13245,2914,135817,8601,39701,4511,6262,1530,89854,6661,1164139,10184,889943,14444,245263,5670,45820,3210,598860,11292,274196,12216,63277,5689,16786,2184,2874,949,43617,4190,210919,10277,39928,3980,9933,1855,161058,8357,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2152822,4415,473805,13949,141427,9139,40613,4102,7028,1118,93786,6721,332378,11477,44055,5249,14991,2723,2188,691,26876,3925,288323,11605,84149,4852,13762,2040,190412,9270,1679017,14301,1280577,15472,326253,5965,63322,3511,891002,13022,398440,13221,123509,7313,33571,3481,6193,1208,83745,4981,274931,10392,59106,4114,11929,1625,203896,8595,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1256332,3716,159073,8747,50411,5316,14903,2304,3263,911,32245,3794,108662,7485,15792,3041,4323,1215,751,398,10718,2070,92870,6355,29737,2889,5626,1160,57507,4540,1097259,8643,858030,10145,242078,4835,46488,2651,569464,8428,239229,8633,84812,6336,22906,2992,4776,1149,57130,4702,154417,7124,32322,3294,6756,1338,115339,6025,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,715250,3003,222507,10499,49631,6587,13159,2161,2773,870,33699,5279,172876,8569,16668,3405,5611,1634,1005,747,10052,2200,156208,8026,46511,3314,9823,1871,99874,6348,492743,10612,336606,9464,88535,4173,17861,2316,230210,7611,156137,8595,35580,3956,8121,1860,2144,999,25315,3186,120557,7481,25451,3390,5762,1652,89344,5757,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1356260,4708,269546,12966,80620,7458,24392,3198,5541,1126,50687,5610,188926,10649,25755,3760,8812,2008,2067,831,14876,3111,163171,9687,51387,4725,8097,1822,103687,6241,1086714,12307,822457,14940,225067,5759,43538,3376,553852,12287,264257,11581,80629,6559,20264,2820,4613,1251,55752,5189,183628,9522,37719,4253,8722,1689,137187,7800,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,219366,1801,41479,5318,16161,4217,5516,1478,629,367,10016,3302,25318,3556,4806,1546,1689,701,567,299,2550,999,20512,3395,7595,1471,1091,538,11826,2312,177887,5227,144360,5465,37887,2100,9262,1383,97211,3928,33527,3294,12162,1981,2545,990,612,347,9005,1634,21365,2657,3950,907,1020,497,16395,2215,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,459703,2195,74836,5586,25373,3703,8729,1661,1943,676,14701,2343,49463,4459,8393,2178,2362,939,501,280,5530,1522,41070,4259,13586,1960,2307,651,25177,3046,384867,5814,305724,5276,86014,2722,17626,1655,202084,4843,79143,5173,24336,2852,5869,1376,945,344,17522,2549,54807,4729,12527,1649,2760,834,39520,4088,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,654631,2790,134350,9682,42427,5286,14021,2350,2563,832,25843,3507,91923,8636,16235,4084,5942,2000,1512,764,8781,2433,75688,7954,20953,2894,5366,1345,49369,6100,520281,9953,360991,10938,94550,4178,21471,2376,244970,8874,159290,9603,52306,5696,15689,2719,3063,926,33554,4686,106984,7177,23162,2737,5233,1326,78589,6073,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,256622,2003,26146,3117,5869,1698,1755,788,241,229,3873,1320,20277,3228,1426,712,447,324,45,77,934,569,18851,3206,5572,1301,952,444,12327,2360,230476,3633,178385,5292,43921,2450,10229,1515,124235,4575,52091,4311,15217,2804,4149,1369,507,441,10561,2357,36874,3851,6603,1634,1866,853,28405,3112,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1969054,3682,304274,14433,104091,10112,30282,3113,5974,1413,67835,7646,200183,11617,25435,3710,7769,1826,2096,854,15570,2817,174748,11327,52720,5095,8086,1850,113942,8352,1664780,14573,1301770,14995,348080,6618,69616,4071,884074,12761,363010,14085,95653,7864,24467,2803,5174,1258,66012,6336,267357,12857,57061,5283,11430,1767,198866,10958,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,492650,2875,140195,8195,54232,5956,15551,2345,3821,1284,34860,4508,85963,7384,13660,3179,3825,1094,629,416,9206,2661,72303,7075,22823,2960,3954,1287,45526,5276,352455,8370,244879,9190,64541,3513,12525,1638,167813,6885,107576,7665,38044,5019,11406,2362,1536,767,25102,4021,69532,7700,14530,2362,4353,1178,50649,6484,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4121319,6566,895957,24732,313347,16220,98515,6493,19387,2093,195445,10914,582610,18401,69976,5852,20923,3001,5484,1405,43569,4520,512634,18425,152352,7517,27199,2715,333083,13321,3225362,25219,2357125,24876,664012,9272,123817,5299,1569296,20122,868237,21983,233757,12268,70903,5198,9711,1322,153143,8939,634480,18945,154288,7502,32323,3585,447869,14673,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2243715,6275,519690,16621,162673,10707,50587,4887,10087,1790,101999,7739,357017,13644,49934,6309,19266,3219,2454,1009,28214,4320,307083,14881,87122,5389,21816,2587,198145,11150,1724025,16030,1287804,18372,333663,7542,69268,4289,884873,14771,436221,14332,118809,8704,33946,4046,6335,1346,78528,6392,317412,12418,66060,4966,14958,2115,236394,11490,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,167324,1575,19298,2719,4903,1627,1611,607,313,193,2979,1069,14395,2425,3695,1485,1550,684,95,90,2050,1306,10700,2012,4384,1137,428,227,5888,1290,148026,2985,118832,4238,36436,1988,7215,1296,75181,2898,29194,3463,9818,1829,3384,1003,484,250,5950,1308,19376,3019,3942,1288,877,428,14557,2249,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2574603,5477,539084,18564,146865,11304,45431,4986,8582,1622,92852,7443,392219,13362,49706,5773,17197,3058,2862,826,29647,3556,342513,13173,109596,5998,22322,2358,210595,9609,2035519,18693,1530961,18416,390854,7221,75710,4615,1064397,13738,504558,13937,150318,7498,38322,3413,5990,1404,106006,5842,354240,11506,77215,4954,17075,2225,259950,9029,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,937573,2735,204623,8874,66952,5654,21291,2277,3777,799,41884,4164,137671,7574,24289,2811,6434,940,1232,488,16623,2459,113382,7288,36791,3165,7809,1326,68782,4988,732950,9253,552522,8493,152475,3896,30221,1893,369826,6705,180428,8086,59061,4471,14910,1987,2987,630,41164,3509,121367,6578,26079,2547,7967,1621,87321,4600,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,836441,3157,164856,10678,66987,8856,20654,3883,3509,1169,42824,5758,97869,8393,14442,2869,4869,1459,505,322,9068,2009,83427,8504,25423,3190,4194,1439,53810,6240,671585,10996,519654,11263,141498,4904,28243,2784,349913,9082,151931,7850,49056,4945,11920,2505,2359,998,34777,4078,102875,6734,18667,2409,4345,1229,79863,5731,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2630921,5399,498942,16968,129692,9769,38142,3943,8686,1350,82864,6952,369250,14308,46028,5323,15141,2214,2375,716,28512,3791,323222,13506,96107,6140,17634,2128,209481,8945,2131979,17172,1595352,18314,420965,7255,83523,4429,1090864,13034,536627,15446,160532,9690,45333,4077,7904,1474,107295,6819,376095,12294,88573,5310,19066,2357,268456,9473,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208576,1308,39877,4930,7469,2190,1563,753,155,155,5751,1758,32408,4743,2320,1072,682,491,123,143,1515,839,30088,4863,8191,1829,2246,836,19651,3537,168699,4520,120367,5538,32508,2457,6895,1164,80964,3749,48332,4420,12445,2301,2938,968,497,500,9010,1914,35887,3992,7734,1600,1486,671,26667,3220,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
