GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004EA,C08113_004MA,C08113_005EA,C08113_005MA,C08113_006MA,C08113_006EA,C08113_007MA,C08113_007EA,C08113_008EA,C08113_008MA,C08113_009EA,C08113_009MA,C08113_010EA,C08113_010MA,C08113_011EA,C08113_011MA,C08113_012MA,C08113_012EA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015EA,C08113_015MA,C08113_016EA,C08113_016MA,C08113_017MA,C08113_017EA,C08113_018MA,C08113_018EA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022EA,C08113_022MA,C08113_023MA,C08113_023EA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026EA,C08113_026MA,C08113_027EA,C08113_027MA,C08113_028MA,C08113_028EA,C08113_029MA,C08113_029EA,C08113_030EA,C08113_030MA,state
0400000US13,4555243,21695,3867797,25454,687446,16497,374475,12981,312971,11448,3626672,19600,3145133,23612,481539,13745,287426,12371,194113,8833,453091,12985,332482,12034,120609,6719,44550,4113,76059,5185,104957,6737,81833,5430,23124,3107,9346,1843,13778,2802,138555,8150,103720,6472,34835,5084,12103,1879,22732,4390,231968,9335,204629,8392,27339,3148,21050,3013,6289,1518,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,704914,7321,520728,8488,184186,7273,97260,5009,86926,6013,475067,7451,370082,7242,104985,5322,63564,4147,41421,3656,95464,5214,66755,4277,28709,2476,16407,1857,12302,1760,49270,3864,22251,2049,27019,3273,7517,1376,19502,3196,52497,3479,35347,2843,17150,1881,6547,1262,10603,1476,32616,3184,26293,2849,6323,1310,3225,827,3098,1103,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,734911,8152,652608,8208,82303,4844,51454,3852,30849,3874,566332,9324,506810,8367,59522,4483,39296,3494,20226,3388,79038,5103,64639,4966,14399,2487,7000,1564,7399,1871,5905,1226,5297,1176,608,388,182,192,426,300,38399,3607,33384,3115,5015,1260,2601,823,2414,869,45237,4045,42478,3886,2759,882,2375,865,384,297,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6094828,22953,4645221,24931,1449607,16849,868644,14280,580963,12757,4485040,27164,3488894,25803,996146,16077,611380,13412,384766,9998,482647,13251,305798,10852,176849,7649,79094,5053,97755,5600,566654,12552,412881,10962,153773,6715,102819,5229,50954,3810,292053,9688,212761,7816,79292,4850,47951,3563,31341,3179,268434,8524,224887,7771,43547,3750,27400,2736,16147,2447,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3063590,16142,2810998,18021,252592,7357,152316,7261,100276,5453,2545272,17562,2364636,17090,180636,7151,112006,6583,68630,4289,264220,10374,222453,9050,41767,4033,20334,2579,21433,3269,33240,3130,28465,2992,4775,1058,3027,945,1748,644,111690,5660,94886,5490,16804,1923,10930,1739,5874,1336,109168,4985,100558,5080,8610,1685,6019,1422,2591,692,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574828,10754,1457116,10700,117712,5385,61722,4735,55990,3867,1274961,11457,1193990,11044,80971,5067,44531,4400,36440,3220,135819,5647,113595,4638,22224,2626,9382,1710,12842,2028,21648,2568,16145,2156,5503,1613,2504,766,2999,1360,78152,3908,72297,3794,5855,1263,3219,925,2636,773,64248,3432,61089,3229,3159,926,2086,783,1073,523,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1413917,10989,1243889,11460,170028,6137,98239,5120,71789,4260,1168154,12818,1041100,11898,127054,5969,77532,5150,49522,3368,125499,5275,95061,4385,30438,3257,12094,1920,18344,2410,8983,1772,7324,1397,1659,860,922,720,737,532,51853,3304,45813,3544,6040,1425,4506,1206,1534,643,59428,3100,54591,2859,4837,1016,3185,911,1652,610,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1898550,13609,1792085,13446,106465,5290,63724,4547,42741,3544,1559409,14460,1485080,14117,74329,4253,46245,3674,28084,2877,184672,7472,165772,7262,18900,2226,9836,1808,9064,1677,21727,2376,20134,2274,1593,709,733,343,860,587,73003,4045,63932,4005,9071,1607,5195,1195,3876,1224,59739,4095,57167,3958,2572,773,1715,609,857,425,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2014335,15678,1846540,17299,167795,6967,105437,5724,62358,4847,1667940,16472,1549031,16468,118909,6450,81089,5498,37820,3644,181268,9554,153456,7669,27812,4400,11444,2038,16368,3411,29758,3245,25013,2797,4745,1705,2265,1406,2480,908,78511,5256,66861,4732,11650,2136,6806,1437,4844,1637,56858,4390,52179,3908,4679,1476,3833,1283,846,462,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,636271,7794,601360,7844,34911,2673,25993,2554,8918,1647,506801,8045,480747,7679,26054,1966,19606,2024,6448,1419,55341,3938,51624,3744,3717,1029,2467,766,1250,528,4045,1122,3565,1114,480,321,287,209,193,192,33596,3118,30718,2809,2878,921,2337,841,541,358,36488,3120,34706,3007,1782,682,1296,504,486,351,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3001281,15500,2405632,16136,595649,10993,368837,10779,226812,8679,2214171,19068,1826691,16699,387480,10807,259148,9222,128332,6454,265758,10251,176601,8014,89157,6027,39319,4279,49838,3831,271533,9922,198687,7487,72846,5409,41162,3682,31684,4190,117844,5461,90256,5092,27588,2805,16062,2178,11526,2056,131975,6166,113397,5474,18578,2047,13146,1654,5432,1284,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3450540,17241,2664960,20160,785580,16929,491974,13092,293606,10783,2421011,19995,1958158,18580,462853,12522,308460,10130,154393,6939,256929,9951,165765,8013,91164,5804,43903,3994,47261,4404,364059,8727,237704,6619,126355,7314,72257,5092,54098,5378,244509,8544,169685,6863,74824,5568,48369,4209,26455,3196,164032,6622,133648,5398,30384,3735,18985,2452,11399,2310,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,4013109,18437,407365,9595,264352,7375,143013,5228,3659421,20300,3345982,21218,313439,8757,211606,7045,101833,4743,383772,10297,330303,9165,53469,4090,27296,2759,26173,2754,58866,4777,50338,4267,8528,1572,5239,1124,3289,1015,159577,5946,140684,5996,18893,2205,10574,1493,8319,1655,158838,6080,145802,5664,13036,1821,9637,1505,3399,867,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,2548969,12384,312034,8411,182717,7390,129317,7038,2235350,12363,2025026,12892,210324,7241,126946,6387,83378,5840,238071,7337,187446,6380,50625,4432,24568,2606,26057,3010,103498,4522,84776,4345,18722,1843,9841,1393,8881,1654,126729,5295,107186,4514,19543,2128,12276,1780,7267,1315,157355,5052,144535,4367,12820,1882,9086,1435,3734,1161,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,1143503,10502,50404,3429,26680,2514,23724,2650,1019853,10742,980371,11024,39482,3335,22451,2454,17031,2392,109591,5894,101180,5687,8411,2027,2933,829,5478,1827,3834,994,3834,994,0,207,0,207,0,207,35514,3221,33822,3204,1692,692,902,370,790,520,25115,2892,24296,2806,819,462,394,288,425,359,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,2675844,17636,177043,6159,113226,5162,63817,4987,2333610,18654,2207459,18348,126151,5494,85755,4787,40396,3782,248466,8039,220019,7485,28447,3978,12741,2012,15706,3282,44505,4142,42074,3958,2431,718,1458,502,973,455,89776,4085,78800,4256,10976,2049,6591,1123,4385,1685,136530,5876,127492,5875,9038,1586,6681,1366,2357,1014,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,484043,6706,463405,6955,20638,2330,16277,2088,4361,969,360669,6094,348645,6252,12024,1496,10098,1547,1926,575,50328,3828,46513,3577,3815,1257,2844,1084,971,537,3774,1248,3621,1214,153,194,32,54,121,187,40163,3107,36107,2946,4056,1017,2789,853,1267,620,29109,2309,28519,2302,590,307,514,304,76,120,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,974005,7429,873793,7081,100212,4126,52061,3721,48151,3008,798234,8813,725551,7694,72683,4258,41632,3590,31051,2750,87263,4664,70153,4023,17110,2455,6056,1141,11054,2035,7565,1325,6154,1256,1411,665,581,435,830,525,42614,2762,35482,2247,7132,1573,2632,799,4500,1354,38329,2511,36453,2464,1876,634,1160,531,716,387,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1314988,10998,890615,12332,424373,10399,236057,7506,188316,7779,1023007,11781,703472,11712,319535,9304,183424,6865,136111,6879,138448,7209,80813,5056,57635,4761,28371,3988,29264,3006,48883,4396,29017,3008,19866,3372,8112,1922,11754,2535,56545,4608,38262,3622,18283,2745,9165,1783,9118,1949,48105,3466,39051,3316,9054,1587,6985,1440,2069,696,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,696314,7781,645843,8066,50471,3659,38066,3208,12405,1998,564577,8295,527200,8232,37377,2788,29465,2701,7912,1409,52340,4246,44853,3878,7487,1540,4161,1265,3326,1112,6198,1426,5320,1240,878,477,391,213,487,431,27775,2494,25232,2463,2543,898,2055,797,488,416,45424,3300,43238,3148,2186,751,1994,740,192,159,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4285182,19837,2903944,21986,1381238,18899,841095,16015,540143,12264,3078089,24289,2227885,20830,850204,16634,568850,13744,281354,7855,320289,12122,165213,6833,155076,8142,64521,4878,90555,6418,497417,9833,279026,6966,218391,7036,135142,5161,83249,5414,214334,9061,100698,5279,113636,7326,42448,4396,71188,5265,175053,6184,131122,5134,43931,3526,30134,3183,13797,1894,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,877360,12516,580457,10778,296903,8786,220506,8515,76397,4913,713810,12964,472510,10873,241300,8388,182063,8157,59237,3940,79397,5184,49970,3645,29427,3606,18766,2649,10661,1911,8091,1497,5469,1163,2622,892,1675,686,947,659,33786,3389,24094,2821,9692,1521,6633,1255,3059,1081,42276,3309,28414,2749,13862,1998,11369,1966,2493,666,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9276438,30728,6445892,30984,2830546,24772,1607332,23787,1223214,19521,4890301,27166,3911475,24716,978826,18572,611457,13439,367369,10267,611083,15948,383428,9105,227655,11268,114236,7528,113419,7133,2650013,24070,1433619,18049,1216394,19316,658050,16500,558344,14071,757396,16361,441881,12425,315515,11165,165082,5835,150433,8505,367645,11384,275489,9317,92156,4922,58507,4160,33649,2665,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4524800,20892,3975488,20958,549312,9490,298011,8721,251301,7380,3683161,24206,3291890,23350,391271,9840,227947,8241,163324,6904,426232,12153,319931,10089,106301,6103,39091,4160,67210,4609,50306,4552,40524,3954,9782,1921,5120,1416,4662,1320,137557,6212,116310,5369,21247,2915,11058,1802,10189,2522,227544,8563,206833,8039,20711,2487,14795,2280,5916,1394,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404165,4815,380621,4619,23544,2861,15255,2080,8289,1667,331218,5592,313015,5893,18203,2602,12399,1844,5804,1696,34772,3257,31759,3032,3013,985,1235,556,1778,803,1497,602,1262,556,235,177,179,147,56,100,18575,1749,16991,1775,1584,484,1083,405,501,318,18103,1810,17594,1722,509,274,359,193,150,134,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5381435,19529,5012215,20896,369220,11485,246784,9471,122436,7462,4478867,24420,4217555,23728,261312,9906,184221,8019,77091,5667,418445,11992,361149,10865,57296,4977,30139,3485,27157,3365,95698,5385,86124,5142,9574,1873,6079,1437,3495,1116,188005,7205,162960,6127,25045,2661,15855,2220,9190,1578,200420,7634,184427,7100,15993,2436,10490,1922,5503,1461,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1739806,10145,1553001,10910,186805,4315,99029,4480,87776,3957,1435337,10731,1296255,11004,139082,4186,78017,4134,61065,2880,177721,6824,142425,5778,35296,3370,12840,1862,22456,2828,6912,1202,5989,1147,923,395,457,281,466,293,54604,3475,47799,3409,6805,1164,3968,907,2837,756,65232,3392,60533,3420,4699,1242,3747,1231,952,319,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1839706,12827,1544282,12790,295424,8765,167843,7475,127581,7225,1309993,15069,1120296,15039,189697,7530,113814,6588,75883,5660,188357,8843,135210,6269,53147,5381,23403,2621,29744,4307,89224,5239,68509,4635,20715,3161,10856,2235,9859,2406,135648,5379,115898,4617,19750,2908,11168,1625,8582,2043,116484,6214,104369,5691,12115,2354,8602,2047,3513,1030,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5977629,23308,5352921,21768,624708,12242,398902,10875,225806,7709,4563666,22097,4161365,22560,402301,10935,268564,9814,133737,5703,511031,10773,416867,9970,94164,5687,46479,3859,47685,3841,338631,10118,288490,9701,50141,4047,32357,3242,17784,2227,312251,8636,262426,7855,49825,3578,31207,2829,18618,2486,252050,7598,223773,6669,28277,3267,20295,2885,7982,1463,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
