GEO_ID,B20017H_001E,B20017H_001M,B20017H_002E,B20017H_002M,B20017H_003E,B20017H_003M,B20017H_004E,B20017H_004M,B20017H_005E,B20017H_005M,B20017H_006E,B20017H_006M,B20017H_007E,B20017H_007M,NAME,B20017H_001MA,B20017H_001EA,B20017H_002MA,B20017H_002EA,B20017H_003MA,B20017H_003EA,B20017H_004EA,B20017H_004MA,B20017H_005EA,B20017H_005MA,B20017H_006EA,B20017H_006MA,B20017H_007MA,B20017H_007EA,state
0400000US13,35263,323,41504,282,51605,292,11325,267,28502,673,41174,383,10157,289,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40767,802,46022,2096,56451,3168,16576,1495,31968,1365,47732,3096,14695,2151,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27159,571,35244,884,46829,1187,10098,782,20312,763,32573,1624,8612,704,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,38570,524,47449,643,60942,294,12043,291,30530,246,45401,450,11274,151,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31213,173,39144,890,50050,470,10305,344,24670,449,36583,354,9648,307,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31852,275,40450,367,49480,877,10223,353,25790,359,37019,433,9741,420,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32963,966,41080,352,50979,424,9581,508,26120,474,38572,996,10035,327,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,29978,464,35263,457,45648,514,10157,394,24100,571,35722,422,9632,331,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36392,420,46553,757,55886,998,13454,1494,27198,562,38637,1287,10541,433,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30145,401,35412,710,47511,1573,11013,670,25357,537,37061,763,10847,376,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46848,478,55523,868,70090,1098,12072,459,38853,1036,53648,1684,12050,292,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,42118,244,51172,322,67119,573,12254,323,35736,468,54149,1175,13110,539,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,31165,160,40028,474,51550,187,10808,204,24365,391,39836,581,10536,146,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,37100,209,44023,972,55426,422,11849,207,31017,229,44311,888,11889,236,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31484,333,38034,1866,46954,1006,10819,647,25628,683,34956,1151,9647,788,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31129,192,37415,421,47619,819,10513,355,25563,333,36501,375,9682,303,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28737,963,35466,878,47327,1150,11024,539,23018,1037,34871,1682,10454,535,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32528,700,40817,428,50229,411,9680,685,26821,528,38506,1240,10013,428,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36033,589,41928,662,52267,749,15023,1125,31028,584,41528,655,12912,948,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37066,467,43753,1772,56962,1086,11006,527,30838,595,43690,1519,11739,584,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,46930,413,57302,891,75089,1886,14052,698,36367,444,55011,968,13843,501,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32957,1896,41466,860,55111,2866,11334,828,26720,1150,42244,1511,10609,497,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,41011,169,48955,793,61831,253,12482,337,34255,804,50739,257,12112,152,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,32319,193,38287,759,48838,947,11132,247,27454,543,40172,321,10509,225,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,35793,616,45541,1149,54476,2505,14957,1781,27501,1406,38014,1331,11399,616,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31947,127,40443,185,50953,177,10634,202,25757,199,39054,562,10151,164,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31721,236,40462,332,50048,775,11072,366,25171,415,34847,743,10117,248,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,31256,271,37768,1139,51376,512,11682,356,25880,399,40767,482,11202,299,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,34911,361,41694,219,52196,212,11060,195,27414,230,41075,236,10436,148,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,37408,1371,42302,1153,55831,1189,11997,858,32044,744,47212,2266,11939,732,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31958,239,38493,1195,50104,434,10641,403,26682,426,38250,757,10025,326,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31281,431,37583,1277,45277,859,10107,929,26024,578,34963,1061,9378,827,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30789,213,36728,381,47116,493,10651,382,25078,278,35987,408,9903,344,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40843,133,50525,200,61746,271,12134,215,31826,207,45525,326,10602,170,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,31188,343,41117,466,55498,869,10084,382,21934,505,37480,709,8980,432,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,31352,450,36062,646,48348,1722,11142,733,26976,936,40456,884,11001,657,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,39964,466,47211,514,61042,390,11060,313,31596,296,46550,457,10754,177,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,38784,580,48050,878,61643,424,13727,675,30867,283,47147,637,12447,444,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,28053,838,35082,1094,45267,1223,10993,469,23238,816,31779,492,9514,460,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,33356,573,40858,204,51043,182,10570,254,27239,278,40297,207,10924,164,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,32648,2010,46494,1638,60386,1675,11914,889,24466,1547,36758,1563,9278,861,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17497,2772,19461,8730,23077,13980,9686,2962,16583,4067,22799,11428,5918,1688,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
