GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002EA,B23006_002MA,B23006_003MA,B23006_003EA,B23006_004MA,B23006_004EA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009MA,B23006_009EA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014MA,B23006_014EA,B23006_015MA,B23006_015EA,B23006_016EA,B23006_016MA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021EA,B23006_021MA,B23006_022MA,B23006_022EA,B23006_023MA,B23006_023EA,B23006_024EA,B23006_024MA,B23006_025MA,B23006_025EA,B23006_026EA,B23006_026MA,B23006_027EA,B23006_027MA,B23006_028MA,B23006_028EA,B23006_029EA,B23006_029MA,state
0400000US19,1573352,3969,112978,5377,73743,4353,0,155,73743,4353,68703,4090,5040,1093,39235,2633,445994,7755,352059,6633,178,140,351881,6658,337000,6254,14881,2171,93935,3894,556692,7588,472748,7534,532,274,472216,7487,457515,7466,14701,2062,83944,4418,457688,9279,405429,8826,592,339,404837,8755,398335,8764,6502,1045,52259,3325,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1462427,4426,133377,4746,85492,3937,0,168,85492,3937,80483,3838,5009,996,47885,3305,353976,8491,267326,7088,1308,539,266018,7081,253506,6960,12512,1653,86650,4248,485659,8511,392481,8284,6615,1434,385866,8157,369393,7636,16473,2200,93178,4226,489415,8945,428057,9040,5129,1073,422928,8904,414785,8770,8143,1208,61358,3665,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2314662,4464,283790,9977,121168,6176,68,112,121100,6182,104396,6137,16704,2215,162622,6469,753464,12377,499147,11898,1387,401,497760,11861,464529,12098,33231,2987,254317,6408,706633,11527,532282,11048,3172,764,529110,10901,501886,11221,27224,2406,174351,6550,570775,10017,487621,9085,2550,701,485071,9048,473301,8724,11770,2046,83154,4129,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2441647,6041,338009,9479,168568,7044,7,12,168561,7046,148000,7023,20561,2785,169441,6910,812293,12401,557453,10456,1692,689,555761,10376,518226,10851,37535,3484,254840,8131,704462,12144,545403,11069,5038,1352,540365,11088,507702,11066,32663,3613,159059,6147,586883,11541,502281,10743,2940,717,499341,10859,486374,10576,12967,1890,84602,4896,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,710672,2165,47420,3693,20580,2275,0,163,20580,2275,17750,1950,2830,916,26840,3129,227197,6503,159720,4870,27,34,159693,4871,150495,5056,9198,1484,67477,4535,222651,6450,175621,5923,850,534,174771,5940,166679,5617,8092,1487,47030,2782,213404,5563,187677,5701,745,402,186932,5783,182769,5806,4163,1029,25727,2386,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3255501,3782,295161,8081,191408,6976,0,195,191408,6976,173763,6252,17645,2459,103753,4685,779865,15588,591772,13558,1161,581,590611,13391,550812,13273,39799,3179,188093,6795,864970,13682,700886,11647,8955,1381,691931,11910,658897,12493,33034,3252,164084,6977,1315505,15473,1165194,14147,11318,1743,1153876,14216,1126636,14106,27240,1958,150311,5862,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3662418,2884,296573,9047,174042,7312,0,200,174042,7312,157646,6761,16396,2488,122531,6184,858688,13735,656622,10697,675,367,655947,10635,606926,11269,49021,3616,202066,7569,890728,14894,729633,13598,1487,551,728146,13580,687454,13174,40692,3505,161095,6291,1616429,16685,1423526,15228,1639,572,1421887,15251,1383891,15454,37996,3054,192903,6294,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5157706,4021,441538,11872,228262,8051,0,167,228262,8051,196379,7608,31883,2809,213276,7647,1413229,15066,951911,12613,62,85,951849,12623,870084,13075,81765,4499,461318,8495,1800395,15268,1392906,15566,1571,505,1391335,15544,1312934,15460,78401,4484,407489,8174,1502544,15336,1287360,15348,1595,652,1285765,15307,1251402,15080,34363,2880,215184,6426,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2895977,3404,180114,5548,118876,4989,0,143,118876,4989,108064,4894,10812,1881,61238,3355,651160,10832,510277,10535,142,137,510135,10554,486911,10205,23224,2301,140883,4414,996644,11169,847315,10309,588,316,846727,10288,819999,10458,26728,2304,149329,4430,1068059,12879,958192,11352,653,327,957539,11393,938234,11270,19305,1782,109867,4679,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1511376,5208,220011,8426,107365,5612,0,207,107365,5612,90468,5039,16897,2420,112646,5795,462602,11063,306626,9726,400,291,306226,9689,278591,9636,27635,2792,155976,6098,508709,11049,385245,10513,2997,909,382248,10440,357096,10156,25152,2866,123464,4919,320054,9126,268930,8903,2270,634,266660,8844,259290,8688,7370,1799,51124,3730,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3146264,5163,303531,8857,168286,6956,0,182,168286,6956,148351,6578,19935,2535,135245,5425,901896,11690,647872,10862,581,340,647291,10860,613080,10732,34211,2847,254024,7110,1006020,16450,798902,14576,5084,1197,793818,14493,760850,13644,32968,3374,207118,6594,934817,12952,813903,11570,3634,1028,810269,11607,791543,11411,18726,2021,120914,5421,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,527398,1961,29622,2488,17036,1914,0,165,17036,1914,14462,1724,2574,923,12586,1605,160879,6253,117666,4661,166,151,117500,4632,112555,4763,4945,1138,43213,3845,172580,5461,131550,5278,1158,547,130392,5139,125413,5004,4979,1069,41030,3126,164317,6234,141994,5656,602,358,141392,5609,138139,5514,3253,883,22323,2259,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,953892,3073,78733,4312,55224,3760,0,155,55224,3760,51636,3426,3588,1120,23509,2250,227381,6116,178115,5593,163,156,177952,5590,172554,5495,5398,920,49266,3610,338926,7257,286135,6536,1758,463,284377,6581,278529,6571,5848,936,52791,3061,308852,6228,275822,5695,1964,633,273858,5621,269894,5527,3964,887,33030,2397,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1546055,1905,223977,7819,150230,6131,0,204,150230,6131,135402,5780,14828,2208,73747,4373,430871,9507,318344,9144,320,251,318024,9142,289551,8178,28473,3065,112527,5869,532642,10428,419395,8981,3507,836,415888,8895,388059,9319,27829,3028,113247,5303,358565,7534,297028,6582,2388,670,294640,6757,280335,6611,14305,1879,61537,4388,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,718857,1898,41852,3016,24892,2413,0,184,24892,2413,23119,2263,1773,594,16960,1936,195462,6372,151532,5757,127,154,151405,5757,144569,5508,6836,1291,43930,3126,215261,6067,180004,5407,1024,633,178980,5422,172323,5453,6657,1452,35257,3038,266282,6965,233796,7374,245,309,233551,7382,229212,7217,4339,926,32486,2604,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4823433,2567,436105,12326,286842,10369,91,108,286751,10367,263106,10040,23645,2369,149263,6588,1279654,17194,955894,16363,1019,654,954875,16363,880956,15455,73919,4287,323760,9756,1167009,15038,958676,13803,3087,948,955589,13763,899077,13367,56512,3536,208333,5702,1940665,19087,1676982,18940,1710,441,1675272,19002,1617467,18688,57805,3609,263683,7628,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1046954,3258,152673,6358,85606,5237,0,193,85606,5237,75749,4903,9857,1908,67067,3921,286581,8531,194631,8273,452,469,194179,8161,180019,7894,14160,2094,91950,4763,342224,8175,253732,8095,2759,881,250973,7901,236934,7539,14039,2013,88492,4788,265476,6650,219111,5774,2938,947,216173,5702,209082,5688,7091,1397,46365,3907,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10679026,4454,1298875,18355,777229,14004,0,190,777229,14004,698626,13118,78603,4826,521646,10696,2641220,24402,1909247,23587,2256,848,1906991,23731,1773652,23022,133339,7027,731973,13577,2759587,24904,2182754,24333,5706,1271,2177048,24310,2061502,23039,115546,5505,576833,11516,3979344,26383,3475663,25570,5091,979,3470572,25455,3352038,25710,118534,5101,503681,10450,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5247099,8453,623603,12396,364814,10415,49,85,364765,10403,327741,9947,37024,3937,258789,8358,1308928,18738,920007,15752,6144,1576,913863,15809,846648,15615,67215,4313,388921,9635,1692548,19137,1318988,18644,22795,2471,1296193,18241,1221700,17156,74493,5372,373560,8152,1622020,17742,1382227,17031,14730,2067,1367497,17171,1331217,16740,36280,3145,239793,7313,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,384660,2568,18941,2070,12874,1702,0,151,12874,1702,11911,1586,963,454,6067,1086,98154,4680,79145,4404,461,310,78684,4379,75261,4148,3423,1022,19009,1670,145455,4085,121674,4155,1741,617,119933,4047,117469,3937,2464,704,23781,2037,122110,4727,109445,4657,954,342,108491,4654,107803,4543,688,340,12665,1675,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6056916,5249,517123,10679,267519,8550,0,187,267519,8550,231483,7747,36036,2893,249604,6775,1906842,20216,1379370,17911,241,188,1379129,17890,1289430,17038,89699,4332,527472,10966,1889691,17911,1506156,17054,1764,530,1504392,17086,1425950,15936,78442,4791,383535,9919,1743260,18630,1522622,16710,3296,728,1519326,16731,1483688,16196,35638,2608,220638,6728,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1981832,3888,235070,6257,136538,5308,0,155,136538,5308,126200,5122,10338,1471,98532,4082,612509,9614,422773,8448,1028,419,421745,8423,395784,8029,25961,2511,189736,5730,634418,9334,484379,8992,4229,1035,480150,9029,459633,9238,20517,2205,150039,4678,499835,8607,424364,8196,4860,1095,419504,7926,411666,7859,7838,1047,75471,3212,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2144683,3286,213292,8154,142012,7139,0,197,142012,7139,129263,6366,12749,2146,71280,4320,474142,11723,335362,9961,90,104,335272,9957,308902,9779,26370,2678,138780,5965,748410,13393,567838,12402,1171,441,566667,12418,533038,12188,33629,2957,180572,6041,708839,11685,595090,11895,459,238,594631,11900,573091,11685,21540,2655,113749,4270,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6714534,4791,566566,12768,302781,9415,0,168,302781,9415,263258,8553,39523,3741,263785,8599,2214245,19960,1617479,17129,358,229,1617121,17132,1514978,16462,102143,5994,596766,11235,1765295,19435,1437211,16932,1450,641,1435761,16837,1359940,16277,75821,3865,328084,9676,2168428,18138,1885179,16545,1084,430,1884095,16582,1830118,16374,53977,3478,283249,8453,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,559551,1391,56389,3935,34464,3191,0,206,34464,3191,31156,3053,3308,1021,21925,2234,148619,6365,111459,5911,207,214,111252,5887,103058,5463,8194,1736,37160,3371,160367,5975,128888,5305,483,300,128405,5357,122358,5398,6047,1400,31479,3685,194176,6827,170870,6650,1439,433,169431,6696,164959,6462,4472,977,23306,2232,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
