GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001EA,B06007_001MA,B06007_002EA,B06007_002MA,B06007_003MA,B06007_003EA,B06007_004EA,B06007_004MA,B06007_005MA,B06007_005EA,B06007_006MA,B06007_006EA,B06007_007MA,B06007_007EA,B06007_008EA,B06007_008MA,B06007_009EA,B06007_009MA,B06007_010MA,B06007_010EA,B06007_011MA,B06007_011EA,B06007_012EA,B06007_012MA,B06007_013MA,B06007_013EA,B06007_014MA,B06007_014EA,B06007_015EA,B06007_015MA,B06007_016MA,B06007_016EA,B06007_017MA,B06007_017EA,B06007_018MA,B06007_018EA,B06007_019EA,B06007_019MA,B06007_020EA,B06007_020MA,B06007_021MA,B06007_021EA,B06007_022MA,B06007_022EA,B06007_023EA,B06007_023MA,B06007_024MA,B06007_024EA,B06007_025MA,B06007_025EA,B06007_026EA,B06007_026MA,B06007_027MA,B06007_027EA,B06007_028EA,B06007_028MA,B06007_029EA,B06007_029MA,B06007_030EA,B06007_030MA,B06007_031EA,B06007_031MA,B06007_032MA,B06007_032EA,B06007_033MA,B06007_033EA,B06007_034EA,B06007_034MA,B06007_035EA,B06007_035MA,B06007_036EA,B06007_036MA,B06007_037MA,B06007_037EA,B06007_038MA,B06007_038EA,B06007_039MA,B06007_039EA,B06007_040EA,B06007_040MA,state
0400000US13,9565500,4170,8227793,23717,769210,15085,421441,11979,347769,9213,568497,18412,360572,15061,207925,9691,5043933,32625,4778597,30854,197694,9176,157793,8407,39901,4139,67642,5158,57226,4618,10416,2017,3374208,32836,3164714,29897,138268,7297,118800,6723,19468,2993,71226,6697,62442,6341,8784,1760,132422,10011,84575,7840,34245,5148,21281,3360,12964,2834,13602,2466,10510,2033,3092,1338,1014937,16240,199907,10283,399003,11168,123567,8162,275436,9554,416027,13784,230394,10365,185633,8766,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1339510,710,990112,10886,32014,4122,22183,3537,9831,2091,317384,10510,160517,8452,156867,7755,684111,11033,603159,11846,4161,1132,3369,1053,792,488,76791,5967,60598,5442,16193,2543,358265,7134,321197,7145,15725,2717,12504,2346,3221,1227,21343,2867,17885,2748,3458,1289,44752,4560,24054,2499,2331,817,1617,692,714,539,18367,2936,11422,2090,6945,1603,252382,8810,41702,3392,9797,1686,4693,1336,5104,1389,200883,8005,70612,4527,130271,6593,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1543083,1127,1384995,8135,117236,6733,73987,5157,43249,4208,40852,3811,27542,3426,13310,2288,701987,13179,657882,13125,38568,3916,33121,3599,5447,1668,5537,1217,4995,1154,542,293,734000,13088,699432,13295,26771,3579,23034,3183,3737,1088,7797,1552,7213,1536,584,296,13604,2554,10840,2001,1971,1215,1718,1151,253,239,793,580,793,580,0,193,93492,5469,16841,2266,49926,4436,16114,2589,33812,3634,26725,2927,14541,2289,12184,2236,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12080329,2724,9300143,23403,1633644,16878,974916,15057,658728,12620,1146542,18919,719854,16752,426688,11859,7926099,30006,6994653,29153,690819,11908,606354,11610,84465,5892,240627,9785,213323,9804,27304,2608,2195150,23891,2034443,22599,105524,6908,87087,5789,18437,2467,55183,4030,48315,3832,6868,1052,142146,6762,65812,4823,59711,4657,35383,3445,24328,2666,16623,2757,11812,1863,4811,1850,1816934,21922,205235,7582,777590,14464,246092,8711,531498,11225,834109,14669,446404,12370,387705,11689,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6200471,2345,5678584,12666,282711,8033,165166,7389,117545,6284,239176,9338,153967,7939,85209,4932,4154859,20487,3999236,21649,84225,5681,70328,4913,13897,2505,71398,5561,53038,5055,18360,2835,1682891,21097,1596820,20913,58524,4704,47566,4050,10958,2291,27547,3087,23291,2971,4256,1094,43199,3828,29778,2866,10783,2427,6910,1609,3873,1376,2638,943,2118,851,520,318,319522,8002,52750,3915,129179,5614,40362,3691,88817,5072,137593,5793,75520,5200,62073,3851,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2928815,2196,2703584,7870,117207,4698,67185,3950,50022,3695,108024,6143,60922,4902,47102,3962,2050693,13976,1993005,14392,32556,3309,26156,2804,6400,1415,25132,3452,21332,3076,3800,1139,714394,14016,675203,13074,27803,3605,23142,2921,4661,1325,11388,1959,8773,1692,2615,843,16349,1897,11522,1630,3275,921,1734,697,1541,636,1552,1113,509,295,1043,901,147379,5953,23854,2680,53573,3562,16153,2321,37420,3171,69952,4759,30308,3340,39644,3837,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2714575,2159,2395487,8981,207691,6772,124162,5975,83529,4086,111397,5668,69656,5220,41741,3527,1536237,15417,1457844,15433,60240,4903,51455,4633,8785,1521,18153,2272,15217,2127,2936,886,949364,16192,891259,14919,43266,4134,37644,4037,5622,1346,14839,2171,12950,2050,1889,839,24622,2637,19291,2302,3172,1011,2064,744,1108,700,2159,880,1228,577,931,550,204352,7751,27093,2867,101013,5316,32999,3444,68014,3757,76246,4374,40261,3578,35985,3060,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4151726,2323,3931934,9394,108983,5794,64152,4912,44831,4009,110809,6928,69899,5286,40910,4602,2842403,17975,2798271,18695,28016,3246,23466,3038,4550,1077,16116,2485,12736,2172,3380,1054,1126072,17479,1082389,17555,23362,2845,19527,2597,3835,1175,20321,3282,17929,2984,2392,851,27952,2889,21474,2664,4632,1294,2960,1046,1672,799,1846,801,1639,758,207,259,155299,7800,29800,3376,52973,3548,18199,2200,34774,3243,72526,6721,37595,3909,34931,4698,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4365879,3118,4009673,11386,154377,7888,88970,5784,65407,6170,201829,8647,145445,7319,56384,4092,3374889,17205,3221933,19033,39436,4215,32234,3813,7202,1823,113520,6492,97600,5731,15920,2050,778811,15819,739270,15523,26026,2963,22249,2714,3777,1336,13515,2056,11837,1948,1678,646,27787,3356,19641,2948,5074,1558,3147,988,1927,843,3072,927,2104,716,968,490,184392,7788,28829,3010,83841,5387,31340,3410,52501,4714,71722,4619,33904,3529,37818,3442,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265476,1097,1188476,5382,10705,1687,8964,1488,1741,671,66295,4846,47705,3820,18590,3039,794992,10826,761647,10775,3052,961,2762,975,290,197,30293,2758,25203,2640,5090,842,413027,9677,398519,9509,4266,989,3795,963,471,258,10242,1420,9533,1354,709,320,13042,1837,10264,1673,929,387,882,376,47,76,1849,730,1425,603,424,409,44415,3929,18046,2067,2458,846,1525,507,933,567,23911,3647,11544,1721,12367,2975,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5639774,1385,4595216,15798,443296,8069,237512,8496,205784,7197,601262,14385,417744,12787,183518,9305,2538256,18503,2380290,20239,86117,5174,73309,5219,12808,2075,71849,5282,64487,5170,7362,1398,2112463,19240,1981691,18931,69095,5216,61195,5242,7900,1560,61677,4371,55929,4486,5748,1267,84770,4674,56989,3802,16111,2672,11845,2107,4266,1350,11670,2115,10187,1921,1483,590,904285,14594,176246,9170,271973,6578,91163,5457,180810,6820,456066,12220,287141,10065,168925,8578,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6429039,1071,4953369,22310,550235,8465,327247,9469,222988,9736,925435,20564,569561,16395,355874,13700,3856293,19247,3512501,23514,145064,7104,129845,6767,15219,2048,198728,9269,178802,8742,19926,2324,1297639,17348,1180855,18662,60879,4691,53076,4811,7803,1513,55905,4674,50353,4395,5552,1257,187334,8172,49167,3730,123263,6619,66830,4797,56433,5992,14904,2167,12207,2096,2697,878,1087773,18076,210846,8336,221029,7533,77496,4417,143533,7595,655898,16107,328199,10429,327699,12712,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9351921,1954,8465951,16161,274413,10366,178043,7989,96370,5955,611557,15052,390307,12270,221250,8520,7070074,19040,6804290,19293,112787,6262,94236,5969,18551,2448,152997,7517,135231,7598,17766,2021,1564227,16615,1479779,16853,46625,3712,38563,3292,8062,1573,37823,3022,32716,2881,5107,917,70904,4244,44527,3216,13886,2008,9012,1702,4874,1074,12491,1927,9226,1549,3265,869,646716,14145,137355,5869,101115,6204,36232,2991,64883,5321,408246,11235,213134,7585,195112,8477,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5138667,2207,4550270,13872,193630,6449,108152,6155,85478,4747,394767,11549,234101,9339,160666,8368,3405270,15456,3263042,16817,56263,4406,45484,3951,10779,1902,85965,5447,71693,5164,14272,2138,1243280,14066,1175388,13900,34135,2844,27682,2498,6453,1373,33757,3134,28006,2695,5751,1843,38551,3073,26512,2189,5511,1767,3251,964,2260,1200,6528,1629,5356,1574,1172,487,451566,10412,85328,4819,97721,4538,31735,3571,65986,4100,268517,9644,129046,6796,139471,8235,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2803484,2535,2694069,7362,67547,5654,34955,3519,32592,4100,41868,3652,26331,3195,15537,2143,1974598,14919,1949698,15143,15390,2443,10104,1850,5286,1563,9510,1651,7401,1399,2109,800,736736,13877,714943,13675,14832,2406,10945,2044,3887,985,6961,1580,5632,1383,1329,584,20122,3949,13289,2705,6004,2483,2248,1248,3756,1880,829,463,549,391,280,249,72028,5201,16139,2540,31321,3753,11658,2296,19663,2982,24568,2646,12749,2400,11819,1817,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5709302,2818,5367479,9991,149022,6051,92532,5186,56490,4431,192801,8929,128355,6539,64446,5706,3690962,20649,3608193,20371,45036,4299,37322,3851,7714,1570,37733,3935,31316,3063,6417,1712,1730555,22149,1669422,21194,34366,3685,29713,3733,4653,1085,26767,3119,22786,2731,3981,1075,47222,3539,37725,3001,4873,1476,3738,1205,1135,643,4624,1233,3682,952,942,669,240563,8074,52139,4014,64747,3670,21759,2646,42988,3899,123677,6200,70571,4434,53106,5066,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,972529,1021,931419,3786,14233,2395,10373,2349,3860,997,26877,3079,21514,2617,5363,1186,509336,8981,491585,9248,3825,1142,2875,958,950,586,13926,2068,11392,1708,2534,952,433801,8702,421670,8791,6284,1521,5897,1515,387,257,5847,1459,5417,1436,430,231,8083,1425,6693,1259,408,324,408,324,0,165,982,537,976,537,6,11,21309,1974,11471,1340,3716,868,1193,485,2523,676,6122,1259,3729,1009,2393,790,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765526,1374,1570021,6104,131176,4418,72527,4336,58649,3822,64329,4436,37551,3731,26778,3158,1120128,10129,1073724,10111,36437,2697,29948,2800,6489,1646,9967,1658,8516,1541,1451,559,502730,10518,469778,10011,26983,3032,23070,2856,3913,992,5969,1394,5158,1225,811,451,15535,2036,10345,1484,3777,1151,2491,929,1286,606,1413,640,1360,609,53,71,127133,5194,16174,1745,63979,3562,17018,2679,46961,3536,46980,3604,22517,2654,24463,2965,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
