GEO_ID,C16008_001E,C16008_001M,C16008_002E,C16008_002M,C16008_003E,C16008_003M,C16008_004E,C16008_004M,C16008_005E,C16008_005M,C16008_006E,C16008_006M,C16008_007E,C16008_007M,C16008_008E,C16008_008M,C16008_009E,C16008_009M,C16008_010E,C16008_010M,C16008_011E,C16008_011M,C16008_012E,C16008_012M,C16008_013E,C16008_013M,C16008_014E,C16008_014M,C16008_015E,C16008_015M,C16008_016E,C16008_016M,C16008_017E,C16008_017M,C16008_018E,C16008_018M,C16008_019E,C16008_019M,C16008_020E,C16008_020M,C16008_021E,C16008_021M,C16008_022E,C16008_022M,C16008_023E,C16008_023M,NAME,C16008_001MA,C16008_001EA,C16008_002MA,C16008_002EA,C16008_003MA,C16008_003EA,C16008_004EA,C16008_004MA,C16008_005EA,C16008_005MA,C16008_006MA,C16008_006EA,C16008_007MA,C16008_007EA,C16008_008MA,C16008_008EA,C16008_009EA,C16008_009MA,C16008_010EA,C16008_010MA,C16008_011MA,C16008_011EA,C16008_012MA,C16008_012EA,C16008_013MA,C16008_013EA,C16008_014MA,C16008_014EA,C16008_015MA,C16008_015EA,C16008_016EA,C16008_016MA,C16008_017EA,C16008_017MA,C16008_018MA,C16008_018EA,C16008_019MA,C16008_019EA,C16008_020MA,C16008_020EA,C16008_021EA,C16008_021MA,C16008_022EA,C16008_022MA,C16008_023MA,C16008_023EA,state
0400000US13,9565500,4170,8978669,17026,1810601,5211,1553551,9273,257050,9683,207728,9062,49322,4875,7168068,15267,6598302,16735,569766,15032,399723,13586,170043,7400,586831,16534,42453,4264,6664,1722,35789,4080,25204,3742,10585,1970,544378,14859,69276,5643,475102,15629,149358,8586,325744,13337,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1339510,710,1233296,6329,210592,2065,172276,3814,38316,3540,29708,3539,8608,1886,1022704,5530,804985,8810,217719,7803,126094,6182,91625,5496,106214,6325,8521,1839,1354,656,7167,1759,3751,1422,3416,1065,97693,5551,11497,1806,86196,5507,23147,2463,63049,4765,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1543083,1127,1485298,5578,316455,2093,286898,3436,29557,2952,24009,2839,5548,1645,1168843,4877,1091245,6413,77598,5194,58623,4469,18975,2316,57785,5253,3879,1381,765,713,3114,1190,2509,1059,605,344,53906,4582,6087,1500,47819,4352,16388,2462,31431,3818,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12080329,2724,11141950,18927,2124297,6586,1643106,9502,481191,8903,410181,8774,71010,4725,9017653,16514,7589322,18055,1428331,18209,979842,16833,448489,10552,938379,18452,56222,5465,5662,1272,50560,5232,35568,4193,14992,2648,882157,16125,62053,4591,820104,16620,269179,9467,550925,14753,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6200471,2345,6003939,8082,1147142,3431,1043925,6059,103217,5387,81303,5194,21914,2833,4856797,7695,4614016,10028,242781,9320,176546,7453,66235,5268,196532,7756,13383,2093,2163,1041,11220,1968,7209,1588,4011,1162,183149,7313,18480,2496,164669,7218,54075,4612,110594,6474,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2928815,2196,2836686,5630,526219,2848,481740,4185,44479,3356,35332,2952,9147,1455,2310467,5221,2212094,6075,98373,5774,67008,4702,31365,2716,92129,5376,7450,1666,767,492,6683,1584,3414,1343,3269,978,84679,4826,8983,1671,75696,4824,22353,2872,53343,4689,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2714575,2159,2587185,7411,513083,3326,449678,4990,63405,4069,52984,3911,10421,1520,2074102,6907,1935892,6399,138210,6111,98164,5662,40046,3049,127390,7073,10085,1718,837,440,9248,1579,5313,1046,3935,1155,117305,6401,9080,1752,108225,6241,37357,3678,70868,4502,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4151726,2323,4054509,5949,724674,4356,687126,4868,37548,3302,30448,3189,7100,1623,3329835,4900,3233167,7741,96668,5327,71475,4185,25193,3174,97217,5826,12543,3070,1295,722,11248,3014,6208,1973,5040,2642,84674,4581,10346,1498,74328,4505,25920,3268,48408,3641,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4365879,3118,4257622,6565,802644,3364,755067,5020,47577,4919,39164,4245,8413,2088,3454978,6576,3241868,9063,213110,7482,164050,6379,49060,3501,108257,6221,8696,2120,573,434,8123,2082,3888,1467,4235,1291,99561,5926,12165,1924,87396,5949,27313,3838,60083,5119,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265476,1097,1246530,3511,190120,2067,181775,2654,8345,1816,7530,1708,815,326,1056410,2614,999359,3973,57051,3890,44660,3404,12391,1699,18946,3275,1887,1060,236,254,1651,1037,603,411,1048,732,17059,2553,7106,1458,9953,2091,3876,863,6077,1894,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5639774,1385,5182199,13139,942212,4133,793584,5804,148628,5658,127252,5828,21376,2682,4239987,11067,3742040,12724,497947,12191,363480,10159,134467,7094,457575,12923,38893,4083,6361,1665,32532,3583,22742,2752,9790,2077,418682,11050,53231,5238,365451,10544,141782,7864,223669,9591,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6429039,1071,5912895,16291,988436,3991,788738,7307,199698,7333,173150,7218,26548,3199,4924459,14834,4087689,18481,836770,17307,545713,14243,291057,9805,516144,16157,33375,3685,4680,1318,28695,3505,15097,2599,13598,2806,482769,14773,72262,5233,410507,13988,162848,7822,247659,11668,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9351921,1954,9047084,11082,1610606,3858,1459764,6985,150842,6474,128392,6336,22450,2553,7436478,9698,6956602,13345,479876,11264,334025,8780,145851,5664,304837,11032,26563,3496,3021,913,23542,3421,15348,2752,8194,2098,278274,9223,46564,3251,231710,9363,90585,4980,141125,8440,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5138667,2207,4910916,10781,903757,5034,799300,6023,104457,5769,80822,5556,23635,2776,4007159,8637,3722708,10625,284451,8957,183850,7941,100601,6592,227751,10370,28214,4374,3008,817,25206,4091,14210,2728,10996,2988,199537,8345,25254,2449,174283,7769,63371,4507,110912,6724,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2803484,2535,2755436,5135,534820,2596,517281,3578,17539,2634,12847,2181,4692,1503,2220616,4601,2167831,5830,52785,4605,33457,3278,19328,2514,48048,4529,4338,1302,94,130,4244,1285,3173,1224,1071,588,43710,3958,8863,2009,34847,3623,11809,2244,23038,3082,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5709302,2818,5576055,7196,1008284,3625,947642,5388,60642,5289,49330,4685,11312,2136,4567771,6795,4400622,8200,167149,6682,123715,5684,43434,3895,133247,6657,9912,1958,1058,605,8854,1849,5170,1218,3684,1088,123335,5512,18157,2587,105178,5567,42672,3279,62506,5241,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,972529,1021,962593,1692,165395,1497,157748,2297,7647,1646,5856,1272,1791,894,797198,1927,769361,3178,27837,2551,23895,2577,3942,1050,9936,1449,412,329,47,96,365,310,193,253,172,158,9524,1438,4263,892,5261,1120,1943,756,3318,790,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765526,1374,1686381,5631,333434,2228,294644,3278,38790,2748,30053,3081,8737,1891,1352947,4697,1268023,4681,84924,4615,58777,3705,26147,2502,79145,5335,6532,1460,612,349,5920,1422,2875,818,3045,1102,72613,4664,6742,1281,65871,4422,18373,2656,47498,3811,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2713912,1146,2418695,10833,475931,2841,333682,6463,142249,6017,126394,5999,15855,2358,1942764,9740,1535246,10900,407518,11153,280548,9025,126970,7008,295217,10953,15691,2678,1096,610,14595,2610,10923,2236,3672,921,279526,9850,24111,3216,255415,9394,70884,5075,184531,7756,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267099,798,1233329,3449,197645,1232,186034,2145,11611,1987,10379,1895,1232,674,1035684,3259,974221,4909,61463,4189,47315,3867,14148,1956,33770,3534,2177,855,330,267,1847,799,1027,706,820,444,31593,3323,7266,1573,24327,2852,13023,2018,11304,1876,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8428759,873,7552664,17661,1398538,5918,1037040,9725,361498,10144,315999,9844,45499,3544,6154126,15217,4699542,21639,1454584,18506,971806,16734,482778,11342,876095,17576,71073,5873,8763,1818,62310,5831,41002,4769,21308,3099,805022,15185,87383,5311,717639,15212,249287,9874,468352,12256,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1950879,2090,1826270,7413,356225,3385,260049,6356,96176,5983,84072,5964,12104,2701,1470045,7319,1010822,9638,459223,8366,383533,8137,75690,4463,124609,7277,8961,1801,1067,507,7894,1826,5990,1793,1904,805,115648,6826,9509,1720,106139,6867,27881,3098,78258,5817,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18610703,2258,16601384,30435,2896393,7635,2093043,18162,803350,16423,647914,13844,155436,7976,13704991,27290,10391929,33292,3313062,32961,2094428,29549,1218634,15947,2009319,30335,131686,6698,22735,2940,108951,6327,58669,4885,50282,4217,1877633,27408,355931,12080,1521702,23599,427394,14045,1094308,23217,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9443944,3825,8953280,11529,1656945,4800,1434928,7829,222017,7428,180141,7256,41876,3496,7296335,10893,6871231,12856,425104,12096,309091,11370,116013,6315,490664,11075,32247,3169,4981,1462,27266,2977,16763,2460,10503,2006,458417,10153,49691,4636,408726,9401,132388,6536,276338,8318,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,704756,1259,689235,2214,118116,1372,113485,2207,4631,1830,4245,1772,386,289,571119,2145,546302,3241,24817,2621,19244,2031,5573,1308,15521,1940,1026,521,390,338,636,415,249,202,387,371,14495,1905,3075,861,11420,1725,4659,1047,6761,1339,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10924135,3039,10680520,11311,1915366,4723,1791783,8252,123583,6769,96021,5840,27562,3965,8765154,10030,8335032,15838,430122,11839,302317,9724,127805,6973,243615,11095,25154,3745,5172,1799,19982,2962,11700,2420,8282,2173,218461,9282,33032,3738,185429,8991,77183,5240,108246,7164,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3648387,1727,3492777,6071,685229,3132,613106,3642,72123,3500,59999,3579,12124,1634,2807548,5801,2650134,5632,157414,5713,113246,5274,44168,3439,155610,6209,12917,2110,684,372,12233,1974,7148,1144,5085,1338,142693,5591,15643,1878,127050,5130,37597,2783,89453,3795,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799838,1866,3572218,10700,615986,3937,501752,6256,114234,5310,94715,5197,19519,2998,2956232,8815,2698245,10511,257987,9501,184069,7623,73918,5071,227620,10593,16027,3204,868,458,15159,3100,9040,2243,6119,2167,211593,8924,26110,3113,185483,8823,58814,5125,126669,7733,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12087611,2317,11697334,12817,1945012,4511,1749966,7961,195046,6647,157052,6527,37994,4479,9752322,11507,8959372,16048,792950,14718,532893,13448,260057,7901,390277,12716,32116,3422,5708,1253,26408,2928,15661,2497,10747,2144,358161,11252,59007,4809,299154,10790,113760,7210,185394,8361,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1001905,817,937400,5310,152403,1856,120554,3100,31849,2602,29567,2732,2282,806,784997,4884,651264,6212,133733,6168,87697,5046,46036,3480,64505,5218,5079,1593,468,332,4611,1582,2899,1392,1712,712,59426,4855,7611,1469,51815,4499,19279,2684,32536,3887,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4608658,2409,4469885,5902,792086,2811,736855,4954,55231,4210,43209,4108,12022,2004,3677799,5632,3539549,7627,138250,6445,100464,5687,37786,3586,138773,5972,9734,1795,1327,620,8407,1680,4518,1240,3889,1284,129039,5403,19461,2824,109578,4965,36753,4179,72825,4392,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798872,1525,781708,2942,147568,1928,140667,1886,6901,1186,4993,1130,1908,722,634140,2384,602669,3310,31471,2783,22285,2215,9186,1741,17164,2421,2515,903,833,502,1682,664,889,563,793,500,14649,2102,1789,709,12860,1972,5449,1665,7411,1378,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6201062,3054,5993928,9461,1074354,4562,993362,6374,80992,4866,65229,4642,15763,2423,4919574,7987,4752752,10285,166822,6763,119409,6340,47413,3943,207134,9051,20209,2937,2937,1088,17272,2883,9437,2109,7835,1781,186925,7624,23513,2853,163412,7382,51979,4849,111433,6168,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25502406,4929,22536579,37668,5012675,13092,3360792,20590,1651883,22852,1270239,24718,381644,13304,17523904,35821,12912430,32443,4611474,36161,3342039,34501,1269435,18595,2965827,38397,229401,12016,19301,2732,210100,12023,122137,8179,87963,8360,2736426,34512,182495,7309,2553931,34963,654588,19347,1899343,29960,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2745950,1492,2598261,7025,653260,2262,571448,4754,81812,4532,71171,4461,10641,1523,1945001,6478,1751969,8570,193032,8360,149662,7191,43370,3908,147689,6858,9104,1668,599,368,8505,1677,6398,1409,2107,1087,138585,6232,14240,2410,124345,6402,47392,4281,76953,4815,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595870,631,583390,2441,88673,1177,84995,1233,3678,781,3386,779,292,183,494717,2054,470353,3114,24364,2804,19735,2574,4629,961,12480,2339,1315,558,425,323,890,484,463,311,427,489,11165,2035,3770,872,7395,1846,3781,981,3614,1143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7872076,3046,7379591,13885,1317287,6004,1144034,7003,173253,5782,145878,5791,27375,2986,6062304,12500,5425898,13389,636406,12595,455657,10930,180749,6807,492485,12887,41610,3838,5312,1247,36298,3742,23585,2988,12713,2239,450875,11908,45207,4007,405668,11459,164867,8072,240801,10298,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6725680,2128,6210585,15694,1128785,4061,901933,8734,226852,8740,185431,8305,41421,4464,5081800,14609,4465351,17902,616449,16978,424574,12994,191875,8942,515095,15713,38514,3573,5365,1071,33149,3452,19704,2491,13445,2925,476581,14474,57425,4803,419156,13123,158785,8659,260371,10526,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1742174,1501,1728590,3262,277033,1959,271067,2222,5966,1388,4960,1367,1006,564,1451557,3016,1423397,3725,28160,3142,21419,2403,6741,1368,13584,2752,460,285,126,193,334,207,334,207,0,189,13124,2720,2440,630,10684,2697,6235,2267,4449,1102,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5434494,2007,5283571,7290,943004,3575,846119,5491,96885,4154,75048,4248,21837,2262,4340567,6333,4096994,8137,243573,6203,173145,5282,70428,4478,150923,7225,12192,2410,1988,907,10204,2039,7831,1655,2373,1038,138731,6148,18305,2541,120426,5601,44058,3665,76368,5117,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,547957,1505,534637,3528,100053,2351,91683,2399,8370,2276,6357,1692,2013,1173,434584,2884,414415,3717,20169,2164,15732,1959,4437,1283,13320,3115,1297,852,0,192,1297,852,1115,778,182,272,12023,2724,682,404,11341,2749,4381,2346,6960,1719,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
