GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,B25074_051E,B25074_051M,B25074_052E,B25074_052M,B25074_053E,B25074_053M,B25074_054E,B25074_054M,B25074_055E,B25074_055M,B25074_056E,B25074_056M,B25074_057E,B25074_057M,B25074_058E,B25074_058M,B25074_059E,B25074_059M,B25074_060E,B25074_060M,B25074_061E,B25074_061M,B25074_062E,B25074_062M,B25074_063E,B25074_063M,B25074_064E,B25074_064M,NAME,B25074_001EA,B25074_001MA,B25074_002EA,B25074_002MA,B25074_003MA,B25074_003EA,B25074_004MA,B25074_004EA,B25074_005MA,B25074_005EA,B25074_006MA,B25074_006EA,B25074_007EA,B25074_007MA,B25074_008EA,B25074_008MA,B25074_009MA,B25074_009EA,B25074_010MA,B25074_010EA,B25074_011MA,B25074_011EA,B25074_012EA,B25074_012MA,B25074_013EA,B25074_013MA,B25074_014MA,B25074_014EA,B25074_015MA,B25074_015EA,B25074_016MA,B25074_016EA,B25074_017EA,B25074_017MA,B25074_018EA,B25074_018MA,B25074_019EA,B25074_019MA,B25074_020MA,B25074_020EA,B25074_021MA,B25074_021EA,B25074_022MA,B25074_022EA,B25074_023EA,B25074_023MA,B25074_024EA,B25074_024MA,B25074_025MA,B25074_025EA,B25074_026MA,B25074_026EA,B25074_027MA,B25074_027EA,B25074_028EA,B25074_028MA,B25074_029EA,B25074_029MA,B25074_030EA,B25074_030MA,B25074_031MA,B25074_031EA,B25074_032MA,B25074_032EA,B25074_033MA,B25074_033EA,B25074_034EA,B25074_034MA,B25074_035EA,B25074_035MA,B25074_036MA,B25074_036EA,B25074_037MA,B25074_037EA,B25074_038MA,B25074_038EA,B25074_039EA,B25074_039MA,B25074_040EA,B25074_040MA,B25074_041EA,B25074_041MA,B25074_042MA,B25074_042EA,B25074_043MA,B25074_043EA,B25074_044EA,B25074_044MA,B25074_045EA,B25074_045MA,B25074_046EA,B25074_046MA,B25074_047MA,B25074_047EA,B25074_048MA,B25074_048EA,B25074_049EA,B25074_049MA,B25074_050EA,B25074_050MA,B25074_051EA,B25074_051MA,B25074_052EA,B25074_052MA,B25074_053MA,B25074_053EA,B25074_054MA,B25074_054EA,B25074_055EA,B25074_055MA,B25074_056EA,B25074_056MA,B25074_057MA,B25074_057EA,B25074_058MA,B25074_058EA,B25074_059MA,B25074_059EA,B25074_060MA,B25074_060EA,B25074_061EA,B25074_061MA,B25074_062EA,B25074_062MA,B25074_063EA,B25074_063MA,B25074_064MA,B25074_064EA,state
0400000US13,1395241,15955,198070,7868,598,418,1790,753,4879,1180,2997,754,4968,1213,6508,1274,116801,6052,59529,3927,223565,7594,4628,1103,6187,1461,10249,1606,11258,1827,9255,1408,28767,3228,136109,6030,17112,2298,299812,9360,11696,1747,17742,2007,33905,3595,45536,4044,39743,3268,67423,4671,69301,5125,14466,1891,216709,7355,34114,2966,51558,3964,51661,4445,31547,3121,20270,2871,15171,2416,5068,1480,7320,1579,232166,8495,98682,5275,64477,4815,35117,2989,13414,2020,6477,1769,2884,914,1432,679,9683,1596,110638,6681,77417,5716,19055,2891,6669,1464,1664,670,872,438,327,288,146,145,4488,1477,114281,6038,100997,5589,6351,1559,2457,1387,622,372,91,131,208,200,0,214,3555,985,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,193501,4944,15238,1595,287,268,244,192,774,341,565,265,291,262,179,160,8878,1279,4020,1049,18250,2107,512,345,654,370,829,442,902,470,687,363,1398,762,11720,1532,1548,580,27457,2483,1396,599,561,351,1283,405,1218,497,1564,604,4454,1059,15361,1713,1620,569,27478,2692,1421,532,1307,505,2277,798,3078,961,3361,1130,3726,979,10787,1757,1521,477,41120,3319,5841,1054,5753,1188,6983,1623,5607,1264,3496,1047,4508,1220,7182,1390,1750,513,25393,2775,7573,1398,4720,1005,3794,995,2879,1006,975,411,2996,1075,702,339,1754,686,38565,2377,21332,1930,6421,1331,3756,849,2710,936,914,393,1119,520,49,82,2264,558,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,185463,6126,24368,2908,93,166,0,193,579,285,771,435,440,297,384,238,14895,2448,7206,1394,35374,3344,1483,649,615,323,1148,426,1241,529,2692,962,6618,1639,19681,2665,1896,662,45245,3766,4460,1092,5863,1198,5952,1140,7731,1628,6317,1224,7807,1732,3417,1074,3698,1022,29260,2404,8362,1405,7698,1279,5981,1305,3534,1167,1358,593,544,421,347,203,1436,616,29334,3217,17358,2417,7007,1443,2085,788,780,617,145,158,116,144,64,106,1779,645,11971,1726,8190,1401,1981,947,332,264,0,193,0,193,32,55,0,193,1436,702,9911,1674,9150,1628,106,113,264,394,0,193,0,193,0,193,0,193,391,239,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1664882,16458,236151,7644,2414,669,2942,826,9015,1579,9705,1553,3343,811,5630,1552,137884,5263,65218,4461,256568,7312,8873,1445,9488,1438,15512,1781,13751,1638,13874,1876,27615,2734,155176,5601,12279,2066,332255,9854,17471,1943,22383,1957,33664,2724,46478,3508,47664,3848,72009,4432,79241,4461,13345,1947,245313,8070,40770,3076,48978,3480,57050,4020,34102,2892,19536,2157,21467,2179,14434,2302,8976,1435,266658,6603,104617,3960,65962,4104,40078,3135,22422,2412,9879,1863,9926,1831,3579,982,10195,1244,147834,7376,89143,5397,31472,3165,12997,2172,4702,1057,2679,700,1610,563,353,212,4878,1079,180103,6016,146814,5794,18030,2232,5508,1124,999,418,1006,484,177,182,0,182,7569,1562,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,800263,10613,117125,4906,855,394,981,413,4358,1059,4108,1111,1439,607,3698,1068,71695,3642,29991,2825,150493,5938,3832,911,5287,1167,10441,1550,9859,1516,9791,1614,25691,2686,77262,4664,8330,1447,192712,6022,11000,1593,21145,2552,33810,3137,33953,3076,29294,2642,29725,2971,23589,2769,10196,1687,131502,5824,35456,3034,38075,2971,27799,2737,13456,2095,5184,1124,4379,1016,998,569,6155,1157,121076,5951,73082,4309,24257,2790,10089,1633,3567,1035,1385,625,837,723,697,291,7162,1083,47663,3935,39157,3579,4351,1219,1124,635,227,235,240,235,0,189,302,269,2262,650,39692,3112,37416,3161,728,372,20,33,75,90,42,67,154,249,0,189,1257,438,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,365769,7852,48277,3407,341,217,135,113,1883,624,1486,640,1203,570,784,378,32572,3232,9873,1523,69767,3583,2711,743,3128,687,5838,1044,6182,1132,4634,982,11134,1391,31762,3017,4378,1181,82933,5286,8450,1574,11530,1237,16276,2353,13881,1963,10172,1733,10605,1833,8085,1670,3934,771,57580,3461,18532,2056,15525,1665,9785,1481,4951,1161,1837,708,1105,456,2097,916,3748,918,60906,3717,39922,3083,9778,1517,3340,890,1699,1060,50,68,861,504,731,391,4525,915,25692,2602,20695,2284,1445,641,858,599,356,369,0,155,54,94,82,97,2202,634,20614,2251,17451,1900,122,121,190,162,81,109,161,206,0,155,0,155,2609,727,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,373246,7105,49058,3330,450,334,239,192,2129,895,1017,441,938,392,665,343,28884,2625,14736,2111,61780,4052,2363,708,2840,866,5249,1025,4533,1022,5798,1329,8952,1519,28164,2921,3881,816,80958,4429,6754,1168,8926,1236,15069,1721,12380,1778,12287,2150,11658,1755,9975,1475,3909,745,64991,3931,18003,2187,15063,2053,14026,1809,7368,1534,3545,850,2857,821,1234,533,2895,718,63203,3872,36597,2809,13368,1990,5128,1092,2369,903,765,437,524,323,408,300,4044,801,27619,2778,20624,2122,4064,1058,1546,772,0,168,110,131,133,162,0,168,1142,359,25637,2336,22379,2234,1297,613,216,186,334,257,204,241,23,40,0,168,1184,394,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,577915,9596,98464,4817,1942,642,1680,538,5181,940,4960,1217,2037,785,3990,918,53461,4162,25213,2680,112900,4815,4524,1178,4086,903,7137,1205,9094,1528,9159,1662,18900,2341,47659,3444,12341,1689,129085,5567,13209,1793,17806,2103,22514,2697,22915,2318,14889,2233,16426,2275,11467,1562,9859,1436,89321,5539,29379,3223,22684,2652,14003,2127,7384,1625,4316,1085,1625,735,1758,1044,8172,1706,86912,5462,52786,4278,16972,2134,6725,1605,2134,792,1010,564,760,567,122,112,6403,1378,33301,3071,27019,2871,2959,873,668,507,155,157,210,228,274,225,0,187,2016,581,27932,2858,24733,2645,978,494,195,227,86,103,69,85,0,187,0,187,1871,640,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,615614,11160,115476,5971,694,456,1161,632,2325,814,3532,984,2594,754,4711,1084,62207,4455,38252,3109,120531,5564,3318,969,3952,995,4928,1182,7465,1779,7721,1273,17532,2536,62181,4099,13434,2148,136586,5539,9432,1702,11779,1874,14959,1971,22063,2890,17848,2578,23522,2537,21262,2385,15721,2331,83678,4263,16829,1996,18883,2478,16147,2128,10604,1789,5625,1369,5094,1285,1829,708,8667,1190,81023,4895,43231,3885,15495,2248,8176,1521,3198,964,1620,613,773,608,832,578,7698,1426,40465,3559,26514,2826,5979,1419,1715,630,470,288,214,198,276,247,0,204,5297,1406,37855,2954,32905,2656,1451,464,589,391,179,151,0,204,0,204,0,204,2731,820,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,158125,4266,23331,2660,274,253,383,223,2631,766,961,474,333,239,1067,711,13548,1983,4134,904,36843,2796,1613,495,2530,955,4811,1116,3311,785,2088,683,3690,927,15937,1961,2863,662,35579,2888,2076,739,2723,796,6015,1202,5834,1495,5199,1270,7040,1583,4487,1137,2205,612,21356,1893,3799,968,4571,1118,5285,1151,3304,1104,914,404,1045,553,257,196,2181,657,22526,2512,11748,1832,5596,1269,2167,838,911,496,411,367,145,170,45,74,1503,462,10416,1762,7384,1504,1392,508,494,266,171,222,36,61,88,101,0,163,851,482,8074,1430,7061,1359,389,408,140,227,0,163,0,163,0,163,0,163,484,252,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,741775,10581,71326,4700,1347,604,1090,504,4254,908,2364,750,1154,561,1977,585,41332,3737,17808,2190,85321,5107,5005,1231,2704,835,6561,1325,3695,940,2253,712,5250,1266,56490,4019,3363,988,119006,5896,5321,1179,5130,1062,8045,1621,10420,1860,12482,1614,22557,2420,49994,4150,5057,1282,109796,5979,6618,1415,7980,1309,14431,1968,18637,2049,17300,2159,22307,2916,18899,2497,3624,787,148864,6275,23464,2363,37485,3423,29833,3442,22435,2587,15252,2424,10745,1811,4941,1130,4709,1368,88533,5220,33005,3183,27579,2932,14263,2138,5480,1153,2868,826,2102,811,319,240,2917,811,118929,5211,85402,4793,19626,2173,7150,1573,1835,569,755,343,147,130,0,195,4014,1028,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,979998,12799,118406,5633,1868,611,2907,1002,4528,1100,7372,1224,4020,1484,3766,848,65256,4699,28689,2721,162871,6422,8350,1744,8178,1393,18674,2191,20246,2585,8608,1456,10927,1920,81518,4409,6370,1197,167370,6202,11704,1765,8252,1617,14138,1883,15917,2274,15416,1874,32283,2736,63398,4291,6262,1044,124389,4753,13671,2190,14036,1990,17877,2199,20631,2694,14841,2320,19663,2257,17756,2230,5914,1378,157882,5726,36040,2706,35740,3564,29758,2954,22477,2797,12988,1890,10067,1889,5863,1199,4949,961,89278,4712,38981,3450,23293,2652,12044,1764,7129,1533,2826,903,1805,590,504,378,2696,807,159802,6757,114471,5806,24620,2622,9034,1389,3577,1014,1845,783,716,529,0,200,5539,1281,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1141315,12832,184820,6149,2259,683,2109,624,8569,1278,6587,1275,4088,1013,4412,983,113734,4948,43062,3523,211457,6259,5894,949,7415,1079,12566,1481,11478,1615,14551,1603,31747,2945,116270,4767,11536,1482,253945,7061,15283,1940,24761,2325,39639,3237,41002,3203,35914,3087,44831,3290,39641,2940,12874,1626,170888,6462,36116,2791,42804,3104,38530,3195,23930,2411,9170,1606,6644,1284,5188,1124,8506,1330,176167,6989,94363,4835,40548,3333,20106,2534,7476,1179,3283,967,2539,697,1151,510,6701,1003,72738,4129,56796,3660,8285,1513,2197,600,839,381,259,201,293,220,180,288,3889,855,71300,3597,62449,3521,3395,865,804,351,240,269,325,228,0,167,0,167,4087,977,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,623989,9511,69214,4412,1432,681,1074,476,3421,867,3158,846,2622,996,2654,919,44059,3173,10794,1669,106994,4777,4553,908,5322,1101,11619,1796,7599,1327,5638,1136,12144,1578,55675,3304,4444,644,131225,5885,10051,1529,10555,1475,15557,2020,17476,1984,18230,2036,25079,2582,28279,2764,5998,1037,102936,4119,18249,1580,23701,2053,23002,2649,13909,2009,7051,1484,7822,1583,5349,1183,3853,771,106846,5234,44664,2687,27601,2887,15057,2159,8901,1496,2761,718,2044,711,1329,522,4489,727,50877,3775,33524,2783,10240,1734,3121,736,1042,499,337,192,430,350,274,221,1909,495,55897,3263,47544,3108,4439,974,1152,462,143,224,119,146,159,189,0,143,2341,495,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,360168,8053,75685,4686,541,403,485,361,1544,562,2492,900,1985,658,2270,741,40590,3292,25778,2882,75040,3847,3644,948,2790,1055,3944,855,6697,1374,5227,1096,10728,1816,30811,2775,11199,1536,77580,4649,6432,1502,7670,1575,10637,1883,11418,1878,10359,1812,12336,2180,8474,1587,10254,1729,52268,4404,12520,2033,13337,2148,8828,1432,6473,1684,2051,767,1978,907,354,331,6727,1288,45468,3336,25674,2758,8955,1611,3509,835,1599,920,555,401,85,143,69,125,5022,978,20349,2658,15766,2041,1677,929,563,405,350,481,77,80,0,207,0,207,1916,714,13778,1941,12124,1862,312,345,141,161,0,207,83,138,0,207,0,207,1118,464,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,804043,12651,114452,5110,658,383,968,652,5739,1175,3947,968,1852,619,2479,712,69136,4200,29673,2832,150192,6030,5001,1021,4967,1034,12231,1767,10735,1487,10678,1704,23293,2540,74883,4212,8404,1278,183641,7420,13496,1597,21174,2643,32124,3407,30397,2721,23827,2556,31094,3112,20060,2665,11469,1700,129842,5663,34705,2989,34857,2826,26402,2912,12900,2059,6777,1370,4467,1169,2604,923,7130,1270,125230,6436,72942,5695,29330,3016,11138,1923,3533,1032,1523,671,311,232,856,472,5597,1053,55519,3765,44086,3651,5827,1415,1053,547,551,419,263,246,411,288,48,78,3280,832,45167,3751,40263,3453,1686,687,235,199,271,244,151,187,0,182,33,44,2528,776,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,138314,4472,18284,1742,287,190,411,376,893,492,559,374,182,190,571,367,11032,1683,4349,991,24697,2092,1209,447,996,484,2321,689,1492,495,1725,600,3785,918,11129,1766,2040,575,32665,2820,3443,909,4060,1039,4814,1155,4670,1028,4533,1073,4442,993,3971,1307,2732,659,22769,2144,5516,1080,5590,1217,3631,1036,2547,905,1570,477,1347,690,724,402,1844,483,21403,2515,11377,1795,4327,1000,2405,919,929,481,371,410,78,119,149,180,1767,449,9037,1547,6847,1291,892,551,37,62,56,97,14,23,0,165,0,165,1191,463,9459,1570,7470,1434,791,502,36,47,128,152,0,165,0,165,0,165,1034,474,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,253765,4887,29080,2771,666,470,174,115,1214,495,1170,589,219,159,310,179,18717,2312,6610,1170,43363,3056,1842,588,2426,714,2774,738,2804,694,2932,743,8399,1269,20041,1990,2145,513,61877,3531,5332,931,6526,990,11674,1677,10499,1508,6710,1283,10365,1695,7494,1543,3277,641,41951,2911,12794,1521,12166,1805,6459,1263,4236,965,2003,703,1388,493,579,329,2326,636,42943,3233,25628,2535,7653,1171,3973,845,1982,871,315,257,370,208,176,143,2846,740,18682,2082,15700,1751,1780,605,201,176,76,128,0,155,0,155,73,120,852,352,15869,1636,14038,1515,484,274,115,123,0,155,0,155,0,155,0,155,1232,475,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,479105,8502,49117,3413,178,181,289,303,322,255,381,251,0,204,740,410,32734,2676,14473,2157,65435,3399,960,535,530,339,1563,663,1801,662,2418,883,9690,1413,46113,3473,2360,696,106084,5262,2891,678,5054,1070,13591,1996,17429,1958,16876,2340,22925,2384,25077,2597,2241,576,80566,3908,8726,1615,16466,2185,20042,2390,12994,1997,10842,1780,7496,1386,1956,789,2044,607,84056,4768,29178,2962,24581,2377,14588,2342,7497,1374,3305,1022,1970,764,666,399,2271,654,46603,3989,31812,3188,9621,1662,2986,853,838,460,272,216,88,104,0,204,986,457,47244,3230,40213,3020,4817,1197,618,306,46,76,38,64,0,204,0,204,1512,609,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
