GEO_ID,B24080_001E,B24080_001M,B24080_002E,B24080_002M,B24080_003E,B24080_003M,B24080_004E,B24080_004M,B24080_005E,B24080_005M,B24080_006E,B24080_006M,B24080_007E,B24080_007M,B24080_008E,B24080_008M,B24080_009E,B24080_009M,B24080_010E,B24080_010M,B24080_011E,B24080_011M,B24080_012E,B24080_012M,B24080_013E,B24080_013M,B24080_014E,B24080_014M,B24080_015E,B24080_015M,B24080_016E,B24080_016M,B24080_017E,B24080_017M,B24080_018E,B24080_018M,B24080_019E,B24080_019M,B24080_020E,B24080_020M,B24080_021E,B24080_021M,NAME,B24080_001MA,B24080_001EA,B24080_002EA,B24080_002MA,B24080_003EA,B24080_003MA,B24080_004MA,B24080_004EA,B24080_005MA,B24080_005EA,B24080_006EA,B24080_006MA,B24080_007MA,B24080_007EA,B24080_008MA,B24080_008EA,B24080_009EA,B24080_009MA,B24080_010MA,B24080_010EA,B24080_011MA,B24080_011EA,B24080_012MA,B24080_012EA,B24080_013EA,B24080_013MA,B24080_014MA,B24080_014EA,B24080_015MA,B24080_015EA,B24080_016MA,B24080_016EA,B24080_017EA,B24080_017MA,B24080_018MA,B24080_018EA,B24080_019MA,B24080_019EA,B24080_020EA,B24080_020MA,B24080_021MA,B24080_021EA,state
0400000US13,4605633,20662,2379783,14266,1856172,15401,1729834,15327,126338,6172,96422,5550,118378,6056,77944,4814,76236,6039,151345,6041,3286,1006,2225850,15960,1532842,16861,1481306,16072,51536,3726,184608,7643,201334,6785,144268,7286,60675,4644,97633,5364,4490,1110,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,675214,7765,354372,5060,236194,5295,221446,4963,14748,1702,19423,1946,15314,1741,21758,2347,32916,3410,28102,2875,665,322,320842,5382,203369,5727,194678,5802,8691,1459,32463,2895,8993,1525,40590,3282,14848,1564,20225,1631,354,264,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,744228,7744,399344,5219,293052,6852,272887,6482,20165,2522,20582,2525,23327,2195,18171,2117,12299,2210,31399,2769,514,246,344884,5691,226787,6608,217569,6367,9218,1637,35124,3255,27131,2738,21498,2370,7276,1322,26336,2564,732,387,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6196524,22814,3246265,13623,2578145,15610,2424548,16038,153597,5438,183604,6546,174935,5365,91513,4212,50775,3335,162719,5358,4574,829,2950259,16223,2064040,17408,1998807,17490,65233,3880,357622,9700,225133,7133,132498,5431,47793,3657,119381,5283,3792,924,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3119966,16839,1642149,10262,1330255,11351,1264645,11958,65610,4180,86200,4648,71915,3508,47202,3305,21665,2330,82160,3753,2752,745,1477817,12935,1053352,14164,1025318,14372,28034,2409,183485,6624,99215,4602,63189,4176,21242,2245,54316,3464,3018,897,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1599893,10927,839299,7370,644906,7645,608670,7539,36236,2626,41371,2485,41309,2529,36708,2986,12128,1243,60822,3158,2055,652,760594,8036,503937,7792,489313,8140,14624,1736,98378,3791,55970,3460,51897,3223,10255,1214,38504,2472,1653,511,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1417069,10758,749555,8295,568301,7651,532776,7631,35525,2853,36369,2615,43692,2790,31332,2788,15914,1984,52978,3416,969,299,667514,7568,436241,7919,421025,7828,15216,1364,78205,4112,58540,3177,47802,3257,13825,1374,31521,2229,1380,433,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1928967,13595,1006647,9956,780216,10259,739661,10357,40555,2938,48879,3180,42951,3483,46832,3489,24696,2261,62030,3503,1043,372,922320,8431,618485,8421,602764,8590,15721,1615,101950,3979,58564,4529,80845,4526,22405,2418,38566,2907,1505,533,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2037812,16605,1049048,11261,810098,11521,756877,11659,53221,3659,42894,3185,60018,4589,41888,4374,25168,2599,67447,4395,1535,685,988764,11311,679562,12074,656346,12019,23216,2453,82464,4483,85993,5254,73218,3984,21566,2764,45105,3799,856,366,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,648414,7870,327487,5198,227679,5477,209544,5341,18135,1970,26424,2137,16888,2090,11677,1635,8966,1620,35625,2589,228,193,320927,5751,196849,6025,189087,5622,7762,1358,55250,3289,25549,2263,15553,1880,5377,984,22028,1872,321,253,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3031466,16026,1541470,10659,1056520,12638,984010,12146,72510,3923,107927,5584,91988,5206,52463,3187,152908,6217,78056,4593,1608,526,1489996,12030,885305,12326,852165,12022,33140,2726,187336,6511,134463,5695,70994,4015,145649,5603,63724,3693,2525,823,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3522203,15903,1784929,10392,1324647,11177,1256330,11151,68317,4211,158259,5857,92725,4949,56195,3870,31388,2961,119658,5999,2057,685,1737274,11811,1123156,13321,1093144,13213,30012,2609,291152,8940,144628,6124,65993,3996,22766,2727,87996,4596,1583,495,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4512641,16449,2356179,12854,1886979,11942,1778732,12371,108247,4487,139160,5306,93447,4058,71635,3718,31949,2862,129377,5446,3632,749,2156462,12562,1512929,13834,1470064,14451,42865,2718,287524,6590,130786,5089,108443,4548,29547,2659,83496,3986,3737,700,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2913176,10213,1507764,7847,1165239,8894,1084599,8794,80640,3732,108792,4204,70714,3232,44265,2652,20792,2043,95430,3438,2532,574,1405412,7510,923733,9962,891499,10063,32234,1981,227212,5622,110370,3789,64689,3001,15992,1564,61505,3222,1911,467,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1206679,9825,622777,6337,471327,7913,443374,8205,27953,2939,23342,2775,28704,3114,36323,3059,20237,2502,41700,3066,1144,507,583902,8006,384485,7491,373290,7557,11195,1709,47786,3622,38326,3184,75091,4515,17876,2474,19797,2075,541,304,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2880309,17578,1484020,10726,1127599,11819,1068830,11622,58769,3567,97443,4456,72625,3858,47692,3363,34853,3457,100728,4815,3080,839,1396289,12270,935959,12143,907660,11628,28299,2365,207793,7335,87857,4530,75134,3974,29364,2687,57007,3830,3175,828,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,489875,6402,259333,3771,170397,5271,148309,5117,22088,1975,17152,2097,18054,1936,15433,1872,9703,1426,27785,2727,809,297,230542,4025,136014,4517,128098,4220,7916,1312,29022,2282,20899,1725,19415,2138,7025,883,16671,1721,1496,576,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,986789,6867,519537,5420,392450,6195,367348,6178,25102,2082,29017,2399,24123,1737,21655,1949,10180,1513,40784,2071,1328,383,467252,4295,303569,6213,293288,6307,10281,1173,62802,3055,41541,2621,27873,2108,9759,1362,21101,1898,607,271,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1331796,11464,715246,7729,589004,7920,561719,8265,27285,2400,19054,2099,32462,2873,16392,1939,17747,2358,39604,3596,983,406,616550,7724,474456,8260,461593,8346,12863,1746,27650,2872,50179,3306,24218,2198,10916,1478,28651,2795,480,263,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,713313,7618,371025,5022,278578,5954,262858,5845,15720,1830,24823,2415,16869,1912,12293,2199,9289,1607,28722,2732,451,270,342288,4937,218913,5445,212438,5666,6475,1090,52634,3633,33406,2721,14146,1744,5488,1035,17394,1712,307,187,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4374536,20719,2298798,12293,1801880,14231,1680451,14357,121429,5228,105153,4469,127811,5317,84409,4013,43242,3042,132973,5886,3330,921,2075738,14667,1486566,15357,1438154,15239,48412,4160,183679,6396,175995,7250,118422,4988,27660,2689,80010,3948,3406,1067,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,879807,12325,463219,7661,322320,7297,303011,6576,19309,2303,23268,2664,34666,3066,25971,2751,26172,2794,30218,2697,604,389,416588,7637,246152,7382,235295,7503,10857,1458,41844,3332,39874,3212,42820,3421,19616,2421,25435,2281,847,440,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9473337,28678,4874995,19980,3564412,21022,3312326,23279,252086,8312,342440,8491,364977,9776,185541,6807,88537,4330,322764,8293,6324,1280,4598342,19274,2949505,20106,2846045,19607,103460,4673,625648,12583,497034,11713,218111,6060,67933,4077,233851,7105,6260,1021,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4550972,20292,2366821,15513,1828425,16069,1720507,16140,107918,4634,112177,5005,105036,5601,105106,5318,57673,4133,154814,6374,3590,880,2184151,13861,1492157,14247,1442042,13597,50115,3249,199764,7212,138190,6152,197564,7265,47900,3967,105230,4695,3346,869,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404589,4603,220613,3623,159124,4277,149145,4255,9979,1310,11960,1599,11711,1478,9251,1408,6674,1140,21158,1632,735,293,183976,2589,110502,3419,107330,3522,3172,953,30070,2352,16367,1711,11214,1413,4705,973,10913,1459,205,114,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5489742,20338,2839454,11590,2210876,15370,2107274,15225,103602,5362,159489,6908,154743,5757,85544,4606,54366,3679,171319,6428,3117,1031,2650288,16279,1828847,16864,1784231,16658,44616,2909,342369,9466,216771,6090,104521,4983,45091,3329,109077,4454,3612,731,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1753445,9434,937290,7082,701464,8194,657285,8319,44179,2911,43453,3369,43034,2932,45082,2537,38829,2513,63633,3052,1795,546,816155,6865,542210,6999,522415,6608,19795,1956,74038,3349,53085,2634,75397,3502,28440,2274,41542,2963,1443,468,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1881255,13069,987483,9169,739213,10066,689430,9765,49783,3176,64333,4380,48139,3175,38709,3191,22410,2469,72952,4149,1727,575,893772,9801,564322,10535,538882,10571,25440,2617,113787,5099,68972,3702,61410,3633,17696,2129,66193,3954,1392,736,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6109670,22411,3168719,12820,2432530,12543,2308461,12261,124069,5087,242480,7850,134877,5348,94793,4106,65773,3687,193709,6286,4557,837,2940951,16928,2021573,17578,1978982,17492,42591,2972,473620,10038,175339,5713,103216,4640,53812,4026,108111,4146,5280,958,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,524975,7017,264722,4791,199172,5400,188088,5349,11084,1610,20910,2559,13937,1848,9244,1566,6706,1232,14536,1845,217,230,260253,4750,180258,5691,174919,5340,5339,1253,35823,2995,17752,2291,10836,1551,4621,1194,10785,1546,178,201,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2165702,18106,1115610,10286,866446,10934,819993,10526,46453,3231,46363,3488,50633,3025,51089,3705,26561,2639,72997,4592,1521,737,1050092,12264,727614,12233,708460,12333,19154,1910,88016,4714,66642,4266,102300,4617,20310,2110,43572,3328,1638,565,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,436852,6056,231215,3889,163305,3542,149666,3876,13639,1615,13747,1558,13350,1494,8585,1306,6274,966,25032,1916,922,352,205637,4290,124166,4191,119574,4064,4592,879,36239,2512,16526,1531,10865,1464,6202,863,11170,1289,469,225,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2998814,17849,1562444,11174,1169776,13156,1125571,12658,44205,3299,88251,4913,89829,4526,48112,3185,38929,2937,125401,4990,2146,736,1436370,12711,993839,11592,976380,11401,17459,1936,139467,6032,121518,5658,74268,3876,31566,2687,73538,4197,2174,644,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12693901,33476,6906093,26538,5446858,30232,5202884,29824,243974,9462,243769,7102,327244,11304,206594,7203,159046,7125,512867,14182,9715,1886,5787808,25518,4067388,27282,3966549,27938,100839,4508,452689,11245,469478,12109,366867,10896,111123,6930,310678,8991,9585,1701,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1414337,12253,793605,6093,614340,7343,572652,7698,41688,3257,46454,3506,34709,2598,35948,2737,26455,2906,34809,2437,890,357,620732,8939,423374,9684,405592,9355,17782,1793,61491,3873,44795,2779,42488,2558,16799,1886,29929,2886,1856,928,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,327841,3836,165927,2655,112905,3672,103683,3391,9222,1227,16870,1608,8270,1240,6249,926,3722,793,17529,1686,382,184,161914,2754,90386,2998,85332,3078,5054,724,34001,2138,13545,1516,9193,1278,3870,799,10748,1177,171,106,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4081600,17473,2106890,11762,1493169,11516,1400448,12093,92721,4670,115155,5373,112561,4603,67837,4165,201367,7410,113748,4661,3053,1047,1974710,12742,1249875,14819,1206610,14737,43265,3149,207209,6966,191548,6747,100169,5214,134058,5472,88878,5326,2973,912,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3397974,18026,1831920,13486,1390219,13070,1296986,12821,93233,4557,89243,4639,97074,5161,81058,4263,63365,4139,108010,4605,2951,858,1566054,12131,998568,12320,957457,12156,41111,2795,179148,6289,121687,4688,129047,5266,40940,3363,93007,4635,3657,766,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738438,8483,390899,5837,287205,6036,277406,6155,9799,1328,21415,1960,21956,2445,25422,2349,14093,1733,20408,1752,400,335,347539,5146,223571,5461,218770,5551,4801,1068,36342,2686,29659,2817,33467,2502,11567,1655,12733,2164,200,213,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2959655,11488,1533690,6985,1209561,7966,1144978,8079,64583,3324,74600,3743,79011,3993,54871,3396,18467,1648,93877,3137,3303,608,1425965,8369,969029,9282,943650,9369,25379,2226,188730,6472,112269,3806,75394,3414,19617,1916,58379,3142,2547,556,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,295328,5477,159435,3405,119569,3843,111543,3494,8026,1248,5332,1178,11039,1456,8875,1525,3052,798,11220,1667,348,253,135893,4112,78576,3409,73958,3426,4618,1012,13851,1880,19757,2296,12826,1661,3625,1134,7050,1224,208,152,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026611,11627,534456,8585,346976,8595,329875,8538,17101,2200,18583,2319,29384,3601,63872,4085,10682,1759,64067,4323,892,463,492155,8902,307502,7465,300622,7442,6880,1481,27911,3146,30076,3405,85799,4421,8820,1364,31234,2791,813,493,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
