GEO_ID,C05009_001E,C05009_001M,C05009_002E,C05009_002M,C05009_003E,C05009_003M,C05009_004E,C05009_004M,C05009_005E,C05009_005M,C05009_006E,C05009_006M,C05009_007E,C05009_007M,C05009_008E,C05009_008M,C05009_009E,C05009_009M,C05009_010E,C05009_010M,C05009_011E,C05009_011M,C05009_012E,C05009_012M,C05009_013E,C05009_013M,C05009_014E,C05009_014M,C05009_015E,C05009_015M,NAME,C05009_001EA,C05009_001MA,C05009_002EA,C05009_002MA,C05009_003EA,C05009_003MA,C05009_004EA,C05009_004MA,C05009_005EA,C05009_005MA,C05009_006EA,C05009_006MA,C05009_007MA,C05009_007EA,C05009_008EA,C05009_008MA,C05009_009EA,C05009_009MA,C05009_010EA,C05009_010MA,C05009_011EA,C05009_011MA,C05009_012MA,C05009_012EA,C05009_013MA,C05009_013EA,C05009_014MA,C05009_014EA,C05009_015MA,C05009_015EA,state
0400000US13,2360200,9203,755726,7783,745394,8049,10332,2272,586613,9151,169113,7612,159393,7661,9720,2216,1604474,9901,1548607,9464,55867,5073,1264169,11788,340305,10086,291302,9023,49003,4791,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,294062,2347,104933,2526,103737,2508,1196,591,81402,3142,23531,2392,22335,2344,1196,591,189129,2452,178644,2497,10485,2014,130124,4488,59005,4502,49666,4005,9339,2017,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,413276,3383,132206,2663,131065,2673,1141,652,115327,3301,16879,2240,15808,2275,1071,624,281070,3956,276342,4033,4728,1243,246533,4993,34537,3568,30761,3537,3776,1238,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2835058,7037,909058,7277,896013,7688,13045,2093,669143,8727,239915,7794,227672,7887,12243,2092,1926000,7772,1853580,9931,72420,5835,1398135,12538,527865,11576,465084,10217,62781,5738,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1493122,6038,481622,4949,478676,5085,2946,1115,429996,5700,51626,4213,49574,4110,2052,890,1011500,6536,993260,6600,18240,2528,903857,8867,107643,5631,93136,5782,14507,2237,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,697652,3769,229955,3757,228144,3722,1811,739,205230,3569,24725,2833,23068,2546,1657,686,467697,4431,457770,4948,9927,1883,420758,5644,46939,3295,38463,2890,8476,1919,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,690806,3951,229102,3685,227071,3681,2031,800,195462,3987,33640,3210,31619,3095,2021,800,461704,4274,449973,4305,11731,2019,385663,6414,76041,4985,65824,4865,10217,1758,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,933840,6867,308416,5130,305304,5050,3112,1232,282819,5633,25597,3148,22719,2755,2878,1214,625424,6375,611207,7219,14217,2700,577042,6991,48382,3969,36367,3420,12015,2724,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1052493,5177,353899,5758,351201,5689,2698,1041,325952,5405,27947,3216,25337,3242,2610,1024,698594,6164,688680,6041,9914,2119,652969,6686,45625,4595,36849,4019,8776,2017,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,238832,2196,74262,2346,73970,2420,292,235,69416,2589,4846,1005,4574,1029,272,229,164570,3035,161752,3418,2818,1212,152727,3840,11843,2344,9731,2283,2112,1157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1286424,5406,425641,4771,417731,4812,7910,1732,301708,5851,123933,5552,116489,5252,7444,1694,860783,5832,811025,6770,49758,3871,621570,7639,239213,7096,194560,7244,44653,3877,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1334975,4753,425202,4635,415595,5072,9607,1813,292844,6355,132358,5558,123044,5637,9314,1807,909773,6385,864968,7322,44805,4297,661261,9736,248512,9268,211056,9012,37456,3597,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2096594,6470,649992,4452,642981,4579,7011,1451,564971,5513,85021,4463,78646,4207,6375,1369,1446602,6929,1409545,6935,37057,3718,1257687,8046,188915,6887,158879,5896,30036,3524,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1238645,4692,410558,4389,403171,4774,7387,1832,329988,5545,80570,4048,73722,4269,6848,1819,828087,5586,787023,7124,41064,4692,676053,8150,152034,7656,118475,7382,33559,4413,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,677882,5000,217460,4375,217032,4282,428,320,206949,4389,10511,1965,10083,1938,428,320,460422,5352,455140,5413,5282,1497,440994,5895,19428,2734,14980,2501,4448,1316,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1314824,7481,430233,5422,426932,5516,3301,1051,393656,5956,36577,3458,33701,3434,2876,1002,884591,7584,868196,7277,16395,2445,817092,7695,67499,5167,56630,4575,10869,2153,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212431,2290,70734,2146,70660,2137,74,69,68376,2161,2358,826,2335,835,23,45,141697,2656,140704,2657,993,535,136681,2675,5016,1297,4640,1180,376,404,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,448701,3309,152704,2653,151100,2618,1604,634,129509,3441,23195,2597,21647,2508,1548,633,295997,3894,287190,4167,8807,1697,251058,4618,44939,3787,37343,3306,7596,1691,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,634397,3855,207480,3417,205645,3451,1835,643,137750,4700,69730,4630,67976,4565,1754,630,426917,4270,408713,4537,18204,3021,255995,6964,170922,6521,153022,6272,17900,3048,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,252083,2331,75082,2402,74116,2425,966,582,67426,2765,7656,1681,6715,1540,941,579,177001,2471,172105,2788,4896,1259,158960,3689,18041,2530,15255,2397,2786,939,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1933117,5911,612694,6011,597508,5905,15186,1979,369761,7149,242933,7250,228208,7333,14725,1988,1320423,7183,1233572,10245,86851,6141,829354,8826,491069,9864,409771,11141,81298,5919,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,471392,4140,155557,3663,154283,3675,1274,597,125335,4326,30222,3676,29143,3667,1079,571,315835,4810,305156,5243,10679,1952,242864,6301,72971,5138,63127,5150,9844,1974,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4018877,8500,1352563,8069,1322835,8203,29728,3404,838676,12799,513887,12835,485450,12070,28437,3341,2666314,9097,2497505,13114,168809,7564,1686469,18999,979845,16195,822518,15992,157327,7480,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2165764,8370,697340,7053,687922,7206,9418,2143,553250,7928,144090,6498,135342,6260,8748,2087,1468424,7945,1426341,9025,42083,3769,1200070,9663,268354,7852,233116,7764,35238,3470,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,163815,1826,59471,1841,58894,1895,577,372,54712,2131,4759,1412,4268,1356,491,351,104344,2011,102735,2070,1609,654,96755,2860,7589,2073,6520,2007,1069,568,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2492642,7738,793419,7105,785560,6990,7859,1600,721680,8317,71739,4692,64533,4492,7206,1460,1699223,8585,1663284,8902,35939,4843,1573126,11550,126097,7580,98257,6434,27840,4168,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,895919,4099,303022,3369,301147,3585,1875,643,260354,4124,42668,3319,40793,3343,1875,643,592897,3697,578264,4301,14633,2086,509199,4935,83698,3786,70108,3780,13590,2009,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816316,3878,262321,3744,259250,3779,3071,903,204586,5131,57735,4776,55275,4665,2460,801,553995,4518,534661,5575,19334,3245,427430,6982,126565,6072,110435,5609,16130,3166,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2563616,7742,826411,6044,816370,6438,10041,1786,719692,7196,106719,5970,97705,5912,9014,1773,1737205,7966,1689408,8418,47797,4164,1537757,11223,199448,8055,161761,7221,37687,4149,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,203423,1921,64150,1824,63194,1831,956,567,48231,2132,15919,2091,14963,2083,956,567,139273,2251,133372,2759,5901,1615,104362,3206,34911,2700,29810,2672,5101,1569,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1020296,6431,328564,4664,325598,4782,2966,1030,292521,5570,36043,3715,33516,3380,2527,1000,691732,6706,679216,6925,12516,1969,628007,7056,63725,4853,53184,4482,10541,1822,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198054,2170,68606,2218,68212,2169,394,432,64447,2242,4159,966,3765,984,394,432,129448,2481,125897,2628,3551,874,121008,3137,8440,1618,5710,1300,2730,854,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1397180,7947,456971,6866,450742,6692,6229,1774,393603,7014,63368,4367,57893,4276,5475,1777,940209,9183,917664,9232,22545,2964,834993,9590,105216,5815,85525,5412,19691,2816,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6869767,12889,2277276,11443,2232100,11389,45176,4231,1521988,16807,755288,15664,712539,15762,42749,4158,4592491,14998,4339035,19363,253456,13248,2952275,26101,1640216,23381,1395627,22656,244589,13150,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,881399,3324,294892,3494,292424,3576,2468,1120,248171,4878,46721,3924,44437,3739,2284,1027,586507,4456,575237,4690,11270,1688,494467,6001,92040,6054,83723,6225,8317,1314,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,113312,1414,34122,1240,33954,1254,168,244,31302,1159,2820,797,2667,785,153,245,79190,1806,77720,1931,1470,584,73109,2301,6081,1185,4910,1181,1171,560,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1777624,7253,592924,6639,584006,6910,8918,1792,450706,7362,142218,4901,133815,4812,8403,1740,1184700,8184,1129848,9567,54852,3778,916628,10053,268072,7812,220118,7748,47954,3781,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1535153,5604,514720,4931,505425,4908,9295,1896,362837,6276,151883,5997,143121,5529,8762,1914,1020433,5800,974158,7182,46275,3913,733357,9538,287076,8701,245617,8721,41459,3544,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,351552,3497,116078,2870,115400,2783,678,516,111891,2613,4187,1170,3612,1033,575,506,235474,3498,234646,3487,828,398,229830,3600,5644,1445,5276,1367,368,279,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1238445,4383,399123,4166,396568,4368,2555,851,354385,4684,44738,3152,42644,3078,2094,769,839322,5320,819450,5815,19872,2617,745231,7269,94091,4635,80361,4154,13730,2251,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,132763,2529,45877,2366,45557,2392,320,354,42408,2323,3469,1043,3290,1057,179,270,86886,2514,85360,2469,1526,844,77723,2649,9163,2461,7714,2388,1449,838,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,708200,3423,206906,3949,206731,3949,175,237,198929,4323,7977,1759,7802,1776,175,237,501294,4835,498138,4779,3156,1120,478866,5202,22428,2900,19773,2875,2655,999,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
