GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001MA,B24041_001EA,B24041_002MA,B24041_002EA,B24041_003EA,B24041_003MA,B24041_004EA,B24041_004MA,B24041_005MA,B24041_005EA,B24041_006MA,B24041_006EA,B24041_007EA,B24041_007MA,B24041_008EA,B24041_008MA,B24041_009EA,B24041_009MA,B24041_010MA,B24041_010EA,B24041_011EA,B24041_011MA,B24041_012MA,B24041_012EA,B24041_013MA,B24041_013EA,B24041_014EA,B24041_014MA,B24041_015MA,B24041_015EA,B24041_016MA,B24041_016EA,B24041_017MA,B24041_017EA,B24041_018EA,B24041_018MA,B24041_019EA,B24041_019MA,B24041_020MA,B24041_020EA,B24041_021MA,B24041_021EA,B24041_022EA,B24041_022MA,B24041_023MA,B24041_023EA,B24041_024MA,B24041_024EA,B24041_025EA,B24041_025MA,B24041_026MA,B24041_026EA,B24041_027MA,B24041_027EA,state
0400000US13,41172,191,31513,1056,30841,1146,50200,6291,36009,744,40611,612,47803,2592,31548,411,46265,1289,44112,3063,57420,4454,65992,2195,51478,872,55022,3907,42853,5362,53265,2933,71345,1008,72537,24945,31090,655,41777,368,45721,711,38903,1173,24675,1099,35103,2652,22300,639,31672,890,46800,1308,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,43399,1665,30799,3270,30487,3052,59367,24526,56375,3972,46951,3628,43158,4664,35167,1882,50794,1500,47976,4520,69270,9975,61501,4955,46077,2962,51277,3679,41153,2702,45418,4610,63063,7042,51196,24038,33205,2690,47741,2468,50608,1455,45084,3440,32467,1579,34893,3343,32336,1085,35645,3130,53757,3928,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,38792,1257,35098,3509,31551,1454,60707,13095,41258,2051,41795,930,41270,1305,30799,1251,47977,3667,47568,3721,50797,18191,36310,2127,40815,2312,40976,5003,40705,4442,46316,4413,61893,4433,51414,11606,26412,3504,40733,1089,39595,2268,41317,1260,21689,1237,29663,9215,20540,1580,30916,2319,46747,4761,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,48014,611,42435,3291,41310,1063,52318,9130,51292,635,47429,1024,51179,708,35596,624,51701,472,50356,533,80139,4160,61533,1315,61115,964,63788,3195,51035,853,60620,596,74826,2523,86158,12355,33642,2452,46367,626,51610,504,41528,557,27446,1025,38618,3476,25944,638,35832,925,65462,958,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,41411,196,42595,5747,40886,1246,61546,8620,43977,2503,46222,539,45887,1563,31463,451,49257,2306,46573,1374,64178,6332,45452,3208,45607,1429,47883,3225,40148,3213,45651,1721,57004,3045,53041,19479,32345,1839,40904,465,44274,1642,38840,1671,23956,1084,31579,809,22034,656,36037,1121,45885,1421,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41915,254,41377,914,40976,967,52966,3833,45310,1681,42328,692,45032,2248,33812,2350,51406,862,50450,1155,61372,2984,48114,3825,49555,2710,50372,1880,41401,3127,46003,1535,54090,2638,52067,2745,30052,2462,41018,511,46931,964,36888,1031,25614,1871,31567,2185,22379,1509,35470,1793,52076,1247,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41951,282,41599,953,40707,1072,50244,7783,40709,698,46192,1303,50605,3174,33539,1621,52268,2896,51036,1745,61403,3883,55639,5961,48712,3840,50170,3118,42390,8324,51296,1330,62448,3730,98417,33545,32207,2809,41496,480,44743,1646,39837,1415,23527,2175,35390,3678,21276,765,32214,878,47148,1700,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,40060,330,42224,3119,31089,3265,60522,1971,40383,1381,42836,2375,42183,3321,30322,693,45883,1043,44552,3262,59844,6011,44064,2973,45424,1957,47081,1975,38770,2356,42415,2373,56245,4816,44327,15631,28492,2646,40620,647,44373,2513,37371,1689,23369,2252,35023,4008,21619,1048,32370,2710,42399,1596,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41129,281,60726,3640,35518,6553,70257,6999,41298,858,56185,2853,51050,1241,30080,1211,51237,1037,50425,1277,57284,6848,43488,4423,41798,1120,41487,1358,42856,4492,49005,3899,60068,4269,60366,26856,34173,3832,40380,397,41754,471,37039,981,22826,1298,26638,2216,21834,1045,31991,2291,45010,2211,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,41855,470,40768,3442,40062,5775,67015,85636,41360,1019,50261,2067,45073,4181,31621,952,48458,3593,45776,2935,57167,9660,46275,8093,50254,2958,51563,1433,42384,6606,51449,1874,57167,4331,34152,9026,37448,6593,41658,958,45680,1504,39484,2855,25637,2168,31955,3710,23566,3391,37550,3116,49765,3143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,55255,507,35744,4650,34375,4898,39364,16290,46513,988,58794,3998,52032,2149,35150,1467,53618,3799,51272,1050,71094,5727,71356,2153,61435,1384,65160,5108,56687,3064,70609,930,84492,2420,65678,24237,40022,2575,50880,440,55643,1537,46924,1089,31674,780,45261,4015,28596,2589,44131,2968,82084,1064,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,56977,422,40299,14021,35301,10361,51710,35351,52327,3159,61750,837,55463,2894,41943,672,56220,1098,51670,923,81607,2810,71480,1481,71332,1409,76332,2123,56357,5802,75743,1206,85547,1987,97875,26932,45062,4295,55344,888,60994,601,50849,641,31848,527,42047,2989,30757,550,40495,1413,69020,2413,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,44844,529,36009,1345,31344,934,60873,2747,45308,1144,51064,373,49194,2098,31481,512,51238,769,46968,1551,76734,5593,52385,3684,48656,2160,51300,833,38467,3569,49763,1367,61113,613,70833,15665,32143,891,44391,1165,50984,628,40706,542,24913,1098,35311,1594,22281,560,34313,2333,55741,973,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,48650,597,41141,1021,38576,1958,70631,4468,51322,577,50464,459,51805,988,37308,1133,52610,2120,50739,805,73736,5624,54083,3332,60660,844,63292,2614,48337,4486,56069,1342,66738,1534,76622,10017,36868,1200,45882,470,50239,707,42951,1570,31028,708,40598,1068,28338,1848,36878,700,57915,3054,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35937,439,46180,3298,38028,5429,69599,6864,39232,3359,37522,2272,42114,4162,28872,1575,46960,2415,45649,2511,60028,6938,41278,4416,40243,2743,40229,3590,40271,4740,37014,2380,51113,1331,70217,73733,29066,2663,36453,573,37129,860,35944,672,23997,1464,26518,1148,21736,1575,32218,1861,36973,1870,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40891,208,38152,3369,36217,3654,52235,11069,42342,2298,42481,1625,44982,2689,31200,535,50334,807,47722,2054,65281,4997,55193,3130,48640,1991,50540,1002,41498,2345,48844,3449,61616,849,59774,14091,31919,734,40063,556,42428,1117,36777,699,23430,1273,31260,1988,21672,744,34921,3043,43063,1805,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,40359,556,42041,2234,35264,4098,67384,10333,41187,1608,39868,2623,47653,6033,30307,2061,52526,3388,51103,1654,71656,13178,41912,5955,40819,1092,41029,1025,39890,3260,50308,1908,53233,4830,-666666666,-222222222,33383,5402,40120,1911,41338,1417,37190,3163,21782,1304,27636,7733,21155,1461,32207,1832,48343,2393,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41680,298,43735,3929,42410,3677,50268,15379,40459,1574,40458,835,47703,3406,31335,867,56842,1583,55584,1824,65275,7080,52227,4955,49215,2663,50490,1204,41511,3217,47432,3733,60260,5551,55203,17602,31934,2654,41556,510,47125,1564,38428,1746,24609,2115,36941,4117,22246,1101,37271,3073,50002,3036,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40655,359,57355,6648,45335,7896,67526,7658,41837,966,41103,1608,46640,1521,32484,1827,46044,2393,40418,2163,80108,3767,51246,1753,43882,4145,45591,3425,42012,3263,42090,2617,61132,4663,40788,8884,32388,1970,47005,1344,48953,1554,45111,4181,34040,1150,35932,918,32754,1143,32163,1561,60427,1534,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,50606,418,36407,6173,35060,10090,110359,48327,50344,3626,55283,4413,57026,3901,38678,3211,56223,4374,52114,5996,75934,13265,66115,10353,61630,5940,67381,8922,42206,9853,65972,3015,77181,5410,83125,45797,40470,5369,47407,1346,48293,2255,46893,1743,32331,2918,41313,7965,31837,3074,41619,1610,58959,4568,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,55708,360,36031,10209,28505,7461,101282,19077,51524,683,60065,2079,56818,3619,40352,992,53726,3540,50913,691,80005,7707,83128,3436,81918,1810,91721,2148,55341,2632,70665,815,85332,2346,57351,49365,40270,1321,53139,1281,57776,1866,50283,797,29919,1221,40953,1604,26898,1028,36655,877,70864,1427,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,38383,1246,50258,4363,30486,7020,59894,4804,35613,1849,47293,5315,45599,6355,29317,1670,47391,4127,41861,5302,65099,16222,48106,5641,40665,1718,40940,1778,39833,4142,52428,4943,72184,5055,-666666666,-222222222,26188,2083,38664,2160,41592,1173,36333,1290,22279,1016,30115,4231,20751,1110,30141,1967,48597,3368,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,50529,153,33903,2546,32196,1280,47500,14741,46861,785,50029,996,51582,795,36737,388,50870,424,46832,946,80071,3521,70053,3247,70768,947,81211,900,50475,688,62077,631,75769,948,70139,11759,38086,1863,49268,823,58329,1408,42774,1053,30431,473,43151,3040,26929,445,35228,922,66323,929,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,40208,194,31229,1580,29739,2934,51798,6134,35367,780,40597,463,44090,3152,30821,430,48511,2224,45288,3381,64260,5304,53268,5177,52167,1340,59666,4810,41692,1046,50077,1328,67482,3467,44493,28413,28862,1124,40433,334,40971,467,39981,915,23018,856,34252,3255,21356,495,31823,611,45129,1263,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,46317,727,61907,3927,47214,4669,80617,4694,51165,1072,46256,2415,52704,6597,35955,1781,69445,7416,68823,8656,71071,13652,54870,5022,46748,3289,46145,3841,50236,13018,46334,3279,55809,9256,-666666666,-222222222,36044,4194,41188,810,43039,3669,39717,2037,30140,2672,31491,9525,29781,4317,41269,2550,51557,1255,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,43169,511,41785,1047,35759,2642,54315,3078,45957,1101,46911,556,46855,1055,32057,333,50358,618,45647,1467,70289,2863,52213,2146,50833,677,52472,1924,41195,1203,50030,1240,62396,1758,54518,10937,31934,603,42497,756,49415,1476,40609,425,25055,764,35879,1162,22513,794,32718,1685,54814,1986,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,38660,530,54823,4133,31250,1352,66627,3732,39405,1980,42411,1451,47429,4439,29259,1229,51695,644,51155,680,56642,4415,41553,1554,40420,1193,41453,1178,36972,1430,41867,938,52504,2611,49272,12736,30654,942,36054,484,36507,506,35550,781,22565,1043,27897,2590,21268,591,31247,738,46503,1304,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,43330,1113,31821,1306,31472,1273,44846,19639,46092,2373,48678,1625,46100,1307,32133,999,51834,1093,50356,2689,66632,3927,55097,5338,50464,2259,52414,4370,43546,4096,51027,1311,66001,2786,53413,13948,31114,1308,43946,1814,48735,2097,40900,1084,24055,2049,32720,8003,22319,980,31836,1351,56912,2147,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,46061,253,41863,1258,30493,1305,61167,2688,47488,1316,49375,1016,49049,1942,33652,1357,51023,480,47435,1201,71026,1949,56756,2602,52433,1090,55032,1663,46407,2391,54498,1785,68418,2490,61142,14043,35427,1020,44974,701,51497,434,40710,319,27345,727,37281,2445,25602,667,35978,815,56253,944,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,49207,1836,51506,63650,51559,70511,-666666666,-222222222,50247,1921,45964,3307,46540,5127,37031,3132,56715,4108,52089,4997,85615,21339,55424,7033,60518,8755,62690,6002,45229,9138,55824,6203,67742,5370,76029,15360,38854,5803,51125,882,60254,2783,46415,3234,33443,3610,45263,7161,27453,4946,36372,2947,70171,6927,Rhode Island,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,38653,667,36312,5065,31600,3658,60459,12698,36013,1239,42073,614,46474,3419,30452,979,49214,2099,45467,3814,61054,5228,42841,3155,42660,3296,45479,3573,39308,4323,41760,955,57282,4336,91949,15253,28838,1839,40157,498,41334,568,37442,1611,24063,1428,35270,2480,22257,951,32362,2449,40186,1172,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,39002,975,41813,2003,41124,1396,66050,13400,40853,780,37273,1714,46546,4207,30348,1549,51912,3000,50523,1816,66589,6935,42042,8365,42466,2656,42475,3436,42390,10031,41052,2135,50831,3706,-666666666,-222222222,31934,4513,37492,1266,38351,1897,37182,1533,25312,2093,35457,5507,23558,1715,32802,4092,42341,2432,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,39268,585,34603,4973,27088,3941,59500,14201,36986,1112,40832,513,41244,1233,30401,485,46864,1413,44091,2363,61866,5056,51274,1376,42931,2776,45627,2087,40113,4109,45073,2877,60661,2164,65325,5069,31346,950,40699,373,41832,456,39243,1447,25134,723,35093,3995,22518,965,32140,1183,42393,1882,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,41800,136,65746,1734,32102,1783,77220,2654,36150,533,50532,470,47495,1618,30848,342,48830,1259,46963,668,60445,2884,57111,3678,50246,468,51304,474,44745,2604,50581,565,68073,2576,70890,5305,30314,513,42344,357,46044,391,40448,448,23593,584,32423,2019,22335,385,30907,533,48859,1039,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
